s,m,s,m,s,m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 8.9012533E+000, 4.6125200E+001, 8.9012533E+000, 4.8766141E+001, 8.9012533E+000, 1.6020462E+002, 2.4334977E+000, 2.4815506E+000, 2.4722942E+000, 2.5160794E+000, 2.5475521E+000, 2.5858948E+000, 2.6707295E+000, 2.7394246E+000, 2.7712226E+000, 2.8393546E+000, 2.8707640E+000, 2.9279080E+000, 2.6715088E+000, 2.7044655E+000, 2.7314815E+000, 2.7481335E+000, 2.7480681E+000, 2.7056101E+000, 2.7125744E+000, 2.7620472E+000, 2.8366642E+000, 2.8756016E+000, 2.8546669E+000, 2.8318311E+000, 2.8185948E+000, 2.5443552E+000, 2.5196393E+000, 2.4529697E+000, 2.4108623E+000, 2.4272778E+000, 2.8256411E+000, 2.9047029E+000, 2.8856971E+000, 2.8974565E+000, 2.9261175E+000, 2.6452445E+000, 2.6968749E+000, 2.8231226E+000, 2.9433421E+000, 2.9854430E+000
 9.0064642E+000, 4.7122999E+001, 9.0064642E+000, 4.9165432E+001, 9.0064642E+000, 1.6169493E+002, 2.3577165E+000, 2.3986478E+000, 2.3764345E+000, 2.4144129E+000, 2.4417339E+000, 2.4765029E+000, 2.5522884E+000, 2.6120042E+000, 2.6372093E+000, 2.6968870E+000, 2.7230103E+000, 2.7833806E+000, 2.5755378E+000, 2.6230376E+000, 2.6613807E+000, 2.6819922E+000, 2.6780719E+000, 2.6273440E+000, 2.6342319E+000, 2.6956879E+000, 2.7854795E+000, 2.8203235E+000, 2.7738527E+000, 2.7233946E+000, 2.6799352E+000, 2.4188393E+000, 2.4045421E+000, 2.3631774E+000, 2.3274052E+000, 2.3246505E+000, 2.7675014E+000, 2.8626835E+000, 2.8324873E+000, 2.8177106E+000, 2.8284835E+000, 2.5418653E+000, 2.5996486E+000, 2.7274241E+000, 2.8397513E+000, 2.8826092E+000
 9.1116751E+000, 4.8059014E+001, 9.1116751E+000, 4.9614438E+001, 9.1116751E+000, 1.6324224E+002, 2.2532853E+000, 2.2911112E+000, 2.2769562E+000, 2.3156692E+000, 2.3477317E+000, 2.3841648E+000, 2.4625543E+000, 2.5233271E+000, 2.5493080E+000, 2.6077290E+000, 2.6380509E+000, 2.6914703E+000, 2.4767829E+000, 2.5091605E+000, 2.5303459E+000, 2.5345792E+000, 2.5201089E+000, 2.4780324E+000, 2.4955462E+000, 2.5725728E+000, 2.6767663E+000, 2.7187151E+000, 2.6692521E+000, 2.6168966E+000, 2.5897888E+000, 2.3479792E+000, 2.3522592E+000, 2.3189777E+000, 2.2923128E+000, 2.2957502E+000, 2.5992054E+000, 2.6828172E+000, 2.6734608E+000, 2.6733291E+000, 2.6815873E+000, 2.4049449E+000, 2.4656784E+000, 2.5968459E+000, 2.7046203E+000, 2.7503017E+000
 9.2018559E+000, 4.8556691E+001, 9.2018559E+000, 4.9787846E+001, 9.2018559E+000, 1.6473827E+002, 2.2185024E+000, 2.2541321E+000, 2.2365544E+000, 2.2727357E+000, 2.3012638E+000, 2.3333939E+000, 2.3997549E+000, 2.4493071E+000, 2.4664434E+000, 2.5166153E+000, 2.5426811E+000, 2.5989369E+000, 2.4201204E+000, 2.4565081E+000, 2.4786392E+000, 2.4794586E+000, 2.4600019E+000, 2.4177836E+000, 2.4526899E+000, 2.5553465E+000, 2.6688254E+000, 2.6959429E+000, 2.6213835E+000, 2.5451554E+000, 2.4993164E+000, 2.2808686E+000, 2.3041163E+000, 2.2818243E+000, 2.2419900E+000, 2.2162094E+000, 2.5496030E+000, 2.6453275E+000, 2.6257125E+000, 2.5992702E+000, 2.5866116E+000, 2.3161141E+000, 2.3677490E+000, 2.5051141E+000, 2.6297387E+000, 2.6735055E+000
 9.3070669E+000, 4.9193175E+001, 9.3070669E+000, 5.0012826E+001, 9.3070669E+000, 1.6622884E+002, 2.1060040E+000, 2.1352759E+000, 2.1161113E+000, 2.1494406E+000, 2.1791765E+000, 2.2119923E+000, 2.2806933E+000, 2.3322768E+000, 2.3538059E+000, 2.4048782E+000, 2.4317721E+000, 2.4867697E+000, 2.3117001E+000, 2.3448695E+000, 2.3651300E+000, 2.3654258E+000, 2.3482235E+000, 2.3152906E+000, 2.3572210E+000, 2.4622976E+000, 2.5717409E+000, 2.5930248E+000, 2.5179432E+000, 2.4476452E+000, 2.4137580E+000, 2.2119942E+000, 2.2507216E+000, 2.2462036E+000, 2.2215658E+000, 2.2068158E+000, 2.4291250E+000, 2.5281719E+000, 2.5223369E+000, 2.5003419E+000, 2.4865328E+000, 2.2209074E+000, 2.2849423E+000, 2.4225819E+000, 2.5447383E+000, 2.5861854E+000
 9.4017567E+000, 4.9836772E+001, 9.4017567E+000, 5.0254029E+001, 9.4017567E+000, 1.6767173E+002, 2.0884263E+000, 2.1208231E+000, 2.1080807E+000, 2.1431745E+000, 2.1731905E+000, 2.2037844E+000, 2.2647320E+000, 2.3085059E+000, 2.3224190E+000, 2.3659109E+000, 2.3883977E+000, 2.4382326E+000, 2.2757665E+000, 2.3070933E+000, 2.3246617E+000, 2.3211105E+000, 2.3011224E+000, 2.2720431E+000, 2.3265614E+000, 2.4404259E+000, 2.5376950E+000, 2.5370966E+000, 2.4501077E+000, 2.3771609E+000, 2.3517735E+000, 2.2032369E+000, 2.2559980E+000, 2.2506989E+000, 2.2108370E+000, 2.1758599E+000, 2.3809761E+000, 2.4719925E+000, 2.4635477E+000, 2.4343961E+000, 2.4097930E+000, 2.1625624E+000, 2.2120247E+000, 2.3420641E+000, 2.4538235E+000, 2.4935876E+000
 9.5009556E+000, 5.0542932E+001, 9.5009556E+000, 5.0762674E+001, 9.5009556E+000, 1.6897844E+002, 1.9947405E+000, 2.0195858E+000, 1.9991619E+000, 2.0285928E+000, 2.0559154E+000, 2.0855345E+000, 2.1467386E+000, 2.1923146E+000, 2.2122151E+000, 2.2584711E+000, 2.2833691E+000, 2.3364373E+000, 2.2141350E+000, 2.2481610E+000, 2.2650446E+000, 2.2566321E+000, 2.2305442E+000, 2.1970044E+000, 2.2549878E+000, 2.3727519E+000, 2.4678972E+000, 2.4635214E+000, 2.3773696E+000, 2.3036715E+000, 2.2718202E+000, 2.1441311E+000, 2.1967616E+000, 2.1985904E+000, 2.1645364E+000, 2.1301427E+000, 2.3140522E+000, 2.4036330E+000, 2.3931307E+000, 2.3627615E+000, 2.3413519E+000, 2.1357464E+000, 2.1756174E+000, 2.2992458E+000, 2.4308062E+000, 2.4707869E+000
 9.6001544E+000, 5.0742343E+001, 9.5670881E+000, 5.1068248E+001, 9.6001544E+000, 1.7038317E+002, 1.9808643E+000, 2.0105381E+000, 2.0011003E+000, 2.0344527E+000, 2.0637722E+000, 2.0922682E+000, 2.1468277E+000, 2.1839384E+000, 2.1921494E+000, 2.2263346E+000, 2.2419140E+000, 2.2824959E+000, 2.1628300E+000, 2.1958590E+000, 2.2142722E+000, 2.2096300E+000, 2.1892421E+000, 2.1676312E+000, 2.2298502E+000, 2.3446231E+000, 2.4309102E+000, 2.4208919E+000, 2.3313411E+000, 2.2496252E+000, 2.2133110E+000, 2.1319745E+000, 2.1986453E+000, 2.2121759E+000, 2.1845488E+000, 2.1529948E+000, 2.2571287E+000, 2.3321805E+000, 2.3172546E+000, 2.2803786E+000, 2.2543476E+000, 2.0557575E+000, 2.0966046E+000, 2.2133450E+000, 2.3378492E+000, 2.3721885E+000
 9.7025362E+000, 5.0758986E+001, 9.6440323E+000, 5.1380964E+001, 9.7025362E+000, 1.7166758E+002, 1.9306577E+000, 1.9564289E+000, 1.9415217E+000, 1.9709753E+000, 1.9982933E+000, 2.0256306E+000, 2.0798108E+000, 2.1185397E+000, 2.1328833E+000, 2.1714758E+000, 2.1937934E+000, 2.2414505E+000, 2.1458400E+000, 2.1840148E+000, 2.2042232E+000, 2.1960692E+000, 2.1673442E+000, 2.1302539E+000, 2.1845270E+000, 2.2912687E+000, 2.3723703E+000, 2.3737391E+000, 2.3039781E+000, 2.2256754E+000, 2.1788757E+000, 2.0788154E+000, 2.1450297E+000, 2.1589050E+000, 2.1194083E+000, 2.0639268E+000, 2.2376159E+000, 2.2964455E+000, 2.2871524E+000, 2.2585041E+000, 2.2384415E+000, 2.0457170E+000, 2.0693608E+000, 2.1594071E+000, 2.2687575E+000, 2.3095855E+000
 9.8049179E+000, 5.0758986E+001, 9.6440323E+000, 5.1881133E+001, 9.8049179E+000, 1.7290803E+002, 1.8938684E+000, 1.9204665E+000, 1.9115772E+000, 1.9426515E+000, 1.9711606E+000, 1.9978041E+000, 2.0474288E+000, 2.0794434E+000, 2.0832712E+000, 2.1102425E+000, 2.1240189E+000, 2.1626755E+000, 2.0772937E+000, 2.1180399E+000, 2.1407407E+000, 2.1335643E+000, 2.1035383E+000, 2.0691182E+000, 2.1189706E+000, 2.2204236E+000, 2.2968784E+000, 2.2981729E+000, 2.2310675E+000, 2.1495015E+000, 2.0932640E+000, 1.9970624E+000, 2.0714959E+000, 2.1076796E+000, 2.0902711E+000, 2.0463322E+000, 2.1601706E+000, 2.1908989E+000, 2.1760090E+000, 2.1533619E+000, 2.1414850E+000, 1.9848043E+000, 1.9977051E+000, 2.0816919E+000, 2.2080497E+000, 2.2428285E+000
 9.9072997E+000, 5.0758986E+001, 9.6440323E+000, 5.2273234E+001, 9.9072997E+000, 1.7409928E+002, 1.8737059E+000, 1.9002799E+000, 1.8913492E+000, 1.9216613E+000, 1.9491684E+000, 1.9744367E+000, 2.0210586E+000, 2.0509816E+000, 2.0545447E+000, 2.0810651E+000, 2.0993417E+000, 2.1414598E+000, 2.0594236E+000, 2.1024411E+000, 2.1262088E+000, 2.1173929E+000, 2.0813452E+000, 2.0335109E+000, 2.0677067E+000, 2.1522863E+000, 2.2206225E+000, 2.2313909E+000, 2.1808065E+000, 2.0995756E+000, 2.0298963E+000, 1.9329203E+000, 2.0044727E+000, 2.0477013E+000, 2.0283034E+000, 1.9655437E+000, 2.1366963E+000, 2.1479598E+000, 2.1316935E+000, 2.1042081E+000, 2.0882297E+000, 1.9178853E+000, 1.9221633E+000, 1.9845680E+000, 2.0945889E+000, 2.1345334E+000
 1.0009681E+001, 5.0758986E+001, 9.6440323E+000, 5.2601496E+001, 1.0009681E+001, 1.7533157E+002, 1.8061537E+000, 1.8328796E+000, 1.8318488E+000, 1.8647237E+000, 1.8950734E+000, 1.9205455E+000, 1.9650439E+000, 1.9910917E+000, 1.9882427E+000, 2.0090178E+000, 2.0286269E+000, 2.0688031E+000, 1.9652470E+000, 2.0123339E+000, 2.0410747E+000, 2.0368295E+000, 2.0033050E+000, 1.9571079E+000, 1.9899093E+000, 2.0733849E+000, 2.1372918E+000, 2.1409147E+000, 2.0848361E+000, 1.9982295E+000, 1.9199379E+000, 1.8392298E+000, 1.9119673E+000, 1.9639801E+000, 1.9610025E+000, 1.9167748E+000, 2.0493473E+000, 2.0455083E+000, 2.0317936E+000, 2.0204452E+000, 2.0183013E+000, 1.8641347E+000, 1.8588743E+000, 1.9230163E+000, 2.0444041E+000, 2.0775184E+000
 1.0112063E+001, 5.0758986E+001, 9.6440323E+000, 5.3365642E+001, 1.0112063E+001, 1.7643048E+002, 1.8027786E+000, 1.8295211E+000, 1.8267562E+000, 1.8575080E+000, 1.8839886E+000, 1.9067918E+000, 1.9462629E+000, 1.9695158E+000, 1.9659901E+000, 1.9870062E+000, 2.0110002E+000, 2.0534149E+000, 1.9196899E+000, 1.9609323E+000, 1.9861769E+000, 1.9804173E+000, 1.9441563E+000, 1.8856485E+000, 1.8976541E+000, 1.9598217E+000, 2.0221820E+000, 2.0467045E+000, 2.0224387E+000, 1.9506270E+000, 1.8579894E+000, 1.7583923E+000, 1.8291106E+000, 1.8804584E+000, 1.8856016E+000, 1.8489939E+000, 1.9954800E+000, 1.9793005E+000, 1.9487308E+000, 1.9281513E+000, 1.9193132E+000, 1.7562262E+000, 1.7421375E+000, 1.8018236E+000, 1.9352996E+000, 1.9672984E+000
 1.0202744E+001, 5.0758986E+001, 9.6440323E+000, 5.4180062E+001, 1.0202744E+001, 1.7741974E+002, 1.7016638E+000, 1.7283205E+000, 1.7295040E+000, 1.7612134E+000, 1.7881860E+000, 1.8098540E+000, 1.8458066E+000, 1.8662140E+000, 1.8614061E+000, 1.8820476E+000, 1.9094556E+000, 1.9545873E+000, 1.8158118E+000, 1.8648864E+000, 1.9016343E+000, 1.9086904E+000, 1.8830754E+000, 1.8293592E+000, 1.8403138E+000, 1.8973281E+000, 1.9537009E+000, 1.9712247E+000, 1.9403444E+000, 1.8629834E+000, 1.7589158E+000, 1.6532229E+000, 1.7175049E+000, 1.7670854E+000, 1.7829678E+000, 1.7709935E+000, 1.9253365E+000, 1.9056856E+000, 1.8825746E+000, 1.8752155E+000, 1.8709289E+000, 1.6864862E+000, 1.6685352E+000, 1.7208731E+000, 1.8596878E+000, 1.8895880E+000
 1.0315364E+001, 5.0758986E+001, 9.6440323E+000, 5.5464624E+001, 1.0315364E+001, 1.7827951E+002, 1.7019336E+000, 1.7290430E+000, 1.7291631E+000, 1.7596889E+000, 1.7837599E+000, 1.8035860E+000, 1.8358606E+000, 1.8536549E+000, 1.8458954E+000, 1.8632490E+000, 1.8838915E+000, 1.9225741E+000, 1.7559846E+000, 1.7965755E+000, 1.8259875E+000, 1.8276820E+000, 1.7975916E+000, 1.7406361E+000, 1.7395149E+000, 1.7853817E+000, 1.8427496E+000, 1.8756658E+000, 1.8657902E+000, 1.8019477E+000, 1.6921587E+000, 1.5667828E+000, 1.6215118E+000, 1.6646869E+000, 1.6916029E+000, 1.7118266E+000, 1.8368631E+000, 1.8155255E+000, 1.7986140E+000, 1.7925715E+000, 1.7832165E+000, 1.6094255E+000, 1.5972457E+000, 1.6591974E+000, 1.8050907E+000, 1.8261397E+000
 1.0411895E+001, 5.0758986E+001, 9.6440323E+000, 5.6367169E+001, 1.0411895E+001, 1.7911548E+002, 1.6146121E+000, 1.6426435E+000, 1.6447185E+000, 1.6755414E+000, 1.6992199E+000, 1.7175594E+000, 1.7467540E+000, 1.7629510E+000, 1.7558517E+000, 1.7734237E+000, 1.7923580E+000, 1.8321709E+000, 1.6544003E+000, 1.6976642E+000, 1.7322669E+000, 1.7415277E+000, 1.7196949E+000, 1.6692410E+000, 1.6626688E+000, 1.6925381E+000, 1.7386220E+000, 1.7745813E+000, 1.7702025E+000, 1.7076529E+000, 1.5977071E+000, 1.4974758E+000, 1.5551818E+000, 1.5955389E+000, 1.6199523E+000, 1.6443478E+000, 1.7505647E+000, 1.7370843E+000, 1.7310611E+000, 1.7250608E+000, 1.7086746E+000, 1.5531955E+000, 1.5429463E+000, 1.5898781E+000, 1.7187481E+000, 1.7534023E+000
 1.0508427E+001, 5.0886446E+001, 1.0508427E+001, 5.7011675E+001, 1.0508427E+001, 1.7967414E+002, 1.5896573E+000, 1.6188768E+000, 1.6233878E+000, 1.6523441E+000, 1.6695367E+000, 1.6835354E+000, 1.7031349E+000, 1.7122963E+000, 1.6980149E+000, 1.7096250E+000, 1.7244406E+000, 1.7585391E+000, 1.5601431E+000, 1.6031726E+000, 1.6392577E+000, 1.6502581E+000, 1.6287562E+000, 1.5786066E+000, 1.5681451E+000, 1.5958092E+000, 1.6450694E+000, 1.6907567E+000, 1.6985947E+000, 1.6413700E+000, 1.5264879E+000, 1.4155267E+000, 1.4774569E+000, 1.5284478E+000, 1.5602516E+000, 1.5942038E+000, 1.6577159E+000, 1.6570293E+000, 1.6628583E+000, 1.6605408E+000, 1.6433595E+000, 1.5080827E+000, 1.4963793E+000, 1.5437021E+000, 1.6722536E+000, 1.6972570E+000
 1.0604958E+001, 5.1991929E+001, 1.0604958E+001, 5.7509876E+001, 1.0604958E+001, 1.8023472E+002, 1.5554868E+000, 1.5823453E+000, 1.5832748E+000, 1.6094287E+000, 1.6240659E+000, 1.6364157E+000, 1.6534305E+000, 1.6611834E+000, 1.6471567E+000, 1.6571949E+000, 1.6688841E+000, 1.6997789E+000, 1.5022069E+000, 1.5339141E+000, 1.5588756E+000, 1.5630611E+000, 1.5413060E+000, 1.4948795E+000, 1.4849405E+000, 1.5105628E+000, 1.5568055E+000, 1.6023991E+000, 1.6164908E+000, 1.5691371E+000, 1.4592880E+000, 1.3610410E+000, 1.4293391E+000, 1.4867123E+000, 1.5218866E+000, 1.5617299E+000, 1.5719060E+000, 1.5901329E+000, 1.6074166E+000, 1.6059705E+000, 1.5875891E+000, 1.4877782E+000, 1.4622332E+000, 1.4964551E+000, 1.6168763E+000, 1.6422762E+000
 1.0701490E+001, 5.2572712E+001, 1.0701490E+001, 5.8020627E+001, 1.0701490E+001, 1.8081519E+002, 1.4507965E+000, 1.4776597E+000, 1.4775380E+000, 1.5026721E+000, 1.5159805E+000, 1.5266594E+000, 1.5407464E+000, 1.5468071E+000, 1.5324049E+000, 1.5401270E+000, 1.5513334E+000, 1.5805877E+000, 1.4251302E+000, 1.4583122E+000, 1.4897097E+000, 1.5039267E+000, 1.4933846E+000, 1.4518606E+000, 1.4435695E+000, 1.4658236E+000, 1.5088236E+000, 1.5540383E+000, 1.5659602E+000, 1.5136492E+000, 1.4001223E+000, 1.3026425E+000, 1.3834329E+000, 1.4562940E+000, 1.4980193E+000, 1.5261514E+000, 1.5229307E+000, 1.5504357E+000, 1.5689458E+000, 1.5641437E+000, 1.5423689E+000, 1.4452344E+000, 1.4020345E+000, 1.4242190E+000, 1.5444936E+000, 1.5671732E+000
 1.0814110E+001, 5.2672590E+001, 1.0733667E+001, 5.8263344E+001, 1.0798021E+001, 1.8154824E+002, 1.4286068E+000, 1.4523856E+000, 1.4497328E+000, 1.4699666E+000, 1.4773846E+000, 1.4852061E+000, 1.4952867E+000, 1.4999697E+000, 1.4857532E+000, 1.4920291E+000, 1.5007317E+000, 1.5243471E+000, 1.4015284E+000, 1.4314928E+000, 1.4595423E+000, 1.4719883E+000, 1.4632242E+000, 1.4289571E+000, 1.4305474E+000, 1.4555740E+000, 1.4845187E+000, 1.5047693E+000, 1.4958232E+000, 1.4363921E+000, 1.3354346E+000, 1.2102508E+000, 1.2967388E+000, 1.3871778E+000, 1.4454224E+000, 1.4746626E+000, 1.4936796E+000, 1.5216129E+000, 1.5382731E+000, 1.5363341E+000, 1.5180127E+000, 1.4004823E+000, 1.3609964E+000, 1.3846409E+000, 1.4925302E+000, 1.5132850E+000
 1.0910641E+001, 5.2672590E+001, 1.0733667E+001, 5.8263344E+001, 1.0798021E+001, 1.8240145E+002, 1.3284251E+000, 1.3495010E+000, 1.3490845E+000, 1.3754149E+000, 1.3976939E+000, 1.4125134E+000, 1.4348012E+000, 1.4443965E+000, 1.4299972E+000, 1.4302893E+000, 1.4283306E+000, 1.4428123E+000, 1.3624779E+000, 1.3869486E+000, 1.4128130E+000, 1.4289918E+000, 1.4320159E+000, 1.4140754E+000, 1.4259592E+000, 1.4455634E+000, 1.4556648E+000, 1.4565542E+000, 1.4347188E+000, 1.3709848E+000, 1.2745883E+000, 1.1808173E+000, 1.2614946E+000, 1.3519891E+000, 1.4112757E+000, 1.4328881E+000, 1.4533660E+000, 1.4843140E+000, 1.5083272E+000, 1.5174925E+000, 1.5025713E+000, 1.3541257E+000, 1.3030260E+000, 1.3166901E+000, 1.4223157E+000, 1.4434479E+000
 1.1007172E+001, 5.2672590E+001, 1.0733667E+001, 5.8263344E+001, 1.0798021E+001, 1.8324439E+002, 1.3674519E+000, 1.3870828E+000, 1.3768866E+000, 1.3922387E+000, 1.3935972E+000, 1.3984987E+000, 1.4042003E+000, 1.4056446E+000, 1.3857209E+000, 1.3833815E+000, 1.3819232E+000, 1.3943193E+000, 1.3195589E+000, 1.3476545E+000, 1.3782340E+000, 1.3995984E+000, 1.4081819E+000, 1.4006111E+000, 1.4207924E+000, 1.4411941E+000, 1.4381750E+000, 1.4172754E+000, 1.3756013E+000, 1.3049934E+000, 1.2227497E+000, 1.1317868E+000, 1.2100738E+000, 1.2972822E+000, 1.3581038E+000, 1.3829204E+000, 1.4237961E+000, 1.4527290E+000, 1.4755738E+000, 1.4841482E+000, 1.4680257E+000, 1.3316298E+000, 1.2828421E+000, 1.2974268E+000, 1.3977424E+000, 1.4087577E+000
 1.1103704E+001, 5.2672590E+001, 1.0733667E+001, 5.8263344E+001, 1.0798021E+001, 1.8410137E+002, 1.3356504E+000, 1.3555587E+000, 1.3451243E+000, 1.3639829E+000, 1.3744274E+000, 1.3839157E+000, 1.3995828E+000, 1.4078863E+000, 1.3941793E+000, 1.3937687E+000, 1.3892661E+000, 1.3975702E+000, 1.3076942E+000, 1.3359630E+000, 1.3610284E+000, 1.3745568E+000, 1.3786824E+000, 1.3744857E+000, 1.4012648E+000, 1.4238007E+000, 1.4149653E+000, 1.3840293E+000, 1.3349759E+000, 1.2667759E+000, 1.1943401E+000, 1.1367536E+000, 1.2182697E+000, 1.2961554E+000, 1.3457751E+000, 1.3583789E+000, 1.3990163E+000, 1.4334399E+000, 1.4599263E+000, 1.4742370E+000, 1.4605533E+000, 1.2960984E+000, 1.2539612E+000, 1.2731997E+000, 1.3674286E+000, 1.3875567E+000
 1.1200235E+001, 5.2672590E+001, 1.0733667E+001, 5.8263344E+001, 1.0798021E+001, 1.8492607E+002, 1.2846373E+000, 1.3058913E+000, 1.2981640E+000, 1.3191781E+000, 1.3325391E+000, 1.3430318E+000, 1.3605022E+000, 1.3692471E+000, 1.3532415E+000, 1.3484882E+000, 1.3385984E+000, 1.3398740E+000, 1.2539362E+000, 1.2853519E+000, 1.3163160E+000, 1.3366927E+000, 1.3467771E+000, 1.3472037E+000, 1.3694690E+000, 1.3832696E+000, 1.3687710E+000, 1.3377311E+000, 1.2932149E+000, 1.2337820E+000, 1.1694945E+000, 1.1441384E+000, 1.2267936E+000, 1.2992191E+000, 1.3450649E+000, 1.3594968E+000, 1.3599817E+000, 1.3922727E+000, 1.4189094E+000, 1.4349775E+000, 1.4242917E+000, 1.2827208E+000, 1.2473527E+000, 1.2717129E+000, 1.3614222E+000, 1.3720799E+000
 1.1312855E+001, 5.2672590E+001, 1.0733667E+001, 5.8266871E+001, 1.1312855E+001, 1.8591663E+002, 1.2978715E+000, 1.3165359E+000, 1.3046517E+000, 1.3198758E+000, 1.3234438E+000, 1.3291539E+000, 1.3378680E+000, 1.3416249E+000, 1.3229568E+000, 1.3185823E+000, 1.3134836E+000, 1.3194220E+000, 1.2642977E+000, 1.2967163E+000, 1.3253538E+000, 1.3429351E+000, 1.3525571E+000, 1.3560589E+000, 1.3802917E+000, 1.3868816E+000, 1.3513888E+000, 1.2944356E+000, 1.2381419E+000, 1.1883100E+000, 1.1450425E+000, 1.1629153E+000, 1.2330299E+000, 1.2889588E+000, 1.3254805E+000, 1.3362235E+000, 1.3644326E+000, 1.3837394E+000, 1.4002567E+000, 1.4119286E+000, 1.4026893E+000, 1.2621316E+000, 1.2358263E+000, 1.2665708E+000, 1.3556225E+000, 1.3705668E+000
 1.1401342E+001, 5.2868103E+001, 1.1401342E+001, 5.8266871E+001, 1.1312855E+001, 1.8700822E+002, 1.2306036E+000, 1.2537658E+000, 1.2499501E+000, 1.2734576E+000, 1.2894173E+000, 1.2993418E+000, 1.3125642E+000, 1.3150064E+000, 1.2901798E+000, 1.2782112E+000, 1.2691423E+000, 1.2715870E+000, 1.2340137E+000, 1.2689893E+000, 1.3014681E+000, 1.3260809E+000, 1.3436228E+000, 1.3476790E+000, 1.3611959E+000, 1.3627755E+000, 1.3342747E+000, 1.2836383E+000, 1.2326326E+000, 1.1901754E+000, 1.1496213E+000, 1.1486818E+000, 1.2179268E+000, 1.2710029E+000, 1.3065704E+000, 1.3154092E+000, 1.3486209E+000, 1.3634950E+000, 1.3784728E+000, 1.3894041E+000, 1.3806660E+000, 1.2570004E+000, 1.2335921E+000, 1.2727163E+000, 1.3620829E+000, 1.3759644E+000
 1.1507527E+001, 5.3274441E+001, 1.1507527E+001, 5.8266871E+001, 1.1312855E+001, 1.8818832E+002, 1.2376526E+000, 1.2601052E+000, 1.2574608E+000, 1.2766865E+000, 1.2839039E+000, 1.2895847E+000, 1.2950094E+000, 1.2929492E+000, 1.2645781E+000, 1.2515187E+000, 1.2446927E+000, 1.2489455E+000, 1.2221673E+000, 1.2614439E+000, 1.2980098E+000, 1.3255504E+000, 1.3445907E+000, 1.3483349E+000, 1.3564623E+000, 1.3470170E+000, 1.3076681E+000, 1.2520972E+000, 1.2038585E+000, 1.1718918E+000, 1.1458198E+000, 1.1668689E+000, 1.2362653E+000, 1.2860413E+000, 1.3225886E+000, 1.3379947E+000, 1.3487744E+000, 1.3591418E+000, 1.3692210E+000, 1.3785333E+000, 1.3699588E+000, 1.2441674E+000, 1.2356991E+000, 1.2879994E+000, 1.3783173E+000, 1.3919386E+000
 1.1613711E+001, 5.3360261E+001, 1.1525224E+001, 5.8266871E+001, 1.1312855E+001, 1.8954576E+002, 1.2196339E+000, 1.2413924E+000, 1.2389930E+000, 1.2599931E+000, 1.2715069E+000, 1.2787281E+000, 1.2857970E+000, 1.2834996E+000, 1.2550410E+000, 1.2432192E+000, 1.2411696E+000, 1.2497536E+000, 1.2177809E+000, 1.2510987E+000, 1.2816517E+000, 1.3075301E+000, 1.3298971E+000, 1.3363963E+000, 1.3480941E+000, 1.3392642E+000, 1.2988605E+000, 1.2420435E+000, 1.1960560E+000, 1.1705933E+000, 1.1469686E+000, 1.1739420E+000, 1.2258146E+000, 1.2701544E+000, 1.3091760E+000, 1.3309573E+000, 1.3420613E+000, 1.3660810E+000, 1.3731176E+000, 1.3697984E+000, 1.3498134E+000, 1.2227906E+000, 1.2395860E+000, 1.3158322E+000, 1.4059338E+000, 1.4261002E+000
 1.1702198E+001, 5.3550681E+001, 1.1649106E+001, 5.8266871E+001, 1.1312855E+001, 1.9079187E+002, 1.2095928E+000, 1.2349048E+000, 1.2387344E+000, 1.2621366E+000, 1.2748789E+000, 1.2813791E+000, 1.2836481E+000, 1.2744848E+000, 1.2360724E+000, 1.2154785E+000, 1.2079650E+000, 1.2142119E+000, 1.2007030E+000, 1.2396637E+000, 1.2741016E+000, 1.3016277E+000, 1.3218347E+000, 1.3199792E+000, 1.3229013E+000, 1.3099672E+000, 1.2693313E+000, 1.2123802E+000, 1.1672200E+000, 1.1456466E+000, 1.1259506E+000, 1.1385003E+000, 1.1935358E+000, 1.2361048E+000, 1.2708819E+000, 1.2926139E+000, 1.3399866E+000, 1.3757258E+000, 1.3866267E+000, 1.3798834E+000, 1.3549173E+000, 1.2165068E+000, 1.2428499E+000, 1.3309140E+000, 1.4260170E+000, 1.4364630E+000
