s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 2.5100029E+003, 3.7896898E+001, 3.9425023E+001, 4.2133424E+001, 4.3816965E+001, 4.5213935E+001, 1.2627788E+002, 1.3191822E+002, 1.2721650E+002, 1.2233086E+002, 1.1475687E+002, 8.6253137E+001, 6.9467768E+001, 5.4643001E+001, 5.6733856E+001, 5.8011501E+001, 5.9536525E+001, 6.3349994E+001, 8.0647776E-002, 7.8171775E-002, 9.6533552E-001, 1.0496865E+000, 1.0785937E+000, 1.0575411E+000, 3.0356208E-001, 3.0605300E-001, 3.2043941E-001, 3.4883941E-001, 1.5449330E+002, 1.6712214E+002, 2.0051408E+002, 2.1339383E+002, 2.2396175E+002, 2.1293936E+002, 1.7448099E+002, 1.8850654E+002, 2.1155202E+002, 2.3172511E+002
 2.5200050E+003, 3.8211678E+001, 3.9355014E+001, 4.1343360E+001, 4.3004362E+001, 4.5233692E+001, 1.2259265E+002, 1.3053423E+002, 1.2635676E+002, 1.2128735E+002, 1.1339414E+002, 8.5310682E+001, 6.8906562E+001, 5.4078024E+001, 5.5959071E+001, 5.7000185E+001, 5.8418117E+001, 6.3211552E+001, 7.5861406E-002, 8.1857911E-002, 8.7380334E-001, 9.6044262E-001, 9.8517575E-001, 9.8153116E-001, 2.9898598E-001, 2.9662848E-001, 3.0009005E-001, 3.0910113E-001, 1.5015876E+002, 1.6470596E+002, 1.9578306E+002, 2.0950597E+002, 2.2071051E+002, 2.0930805E+002, 1.7060331E+002, 1.8364766E+002, 2.0759329E+002, 2.3176726E+002
 2.5300024E+003, 3.7496500E+001, 3.8883356E+001, 4.0851566E+001, 4.2848060E+001, 4.5643288E+001, 1.2022409E+002, 1.2964887E+002, 1.2543114E+002, 1.2078591E+002, 1.1382596E+002, 8.6386538E+001, 6.9129585E+001, 5.2693846E+001, 5.4170644E+001, 5.5144767E+001, 5.7088438E+001, 6.2876367E+001, 7.8253525E-002, 8.9077241E-002, 9.3321583E-001, 1.0229752E+000, 1.0598538E+000, 1.0647243E+000, 2.7234345E-001, 2.6557121E-001, 2.6880488E-001, 2.9629224E-001, 1.4876848E+002, 1.6101839E+002, 1.9217819E+002, 2.0586715E+002, 2.1690822E+002, 2.0572410E+002, 1.6995110E+002, 1.8193539E+002, 2.0247129E+002, 2.2294305E+002
 2.5400006E+003, 3.7290478E+001, 3.8770422E+001, 4.0580829E+001, 4.2589610E+001, 4.6389966E+001, 1.2268198E+002, 1.3130563E+002, 1.2688723E+002, 1.2162967E+002, 1.1328511E+002, 8.3596164E+001, 6.8643814E+001, 5.1240202E+001, 5.2363132E+001, 5.3221859E+001, 5.5068129E+001, 6.0982490E+001, 8.2242693E-002, 8.4751823E-002, 9.8255604E-001, 1.0562316E+000, 1.0592021E+000, 9.9480407E-001, 2.6917295E-001, 2.6472310E-001, 2.6203177E-001, 2.6374857E-001, 1.4840413E+002, 1.5916775E+002, 1.8698213E+002, 2.0204652E+002, 2.1284990E+002, 1.9994739E+002, 1.6663279E+002, 1.7904751E+002, 1.9918254E+002, 2.1798018E+002
 2.5500082E+003, 3.7135404E+001, 3.8682509E+001, 4.0192596E+001, 4.1664096E+001, 4.6615647E+001, 1.2317299E+002, 1.3035545E+002, 1.2572636E+002, 1.2028063E+002, 1.1014016E+002, 7.9693724E+001, 6.8485042E+001, 5.0938993E+001, 5.2145200E+001, 5.2851351E+001, 5.4144579E+001, 5.8946219E+001, 7.0456011E-002, 6.5241547E-002, 9.2683121E-001, 9.7750345E-001, 9.8172745E-001, 8.9561519E-001, 2.8159605E-001, 2.8026062E-001, 2.7992672E-001, 2.7338388E-001, 1.4757879E+002, 1.5563203E+002, 1.8468354E+002, 1.9839473E+002, 2.0867130E+002, 1.9894453E+002, 1.6484143E+002, 1.7635064E+002, 1.9734366E+002, 2.1553914E+002
 2.5600029E+003, 3.7523248E+001, 3.9388531E+001, 4.0339530E+001, 4.1629527E+001, 4.6295481E+001, 1.2355665E+002, 1.3043545E+002, 1.2540875E+002, 1.1971385E+002, 1.0949382E+002, 7.8908257E+001, 6.8597940E+001, 5.0930192E+001, 5.2043823E+001, 5.2587373E+001, 5.4180648E+001, 5.8669710E+001, 9.6017343E-002, 9.4477183E-002, 9.4376530E-001, 1.0044022E+000, 1.0094562E+000, 9.6370500E-001, 2.6598390E-001, 2.6361519E-001, 2.6709424E-001, 2.9636289E-001, 1.4449443E+002, 1.5269915E+002, 1.8039730E+002, 1.9558661E+002, 2.0606594E+002, 1.9730600E+002, 1.6699732E+002, 1.7433633E+002, 1.9190125E+002, 2.0748327E+002
 2.5700038E+003, 3.7552234E+001, 3.9452195E+001, 4.0156561E+001, 4.1256554E+001, 4.5739624E+001, 1.2290239E+002, 1.2903914E+002, 1.2484620E+002, 1.2014987E+002, 1.1143503E+002, 8.0514618E+001, 6.6800277E+001, 5.0359882E+001, 5.1698601E+001, 5.2675393E+001, 5.4553234E+001, 5.7556623E+001, 6.2080529E-002, 5.8517475E-002, 8.9356721E-001, 9.8029367E-001, 1.0285275E+000, 1.0456903E+000, 2.7561362E-001, 2.8669776E-001, 3.0362095E-001, 3.3079832E-001, 1.4150198E+002, 1.5198119E+002, 1.7873521E+002, 1.9210825E+002, 2.0221225E+002, 1.9226040E+002, 1.5812712E+002, 1.7056847E+002, 1.8885735E+002, 2.0412994E+002
 2.5800041E+003, 3.7810901E+001, 3.9295287E+001, 4.0175572E+001, 4.1239704E+001, 4.4414939E+001, 1.2261219E+002, 1.2748199E+002, 1.2313051E+002, 1.1844006E+002, 1.1037090E+002, 8.1848871E+001, 6.5049965E+001, 5.0224298E+001, 5.1845759E+001, 5.2960053E+001, 5.4768307E+001, 5.8601234E+001, 8.1239462E-002, 9.0496048E-002, 8.4914809E-001, 8.7700749E-001, 8.7709159E-001, 8.5202611E-001, 2.4713337E-001, 2.4331191E-001, 2.4285023E-001, 2.5139945E-001, 1.4073121E+002, 1.4875234E+002, 1.7632350E+002, 1.8948666E+002, 1.9954424E+002, 1.8803609E+002, 1.5317375E+002, 1.6664580E+002, 1.8683445E+002, 2.0349187E+002
 2.5900062E+003, 3.7324820E+001, 3.9547194E+001, 4.0767884E+001, 4.1764041E+001, 4.3990126E+001, 1.1960762E+002, 1.2400613E+002, 1.1911683E+002, 1.1428623E+002, 1.0627043E+002, 7.8034240E+001, 6.4867388E+001, 4.9459251E+001, 5.0962653E+001, 5.1957583E+001, 5.3496257E+001, 5.7616031E+001, 7.0047979E-002, 8.3826631E-002, 8.9068357E-001, 9.5487363E-001, 9.6655787E-001, 9.4307634E-001, 2.5536428E-001, 2.5890736E-001, 2.6639187E-001, 2.8396327E-001, 1.3721656E+002, 1.4444733E+002, 1.7524466E+002, 1.8780902E+002, 1.9738085E+002, 1.8870289E+002, 1.5400985E+002, 1.6525367E+002, 1.8404651E+002, 2.0159621E+002
 2.6000037E+003, 3.6778221E+001, 3.9173482E+001, 4.0508725E+001, 4.1463745E+001, 4.3410913E+001, 1.1678804E+002, 1.2313499E+002, 1.1898331E+002, 1.1435181E+002, 1.0586395E+002, 7.8819394E+001, 6.4623651E+001, 4.9132546E+001, 5.0838398E+001, 5.1744323E+001, 5.3251735E+001, 5.7274129E+001, 6.7062955E-002, 7.8556532E-002, 7.7505422E-001, 8.5094269E-001, 8.7425523E-001, 8.2824783E-001, 2.4773644E-001, 2.5144294E-001, 2.5266932E-001, 2.6462649E-001, 1.3312087E+002, 1.4032312E+002, 1.7277672E+002, 1.8450692E+002, 1.9326285E+002, 1.8403041E+002, 1.5238001E+002, 1.6358211E+002, 1.8223111E+002, 1.9849934E+002
 2.6100088E+003, 3.6231231E+001, 3.8755201E+001, 4.0335367E+001, 4.1154956E+001, 4.4115197E+001, 1.1488562E+002, 1.2082629E+002, 1.1713727E+002, 1.1293440E+002, 1.0454122E+002, 7.8597557E+001, 6.4339565E+001, 4.8672556E+001, 5.0605855E+001, 5.1597603E+001, 5.2976753E+001, 5.7410009E+001, 7.2679941E-002, 7.2501778E-002, 8.1462849E-001, 8.9934138E-001, 9.4236715E-001, 9.4755473E-001, 2.4145875E-001, 2.4716811E-001, 2.5674070E-001, 2.6308755E-001, 1.3256544E+002, 1.4057588E+002, 1.6813071E+002, 1.8130346E+002, 1.9147553E+002, 1.8078258E+002, 1.5112334E+002, 1.6000077E+002, 1.7877758E+002, 1.9426581E+002
 2.6200086E+003, 3.6310229E+001, 3.8962071E+001, 4.0319479E+001, 4.0839221E+001, 4.4506036E+001, 1.1513252E+002, 1.2114782E+002, 1.1755902E+002, 1.1331000E+002, 1.0525407E+002, 7.9740177E+001, 6.4557571E+001, 4.8346795E+001, 5.0242070E+001, 5.1218256E+001, 5.2197093E+001, 5.6550887E+001, 5.9556776E-002, 6.1621735E-002, 7.6896415E-001, 8.3061649E-001, 8.3937889E-001, 8.0807585E-001, 2.3801551E-001, 2.3881194E-001, 2.4534621E-001, 2.5750105E-001, 1.3150831E+002, 1.3961526E+002, 1.6567492E+002, 1.7822214E+002, 1.8797004E+002, 1.7978725E+002, 1.5002824E+002, 1.5805525E+002, 1.7719892E+002, 1.9336549E+002
 2.6300054E+003, 3.6714163E+001, 3.8263358E+001, 3.9583626E+001, 4.0007651E+001, 4.4590298E+001, 1.1450782E+002, 1.2099028E+002, 1.1730905E+002, 1.1273541E+002, 1.0456232E+002, 7.7508950E+001, 6.4716912E+001, 4.8305342E+001, 5.0000122E+001, 5.0855646E+001, 5.1685066E+001, 5.6524721E+001, 6.9994142E-002, 6.4339029E-002, 8.7688559E-001, 9.5146102E-001, 9.8064184E-001, 9.5486590E-001, 2.3580144E-001, 2.3893407E-001, 2.4290061E-001, 2.4967526E-001, 1.3060766E+002, 1.3900264E+002, 1.6158129E+002, 1.7550848E+002, 1.8598814E+002, 1.7745568E+002, 1.4978628E+002, 1.5669302E+002, 1.7333593E+002, 1.8800927E+002
 2.6400084E+003, 3.6433971E+001, 3.8280334E+001, 3.9239122E+001, 3.9541188E+001, 4.3695427E+001, 1.1394402E+002, 1.1991986E+002, 1.1655685E+002, 1.1224689E+002, 1.0439889E+002, 7.7350526E+001, 6.4019318E+001, 4.7938264E+001, 4.9797297E+001, 5.0747035E+001, 5.1820144E+001, 5.7295012E+001, 6.1846914E-002, 5.3791075E-002, 7.6385775E-001, 8.4349644E-001, 8.6492387E-001, 8.4285252E-001, 2.2611713E-001, 2.2933413E-001, 2.3269237E-001, 2.4005462E-001, 1.2892966E+002, 1.3703203E+002, 1.6083285E+002, 1.7385242E+002, 1.8462459E+002, 1.7244911E+002, 1.4627805E+002, 1.5676104E+002, 1.7414340E+002, 1.9020229E+002
 2.6500009E+003, 3.6170385E+001, 3.8176611E+001, 3.9171203E+001, 3.9330222E+001, 4.2899740E+001, 1.1267230E+002, 1.1790177E+002, 1.1416399E+002, 1.0965677E+002, 1.0187839E+002, 7.6626261E+001, 6.4151741E+001, 4.9257704E+001, 5.1360946E+001, 5.2239552E+001, 5.2743989E+001, 5.5870493E+001, 6.5129144E-002, 6.5431630E-002, 7.4813213E-001, 8.0053259E-001, 8.1314318E-001, 7.7782780E-001, 2.8562611E-001, 3.1420351E-001, 3.2656228E-001, 3.2719198E-001, 1.2704328E+002, 1.3513172E+002, 1.5968132E+002, 1.7141073E+002, 1.8327443E+002, 1.6984751E+002, 1.4169595E+002, 1.5334362E+002, 1.7062002E+002, 1.8552296E+002
 2.6600079E+003, 3.6084411E+001, 3.8202430E+001, 3.9318698E+001, 3.9557092E+001, 4.2851357E+001, 1.1247360E+002, 1.1668254E+002, 1.1230845E+002, 1.0759390E+002, 9.9132615E+001, 7.4825972E+001, 6.3396635E+001, 5.0246060E+001, 5.2263844E+001, 5.3022250E+001, 5.3386763E+001, 5.5501722E+001, 5.8560488E-002, 6.7648100E-002, 7.7763500E-001, 8.0607334E-001, 8.0083943E-001, 7.4810930E-001, 2.3458027E-001, 2.3786894E-001, 2.4590731E-001, 2.5809197E-001, 1.2584244E+002, 1.3168173E+002, 1.5800074E+002, 1.7040127E+002, 1.7983527E+002, 1.6907611E+002, 1.3865205E+002, 1.5055444E+002, 1.6714903E+002, 1.8145303E+002
 2.6700092E+003, 3.5740419E+001, 3.8158984E+001, 3.9290401E+001, 3.9694426E+001, 4.2571022E+001, 1.1169086E+002, 1.1515065E+002, 1.1088917E+002, 1.0582504E+002, 9.7054536E+001, 7.2875317E+001, 6.3841661E+001, 5.0269415E+001, 5.1860956E+001, 5.2436400E+001, 5.2621098E+001, 5.4936040E+001, 6.5317845E-002, 7.2723393E-002, 7.8568595E-001, 8.4881389E-001, 8.4876686E-001, 8.0383391E-001, 2.3992018E-001, 2.4222526E-001, 2.4054305E-001, 2.3531164E-001, 1.2593467E+002, 1.3173927E+002, 1.5424450E+002, 1.6714052E+002, 1.7681284E+002, 1.6482123E+002, 1.3634802E+002, 1.4800054E+002, 1.6496621E+002, 1.7936474E+002
 2.6800011E+003, 3.5504524E+001, 3.8230206E+001, 3.9444115E+001, 3.9917417E+001, 4.2611842E+001, 1.1063455E+002, 1.1649872E+002, 1.1258798E+002, 1.0747365E+002, 9.9118902E+001, 7.4982753E+001, 6.2417028E+001, 5.0277557E+001, 5.1978065E+001, 5.2700544E+001, 5.3069794E+001, 5.5579030E+001, 7.2760390E-002, 7.7875142E-002, 7.8921412E-001, 8.5513114E-001, 8.6945786E-001, 8.5523059E-001, 2.4195245E-001, 2.5714411E-001, 2.7109128E-001, 2.9559244E-001, 1.2474127E+002, 1.3134327E+002, 1.5163389E+002, 1.6458376E+002, 1.7439380E+002, 1.6369047E+002, 1.3632317E+002, 1.4569726E+002, 1.6257277E+002, 1.7676327E+002
 2.6900030E+003, 3.5299262E+001, 3.8561067E+001, 4.0052023E+001, 4.0603869E+001, 4.4240910E+001, 1.0544965E+002, 1.1216325E+002, 1.0859545E+002, 1.0407009E+002, 9.6649348E+001, 7.4388521E+001, 6.1981045E+001, 5.0412601E+001, 5.2019380E+001, 5.2673282E+001, 5.3401667E+001, 5.5227562E+001, 5.2057848E-002, 6.1147468E-002, 5.9283403E-001, 6.2249302E-001, 6.2072608E-001, 5.9476190E-001, 2.4217798E-001, 2.5377611E-001, 2.5581696E-001, 2.5843358E-001, 1.2108933E+002, 1.2951004E+002, 1.5152825E+002, 1.6344222E+002, 1.7349095E+002, 1.6372657E+002, 1.3813567E+002, 1.4475365E+002, 1.5976562E+002, 1.7276647E+002
 2.7000000E+003, 3.5314883E+001, 3.7759365E+001, 3.9144518E+001, 3.9556824E+001, 4.3337019E+001, 1.0283868E+002, 1.0978736E+002, 1.0567941E+002, 1.0088444E+002, 9.3551026E+001, 7.3201184E+001, 6.0478786E+001, 5.0324806E+001, 5.2004543E+001, 5.2588778E+001, 5.3217608E+001, 5.4955697E+001, 6.4749507E-002, 5.9816599E-002, 7.8472741E-001, 8.3839859E-001, 8.4613578E-001, 8.0920190E-001, 2.1511272E-001, 2.2352460E-001, 2.3323972E-001, 2.4594210E-001, 1.1969831E+002, 1.2598888E+002, 1.4866155E+002, 1.6107166E+002, 1.7299868E+002, 1.6494740E+002, 1.3519603E+002, 1.4431693E+002, 1.5877981E+002, 1.7064325E+002
