s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 2.1500061E+003, 5.1555852E+002, 1.5132625E+002, 1.4418629E+002, 1.3854944E+002, 1.0231157E+002, 5.4674027E+002, 3.7702548E+002, 3.5176286E+002, 3.2988483E+002, 2.9704953E+002, 2.0920118E+002, 4.5249332E+002, 3.4340660E+002, 3.4032107E+002, 3.3737223E+002, 3.2607997E+002, 2.7611599E+002, 9.0641186E-001, 6.3437707E-001, 5.0248507E+000, 4.5292127E+000, 4.1679838E+000, 3.6609866E+000, 5.1289794E+000, 5.3088548E+000, 5.4515745E+000, 5.4922575E+000, 7.0757605E+002, 7.1944375E+002, 7.5200575E+002, 7.7121095E+002, 7.8632911E+002, 5.9832031E+002, 6.1593957E+002, 7.2883446E+002, 8.1620413E+002, 8.2458646E+002
 2.1600018E+003, 4.2601654E+002, 1.2553976E+002, 1.2067773E+002, 1.1721058E+002, 9.3055945E+001, 4.6142919E+002, 3.3362451E+002, 3.1331194E+002, 2.9356892E+002, 2.6442396E+002, 1.8406781E+002, 4.1331813E+002, 2.9781586E+002, 2.9714080E+002, 2.9760803E+002, 2.9007605E+002, 2.4481796E+002, 6.8938641E-001, 4.9283162E-001, 3.7013929E+000, 3.3877513E+000, 3.1801476E+000, 3.0231943E+000, 4.0465739E+000, 4.0702038E+000, 4.1938553E+000, 4.3938516E+000, 6.2288620E+002, 6.3704728E+002, 6.6278270E+002, 6.7708798E+002, 6.9209028E+002, 5.2895018E+002, 5.4284068E+002, 6.3397987E+002, 7.4609278E+002, 7.5497776E+002
 2.1700035E+003, 3.7655341E+002, 1.0725297E+002, 1.0369871E+002, 1.0262803E+002, 8.4913710E+001, 4.0895877E+002, 2.9449007E+002, 2.7369936E+002, 2.5749834E+002, 2.3551252E+002, 1.6164565E+002, 3.6147394E+002, 2.5473919E+002, 2.5557647E+002, 2.5802478E+002, 2.5245179E+002, 2.1839612E+002, 5.5385586E-001, 4.2825906E-001, 3.1055375E+000, 2.9408139E+000, 2.7901809E+000, 2.5437444E+000, 3.2002939E+000, 3.1636383E+000, 3.1810402E+000, 3.1710750E+000, 5.6521544E+002, 5.8119390E+002, 6.0200106E+002, 6.1462801E+002, 6.2936048E+002, 4.8944729E+002, 4.9559870E+002, 5.6656089E+002, 6.8408626E+002, 7.0227182E+002
 2.1800060E+003, 3.4183394E+002, 9.2899234E+001, 9.0622166E+001, 9.0212928E+001, 7.7857151E+001, 3.6660624E+002, 2.6159970E+002, 2.4716540E+002, 2.3282544E+002, 2.0990919E+002, 1.4610821E+002, 3.2318177E+002, 2.2148329E+002, 2.2028133E+002, 2.2005337E+002, 2.2132956E+002, 2.0074518E+002, 4.4838362E-001, 3.4414488E-001, 2.5566006E+000, 2.5063134E+000, 2.3800553E+000, 2.1706265E+000, 2.9520258E+000, 2.8653974E+000, 2.8271755E+000, 3.1211630E+000, 5.1933651E+002, 5.2920622E+002, 5.4908018E+002, 5.6498635E+002, 5.7998219E+002, 4.4681457E+002, 4.5431471E+002, 5.2474198E+002, 6.3990644E+002, 6.5414990E+002
 2.1900097E+003, 3.1774705E+002, 8.2460420E+001, 8.1275926E+001, 8.1591737E+001, 7.4505747E+001, 3.2637302E+002, 2.3537257E+002, 2.2374454E+002, 2.1299525E+002, 1.9544319E+002, 1.3807929E+002, 3.0038642E+002, 2.0550870E+002, 2.0553919E+002, 2.0755351E+002, 2.1284789E+002, 1.9470244E+002, 4.0863549E-001, 3.1177986E-001, 2.5713471E+000, 2.4108192E+000, 2.3249130E+000, 2.1457280E+000, 2.8872648E+000, 2.9647792E+000, 3.1487214E+000, 3.3989513E+000, 4.8014037E+002, 4.8899305E+002, 5.1074193E+002, 5.2758308E+002, 5.4277718E+002, 4.1898491E+002, 4.2586684E+002, 4.8913670E+002, 5.9694763E+002, 6.1555793E+002
 2.2000030E+003, 3.0476865E+002, 7.5204424E+001, 7.4283474E+001, 7.4577135E+001, 6.9725252E+001, 3.0477646E+002, 2.2103156E+002, 2.1123473E+002, 2.0094766E+002, 1.8582584E+002, 1.3348308E+002, 2.8026065E+002, 1.9498247E+002, 1.9842591E+002, 2.0382691E+002, 2.0886877E+002, 1.8779897E+002, 3.6424813E-001, 2.7872355E-001, 2.1077490E+000, 2.0837813E+000, 2.0894067E+000, 2.1040499E+000, 2.3537785E+000, 2.3888108E+000, 2.4785324E+000, 2.6617755E+000, 4.4886398E+002, 4.4868681E+002, 4.7676342E+002, 5.0216350E+002, 5.2100434E+002, 3.9077155E+002, 4.0438028E+002, 4.6815136E+002, 5.6578744E+002, 5.8618981E+002
 2.2100018E+003, 2.9027961E+002, 6.9293791E+001, 6.8558350E+001, 6.9120199E+001, 6.6376162E+001, 2.8896448E+002, 2.0435382E+002, 1.9817124E+002, 1.9075642E+002, 1.7808126E+002, 1.2736199E+002, 2.6078558E+002, 1.7214266E+002, 1.7350142E+002, 1.7748226E+002, 1.8271430E+002, 1.7036451E+002, 3.2245374E-001, 2.4387920E-001, 1.9080067E+000, 1.8607514E+000, 1.8389391E+000, 1.7234859E+000, 2.2172650E+000, 2.1555758E+000, 2.1398746E+000, 2.1875186E+000, 4.1697912E+002, 4.2923643E+002, 4.5622399E+002, 4.7386395E+002, 4.9479496E+002, 3.6789603E+002, 3.7860842E+002, 4.4769609E+002, 5.3678240E+002, 5.5393714E+002
 2.2200047E+003, 2.7372390E+002, 6.4462559E+001, 6.4074554E+001, 6.5118525E+001, 6.4768354E+001, 2.7839091E+002, 1.9596849E+002, 1.9011295E+002, 1.8388032E+002, 1.6868432E+002, 1.2140923E+002, 2.4708520E+002, 1.6086348E+002, 1.6153438E+002, 1.6413886E+002, 1.6857896E+002, 1.6260415E+002, 2.9661555E-001, 2.3731132E-001, 1.9367394E+000, 1.9314339E+000, 1.9137355E+000, 1.7445683E+000, 1.7852243E+000, 1.6903521E+000, 1.6831364E+000, 1.7894284E+000, 3.9767529E+002, 4.0766073E+002, 4.3256211E+002, 4.4847475E+002, 4.6910822E+002, 3.4742845E+002, 3.5732874E+002, 4.1742466E+002, 5.0990671E+002, 5.2893735E+002
 2.2300024E+003, 2.6076608E+002, 6.0898091E+001, 6.0882208E+001, 6.1806198E+001, 6.2347591E+001, 2.6049475E+002, 1.9237461E+002, 1.8812485E+002, 1.8191752E+002, 1.6483497E+002, 1.1760482E+002, 2.2709929E+002, 1.4684307E+002, 1.4587781E+002, 1.4716792E+002, 1.5289350E+002, 1.5436135E+002, 2.6844974E-001, 2.0951408E-001, 1.6280898E+000, 1.6527431E+000, 1.6780016E+000, 1.5491162E+000, 1.7885112E+000, 1.7463585E+000, 1.7608640E+000, 1.8343824E+000, 3.8359415E+002, 3.8517655E+002, 4.0907830E+002, 4.2756640E+002, 4.4540117E+002, 3.3290904E+002, 3.4215876E+002, 3.9733120E+002, 4.8731020E+002, 5.0672912E+002
 2.2400075E+003, 2.4918304E+002, 5.8234348E+001, 5.8309655E+001, 5.8937844E+001, 6.0305869E+001, 2.4941807E+002, 1.8226173E+002, 1.7895680E+002, 1.7332829E+002, 1.5765994E+002, 1.1388822E+002, 2.0845205E+002, 1.3526593E+002, 1.3560426E+002, 1.3801285E+002, 1.4494040E+002, 1.5049362E+002, 2.6144664E-001, 2.0010886E-001, 1.6902769E+000, 1.7532001E+000, 1.7481821E+000, 1.5808740E+000, 1.4537358E+000, 1.4029990E+000, 1.4049327E+000, 1.5311840E+000, 3.6723100E+002, 3.6823432E+002, 3.9183068E+002, 4.0909377E+002, 4.2355357E+002, 3.1797649E+002, 3.2769835E+002, 3.8282401E+002, 4.6420610E+002, 4.8559428E+002
 2.2500091E+003, 2.3817997E+002, 5.6363682E+001, 5.6326522E+001, 5.6879610E+001, 5.9214138E+001, 2.4012748E+002, 1.7352673E+002, 1.7328148E+002, 1.6796589E+002, 1.5301229E+002, 1.1013029E+002, 1.9548990E+002, 1.2848245E+002, 1.3007747E+002, 1.3334185E+002, 1.4052801E+002, 1.4592587E+002, 2.3845698E-001, 1.8301518E-001, 1.4276049E+000, 1.4879104E+000, 1.4538284E+000, 1.3849614E+000, 1.5256916E+000, 1.5580402E+000, 1.6226780E+000, 1.7348471E+000, 3.5425459E+002, 3.5647529E+002, 3.7736602E+002, 3.9189829E+002, 4.0706000E+002, 3.1696368E+002, 3.1647946E+002, 3.7114099E+002, 4.4990726E+002, 4.7499396E+002
 2.2600051E+003, 2.3357714E+002, 5.4818905E+001, 5.4710783E+001, 5.5020607E+001, 5.7901742E+001, 2.3074463E+002, 1.6559980E+002, 1.6531881E+002, 1.6054089E+002, 1.4876119E+002, 1.0998609E+002, 1.8661415E+002, 1.2397680E+002, 1.2588729E+002, 1.2946541E+002, 1.3486345E+002, 1.3954250E+002, 2.3112359E-001, 1.7815056E-001, 1.4419294E+000, 1.4440749E+000, 1.4824938E+000, 1.5163826E+000, 1.4214901E+000, 1.3838208E+000, 1.3967328E+000, 1.4974796E+000, 3.4116718E+002, 3.4146158E+002, 3.6376704E+002, 3.8042762E+002, 3.9653871E+002, 3.0282307E+002, 3.0951984E+002, 3.5475467E+002, 4.3560691E+002, 4.6036015E+002
 2.2700071E+003, 2.2576143E+002, 5.4002972E+001, 5.3561218E+001, 5.3516596E+001, 5.6905931E+001, 2.2132633E+002, 1.6369578E+002, 1.6295778E+002, 1.5808363E+002, 1.4528738E+002, 1.1177552E+002, 1.8404287E+002, 1.1815748E+002, 1.1996634E+002, 1.2348484E+002, 1.2978868E+002, 1.3462507E+002, 2.2527227E-001, 1.6595195E-001, 1.4023259E+000, 1.4320545E+000, 1.4127492E+000, 1.3149809E+000, 1.3756136E+000, 1.3363931E+000, 1.3351680E+000, 1.3993846E+000, 3.3553969E+002, 3.3098025E+002, 3.5103601E+002, 3.6825580E+002, 3.8309271E+002, 2.9594766E+002, 3.0388123E+002, 3.4278350E+002, 4.1927668E+002, 4.4396450E+002
 2.2800101E+003, 2.1800161E+002, 5.3156607E+001, 5.2499488E+001, 5.2204670E+001, 5.7361676E+001, 2.1541779E+002, 1.5862092E+002, 1.5788653E+002, 1.5482968E+002, 1.4281876E+002, 1.0979326E+002, 1.8045911E+002, 1.1243805E+002, 1.1238049E+002, 1.1456826E+002, 1.1966343E+002, 1.2855991E+002, 2.0571258E-001, 1.6028241E-001, 1.1799956E+000, 1.2278033E+000, 1.3092608E+000, 1.2869744E+000, 1.2599928E+000, 1.1923072E+000, 1.1846715E+000, 1.2099466E+000, 3.2426290E+002, 3.2589721E+002, 3.4265971E+002, 3.5764640E+002, 3.7043102E+002, 2.9111594E+002, 2.9847060E+002, 3.3132149E+002, 4.0409602E+002, 4.3655362E+002
 2.2900060E+003, 2.1248050E+002, 5.1951288E+001, 5.1431405E+001, 5.1226768E+001, 5.6617708E+001, 2.1033000E+002, 1.5124660E+002, 1.5265169E+002, 1.5125912E+002, 1.4274369E+002, 1.0791781E+002, 1.7215280E+002, 1.1270903E+002, 1.1244036E+002, 1.1507036E+002, 1.1997376E+002, 1.2689276E+002, 1.9508083E-001, 1.5361329E-001, 1.2237496E+000, 1.3314038E+000, 1.3945619E+000, 1.4301625E+000, 1.2925724E+000, 1.2431191E+000, 1.2497778E+000, 1.3407909E+000, 3.1243981E+002, 3.1410713E+002, 3.3406075E+002, 3.4940477E+002, 3.6269765E+002, 2.8056556E+002, 2.8705706E+002, 3.2239011E+002, 3.9691053E+002, 4.2525359E+002
 2.3000066E+003, 2.0544630E+002, 5.0929440E+001, 5.0558870E+001, 5.0337756E+001, 5.6096485E+001, 2.0443965E+002, 1.4505417E+002, 1.4662663E+002, 1.4625108E+002, 1.4057022E+002, 1.0741155E+002, 1.7050851E+002, 1.1261293E+002, 1.1244588E+002, 1.1463594E+002, 1.1916727E+002, 1.2410738E+002, 1.8523249E-001, 1.4628765E-001, 1.0185777E+000, 1.0094879E+000, 1.0511269E+000, 1.0775715E+000, 1.2252593E+000, 1.2077609E+000, 1.2540346E+000, 1.3563907E+000, 3.1011986E+002, 3.0728669E+002, 3.2374665E+002, 3.3928747E+002, 3.5254494E+002, 2.7705306E+002, 2.7804762E+002, 3.1503231E+002, 3.8907627E+002, 4.1444540E+002
 2.3100115E+003, 2.0105879E+002, 5.0134307E+001, 5.0014752E+001, 4.9788535E+001, 5.5040571E+001, 2.0064431E+002, 1.4286108E+002, 1.4303449E+002, 1.4264161E+002, 1.3717347E+002, 1.0337080E+002, 1.6385216E+002, 1.0829867E+002, 1.0841990E+002, 1.1176780E+002, 1.1694501E+002, 1.2278962E+002, 1.8038624E-001, 1.4771384E-001, 1.3163255E+000, 1.3317366E+000, 1.3672915E+000, 1.3556411E+000, 1.1061592E+000, 1.0886288E+000, 1.1023856E+000, 1.1782188E+000, 2.9562642E+002, 2.9781612E+002, 3.1644274E+002, 3.3274595E+002, 3.4760773E+002, 2.6640176E+002, 2.6998485E+002, 3.1065802E+002, 3.8162621E+002, 4.0452545E+002
 2.3200099E+003, 1.9901030E+002, 4.9646677E+001, 4.9491100E+001, 4.9379585E+001, 5.5512112E+001, 1.9773727E+002, 1.4732723E+002, 1.4708029E+002, 1.4539579E+002, 1.3759689E+002, 1.0182074E+002, 1.5763721E+002, 1.0507586E+002, 1.0592876E+002, 1.0917399E+002, 1.1395864E+002, 1.2284796E+002, 1.7288481E-001, 1.3469030E-001, 1.2650545E+000, 1.3237684E+000, 1.3011772E+000, 1.1863090E+000, 1.0834897E+000, 1.0320564E+000, 1.0295278E+000, 1.0704449E+000, 2.9081601E+002, 2.9118739E+002, 3.0921067E+002, 3.2563319E+002, 3.3931060E+002, 2.5662797E+002, 2.6123692E+002, 2.9930668E+002, 3.7177746E+002, 3.9124964E+002
 2.3300071E+003, 1.9507152E+002, 4.9180758E+001, 4.8979982E+001, 4.8950057E+001, 5.6016332E+001, 1.9069441E+002, 1.4584115E+002, 1.4556821E+002, 1.4242558E+002, 1.3207243E+002, 9.7896809E+001, 1.5584666E+002, 1.0253870E+002, 1.0304007E+002, 1.0612062E+002, 1.1165963E+002, 1.2010019E+002, 1.6391140E-001, 1.3428515E-001, 1.0650011E+000, 1.0976673E+000, 1.1133964E+000, 1.0487396E+000, 1.0138522E+000, 1.0016884E+000, 1.0397219E+000, 1.1396358E+000, 2.8391380E+002, 2.8140651E+002, 2.9790507E+002, 3.1688752E+002, 3.3128222E+002, 2.5253907E+002, 2.5506993E+002, 2.9009893E+002, 3.5473481E+002, 3.7845765E+002
 2.3400024E+003, 1.8828029E+002, 4.8587759E+001, 4.8436225E+001, 4.8523359E+001, 5.4929710E+001, 1.8942616E+002, 1.4154351E+002, 1.4148183E+002, 1.3797811E+002, 1.2873454E+002, 9.6941617E+001, 1.4980515E+002, 9.6644667E+001, 9.6831595E+001, 9.9657114E+001, 1.0523122E+002, 1.1509908E+002, 1.5697029E-001, 1.2636918E-001, 9.7893738E-001, 1.0321338E+000, 1.0505051E+000, 1.0763564E+000, 9.0531842E-001, 8.6450932E-001, 8.7097274E-001, 9.1529513E-001, 2.7383149E+002, 2.7368608E+002, 2.8948724E+002, 3.0541545E+002, 3.2018230E+002, 2.4345490E+002, 2.4853796E+002, 2.8277223E+002, 3.5009151E+002, 3.7147439E+002
 2.3500059E+003, 1.8367298E+002, 4.8136437E+001, 4.7973026E+001, 4.8096459E+001, 5.5463736E+001, 1.8460163E+002, 1.3376418E+002, 1.3369574E+002, 1.3030278E+002, 1.2249353E+002, 9.5093433E+001, 1.4491648E+002, 9.5172566E+001, 9.5381100E+001, 9.8323689E+001, 1.0358224E+002, 1.1148554E+002, 1.5187451E-001, 1.2218989E-001, 9.2941206E-001, 9.4543438E-001, 9.5463132E-001, 9.2423494E-001, 9.5964625E-001, 9.2302135E-001, 9.3310467E-001, 1.0034362E+000, 2.6762806E+002, 2.7079234E+002, 2.8461420E+002, 2.9715600E+002, 3.1007334E+002, 2.3439900E+002, 2.4209077E+002, 2.7677737E+002, 3.4322207E+002, 3.6478945E+002
 2.3600014E+003, 1.8086837E+002, 4.7789057E+001, 4.7597781E+001, 4.7671864E+001, 5.5072832E+001, 1.8144638E+002, 1.3255829E+002, 1.3225550E+002, 1.2719802E+002, 1.1974041E+002, 9.4441141E+001, 1.4389761E+002, 9.4879714E+001, 9.4305884E+001, 9.6674566E+001, 1.0243552E+002, 1.0973055E+002, 1.5272033E-001, 1.1495189E-001, 1.0718738E+000, 1.0887304E+000, 1.0194584E+000, 9.3049897E-001, 8.8738362E-001, 8.6912311E-001, 8.9216785E-001, 9.4610730E-001, 2.5413360E+002, 2.5945483E+002, 2.7610388E+002, 2.8871853E+002, 3.0040753E+002, 2.2721148E+002, 2.3647668E+002, 2.6614396E+002, 3.3348558E+002, 3.5714670E+002
 2.3700063E+003, 1.7771151E+002, 4.7963182E+001, 4.7362665E+001, 4.7297440E+001, 5.4399871E+001, 1.7709657E+002, 1.3075460E+002, 1.2795496E+002, 1.2372160E+002, 1.1723918E+002, 9.2387666E+001, 1.3631807E+002, 9.1718039E+001, 9.1314951E+001, 9.3467859E+001, 9.8836340E+001, 1.0535225E+002, 1.3959834E-001, 1.1198484E-001, 8.3896264E-001, 8.0867794E-001, 8.2193769E-001, 8.6613935E-001, 8.3943808E-001, 7.9884714E-001, 7.9249021E-001, 8.8608658E-001, 2.4747951E+002, 2.4808064E+002, 2.6524162E+002, 2.8041186E+002, 2.9319186E+002, 2.2390739E+002, 2.2922275E+002, 2.5728089E+002, 3.2453974E+002, 3.4487942E+002
 2.3800018E+003, 1.7116729E+002, 4.7513983E+001, 4.6988924E+001, 4.6988411E+001, 5.4355386E+001, 1.7082669E+002, 1.2626956E+002, 1.2219909E+002, 1.1875753E+002, 1.1338663E+002, 9.1487419E+001, 1.2991808E+002, 8.9562000E+001, 8.8810868E+001, 9.0404145E+001, 9.6809634E+001, 1.0387720E+002, 1.3317981E-001, 1.0508185E-001, 7.9106632E-001, 7.9841937E-001, 8.2673598E-001, 8.3142908E-001, 7.8028184E-001, 7.5610892E-001, 7.4287417E-001, 8.0893089E-001, 2.3843849E+002, 2.4082403E+002, 2.5773719E+002, 2.7149213E+002, 2.8985912E+002, 2.2116889E+002, 2.2349159E+002, 2.5424046E+002, 3.0963196E+002, 3.3169805E+002
 2.3900012E+003, 1.6878204E+002, 4.7122025E+001, 4.6655339E+001, 4.6743297E+001, 5.4239185E+001, 1.6464379E+002, 1.2150927E+002, 1.1820185E+002, 1.1546549E+002, 1.1034961E+002, 8.8367584E+001, 1.2269422E+002, 8.7026218E+001, 8.6351067E+001, 8.7630924E+001, 9.3195893E+001, 1.0077942E+002, 1.2704232E-001, 1.0583312E-001, 7.3012233E-001, 7.4630657E-001, 7.6980022E-001, 7.6776874E-001, 7.7590338E-001, 7.3559242E-001, 7.3383371E-001, 7.4235178E-001, 2.3628506E+002, 2.3649057E+002, 2.5202546E+002, 2.6507669E+002, 2.8049615E+002, 2.1335917E+002, 2.1988650E+002, 2.4688331E+002, 2.9628972E+002, 3.2140084E+002
 2.4000019E+003, 1.6831723E+002, 4.6807061E+001, 4.6469817E+001, 4.6593742E+001, 5.4243971E+001, 1.6175403E+002, 1.2116773E+002, 1.1783924E+002, 1.1494675E+002, 1.0878383E+002, 8.7333562E+001, 1.1967244E+002, 8.4586232E+001, 8.3630193E+001, 8.5062483E+001, 8.9962762E+001, 1.0039786E+002, 1.2225402E-001, 1.0165999E-001, 8.7950102E-001, 8.6833509E-001, 8.6348648E-001, 8.2728537E-001, 7.3193140E-001, 7.0410527E-001, 7.1365054E-001, 7.7119816E-001, 2.3125801E+002, 2.2889295E+002, 2.4569908E+002, 2.6093655E+002, 2.7540034E+002, 2.0541002E+002, 2.1338014E+002, 2.3849937E+002, 2.8959416E+002, 3.1552277E+002
 2.4100122E+003, 1.6560146E+002, 4.6525801E+001, 4.6341148E+001, 4.6479962E+001, 5.3190252E+001, 1.5745939E+002, 1.2056302E+002, 1.1834391E+002, 1.1617374E+002, 1.1011915E+002, 8.9032694E+001, 1.1998881E+002, 8.2475043E+001, 8.1118842E+001, 8.2242556E+001, 8.7760807E+001, 1.0080813E+002, 1.1938702E-001, 9.8184805E-002, 7.6754893E-001, 8.3071591E-001, 8.5929825E-001, 8.0710973E-001, 6.8769066E-001, 6.4187906E-001, 6.2865864E-001, 6.6790767E-001, 2.2553486E+002, 2.2192328E+002, 2.3737012E+002, 2.5459435E+002, 2.6926890E+002, 2.0301216E+002, 2.0564726E+002, 2.3177531E+002, 2.7943660E+002, 3.0729554E+002
 2.4200114E+003, 1.6128712E+002, 4.6279261E+001, 4.6093282E+001, 4.6182396E+001, 5.3758618E+001, 1.5558398E+002, 1.1683630E+002, 1.1467091E+002, 1.1118384E+002, 1.0534028E+002, 8.7508380E+001, 1.1595613E+002, 8.1262807E+001, 7.9330891E+001, 7.9772687E+001, 8.4568853E+001, 9.8317696E+001, 1.1560333E-001, 9.2555608E-002, 7.1097686E-001, 6.8954822E-001, 6.7899748E-001, 7.0848215E-001, 6.7460550E-001, 6.4997012E-001, 6.4279882E-001, 6.6240907E-001, 2.1882762E+002, 2.1554419E+002, 2.3206795E+002, 2.4798068E+002, 2.6130619E+002, 2.0228473E+002, 2.0049332E+002, 2.2616081E+002, 2.7040490E+002, 2.9702010E+002
 2.4300027E+003, 1.5952821E+002, 4.6108533E+001, 4.5974278E+001, 4.6496540E+001, 5.3367649E+001, 1.5661121E+002, 1.1499734E+002, 1.1304224E+002, 1.0973877E+002, 1.0462275E+002, 8.6999935E+001, 1.1112264E+002, 7.8565489E+001, 7.7194210E+001, 7.8020915E+001, 8.3013768E+001, 9.4557705E+001, 1.1288262E-001, 1.0345906E-001, 7.0164620E-001, 7.4992945E-001, 7.6842582E-001, 7.1455359E-001, 6.3399630E-001, 5.9709946E-001, 5.9272862E-001, 6.2139276E-001, 2.1099665E+002, 2.0909088E+002, 2.2612183E+002, 2.4234880E+002, 2.5497872E+002, 1.9206012E+002, 1.9521382E+002, 2.1817772E+002, 2.6417785E+002, 2.9118395E+002
 2.4400123E+003, 1.5469935E+002, 4.5886088E+001, 4.5791510E+001, 4.6368353E+001, 5.2027348E+001, 1.5364830E+002, 1.1279748E+002, 1.1140146E+002, 1.0899334E+002, 1.0228714E+002, 8.3313785E+001, 1.0741523E+002, 7.7940023E+001, 7.6143479E+001, 7.6726814E+001, 8.1547616E+001, 9.3338814E+001, 1.0640194E-001, 8.5713395E-002, 7.0089082E-001, 7.1265832E-001, 7.4159560E-001, 7.2044830E-001, 6.9674150E-001, 6.7443706E-001, 6.7894251E-001, 7.1920718E-001, 2.0960120E+002, 2.0661824E+002, 2.2090865E+002, 2.3694196E+002, 2.5023747E+002, 1.8830115E+002, 1.9051130E+002, 2.1186421E+002, 2.5667987E+002, 2.8354930E+002
 2.4500038E+003, 1.5156593E+002, 4.5699416E+001, 4.5559161E+001, 4.6010074E+001, 5.0792658E+001, 1.4752489E+002, 1.0878160E+002, 1.0871358E+002, 1.0719466E+002, 1.0186666E+002, 8.2250808E+001, 1.0553191E+002, 7.7643947E+001, 7.6732244E+001, 7.8242024E+001, 8.2997635E+001, 9.2535452E+001, 1.0649338E-001, 8.5527378E-002, 6.2031557E-001, 6.1361216E-001, 6.3339162E-001, 6.8746345E-001, 5.8186269E-001, 5.6480198E-001, 5.8603514E-001, 6.4600021E-001, 2.0822085E+002, 2.0329361E+002, 2.1548604E+002, 2.3113967E+002, 2.4358480E+002, 1.8254498E+002, 1.8710254E+002, 2.0744468E+002, 2.5128254E+002, 2.7763284E+002
 2.4600060E+003, 1.4949871E+002, 4.5533400E+001, 4.5390685E+001, 4.5665881E+001, 5.0026777E+001, 1.4416737E+002, 1.0859943E+002, 1.0760561E+002, 1.0608562E+002, 1.0222495E+002, 8.1796077E+001, 1.0217544E+002, 7.5663388E+001, 7.5285797E+001, 7.7382028E+001, 8.2238142E+001, 9.1376379E+001, 1.0164522E-001, 8.2276103E-002, 6.8792902E-001, 7.0048663E-001, 7.3628491E-001, 7.6111358E-001, 5.8399805E-001, 5.6317944E-001, 5.6311728E-001, 5.8426838E-001, 2.0297520E+002, 1.9892804E+002, 2.1007965E+002, 2.2647298E+002, 2.3879767E+002, 1.8076275E+002, 1.8380778E+002, 2.0609558E+002, 2.4889020E+002, 2.7252530E+002
 2.4700086E+003, 1.4639067E+002, 4.5405873E+001, 4.5244949E+001, 4.5431085E+001, 4.9453399E+001, 1.3923058E+002, 1.0732069E+002, 1.0658523E+002, 1.0463361E+002, 1.0098921E+002, 8.0552553E+001, 1.0329632E+002, 7.6212702E+001, 7.5955994E+001, 7.7617155E+001, 8.2141031E+001, 9.1686078E+001, 9.7806909E-002, 7.8837771E-002, 6.4585534E-001, 7.0331513E-001, 7.2071653E-001, 7.0135871E-001, 6.2217459E-001, 6.0287732E-001, 6.0554443E-001, 6.4412294E-001, 2.0033411E+002, 1.9479294E+002, 2.0622570E+002, 2.2174625E+002, 2.3339742E+002, 1.7799017E+002, 1.7960072E+002, 2.0217627E+002, 2.4558697E+002, 2.6861995E+002
 2.4800096E+003, 1.4536532E+002, 4.5304406E+001, 4.5173131E+001, 4.5222129E+001, 4.9855649E+001, 1.3335322E+002, 1.0647854E+002, 1.0638935E+002, 1.0462447E+002, 1.0035474E+002, 8.1264062E+001, 1.0386238E+002, 7.6598060E+001, 7.5699313E+001, 7.6934837E+001, 8.1462173E+001, 9.1409373E+001, 9.3923806E-002, 7.5908817E-002, 5.7662048E-001, 5.7765217E-001, 5.9617580E-001, 6.0986370E-001, 6.1647130E-001, 5.8980847E-001, 5.8864855E-001, 6.3429788E-001, 1.9349853E+002, 1.9006201E+002, 2.0252679E+002, 2.1707882E+002, 2.2831186E+002, 1.7979564E+002, 1.7436087E+002, 1.9298991E+002, 2.3709095E+002, 2.6240771E+002
 2.4900133E+003, 1.4315275E+002, 4.5206768E+001, 4.5054438E+001, 4.5098277E+001, 4.9473655E+001, 1.3152356E+002, 1.0808755E+002, 1.0721030E+002, 1.0443410E+002, 9.9032503E+001, 8.0311465E+001, 1.0295649E+002, 7.5125231E+001, 7.4579050E+001, 7.5768498E+001, 8.0811067E+001, 9.0405944E+001, 9.2725985E-002, 7.5632600E-002, 7.2277369E-001, 7.6792379E-001, 7.6617402E-001, 7.1055725E-001, 5.8422681E-001, 5.8228301E-001, 6.0206850E-001, 6.5237709E-001, 1.9017809E+002, 1.8735637E+002, 1.9840234E+002, 2.1221031E+002, 2.2391213E+002, 1.7553533E+002, 1.7267486E+002, 1.9233503E+002, 2.3080649E+002, 2.5645836E+002
 2.5000040E+003, 1.3976529E+002, 4.5102976E+001, 4.4918711E+001, 4.4969494E+001, 4.9363247E+001, 1.3078433E+002, 1.0757408E+002, 1.0737583E+002, 1.0473153E+002, 9.8698817E+001, 7.8754061E+001, 1.0039447E+002, 7.4607099E+001, 7.4383298E+001, 7.5885002E+001, 8.0936705E+001, 8.9267519E+001, 9.0331499E-002, 7.3997397E-002, 6.2309676E-001, 6.4276581E-001, 6.3072216E-001, 5.6730097E-001, 5.2404694E-001, 4.9517964E-001, 4.8375896E-001, 5.0398329E-001, 1.8628387E+002, 1.8334370E+002, 1.9555780E+002, 2.0701202E+002, 2.1832224E+002, 1.7155193E+002, 1.6951239E+002, 1.9049450E+002, 2.2842353E+002, 2.5224939E+002
