s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol
 3.045E+03, 8.848E+02, 7.699E+02, 9.978E+02, 8.301E+02, 8.593E+02, 9.009E+02, 7.834E+02, 1.012E+03, 8.416E+02, 8.792E+02, 4.280E+02, 2.421E+02, 1.345E+02, 3.805E+02, 2.134E+02, 1.186E+02, 8.812E+02, 7.720E+02, 1.003E+03, 8.306E+02, 8.640E+02, 8.981E+02, 9.023E+02, 1.010E+03, 1.007E+03, 9.344E+02, 7.912E+02, 7.869E+02, 8.408E+02, 8.392E+02, 8.742E+02, 8.154E+02, 7.699E+02, 1.047E+03, 1.030E+03, 8.547E+02, 8.524E+02, 1.009E+03, 1.041E+03, 1.027E+03, 8.318E+02, 7.029E+02, 5.191E+02, 3.987E+02, 4.013E+02, 2.132E-03, 2.711E-02, 8.442E-02, 2.066E-01
 3.060E+03, 8.774E+02, 7.661E+02, 1.005E+03, 8.286E+02, 8.574E+02, 8.902E+02, 7.830E+02, 1.035E+03, 8.457E+02, 8.839E+02, 4.290E+02, 2.432E+02, 1.353E+02, 3.815E+02, 2.145E+02, 1.194E+02, 8.751E+02, 7.685E+02, 1.009E+03, 8.265E+02, 8.616E+02, 8.845E+02, 8.894E+02, 1.014E+03, 1.021E+03, 9.333E+02, 7.877E+02, 7.834E+02, 8.382E+02, 8.387E+02, 8.706E+02, 8.121E+02, 7.658E+02, 1.051E+03, 1.050E+03, 8.555E+02, 8.567E+02, 1.040E+03, 1.076E+03, 1.041E+03, 8.952E+02, 7.158E+02, 5.237E+02, 4.004E+02, 4.032E+02, 2.531E-03, 1.926E-02, 5.534E-02, 2.058E-01
 3.075E+03, 8.808E+02, 7.685E+02, 1.025E+03, 8.368E+02, 8.678E+02, 9.020E+02, 7.883E+02, 1.045E+03, 8.562E+02, 8.952E+02, 4.301E+02, 2.442E+02, 1.362E+02, 3.824E+02, 2.155E+02, 1.201E+02, 8.715E+02, 7.699E+02, 1.020E+03, 8.355E+02, 8.660E+02, 8.859E+02, 8.981E+02, 1.020E+03, 1.024E+03, 9.354E+02, 7.887E+02, 7.893E+02, 8.461E+02, 8.483E+02, 8.729E+02, 8.140E+02, 7.696E+02, 1.060E+03, 1.062E+03, 8.657E+02, 8.677E+02, 1.045E+03, 1.071E+03, 1.066E+03, 9.498E+02, 7.657E+02, 5.239E+02, 4.126E+02, 4.154E+02, 2.184E-03, 1.364E-02, 5.888E-02, 2.036E-01
 3.090E+03, 8.869E+02, 7.706E+02, 1.028E+03, 8.382E+02, 8.725E+02, 9.068E+02, 7.906E+02, 1.049E+03, 8.544E+02, 9.011E+02, 4.311E+02, 2.453E+02, 1.370E+02, 3.834E+02, 2.165E+02, 1.209E+02, 8.700E+02, 7.723E+02, 1.004E+03, 8.349E+02, 8.617E+02, 8.931E+02, 9.061E+02, 1.004E+03, 1.032E+03, 9.284E+02, 7.916E+02, 7.948E+02, 8.443E+02, 8.492E+02, 8.733E+02, 8.190E+02, 7.715E+02, 1.039E+03, 1.063E+03, 8.599E+02, 8.656E+02, 1.019E+03, 1.054E+03, 1.067E+03, 9.083E+02, 7.527E+02, 5.115E+02, 4.073E+02, 4.105E+02, 8.869E-04, 6.885E-03, 6.620E-02, 2.056E-01
 3.105E+03, 8.916E+02, 7.747E+02, 1.034E+03, 8.411E+02, 8.730E+02, 9.080E+02, 7.950E+02, 1.054E+03, 8.574E+02, 8.982E+02, 4.321E+02, 2.464E+02, 1.379E+02, 3.844E+02, 2.175E+02, 1.217E+02, 8.756E+02, 7.748E+02, 1.002E+03, 8.360E+02, 8.688E+02, 8.960E+02, 9.034E+02, 1.005E+03, 1.036E+03, 9.327E+02, 7.939E+02, 7.989E+02, 8.449E+02, 8.528E+02, 8.770E+02, 8.192E+02, 7.758E+02, 1.029E+03, 1.067E+03, 8.615E+02, 8.706E+02, 1.020E+03, 1.065E+03, 1.060E+03, 8.638E+02, 7.522E+02, 5.152E+02, 4.060E+02, 4.094E+02, 3.151E-03, 6.210E-03, 2.516E-02, 2.055E-01
 3.120E+03, 8.942E+02, 7.770E+02, 1.042E+03, 8.441E+02, 8.720E+02, 9.077E+02, 7.949E+02, 1.061E+03, 8.588E+02, 8.970E+02, 4.331E+02, 2.475E+02, 1.387E+02, 3.853E+02, 2.185E+02, 1.224E+02, 8.739E+02, 7.735E+02, 9.976E+02, 8.370E+02, 8.671E+02, 8.897E+02, 9.098E+02, 9.995E+02, 1.039E+03, 9.344E+02, 7.930E+02, 8.001E+02, 8.447E+02, 8.560E+02, 8.716E+02, 8.195E+02, 7.795E+02, 1.039E+03, 1.072E+03, 8.589E+02, 8.717E+02, 1.053E+03, 1.100E+03, 1.067E+03, 8.692E+02, 7.477E+02, 5.373E+02, 4.111E+02, 4.137E+02, 5.593E-03, 2.007E-02, 5.086E-02, 2.055E-01
 3.135E+03, 8.978E+02, 7.772E+02, 1.036E+03, 8.429E+02, 8.730E+02, 9.198E+02, 7.949E+02, 1.047E+03, 8.569E+02, 8.997E+02, 4.340E+02, 2.486E+02, 1.395E+02, 3.863E+02, 2.195E+02, 1.232E+02, 8.776E+02, 7.757E+02, 9.868E+02, 8.364E+02, 8.691E+02, 8.936E+02, 9.146E+02, 1.000E+03, 1.030E+03, 9.305E+02, 7.943E+02, 7.980E+02, 8.436E+02, 8.547E+02, 8.734E+02, 8.206E+02, 7.819E+02, 1.028E+03, 1.058E+03, 8.621E+02, 8.709E+02, 1.071E+03, 1.093E+03, 1.063E+03, 8.932E+02, 7.341E+02, 5.146E+02, 4.080E+02, 4.123E+02, 4.833E-03, 3.245E-02, 2.832E-02, 2.065E-01
 3.150E+03, 8.991E+02, 7.790E+02, 1.031E+03, 8.440E+02, 8.820E+02, 9.137E+02, 7.990E+02, 1.052E+03, 8.589E+02, 9.229E+02, 4.350E+02, 2.497E+02, 1.404E+02, 3.872E+02, 2.205E+02, 1.239E+02, 8.758E+02, 7.788E+02, 9.901E+02, 8.389E+02, 8.748E+02, 8.853E+02, 9.117E+02, 1.006E+03, 1.035E+03, 9.424E+02, 7.953E+02, 8.001E+02, 8.449E+02, 8.562E+02, 8.693E+02, 8.239E+02, 7.816E+02, 1.032E+03, 1.059E+03, 8.605E+02, 8.735E+02, 1.048E+03, 1.072E+03, 1.061E+03, 8.885E+02, 7.340E+02, 5.274E+02, 4.117E+02, 4.169E+02, 1.121E-02, 1.564E-02, 6.353E-02, 2.050E-01
 3.165E+03, 8.993E+02, 7.832E+02, 1.039E+03, 8.414E+02, 8.874E+02, 9.152E+02, 8.026E+02, 1.051E+03, 8.521E+02, 9.086E+02, 4.360E+02, 2.507E+02, 1.412E+02, 3.882E+02, 2.214E+02, 1.247E+02, 8.835E+02, 7.810E+02, 9.896E+02, 8.382E+02, 8.770E+02, 9.054E+02, 9.249E+02, 9.987E+02, 1.029E+03, 9.375E+02, 7.977E+02, 8.055E+02, 8.445E+02, 8.546E+02, 8.763E+02, 8.300E+02, 7.847E+02, 1.015E+03, 1.052E+03, 8.602E+02, 8.670E+02, 1.026E+03, 1.077E+03, 1.066E+03, 8.826E+02, 7.393E+02, 5.188E+02, 4.040E+02, 4.074E+02, 1.509E-03, 1.245E-02, 3.950E-02, 2.054E-01
 3.180E+03, 8.985E+02, 7.835E+02, 1.030E+03, 8.396E+02, 8.857E+02, 9.087E+02, 8.003E+02, 1.048E+03, 8.553E+02, 9.142E+02, 4.370E+02, 2.518E+02, 1.420E+02, 3.891E+02, 2.224E+02, 1.254E+02, 8.901E+02, 7.816E+02, 9.990E+02, 8.355E+02, 8.785E+02, 9.077E+02, 9.095E+02, 1.022E+03, 1.033E+03, 9.413E+02, 8.024E+02, 8.050E+02, 8.447E+02, 8.517E+02, 8.816E+02, 8.298E+02, 7.847E+02, 1.035E+03, 1.057E+03, 8.633E+02, 8.680E+02, 1.042E+03, 1.091E+03, 1.037E+03, 8.644E+02, 7.650E+02, 5.201E+02, 4.027E+02, 4.048E+02, 4.877E-03, 2.046E-02, 5.667E-02, 2.062E-01
 3.195E+03, 8.962E+02, 7.861E+02, 1.049E+03, 8.461E+02, 8.839E+02, 9.098E+02, 8.059E+02, 1.067E+03, 8.634E+02, 9.078E+02, 4.379E+02, 2.528E+02, 1.429E+02, 3.900E+02, 2.234E+02, 1.262E+02, 8.919E+02, 7.840E+02, 1.018E+03, 8.427E+02, 8.893E+02, 9.053E+02, 9.166E+02, 1.022E+03, 1.051E+03, 9.526E+02, 8.070E+02, 8.067E+02, 8.541E+02, 8.586E+02, 8.861E+02, 8.283E+02, 7.872E+02, 1.056E+03, 1.072E+03, 8.717E+02, 8.763E+02, 1.037E+03, 1.082E+03, 1.087E+03, 8.844E+02, 8.522E+02, 5.328E+02, 4.180E+02, 4.171E+02, 9.573E-04, 4.616E-03, 6.829E-02, 2.056E-01
 3.210E+03, 8.987E+02, 7.887E+02, 1.040E+03, 8.498E+02, 8.854E+02, 9.155E+02, 8.064E+02, 1.054E+03, 8.658E+02, 9.131E+02, 4.389E+02, 2.539E+02, 1.437E+02, 3.909E+02, 2.244E+02, 1.269E+02, 8.871E+02, 7.876E+02, 1.020E+03, 8.490E+02, 8.850E+02, 9.050E+02, 9.147E+02, 1.023E+03, 1.040E+03, 9.384E+02, 8.108E+02, 8.085E+02, 8.582E+02, 8.629E+02, 8.902E+02, 8.337E+02, 7.899E+02, 1.054E+03, 1.077E+03, 8.733E+02, 8.799E+02, 1.053E+03, 1.079E+03, 1.074E+03, 9.640E+02, 7.592E+02, 5.440E+02, 4.247E+02, 4.260E+02, 1.807E-03, 6.324E-03, 3.326E-02, 2.065E-01
 3.225E+03, 9.068E+02, 7.886E+02, 1.039E+03, 8.477E+02, 8.845E+02, 9.253E+02, 8.037E+02, 1.058E+03, 8.603E+02, 9.057E+02, 4.398E+02, 2.549E+02, 1.445E+02, 3.918E+02, 2.253E+02, 1.277E+02, 8.898E+02, 7.913E+02, 1.007E+03, 8.486E+02, 8.845E+02, 8.968E+02, 9.229E+02, 1.003E+03, 1.036E+03, 9.358E+02, 8.114E+02, 8.083E+02, 8.566E+02, 8.615E+02, 8.904E+02, 8.337E+02, 7.905E+02, 1.046E+03, 1.069E+03, 8.713E+02, 8.742E+02, 1.020E+03, 1.051E+03, 1.068E+03, 9.289E+02, 7.495E+02, 5.219E+02, 4.160E+02, 4.183E+02, 5.557E-03, 1.416E-02, 4.533E-02, 2.065E-01
 3.240E+03, 9.031E+02, 7.824E+02, 1.034E+03, 8.430E+02, 8.745E+02, 9.109E+02, 7.946E+02, 1.047E+03, 8.559E+02, 9.016E+02, 4.408E+02, 2.560E+02, 1.454E+02, 3.927E+02, 2.263E+02, 1.284E+02, 8.789E+02, 7.857E+02, 1.001E+03, 8.411E+02, 8.746E+02, 8.889E+02, 9.099E+02, 1.011E+03, 1.030E+03, 9.248E+02, 8.033E+02, 8.035E+02, 8.475E+02, 8.543E+02, 8.799E+02, 8.270E+02, 7.849E+02, 1.036E+03, 1.063E+03, 8.596E+02, 8.689E+02, 1.060E+03, 1.101E+03, 1.037E+03, 8.599E+02, 7.116E+02, 5.314E+02, 4.129E+02, 4.138E+02, 8.695E-03, 1.859E-02, 4.819E-02, 2.053E-01
 3.255E+03, 8.975E+02, 7.806E+02, 1.051E+03, 8.427E+02, 8.779E+02, 9.111E+02, 7.977E+02, 1.071E+03, 8.559E+02, 9.001E+02, 4.417E+02, 2.570E+02, 1.462E+02, 3.936E+02, 2.273E+02, 1.292E+02, 8.811E+02, 7.827E+02, 9.891E+02, 8.376E+02, 8.725E+02, 8.919E+02, 9.118E+02, 9.934E+02, 1.043E+03, 9.400E+02, 7.986E+02, 8.040E+02, 8.443E+02, 8.559E+02, 8.736E+02, 8.249E+02, 7.825E+02, 1.024E+03, 1.069E+03, 8.610E+02, 8.716E+02, 1.047E+03, 1.080E+03, 1.082E+03, 8.570E+02, 7.289E+02, 5.171E+02, 4.126E+02, 4.129E+02, 8.378E-03, 1.095E-02, 4.539E-02, 1.996E-01
 3.270E+03, 8.991E+02, 7.819E+02, 1.037E+03, 8.430E+02, 8.772E+02, 9.147E+02, 7.990E+02, 1.044E+03, 8.571E+02, 9.047E+02, 4.427E+02, 2.581E+02, 1.470E+02, 3.945E+02, 2.282E+02, 1.299E+02, 8.808E+02, 7.829E+02, 9.961E+02, 8.375E+02, 8.846E+02, 8.952E+02, 9.128E+02, 1.011E+03, 1.028E+03, 9.390E+02, 8.015E+02, 8.019E+02, 8.464E+02, 8.557E+02, 8.761E+02, 8.294E+02, 7.838E+02, 1.040E+03, 1.062E+03, 8.638E+02, 8.701E+02, 1.041E+03, 1.084E+03, 1.067E+03, 8.619E+02, 7.437E+02, 5.262E+02, 4.138E+02, 4.159E+02, 7.235E-03, 8.516E-03, 5.619E-02, 2.062E-01
 3.285E+03, 8.996E+02, 7.818E+02, 1.027E+03, 8.395E+02, 8.805E+02, 9.175E+02, 7.986E+02, 1.046E+03, 8.518E+02, 9.085E+02, 4.436E+02, 2.591E+02, 1.478E+02, 3.954E+02, 2.292E+02, 1.307E+02, 8.780E+02, 7.823E+02, 9.983E+02, 8.346E+02, 8.801E+02, 8.935E+02, 9.108E+02, 9.967E+02, 1.025E+03, 9.361E+02, 8.002E+02, 8.005E+02, 8.435E+02, 8.526E+02, 8.798E+02, 8.353E+02, 7.833E+02, 1.022E+03, 1.057E+03, 8.556E+02, 8.679E+02, 1.008E+03, 1.065E+03, 1.008E+03, 8.496E+02, 7.592E+02, 5.038E+02, 4.019E+02, 4.081E+02, 1.215E-03, 1.808E-02, 2.154E-02, 2.054E-01
 3.300E+03, 9.027E+02, 7.818E+02, 1.035E+03, 8.399E+02, 8.809E+02, 9.199E+02, 7.997E+02, 1.056E+03, 8.576E+02, 9.092E+02, 4.445E+02, 2.601E+02, 1.486E+02, 3.963E+02, 2.301E+02, 1.314E+02, 8.773E+02, 7.815E+02, 9.913E+02, 8.349E+02, 8.715E+02, 8.934E+02, 9.156E+02, 1.002E+03, 1.045E+03, 9.386E+02, 7.993E+02, 8.020E+02, 8.415E+02, 8.544E+02, 8.782E+02, 8.303E+02, 7.830E+02, 1.033E+03, 1.072E+03, 8.598E+02, 8.743E+02, 1.038E+03, 1.093E+03, 1.073E+03, 8.623E+02, 7.592E+02, 5.026E+02, 4.062E+02, 4.095E+02, 3.152E-03, 3.648E-03, 1.148E-02, 2.048E-01
 3.315E+03, 9.056E+02, 7.849E+02, 1.048E+03, 8.429E+02, 8.840E+02, 9.203E+02, 8.054E+02, 1.066E+03, 8.609E+02, 9.098E+02, 4.455E+02, 2.612E+02, 1.495E+02, 3.972E+02, 2.311E+02, 1.322E+02, 8.834E+02, 7.829E+02, 9.922E+02, 8.366E+02, 8.681E+02, 9.019E+02, 9.296E+02, 1.001E+03, 1.047E+03, 9.557E+02, 8.008E+02, 8.085E+02, 8.432E+02, 8.587E+02, 8.781E+02, 8.365E+02, 7.862E+02, 1.028E+03, 1.078E+03, 8.602E+02, 8.764E+02, 1.085E+03, 1.114E+03, 1.079E+03, 9.496E+02, 8.144E+02, 5.149E+02, 4.119E+02, 4.149E+02, 4.849E-04, 3.042E-03, 1.002E-02, 2.059E-01
 3.330E+03, 9.028E+02, 7.889E+02, 1.041E+03, 8.463E+02, 8.910E+02, 9.178E+02, 8.072E+02, 1.051E+03, 8.616E+02, 9.164E+02, 4.464E+02, 2.622E+02, 1.503E+02, 3.980E+02, 2.320E+02, 1.329E+02, 8.901E+02, 7.863E+02, 9.992E+02, 8.387E+02, 8.751E+02, 9.083E+02, 9.258E+02, 1.021E+03, 1.042E+03, 9.452E+02, 8.043E+02, 8.111E+02, 8.457E+02, 8.601E+02, 8.841E+02, 8.391E+02, 7.916E+02, 1.031E+03, 1.061E+03, 8.646E+02, 8.731E+02, 1.050E+03, 1.086E+03, 1.066E+03, 9.300E+02, 7.774E+02, 5.166E+02, 4.089E+02, 4.172E+02, 6.933E-04, 1.179E-02, 2.261E-02, 2.047E-01
 3.345E+03, 9.027E+02, 7.913E+02, 1.039E+03, 8.501E+02, 8.885E+02, 9.186E+02, 8.108E+02, 1.059E+03, 8.688E+02, 9.147E+02, 4.474E+02, 2.632E+02, 1.511E+02, 3.989E+02, 2.330E+02, 1.336E+02, 8.934E+02, 7.884E+02, 1.021E+03, 8.429E+02, 8.887E+02, 9.145E+02, 9.197E+02, 1.038E+03, 1.040E+03, 9.586E+02, 8.074E+02, 8.132E+02, 8.531E+02, 8.615E+02, 8.867E+02, 8.371E+02, 7.921E+02, 1.062E+03, 1.067E+03, 8.720E+02, 8.794E+02, 1.059E+03, 1.100E+03, 1.081E+03, 8.927E+02, 7.797E+02, 5.387E+02, 4.192E+02, 4.206E+02, 4.868E-03, 8.991E-03, 4.768E-02, 2.045E-01
 3.360E+03, 9.091E+02, 7.929E+02, 1.043E+03, 8.539E+02, 8.835E+02, 9.262E+02, 8.102E+02, 1.056E+03, 8.698E+02, 9.050E+02, 4.483E+02, 2.642E+02, 1.519E+02, 3.998E+02, 2.339E+02, 1.344E+02, 9.000E+02, 7.938E+02, 1.035E+03, 8.514E+02, 8.944E+02, 9.240E+02, 9.294E+02, 1.030E+03, 1.041E+03, 9.583E+02, 8.144E+02, 8.140E+02, 8.617E+02, 8.648E+02, 8.985E+02, 8.488E+02, 7.945E+02, 1.061E+03, 1.075E+03, 8.811E+02, 8.817E+02, 1.067E+03, 1.081E+03, 1.075E+03, 9.147E+02, 7.847E+02, 5.402E+02, 4.206E+02, 4.198E+02, 4.276E-03, 1.053E-02, 4.216E-02, 2.067E-01
 3.375E+03, 9.109E+02, 7.935E+02, 1.037E+03, 8.553E+02, 8.916E+02, 9.277E+02, 8.110E+02, 1.053E+03, 8.690E+02, 9.244E+02, 4.492E+02, 2.652E+02, 1.527E+02, 4.007E+02, 2.348E+02, 1.351E+02, 8.987E+02, 7.973E+02, 1.042E+03, 8.551E+02, 8.951E+02, 9.134E+02, 9.244E+02, 1.034E+03, 1.045E+03, 9.511E+02, 8.192E+02, 8.153E+02, 8.663E+02, 8.678E+02, 9.017E+02, 8.478E+02, 7.966E+02, 1.072E+03, 1.073E+03, 8.824E+02, 8.843E+02, 1.033E+03, 1.053E+03, 1.060E+03, 9.772E+02, 7.972E+02, 5.444E+02, 4.246E+02, 4.215E+02, 1.396E-03, 4.108E-03, 5.973E-03, 2.061E-01
 3.390E+03, 9.202E+02, 7.954E+02, 1.058E+03, 8.586E+02, 8.983E+02, 9.462E+02, 8.167E+02, 1.080E+03, 8.749E+02, 9.233E+02, 4.501E+02, 2.662E+02, 1.535E+02, 4.015E+02, 2.358E+02, 1.358E+02, 8.943E+02, 7.990E+02, 1.035E+03, 8.582E+02, 8.929E+02, 9.123E+02, 9.453E+02, 1.034E+03, 1.061E+03, 9.633E+02, 8.220E+02, 8.218E+02, 8.683E+02, 8.731E+02, 8.962E+02, 8.376E+02, 7.976E+02, 1.069E+03, 1.082E+03, 8.833E+02, 8.896E+02, 1.032E+03, 1.069E+03, 1.082E+03, 9.337E+02, 7.976E+02, 5.569E+02, 4.339E+02, 4.310E+02, 2.987E-03, 3.893E-03, 2.652E-02, 2.056E-01
 3.405E+03, 9.207E+02, 7.987E+02, 1.053E+03, 8.582E+02, 8.976E+02, 9.290E+02, 8.160E+02, 1.058E+03, 8.692E+02, 9.140E+02, 4.511E+02, 2.672E+02, 1.543E+02, 4.024E+02, 2.367E+02, 1.366E+02, 9.003E+02, 7.987E+02, 1.022E+03, 8.552E+02, 8.938E+02, 9.170E+02, 9.343E+02, 1.022E+03, 1.046E+03, 9.507E+02, 8.218E+02, 8.249E+02, 8.643E+02, 8.705E+02, 8.963E+02, 8.429E+02, 8.003E+02, 1.058E+03, 1.068E+03, 8.785E+02, 8.808E+02, 1.067E+03, 1.101E+03, 1.076E+03, 9.396E+02, 8.084E+02, 5.306E+02, 4.253E+02, 4.218E+02, 7.621E-03, 3.725E-02, 7.400E-02, 2.068E-01
 3.420E+03, 9.129E+02, 7.982E+02, 1.036E+03, 8.542E+02, 8.898E+02, 9.250E+02, 8.137E+02, 1.049E+03, 8.655E+02, 9.093E+02, 4.520E+02, 2.682E+02, 1.551E+02, 4.032E+02, 2.376E+02, 1.373E+02, 9.001E+02, 7.961E+02, 1.024E+03, 8.516E+02, 8.938E+02, 9.120E+02, 9.256E+02, 1.032E+03, 1.032E+03, 9.458E+02, 8.175E+02, 8.192E+02, 8.628E+02, 8.658E+02, 8.966E+02, 8.379E+02, 8.003E+02, 1.053E+03, 1.066E+03, 8.779E+02, 8.782E+02, 1.044E+03, 1.084E+03, 1.043E+03, 8.866E+02, 8.014E+02, 5.188E+02, 4.197E+02, 4.186E+02, 5.000E-03, 1.396E-02, 8.597E-02, 2.070E-01
 3.435E+03, 9.091E+02, 7.973E+02, 1.033E+03, 8.531E+02, 8.851E+02, 9.187E+02, 8.130E+02, 1.053E+03, 8.672E+02, 9.083E+02, 4.529E+02, 2.692E+02, 1.559E+02, 4.041E+02, 2.385E+02, 1.380E+02, 9.020E+02, 7.927E+02, 1.029E+03, 8.504E+02, 8.850E+02, 9.193E+02, 9.205E+02, 1.026E+03, 1.043E+03, 9.514E+02, 8.158E+02, 8.176E+02, 8.616E+02, 8.641E+02, 8.939E+02, 8.369E+02, 7.992E+02, 1.065E+03, 1.079E+03, 8.776E+02, 8.791E+02, 1.037E+03, 1.059E+03, 1.042E+03, 8.505E+02, 7.618E+02, 5.259E+02, 4.188E+02, 4.205E+02, 2.367E-03, 2.456E-02, 9.959E-02, 2.064E-01
 3.450E+03, 9.045E+02, 7.959E+02, 1.034E+03, 8.543E+02, 8.862E+02, 9.173E+02, 8.103E+02, 1.052E+03, 8.698E+02, 9.098E+02, 4.539E+02, 2.702E+02, 1.567E+02, 4.050E+02, 2.394E+02, 1.388E+02, 9.006E+02, 7.927E+02, 1.035E+03, 8.541E+02, 8.799E+02, 9.185E+02, 9.163E+02, 1.035E+03, 1.029E+03, 9.445E+02, 8.144E+02, 8.144E+02, 8.643E+02, 8.651E+02, 8.913E+02, 8.321E+02, 7.985E+02, 1.077E+03, 1.073E+03, 8.828E+02, 8.822E+02, 1.046E+03, 1.066E+03, 1.072E+03, 9.542E+02, 7.424E+02, 5.441E+02, 4.248E+02, 4.237E+02, 5.035E-04, 3.585E-03, 3.770E-02, 2.063E-01
 3.465E+03, 8.935E+02, 7.929E+02, 1.022E+03, 8.514E+02, 8.802E+02, 9.023E+02, 8.074E+02, 1.033E+03, 8.629E+02, 8.980E+02, 4.548E+02, 2.712E+02, 1.575E+02, 4.058E+02, 2.403E+02, 1.395E+02, 9.023E+02, 7.933E+02, 1.040E+03, 8.563E+02, 8.831E+02, 9.168E+02, 9.087E+02, 1.034E+03, 1.017E+03, 9.432E+02, 8.159E+02, 8.105E+02, 8.664E+02, 8.619E+02, 8.906E+02, 8.322E+02, 7.953E+02, 1.076E+03, 1.051E+03, 8.809E+02, 8.744E+02, 1.041E+03, 1.053E+03, 1.091E+03, 8.951E+02, 7.432E+02, 5.287E+02, 4.238E+02, 4.206E+02, 2.025E-03, 3.791E-03, 5.896E-02, 2.061E-01
 3.480E+03, 8.898E+02, 7.908E+02, 1.011E+03, 8.474E+02, 8.778E+02, 8.988E+02, 8.054E+02, 1.023E+03, 8.622E+02, 9.007E+02, 4.557E+02, 2.722E+02, 1.583E+02, 4.067E+02, 2.413E+02, 1.402E+02, 9.013E+02, 7.918E+02, 1.038E+03, 8.546E+02, 8.798E+02, 9.073E+02, 8.980E+02, 1.040E+03, 1.009E+03, 9.308E+02, 8.125E+02, 8.082E+02, 8.634E+02, 8.568E+02, 8.898E+02, 8.260E+02, 7.920E+02, 1.077E+03, 1.041E+03, 8.793E+02, 8.715E+02, 1.040E+03, 1.064E+03, 1.061E+03, 8.674E+02, 7.469E+02, 5.444E+02, 4.189E+02, 4.207E+02, 1.905E-03, 8.847E-03, 8.119E-02, 2.056E-01
 3.495E+03, 8.857E+02, 7.886E+02, 1.002E+03, 8.465E+02, 8.804E+02, 9.059E+02, 8.038E+02, 1.021E+03, 8.616E+02, 9.091E+02, 4.566E+02, 2.731E+02, 1.591E+02, 4.075E+02, 2.422E+02, 1.409E+02, 8.955E+02, 7.890E+02, 1.040E+03, 8.497E+02, 8.786E+02, 9.118E+02, 8.980E+02, 1.031E+03, 1.014E+03, 9.363E+02, 8.113E+02, 8.067E+02, 8.607E+02, 8.548E+02, 8.927E+02, 8.247E+02, 7.904E+02, 1.066E+03, 1.039E+03, 8.775E+02, 8.708E+02, 1.070E+03, 1.101E+03, 1.094E+03, 8.867E+02, 7.557E+02, 5.320E+02, 4.175E+02, 4.228E+02, 1.313E-04, 2.147E-03, 6.764E-02, 2.069E-01
 3.510E+03, 8.886E+02, 7.855E+02, 1.016E+03, 8.449E+02, 8.874E+02, 9.078E+02, 8.003E+02, 1.044E+03, 8.624E+02, 9.141E+02, 4.575E+02, 2.741E+02, 1.599E+02, 4.084E+02, 2.431E+02, 1.417E+02, 8.918E+02, 7.874E+02, 1.022E+03, 8.487E+02, 8.755E+02, 9.021E+02, 8.982E+02, 1.014E+03, 1.036E+03, 9.370E+02, 8.082E+02, 8.052E+02, 8.580E+02, 8.549E+02, 8.864E+02, 8.194E+02, 7.886E+02, 1.051E+03, 1.056E+03, 8.729E+02, 8.721E+02, 1.046E+03, 1.095E+03, 1.087E+03, 8.798E+02, 7.819E+02, 5.014E+02, 4.171E+02, 4.230E+02, 1.739E-04, 4.347E-03, 2.177E-02, 2.059E-01
 3.525E+03, 8.855E+02, 7.830E+02, 1.026E+03, 8.453E+02, 8.836E+02, 8.995E+02, 7.996E+02, 1.041E+03, 8.583E+02, 9.012E+02, 4.585E+02, 2.751E+02, 1.607E+02, 4.092E+02, 2.440E+02, 1.424E+02, 8.900E+02, 7.856E+02, 1.021E+03, 8.458E+02, 8.720E+02, 9.013E+02, 8.971E+02, 1.027E+03, 1.024E+03, 9.416E+02, 8.049E+02, 8.035E+02, 8.551E+02, 8.558E+02, 8.803E+02, 8.188E+02, 7.852E+02, 1.060E+03, 1.054E+03, 8.681E+02, 8.681E+02, 1.039E+03, 1.062E+03, 1.045E+03, 9.927E+02, 8.751E+02, 5.183E+02, 4.158E+02, 4.235E+02, 1.191E-03, 1.352E-03, 3.686E-02, 2.041E-01
 3.540E+03, 8.838E+02, 7.844E+02, 1.015E+03, 8.402E+02, 8.738E+02, 8.966E+02, 8.026E+02, 1.030E+03, 8.527E+02, 8.918E+02, 4.594E+02, 2.760E+02, 1.615E+02, 4.101E+02, 2.448E+02, 1.431E+02, 8.914E+02, 7.851E+02, 1.022E+03, 8.413E+02, 8.746E+02, 9.052E+02, 8.985E+02, 1.030E+03, 1.017E+03, 9.468E+02, 8.044E+02, 8.026E+02, 8.519E+02, 8.498E+02, 8.841E+02, 8.258E+02, 7.856E+02, 1.065E+03, 1.039E+03, 8.682E+02, 8.628E+02, 1.021E+03, 1.049E+03, 1.018E+03, 8.901E+02, 7.418E+02, 5.207E+02, 4.109E+02, 4.157E+02, 1.549E-02, 2.040E-02, 7.279E-02, 2.067E-01
