s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kW,kg,kg
 7.8416250E+000,-8.0209317E-001, 6.5235863E+000, 6.5484452E+000, 5.7819588E+000, 6.3807839E+000, 6.5086338E+000, 5.6632950E+000, 5.8773532E+000, 6.1957588E+000, 5.9520090E+000, 5.7598450E+000, 5.2470516E+000, 5.0993026E+000, 5.3819369E+000, 6.1168987E+000, 5.7627096E+000, 6.4483523E+000, 5.5856817E+000, 5.2525066E+000, 4.5555835E+000, 5.3642282E+000, 5.8964369E+000, 2.0044989E-001, 2.0630733E-001, 1.8152593E-001, 2.0969002E-001, 2.1948566E-001, 1.9014599E-001, 1.9856756E-001, 2.1163222E-001, 2.0847630E-001, 2.0794199E-001, 1.9803068E-001, 1.8877394E-001, 2.0884703E-001, 2.2897659E-001, 2.1914381E-001, 2.3960151E-001, 2.1178827E-001, 2.0757181E-001, 1.9016282E-001, 2.1244893E-001, 2.2524120E-001, 1.5727221E-001, 1.5400699E-001, 1.4942729E-001, 1.4625912E-001, 1.4367101E-001, 1.3969937E-001, 1.4006056E-001, 1.4011907E-001, 1.3592623E-001, 1.3151304E-001, 1.2390767E-001, 1.2508500E-001, 1.2147949E-001, 1.2878773E-001, 1.2537036E-001, 1.3096365E-001, 1.2507853E-001, 1.1888061E-001, 1.1017332E-001, 1.1896927E-001, 1.2545622E-001, 9.4845733E-226, 4.5688895E-216, 8.0521529E-198, 1.9806205E-180, 1.0483701E-171, 2.7237763E-163, 3.9485734E-155, 3.2693521E-147, 7.0627497E-118, 3.4038639E-096, 3.2729488E-076, 5.3321013E-065, 1.6335184E-013, 1.2987455E-021, 8.0912645E-016, 4.4179972E-014, 2.0561803E-014, 1.7376254E-008, 2.6628212E-005, 7.4860093E-011, 8.1081653E-011, 1.8548666E-002, 1.8239122E-002, 1.7790201E-002, 1.7383879E-002, 1.7155522E-002, 1.6925852E-002, 1.6721080E-002, 1.6527863E-002, 1.5984964E-002, 1.5607685E-002, 1.5336865E-002, 1.5235932E-002, 1.4948900E-002, 1.4704811E-002, 1.4434835E-002, 1.4349736E-002, 1.4119588E-002, 1.3858157E-002, 1.3765149E-002, 1.3474110E-002, 1.3400585E-002, 9.9399797E+000, 2.6588862E-002, 3.8539146E-003
 7.8823487E+000,-8.0218569E-001, 6.7482656E+000, 6.6597877E+000, 6.4798204E+000, 5.7321738E+000, 6.0366629E+000, 6.4124283E+000, 5.7885383E+000, 5.7717957E+000, 6.6264033E+000, 5.9176717E+000, 5.4863435E+000, 5.1919033E+000, 5.2689088E+000, 5.5821881E+000, 5.5765905E+000, 5.4643795E+000, 6.4099874E+000, 6.1793752E+000, 5.8295305E+000, 5.3402648E+000, 5.0626054E+000, 2.0911389E-001, 2.1006710E-001, 2.0877420E-001, 1.8709389E-001, 2.0086993E-001, 2.1711005E-001, 1.9656343E-001, 1.9689775E-001, 2.3122268E-001, 2.1462167E-001, 2.0208558E-001, 1.9429554E-001, 1.9310810E-001, 2.1314199E-001, 2.0925861E-001, 2.0952835E-001, 2.3996107E-001, 2.2899902E-001, 2.2217000E-001, 2.1475087E-001, 2.0441873E-001, 1.5726420E-001, 1.5437599E-001, 1.4974725E-001, 1.4362401E-001, 1.4289470E-001, 1.4273799E-001, 1.3896749E-001, 1.3833425E-001, 1.3938686E-001, 1.3175043E-001, 1.2778506E-001, 1.2442574E-001, 1.2697678E-001, 1.2424062E-001, 1.2615907E-001, 1.2306152E-001, 1.2999777E-001, 1.2987728E-001, 1.2526898E-001, 1.1752994E-001, 1.1588734E-001, 5.6055586E-227, 1.3314450E-217, 1.3994357E-199, 2.0441816E-182, 4.8711328E-174, 1.8738348E-165, 5.0141751E-157, 2.7676836E-148, 1.0220909E-104, 1.0469557E-075, 1.0785501E-051, 1.3233984E-040, 3.4437409E-013, 3.4258663E-016, 4.1837162E-017, 5.7350391E-016, 8.6200816E-014, 1.0168278E-007, 7.6944186E-010, 6.4939021E-011, 6.6386429E-011, 1.8653039E-002, 1.8343288E-002, 1.7887275E-002, 1.7478587E-002, 1.7255019E-002, 1.7023235E-002, 1.6810359E-002, 1.6619136E-002, 1.6082262E-002, 1.5699372E-002, 1.5420507E-002, 1.5317194E-002, 1.5029760E-002, 1.4794269E-002, 1.4522462E-002, 1.4442764E-002, 1.4213860E-002, 1.3951860E-002, 1.3846327E-002, 1.3556183E-002, 1.3487463E-002, 9.9426076E+000, 2.6745790E-002, 3.8544056E-003
 7.9206769E+000,-8.0212519E-001, 6.9311382E+000, 6.6231844E+000, 6.4354619E+000, 5.8765379E+000, 5.6794885E+000, 5.7634440E+000, 6.1142199E+000, 6.0461184E+000, 6.2328744E+000, 5.8012024E+000, 6.0148339E+000, 5.5359118E+000, 5.1639551E+000, 5.5167188E+000, 6.0910828E+000, 5.7206178E+000, 5.6091654E+000, 5.2880756E+000, 5.6704485E+000, 5.1090031E+000, 5.4596975E+000, 2.1603627E-001, 2.0909524E-001, 2.0814210E-001, 1.9064499E-001, 1.8558871E-001, 1.9528761E-001, 2.0712091E-001, 2.0735924E-001, 2.2345463E-001, 2.0509150E-001, 2.2003716E-001, 2.0491546E-001, 1.9576167E-001, 2.1990823E-001, 2.3158450E-001, 2.1575317E-001, 2.1704633E-001, 2.0337135E-001, 2.1631398E-001, 2.0951408E-001, 2.2380187E-001, 1.5735131E-001, 1.5408302E-001, 1.4902445E-001, 1.4523460E-001, 1.4321122E-001, 1.3920242E-001, 1.4107946E-001, 1.3916496E-001, 1.3433729E-001, 1.3397568E-001, 1.3105396E-001, 1.2739687E-001, 1.2299625E-001, 1.1932695E-001, 1.2711111E-001, 1.2615483E-001, 1.2280134E-001, 1.2191151E-001, 1.2451114E-001, 1.1429070E-001, 1.1636654E-001, 6.1745646E-228, 5.6191211E-219, 3.8678112E-201, 3.2654907E-184, 1.5359149E-173, 1.4486476E-159, 1.0105820E-145, 9.2978447E-131, 5.2835488E-095, 9.6363071E-072, 7.7928258E-050, 5.0530441E-040, 3.5231882E-015, 1.4361722E-011, 4.0445222E-016, 3.9684130E-017, 7.8172359E-015, 6.0197920E-009, 8.6016831E-009, 7.6443764E-006, 4.9019136E-010, 1.8757142E-002, 1.8444279E-002, 1.7984115E-002, 1.7566942E-002, 1.7343278E-002, 1.7115449E-002, 1.6905403E-002, 1.6706435E-002, 1.6182725E-002, 1.5787591E-002, 1.5508560E-002, 1.5398774E-002, 1.5112363E-002, 1.4882772E-002, 1.4612086E-002, 1.4528580E-002, 1.4307808E-002, 1.4038026E-002, 1.3938524E-002, 1.3639952E-002, 1.3566576E-002, 9.9388335E+000, 2.6898095E-002, 3.8516727E-003
 7.9614005E+000,-8.0215894E-001, 6.7598837E+000, 6.7838994E+000, 6.5389453E+000, 6.0974399E+000, 5.8799354E+000, 5.7403528E+000, 5.7208244E+000, 5.7110997E+000, 6.3252413E+000, 6.1989444E+000, 5.5859476E+000, 6.0407083E+000, 4.7897141E+000, 4.8476024E+000, 5.4074284E+000, 5.8932829E+000, 5.5896890E+000, 6.4052703E+000, 5.6163351E+000, 4.4027664E+000, 4.6403918E+000, 2.0958480E-001, 2.1457536E-001, 2.1270246E-001, 2.0148500E-001, 1.9418948E-001, 1.8974254E-001, 1.9476722E-001, 1.9443717E-001, 2.2025461E-001, 2.2574291E-001, 2.0275318E-001, 2.2091701E-001, 1.8357178E-001, 1.8594217E-001, 2.1016791E-001, 2.2740631E-001, 2.1338221E-001, 2.3964182E-001, 2.1682104E-001, 1.8591675E-001, 1.9535612E-001, 1.5724546E-001, 1.5461701E-001, 1.4881506E-001, 1.4406538E-001, 1.4301117E-001, 1.4220729E-001, 1.3838022E-001, 1.3835251E-001, 1.3821435E-001, 1.3237216E-001, 1.2989461E-001, 1.3101210E-001, 1.1969638E-001, 1.2004989E-001, 1.2149198E-001, 1.2445428E-001, 1.2442365E-001, 1.2980815E-001, 1.2292003E-001, 1.0835306E-001, 1.0979468E-001, 3.0034264E-229, 2.7270564E-220, 2.6329875E-202, 3.5706917E-176, 7.9733458E-162, 2.1014792E-149, 3.4345916E-136, 1.7133535E-125, 7.3944244E-092, 1.1374338E-070, 6.3579467E-050, 1.6399003E-040, 1.0248523E-017, 3.6486400E-011, 1.0469822E-009, 7.9052661E-011, 3.6019113E-016, 1.3379792E-013, 1.2342728E-011, 2.4234661E-004, 8.1998177E-005, 1.8860796E-002, 1.8548246E-002, 1.8084593E-002, 1.7660206E-002, 1.7431829E-002, 1.7202630E-002, 1.6993597E-002, 1.6799995E-002, 1.6275702E-002, 1.5882757E-002, 1.5598447E-002, 1.5489073E-002, 1.5186433E-002, 1.4959239E-002, 1.4699549E-002, 1.4618883E-002, 1.4392139E-002, 1.4128712E-002, 1.4021074E-002, 1.3708151E-002, 1.3647054E-002, 9.9361974E+000, 2.7050332E-002, 3.8510496E-003
 8.0021242E+000,-8.0214208E-001, 7.0613832E+000, 6.5314827E+000, 7.0046392E+000, 6.3112229E+000, 5.9721160E+000, 5.8448347E+000, 5.7621189E+000, 5.8690054E+000, 6.4994003E+000, 6.1578496E+000, 6.1052661E+000, 5.7097137E+000, 5.1374695E+000, 5.4467465E+000, 5.5053527E+000, 5.4673295E+000, 5.8004198E+000, 5.3903721E+000, 5.9330475E+000, 6.0605654E+000, 4.9239115E+000, 2.2114885E-001, 2.0582203E-001, 2.2706042E-001, 2.1016160E-001, 2.0124743E-001, 1.9656403E-001, 1.9363233E-001, 1.9962081E-001, 2.2144571E-001, 2.2239440E-001, 2.1853901E-001, 2.0556696E-001, 1.9412992E-001, 2.0499567E-001, 2.2051047E-001, 2.1322314E-001, 2.2390514E-001, 2.1044617E-001, 2.2107476E-001, 2.2827972E-001, 1.9665921E-001, 1.5729473E-001, 1.5387857E-001, 1.5151591E-001, 1.4426517E-001, 1.4102360E-001, 1.4065404E-001, 1.4015716E-001, 1.3933043E-001, 1.4183805E-001, 1.3327304E-001, 1.3394049E-001, 1.3124726E-001, 1.2314560E-001, 1.2523259E-001, 1.1882680E-001, 1.2122279E-001, 1.2423836E-001, 1.2079936E-001, 1.2819853E-001, 1.2755762E-001, 1.1578223E-001, 3.1051402E-231, 4.3379284E-219, 8.5441758E-193, 7.8934279E-169, 2.3085421E-157, 2.1544902E-145, 1.6647184E-133, 2.0300286E-121, 9.1916817E-090, 1.6322816E-070, 3.5699613E-051, 5.5651559E-042, 1.2045795E-019, 9.8942891E-013, 1.2467426E-007, 5.8041048E-009, 7.6154431E-012, 3.2498717E-013, 1.8597821E-013, 1.7486514E-010, 2.0957465E-004, 1.8970135E-002, 1.8650921E-002, 1.8191604E-002, 1.7757949E-002, 1.7526079E-002, 1.7293819E-002, 1.7084374E-002, 1.6889649E-002, 1.6379764E-002, 1.5978852E-002, 1.5690569E-002, 1.5580774E-002, 1.5265469E-002, 1.5043144E-002, 1.4788214E-002, 1.4705843E-002, 1.4481809E-002, 1.4220312E-002, 1.4117927E-002, 1.3793340E-002, 1.3716568E-002, 9.9426315E+000, 2.7207192E-002, 3.8564027E-003
 8.0404523E+000,-8.0211530E-001, 6.7552673E+000, 6.9430164E+000, 6.1027362E+000, 7.0804600E+000, 6.1868726E+000, 5.9269192E+000, 5.7767208E+000, 5.6829347E+000, 5.8390937E+000, 7.2232007E+000, 5.8540110E+000, 5.9202276E+000, 6.2616256E+000, 4.5101113E+000, 4.5760777E+000, 5.1431873E+000, 5.1914109E+000, 5.3497261E+000, 5.3101556E+000, 5.0209143E+000, 5.8144713E+000, 2.0928538E-001, 2.2123123E-001, 1.9441342E-001, 2.3590200E-001, 2.0873792E-001, 2.0309616E-001, 1.9744240E-001, 1.9383062E-001, 2.0467340E-001, 2.4727942E-001, 2.1868727E-001, 2.1427496E-001, 2.3106617E-001, 1.7860223E-001, 1.8414178E-001, 2.0847709E-001, 2.1017771E-001, 2.1103236E-001, 2.0924578E-001, 1.9377413E-001, 2.2321724E-001, 1.5730959E-001, 1.5442088E-001, 1.4931340E-001, 1.4765734E-001, 1.4201429E-001, 1.3878922E-001, 1.3825152E-001, 1.3792169E-001, 1.3517633E-001, 1.4451944E-001, 1.2779874E-001, 1.3148408E-001, 1.3105702E-001, 1.1510454E-001, 1.1377137E-001, 1.1575942E-001, 1.1643772E-001, 1.1961070E-001, 1.1957150E-001, 1.2011503E-001, 1.2444597E-001, 4.8442895E-225, 1.3642151E-212, 2.6971288E-188, 3.4991960E-165, 3.5354447E-154, 2.0003272E-143, 4.1121164E-132, 5.4355026E-121, 1.5407324E-089, 4.3691628E-071, 2.1475037E-052, 6.3245914E-044, 3.2734826E-021, 1.8308251E-011, 5.3861863E-005, 3.3276793E-007, 7.3334770E-011, 5.6540088E-013, 1.4201180E-012, 6.5268258E-011, 6.2888878E-011, 1.9075631E-002, 1.8755406E-002, 1.8291869E-002, 1.7857296E-002, 1.7619915E-002, 1.7383619E-002, 1.7172439E-002, 1.6978307E-002, 1.6476173E-002, 1.6082439E-002, 1.5781085E-002, 1.5672205E-002, 1.5352775E-002, 1.5118283E-002, 1.4863806E-002, 1.4789894E-002, 1.4567274E-002, 1.4302317E-002, 1.4200962E-002, 1.3878925E-002, 1.3805286E-002, 9.9486980E+000, 2.7359580E-002, 3.8551520E-003
 8.0811760E+000,-8.0216748E-001, 6.4846849E+000, 6.4581289E+000, 6.5812173E+000, 6.4787594E+000, 7.2368314E+000, 6.4483965E+000, 5.9055956E+000, 5.6625873E+000, 5.8125666E+000, 6.3323669E+000, 6.9908635E+000, 6.0337553E+000, 6.1328236E+000, 4.9767401E+000, 5.6693999E+000, 4.6270996E+000, 5.3863553E+000, 5.4393949E+000, 5.1990500E+000, 5.9649835E+000, 5.0434261E+000, 1.9900388E-001, 2.0259509E-001, 2.1349084E-001, 2.1096189E-001, 2.4150932E-001, 2.1978861E-001, 2.0586500E-001, 1.9730789E-001, 2.0074935E-001, 2.2524105E-001, 2.4529271E-001, 2.2239255E-001, 2.2081657E-001, 1.9243414E-001, 2.1202247E-001, 1.8224124E-001, 2.1073009E-001, 2.1396694E-001, 2.0675943E-001, 2.2975610E-001, 1.9727894E-001, 1.5725032E-001, 1.5408537E-001, 1.4935437E-001, 1.4791896E-001, 1.4823388E-001, 1.4186678E-001, 1.3655113E-001, 1.3533465E-001, 1.3671974E-001, 1.3593926E-001, 1.4009691E-001, 1.3008744E-001, 1.3338561E-001, 1.2003942E-001, 1.2696587E-001, 1.1593148E-001, 1.2082208E-001, 1.2049551E-001, 1.1815567E-001, 1.2434371E-001, 1.1899351E-001, 3.6294557E-220, 1.2294526E-208, 4.1393472E-185, 1.7561512E-163, 2.2478995E-152, 8.2139710E-142, 1.1733175E-131, 9.9908054E-121, 9.6559172E-090, 8.0146358E-072, 2.0362047E-054, 1.3134494E-045, 6.7929459E-024, 1.4524682E-011, 1.2346547E-009, 1.0353256E-005, 8.8510428E-009, 1.7124135E-011, 1.8904819E-012, 1.3828298E-011, 4.8746235E-011, 1.9177489E-002, 1.8856278E-002, 1.8386183E-002, 1.7964138E-002, 1.7723065E-002, 1.7477520E-002, 1.7260888E-002, 1.7065625E-002, 1.6559362E-002, 1.6184927E-002, 1.5879717E-002, 1.5760394E-002, 1.5448967E-002, 1.5190934E-002, 1.4941493E-002, 1.4862702E-002, 1.4648065E-002, 1.4385082E-002, 1.4281041E-002, 1.3960975E-002, 1.3884728E-002, 9.9404793E+000, 2.7511931E-002, 3.8499744E-003
 8.1218997E+000,-8.0213738E-001, 6.1809122E+000, 6.1921094E+000, 6.2305235E+000, 5.7761242E+000, 6.1330658E+000, 6.8869636E+000, 6.8418133E+000, 6.0014170E+000, 5.5983984E+000, 5.1716607E+000, 6.5012217E+000, 7.0123907E+000, 5.6545172E+000, 6.4348677E+000, 4.8818884E+000, 5.7905902E+000, 4.7551594E+000, 5.0269630E+000, 5.3442741E+000, 5.0821106E+000, 5.9864544E+000, 1.8752418E-001, 1.9192941E-001, 1.9928693E-001, 1.8801524E-001, 2.0226812E-001, 2.2955280E-001, 2.3257949E-001, 2.1151483E-001, 1.9689482E-001, 1.8123607E-001, 2.2794578E-001, 2.4309051E-001, 2.1037820E-001, 2.3681812E-001, 1.9093216E-001, 2.1431268E-001, 1.9265584E-001, 2.0985191E-001, 2.1543471E-001, 1.9545316E-001, 2.2870969E-001, 1.5719945E-001, 1.5432052E-001, 1.4949921E-001, 1.4430455E-001, 1.4456266E-001, 1.4686285E-001, 1.4386364E-001, 1.3565912E-001, 1.3350118E-001, 1.3189012E-001, 1.3839753E-001, 1.4183716E-001, 1.2736946E-001, 1.3164812E-001, 1.1845441E-001, 1.2856366E-001, 1.1396614E-001, 1.1236987E-001, 1.1761839E-001, 1.2083176E-001, 1.2546125E-001, 2.4103269E-217, 2.2892721E-205, 3.9936527E-183, 1.5345817E-162, 7.2084153E-152, 2.9395259E-141, 7.2990266E-131, 4.3634463E-121, 1.5492303E-090, 4.8603782E-073, 1.3087146E-056, 2.6832101E-048, 4.4359627E-026, 4.1701051E-014, 4.7632446E-012, 4.8139355E-012, 3.6472570E-008, 7.0464546E-009, 4.1081090E-011, 3.6375073E-012, 3.3372605E-012, 1.9274229E-002, 1.8956556E-002, 1.8490295E-002, 1.8058537E-002, 1.7828428E-002, 1.7585894E-002, 1.7360796E-002, 1.7155899E-002, 1.6653417E-002, 1.6275125E-002, 1.5988277E-002, 1.5867921E-002, 1.5541474E-002, 1.5278519E-002, 1.5027255E-002, 1.4947355E-002, 1.4729383E-002, 1.4469740E-002, 1.4364798E-002, 1.4050492E-002, 1.3977562E-002, 9.9278339E+000, 2.7668712E-002, 3.8476885E-003
 8.1602278E+000,-8.0217024E-001, 7.1929623E+000, 6.4291580E+000, 5.9544692E+000, 6.3872988E+000, 5.7224270E+000, 5.7907477E+000, 6.4454977E+000, 6.9087187E+000, 5.5744926E+000, 6.0581306E+000, 5.8012433E+000, 6.2902093E+000, 5.7108145E+000, 6.3930710E+000, 4.9758130E+000, 4.8301430E+000, 5.3549989E+000, 5.2881307E+000, 4.7509205E+000, 5.1736086E+000, 4.9704677E+000, 2.2630950E-001, 2.0178844E-001, 1.9090902E-001, 2.0927711E-001, 1.8971900E-001, 1.9361491E-001, 2.1636089E-001, 2.3345572E-001, 1.9641964E-001, 2.1690313E-001, 2.1250022E-001, 2.2770272E-001, 2.1382973E-001, 2.3126880E-001, 1.9602769E-001, 1.9417201E-001, 2.0460776E-001, 2.0818170E-001, 2.0140841E-001, 2.0602774E-001, 1.9527588E-001, 1.5739545E-001, 1.5392538E-001, 1.4766263E-001, 1.4667328E-001, 1.4168160E-001, 1.4104429E-001, 1.4385896E-001, 1.4506080E-001, 1.3325291E-001, 1.3401372E-001, 1.2998904E-001, 1.3343651E-001, 1.2637746E-001, 1.3384667E-001, 1.1806904E-001, 1.1530546E-001, 1.2277085E-001, 1.1952966E-001, 1.0982806E-001, 1.1778021E-001, 1.1832505E-001, 1.0756881E-214, 8.5582222E-204, 2.0380884E-182, 1.4431660E-161, 8.7614269E-152, 1.7277341E-141, 4.5964067E-131, 4.3598249E-121, 5.3563230E-092, 2.3215849E-074, 1.1781390E-058, 1.2735140E-050, 1.9666521E-028, 1.5204044E-017, 2.0212757E-011, 8.2835108E-012, 3.9784684E-011, 1.3552084E-007, 5.9184597E-005, 3.2181497E-012, 5.2362916E-012, 1.9380147E-002, 1.9049726E-002, 1.8582523E-002, 1.8152893E-002, 1.7916604E-002, 1.7682298E-002, 1.7464213E-002, 1.7257602E-002, 1.6737539E-002, 1.6360636E-002, 1.6082807E-002, 1.5967411E-002, 1.5625478E-002, 1.5382604E-002, 1.5100759E-002, 1.5028111E-002, 1.4802969E-002, 1.4546441E-002, 1.4442962E-002, 1.4128357E-002, 1.4057397E-002, 9.9171417E+000, 2.7820740E-002, 3.8409924E-003
 8.2009515E+000,-8.0221112E-001, 7.1230752E+000, 6.6984726E+000, 5.9843797E+000, 5.5522091E+000, 5.9332404E+000, 5.7397745E+000, 5.3975797E+000, 6.2154976E+000, 5.7031545E+000, 5.5562396E+000, 5.6587137E+000, 5.8420001E+000, 6.8903960E+000, 5.2946949E+000, 6.4469788E+000, 5.2970445E+000, 5.1646397E+000, 5.4601266E+000, 5.4284648E+000, 4.6319603E+000, 5.0418640E+000, 2.2352416E-001, 2.1163942E-001, 1.9035737E-001, 1.8085467E-001, 1.9466889E-001, 1.9325901E-001, 1.8316543E-001, 2.1231403E-001, 2.0501379E-001, 1.9786842E-001, 1.9919421E-001, 2.0968175E-001, 2.4320750E-001, 2.0443101E-001, 2.3975379E-001, 2.0816334E-001, 2.0068342E-001, 2.1472209E-001, 2.1586047E-001, 1.9409099E-001, 2.0687349E-001, 1.5733252E-001, 1.5437313E-001, 1.4886295E-001, 1.4289497E-001, 1.4414464E-001, 1.3981982E-001, 1.3695616E-001, 1.4051171E-001, 1.3149413E-001, 1.3210265E-001, 1.3400284E-001, 1.3241377E-001, 1.3897299E-001, 1.2164179E-001, 1.3032637E-001, 1.1975511E-001, 1.2044153E-001, 1.2029574E-001, 1.1918627E-001, 1.1005537E-001, 1.1432919E-001, 3.4187536E-213, 2.7845544E-202, 1.1306688E-181, 1.8599838E-161, 1.8185487E-151, 7.0964078E-142, 6.3110299E-132, 6.1723911E-122, 1.0211706E-093, 3.4332603E-076, 2.3379725E-060, 4.5488038E-053, 5.7760630E-031, 3.9331513E-019, 2.8542674E-011, 2.2114211E-008, 4.1756925E-012, 7.7156094E-007, 8.5127291E-007, 1.2949646E-008, 4.9442165E-007, 1.9486638E-002, 1.9153643E-002, 1.8673179E-002, 1.8241606E-002, 1.8009617E-002, 1.7767210E-002, 1.7555169E-002, 1.7356964E-002, 1.6821731E-002, 1.6449014E-002, 1.6168684E-002, 1.6059125E-002, 1.5729065E-002, 1.5470119E-002, 1.5186818E-002, 1.5105286E-002, 1.4888138E-002, 1.4630750E-002, 1.4520641E-002, 1.4204204E-002, 1.4135004E-002, 9.9041369E+000, 2.7972559E-002, 3.8354372E-003
 8.2416752E+000,-8.0220290E-001, 6.3406403E+000, 6.9405236E+000, 6.4658066E+000, 5.5636131E+000, 5.3296540E+000, 5.4434935E+000, 5.7667018E+000, 5.0263296E+000, 6.8654698E+000, 5.5363749E+000, 5.9929343E+000, 5.9201972E+000, 5.8051822E+000, 5.7689319E+000, 6.1712452E+000, 6.8278707E+000, 5.2910552E+000, 5.1816304E+000, 5.5355356E+000, 4.7859560E+000, 4.5495311E+000, 1.9362221E-001, 2.2118585E-001, 2.0766935E-001, 1.7893727E-001, 1.7601356E-001, 1.8014898E-001, 1.9676061E-001, 1.7278200E-001, 2.3544655E-001, 2.0013298E-001, 2.1398771E-001, 2.1216453E-001, 2.1284096E-001, 2.1979516E-001, 2.2516487E-001, 2.4575599E-001, 2.0909138E-001, 2.0150209E-001, 2.1423336E-001, 2.0100486E-001, 1.9015420E-001, 1.5722047E-001, 1.5436307E-001, 1.5010318E-001, 1.4459744E-001, 1.3988920E-001, 1.4036938E-001, 1.3833250E-001, 1.3327557E-001, 1.4236087E-001, 1.3025597E-001, 1.3396180E-001, 1.3306192E-001, 1.2982136E-001, 1.2485715E-001, 1.3203095E-001, 1.3611068E-001, 1.1939226E-001, 1.2024341E-001, 1.2247944E-001, 1.1081240E-001, 1.1019828E-001, 2.6730849E-212, 1.2303978E-202, 2.2375899E-181, 7.6002534E-162, 5.0568709E-152, 1.5548641E-142, 7.9698978E-133, 3.5125338E-123, 1.6220811E-095, 1.6670316E-078, 1.0038318E-062, 3.4698654E-055, 6.9167971E-034, 1.0911442E-020, 8.4500708E-015, 2.2767715E-010, 9.5792792E-010, 2.2761414E-011, 1.9740181E-007, 2.4958969E-007, 9.9835922E-005, 1.9594456E-002, 1.9260198E-002, 1.8770416E-002, 1.8329323E-002, 1.8094266E-002, 1.7859887E-002, 1.7640145E-002, 1.7444973E-002, 1.6927251E-002, 1.6536631E-002, 1.6262631E-002, 1.6150763E-002, 1.5825848E-002, 1.5554250E-002, 1.5291770E-002, 1.5203489E-002, 1.4968961E-002, 1.4713814E-002, 1.4608859E-002, 1.4278780E-002, 1.4209754E-002, 9.8840163E+000, 2.8128721E-002, 3.8310037E-003
 8.2800033E+000,-8.0220365E-001, 6.9272968E+000, 5.9916323E+000, 6.3778343E+000, 6.0035587E+000, 5.5302946E+000, 5.2781305E+000, 5.1676283E+000, 5.7837568E+000, 5.8537916E+000, 7.3119439E+000, 5.5444822E+000, 5.9938396E+000, 6.1008310E+000, 6.4700188E+000, 5.0571813E+000, 5.6729215E+000, 6.6827347E+000, 5.1231364E+000, 5.2668594E+000, 4.3685288E+000, 4.6430843E+000, 2.1609087E-001, 1.8471128E-001, 2.0684154E-001, 1.9663043E-001, 1.8047138E-001, 1.7623593E-001, 1.7343440E-001, 1.9987562E-001, 2.0596739E-001, 2.5073483E-001, 2.0633248E-001, 2.1602630E-001, 2.2076354E-001, 2.3053358E-001, 2.0219163E-001, 2.1534601E-001, 2.5187179E-001, 2.0359014E-001, 2.0771548E-001, 1.8801991E-001, 1.9873539E-001, 1.5726918E-001, 1.5389511E-001, 1.4842298E-001, 1.4475524E-001, 1.4257826E-001, 1.3826611E-001, 1.3703594E-001, 1.3704328E-001, 1.3484366E-001, 1.4461114E-001, 1.2692107E-001, 1.3277265E-001, 1.3259892E-001, 1.3608366E-001, 1.1705044E-001, 1.2514875E-001, 1.2997590E-001, 1.1765479E-001, 1.1937756E-001, 1.0669023E-001, 1.0849485E-001, 1.3382204E-212, 2.5825128E-202, 5.1906088E-182, 2.4785655E-162, 5.3298896E-153, 2.0949708E-143, 5.2562347E-134, 1.3140624E-124, 1.8452333E-097, 1.0477597E-080, 3.4283050E-065, 6.8412781E-058, 2.1125537E-036, 4.6784791E-023, 4.6248523E-017, 2.3206124E-015, 3.4156917E-009, 7.3599430E-012, 1.8166828E-011, 3.0596547E-004, 8.3257881E-007, 1.9692486E-002, 1.9358971E-002, 1.8867566E-002, 1.8418314E-002, 1.8177409E-002, 1.7938448E-002, 1.7727057E-002, 1.7526095E-002, 1.7020110E-002, 1.6636156E-002, 1.6351230E-002, 1.6242912E-002, 1.5915895E-002, 1.5653127E-002, 1.5376410E-002, 1.5299631E-002, 1.5058867E-002, 1.4795594E-002, 1.4690656E-002, 1.4349181E-002, 1.4281620E-002, 9.8943306E+000, 2.8280195E-002, 3.8387499E-003
