s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,MB,MB,MB
 3.8502220E+003, 3.9315802E+002, 3.9668648E+002, 3.9883981E+002, 3.9838695E+002, 4.0273811E+002, 1.9800103E+001, 1.9800104E+001, 1.9800115E+001, 1.9800122E+001, 1.9800122E+001, 2.8476387E+002, 2.9968270E+002, 2.8552249E+002, 3.0024729E+002, 2.8733670E+002, 2.8896872E+002, 3.0316687E+002, 2.8834705E+002, 3.0277577E+002, 2.8762753E+002, 2.9113086E+002, 3.0673094E+002, 2.9140529E+002, 3.0733556E+002, 2.9362402E+002, 2.9114316E+002, 3.0767595E+002, 2.9194321E+002, 3.0810908E+002, 2.9301576E+002, 2.9541765E+002, 3.1187892E+002, 2.9546797E+002, 3.1175420E+002, 2.9483467E+002, 2.0581031E+001, 2.0587891E+001, 2.0836458E+001, 2.0849250E+001, 2.0600713E+001, 2.0593824E+001, 2.0933551E+001, 2.0671022E+001, 2.0954182E+001, 2.0707394E+001, 2.0715018E+001, 2.0992714E+001, 2.1005861E+001, 2.0727569E+001, 2.0720229E+001, 1.9800289E+001, 1.9805672E+001, 1.9800291E+001, 1.9805704E+001, 1.9800486E+001, 1.9800492E+001, 1.9805790E+001, 1.9800295E+001, 1.9805754E+001, 1.9800292E+001, 1.9800540E+001, 1.9806352E+001, 1.9800325E+001, 1.9806380E+001, 1.9800545E+001, 1.9800341E+001, 1.9806710E+001, 1.9800344E+001, 1.9806741E+001, 1.9800573E+001, 1.9800576E+001, 1.9806793E+001, 1.9800347E+001, 1.9806775E+001, 1.9800344E+001, 1.0568084E+004, 1.0568084E+004, 1.0568084E+004
 3.9000313E+003, 3.9412362E+002, 3.9779809E+002, 3.9991870E+002, 3.9950403E+002, 4.0390938E+002, 1.9800123E+001, 1.9800125E+001, 1.9800137E+001, 1.9800145E+001, 1.9800146E+001, 2.8678300E+002, 3.0237908E+002, 2.8755032E+002, 3.0294188E+002, 2.8937742E+002, 2.9102111E+002, 3.0588683E+002, 2.9036617E+002, 3.0549901E+002, 2.8965834E+002, 2.9314222E+002, 3.0940242E+002, 2.9337022E+002, 3.1001222E+002, 2.9565901E+002, 2.9307924E+002, 3.1032036E+002, 2.9386784E+002, 3.1074155E+002, 2.9501400E+002, 2.9745791E+002, 3.1455784E+002, 2.9743227E+002, 3.1442782E+002, 2.9680028E+002, 2.0663290E+001, 2.0670849E+001, 2.0939473E+001, 2.0953600E+001, 2.0685163E+001, 2.0677566E+001, 2.1045143E+001, 2.0762277E+001, 2.1067865E+001, 2.0801743E+001, 2.0810145E+001, 2.1109318E+001, 2.1124119E+001, 2.0824473E+001, 2.0816368E+001, 1.9800341E+001, 1.9806541E+001, 1.9800344E+001, 1.9806579E+001, 1.9800569E+001, 1.9800576E+001, 1.9806679E+001, 1.9800348E+001, 1.9806638E+001, 1.9800345E+001, 1.9800632E+001, 1.9807326E+001, 1.9800384E+001, 1.9807358E+001, 1.9800638E+001, 1.9800403E+001, 1.9807736E+001, 1.9800406E+001, 1.9807772E+001, 1.9800671E+001, 1.9800675E+001, 1.9807835E+001, 1.9800409E+001, 1.9807816E+001, 1.9800406E+001, 1.0568084E+004, 1.0568084E+004, 1.0568084E+004
 3.9500811E+003, 3.9527535E+002, 3.9894529E+002, 4.0088626E+002, 4.0056719E+002, 4.0504691E+002, 1.9800147E+001, 1.9800149E+001, 1.9800164E+001, 1.9800173E+001, 1.9800175E+001, 2.8873590E+002, 3.0502503E+002, 2.8951488E+002, 3.0558846E+002, 2.9137373E+002, 2.9303272E+002, 3.0855582E+002, 2.9233486E+002, 3.0817412E+002, 2.9164466E+002, 2.9513611E+002, 3.1203533E+002, 2.9529719E+002, 3.1265751E+002, 2.9771048E+002, 2.9499155E+002, 3.1293590E+002, 2.9576987E+002, 3.1335303E+002, 2.9701978E+002, 2.9949663E+002, 3.1721310E+002, 2.9941247E+002, 3.1707349E+002, 2.9878797E+002, 2.0751905E+001, 2.0760217E+001, 2.1049854E+001, 2.1065414E+001, 2.0776151E+001, 2.0767794E+001, 2.1164554E+001, 2.0860488E+001, 2.1189522E+001, 2.0903190E+001, 2.0912426E+001, 2.1233993E+001, 2.1250592E+001, 2.0928713E+001, 2.0919789E+001, 1.9800401E+001, 1.9807520E+001, 1.9800405E+001, 1.9807563E+001, 1.9800664E+001, 1.9800672E+001, 1.9807681E+001, 1.9800410E+001, 1.9807634E+001, 1.9800406E+001, 1.9800737E+001, 1.9808423E+001, 1.9800451E+001, 1.9808460E+001, 1.9800745E+001, 1.9800474E+001, 1.9808891E+001, 1.9800478E+001, 1.9808932E+001, 1.9800782E+001, 1.9800787E+001, 1.9809009E+001, 1.9800482E+001, 1.9808987E+001, 1.9800478E+001, 1.0568084E+004, 1.0568084E+004, 1.0568084E+004
 4.0001770E+003, 3.9621536E+002, 4.0003915E+002, 4.0185733E+002, 4.0145873E+002, 4.0605888E+002, 1.9800174E+001, 1.9800177E+001, 1.9800195E+001, 1.9800206E+001, 1.9800208E+001, 2.9064345E+002, 3.0763248E+002, 2.9143730E+002, 3.0820530E+002, 2.9334897E+002, 2.9502134E+002, 3.1119159E+002, 2.9426952E+002, 3.1081996E+002, 2.9359470E+002, 2.9715126E+002, 3.1464817E+002, 2.9722888E+002, 3.1528744E+002, 2.9976635E+002, 2.9691596E+002, 3.1552810E+002, 2.9769441E+002, 3.1594684E+002, 2.9902947E+002, 3.0152370E+002, 3.1983874E+002, 3.0139088E+002, 3.1968824E+002, 3.0077462E+002, 2.0847414E+001, 2.0856536E+001, 2.1168198E+001, 2.1185299E+001, 2.0874230E+001, 2.0865055E+001, 2.1292411E+001, 2.0966235E+001, 2.1319793E+001, 2.1012318E+001, 2.1022448E+001, 2.1367378E+001, 2.1385932E+001, 2.1040893E+001, 2.1031090E+001, 1.9800470E+001, 1.9808622E+001, 1.9800475E+001, 1.9808671E+001, 1.9800773E+001, 1.9800783E+001, 1.9808808E+001, 1.9800481E+001, 1.9808755E+001, 1.9800476E+001, 1.9800858E+001, 1.9809657E+001, 1.9800530E+001, 1.9809699E+001, 1.9800867E+001, 1.9800556E+001, 1.9810190E+001, 1.9800561E+001, 1.9810236E+001, 1.9800910E+001, 1.9800916E+001, 1.9810330E+001, 1.9800565E+001, 1.9810305E+001, 1.9800561E+001, 1.0568446E+004, 1.0568446E+004, 1.0568446E+004
 4.0501486E+003, 3.9729217E+002, 4.0095156E+002, 4.0275153E+002, 4.0236276E+002, 4.0693004E+002, 1.9800207E+001, 1.9800209E+001, 1.9800231E+001, 1.9800244E+001, 1.9800246E+001, 2.9251344E+002, 3.1020229E+002, 2.9331900E+002, 3.1078855E+002, 2.9529884E+002, 2.9701188E+002, 3.1380083E+002, 2.9618478E+002, 3.1343853E+002, 2.9550485E+002, 2.9915929E+002, 3.1723049E+002, 2.9916468E+002, 3.1788686E+002, 3.0179528E+002, 2.9884116E+002, 3.1808022E+002, 2.9961523E+002, 3.1850214E+002, 3.0101302E+002, 3.0352345E+002, 3.2241692E+002, 3.0334908E+002, 3.2226114E+002, 3.0273170E+002, 2.0949845E+001, 2.0959832E+001, 2.1294459E+001, 2.1313209E+001, 2.0979431E+001, 2.0969381E+001, 2.1428638E+001, 2.1079530E+001, 2.1458599E+001, 2.1129126E+001, 2.1140210E+001, 2.1509376E+001, 2.1530039E+001, 2.1161016E+001, 2.1150276E+001, 1.9800550E+001, 1.9809856E+001, 1.9800555E+001, 1.9809912E+001, 1.9800896E+001, 1.9800908E+001, 1.9810070E+001, 1.9800563E+001, 1.9810010E+001, 1.9800557E+001, 1.9800995E+001, 1.9811038E+001, 1.9800620E+001, 1.9811086E+001, 1.9801005E+001, 1.9800650E+001, 1.9811643E+001, 1.9800656E+001, 1.9811695E+001, 1.9801055E+001, 1.9801063E+001, 1.9811807E+001, 1.9800661E+001, 1.9811780E+001, 1.9800656E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.1000927E+003, 3.9820974E+002, 4.0187547E+002, 4.0361974E+002, 4.0317713E+002, 4.0765495E+002, 1.9800244E+001, 1.9800247E+001, 1.9800272E+001, 1.9800288E+001, 1.9800290E+001, 2.9435228E+002, 3.1274171E+002, 2.9517037E+002, 3.1333969E+002, 2.9724873E+002, 2.9899403E+002, 3.1637352E+002, 2.9811113E+002, 3.1601656E+002, 2.9741637E+002, 3.0113526E+002, 3.1976743E+002, 3.0107545E+002, 3.2043385E+002, 3.0378162E+002, 3.0073196E+002, 3.2058260E+002, 3.0150847E+002, 3.2100820E+002, 3.0295767E+002, 3.0547997E+002, 3.2494009E+002, 3.0527666E+002, 3.2479267E+002, 3.0464469E+002, 2.1059357E+001, 2.1070268E+001, 2.1428775E+001, 2.1449284E+001, 2.1091918E+001, 2.1080937E+001, 2.1573354E+001, 2.1200531E+001, 2.1606063E+001, 2.1253761E+001, 2.1265860E+001, 2.1660101E+001, 2.1683033E+001, 2.1289240E+001, 2.1277502E+001, 1.9800641E+001, 1.9811230E+001, 1.9800647E+001, 1.9811294E+001, 1.9801037E+001, 1.9801050E+001, 1.9811477E+001, 1.9800656E+001, 1.9811409E+001, 1.9800650E+001, 1.9801150E+001, 1.9812576E+001, 1.9800722E+001, 1.9812632E+001, 1.9801163E+001, 1.9800758E+001, 1.9813260E+001, 1.9800764E+001, 1.9813320E+001, 1.9801220E+001, 1.9801229E+001, 1.9813453E+001, 1.9800771E+001, 1.9813423E+001, 1.9800764E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.1501360E+003, 3.9924471E+002, 4.0278810E+002, 4.0453338E+002, 4.0391682E+002, 4.0825322E+002, 1.9800287E+001, 1.9800291E+001, 1.9800320E+001, 1.9800339E+001, 1.9800342E+001, 2.9618827E+002, 3.1525378E+002, 2.9703288E+002, 3.1585717E+002, 2.9918457E+002, 3.0095543E+002, 3.1890836E+002, 3.0002546E+002, 3.1855476E+002, 2.9933022E+002, 3.0307703E+002, 3.2226277E+002, 3.0295607E+002, 3.2292266E+002, 3.0573281E+002, 3.0258579E+002, 3.2303621E+002, 3.0336912E+002, 3.2346716E+002, 3.0486026E+002, 3.0738838E+002, 3.2741860E+002, 3.0716429E+002, 3.2728831E+002, 3.0651298E+002, 2.1176441E+001, 2.1188337E+001, 2.1571672E+001, 2.1594055E+001, 2.1212197E+001, 2.1200223E+001, 2.1727107E+001, 2.1329757E+001, 2.1762747E+001, 2.1386745E+001, 2.1399925E+001, 2.1820115E+001, 2.1845489E+001, 2.1426105E+001, 2.1413308E+001, 1.9800745E+001, 1.9812761E+001, 1.9800752E+001, 1.9812834E+001, 1.9801196E+001, 1.9801212E+001, 1.9813044E+001, 1.9800763E+001, 1.9812968E+001, 1.9800755E+001, 1.9801327E+001, 1.9814288E+001, 1.9800840E+001, 1.9814352E+001, 1.9801341E+001, 1.9800881E+001, 1.9815059E+001, 1.9800888E+001, 1.9815126E+001, 1.9801407E+001, 1.9801417E+001, 1.9815285E+001, 1.9800896E+001, 1.9815252E+001, 1.9800889E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.2001792E+003, 4.0012432E+002, 4.0362469E+002, 4.0547176E+002, 4.0460780E+002, 4.0898868E+002, 1.9800337E+001, 1.9800341E+001, 1.9800376E+001, 1.9800398E+001, 1.9800401E+001, 2.9803367E+002, 3.1772881E+002, 2.9889671E+002, 3.1833455E+002, 3.0109694E+002, 3.0288763E+002, 3.2140353E+002, 3.0191571E+002, 3.2105365E+002, 3.0122446E+002, 3.0497334E+002, 3.2471749E+002, 3.0480584E+002, 3.2536078E+002, 3.0764521E+002, 3.0440360E+002, 3.2544498E+002, 3.0519385E+002, 3.2588067E+002, 3.0671645E+002, 3.0925175E+002, 3.2985594E+002, 3.0900300E+002, 3.2973750E+002, 3.0834167E+002, 2.1301385E+001, 2.1314328E+001, 2.1723426E+001, 2.1747803E+001, 2.1340565E+001, 2.1327534E+001, 2.1890178E+001, 2.1467510E+001, 2.1928940E+001, 2.1528375E+001, 2.1542703E+001, 2.1989700E+001, 2.2017696E+001, 2.1571924E+001, 2.1558001E+001, 1.9800863E+001, 1.9814462E+001, 1.9800872E+001, 1.9814544E+001, 1.9801375E+001, 1.9801394E+001, 1.9814786E+001, 1.9800884E+001, 1.9814699E+001, 1.9800876E+001, 1.9801526E+001, 1.9816189E+001, 1.9800973E+001, 1.9816262E+001, 1.9801543E+001, 1.9801020E+001, 1.9817055E+001, 1.9801029E+001, 1.9817131E+001, 1.9801617E+001, 1.9801630E+001, 1.9817319E+001, 1.9801039E+001, 1.9817282E+001, 1.9801030E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.2500390E+003, 4.0099382E+002, 4.0446577E+002, 4.0620748E+002, 4.0530888E+002, 4.0989157E+002, 1.9800394E+001, 1.9800399E+001, 1.9800440E+001, 1.9800465E+001, 1.9800469E+001, 2.9986260E+002, 3.2016580E+002, 3.0073609E+002, 3.2076033E+002, 3.0297589E+002, 3.0478123E+002, 3.2385469E+002, 3.0377227E+002, 3.2350780E+002, 3.0308497E+002, 3.0681153E+002, 3.2712185E+002, 3.0662641E+002, 3.2775533E+002, 3.0950885E+002, 3.0618138E+002, 3.2780252E+002, 3.0697284E+002, 3.2824345E+002, 3.0852119E+002, 3.1106118E+002, 3.3223971E+002, 3.1078562E+002, 3.3213025E+002, 3.1012863E+002, 2.1434104E+001, 2.1448158E+001, 2.1883869E+001, 2.1910361E+001, 2.1476938E+001, 2.1462789E+001, 2.2062369E+001, 2.1613680E+001, 2.2104438E+001, 2.1678521E+001, 2.1694062E+001, 2.2168631E+001, 2.2199424E+001, 2.1726564E+001, 2.1711453E+001, 1.9800998E+001, 1.9816340E+001, 1.9801007E+001, 1.9816434E+001, 1.9801577E+001, 1.9801599E+001, 1.9816709E+001, 1.9801022E+001, 1.9816612E+001, 1.9801012E+001, 1.9801749E+001, 1.9818288E+001, 1.9801125E+001, 1.9818370E+001, 1.9801769E+001, 1.9801179E+001, 1.9819257E+001, 1.9801189E+001, 1.9819342E+001, 1.9801854E+001, 1.9801869E+001, 1.9819563E+001, 1.9801200E+001, 1.9819523E+001, 1.9801190E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.3001476E+003, 4.0193016E+002, 4.0530951E+002, 4.0682638E+002, 4.0605946E+002, 4.1058068E+002, 1.9800459E+001, 1.9800466E+001, 1.9800513E+001, 1.9800542E+001, 1.9800547E+001, 3.0167335E+002, 3.2257135E+002, 3.0255253E+002, 3.2314541E+002, 3.0482217E+002, 3.0663803E+002, 3.2626811E+002, 3.0559721E+002, 3.2592569E+002, 3.0491318E+002, 3.0860575E+002, 3.2947990E+002, 3.0841273E+002, 3.3011702E+002, 3.1132966E+002, 3.0792285E+002, 3.3011356E+002, 3.0871051E+002, 3.3055776E+002, 3.1028067E+002, 3.1281321E+002, 3.3457228E+002, 3.1251912E+002, 3.3446624E+002, 3.1187445E+002, 2.1575205E+001, 2.1590437E+001, 2.2053672E+001, 2.2082408E+001, 2.1621941E+001, 2.1606605E+001, 2.2244368E+001, 2.1768912E+001, 2.2289945E+001, 2.1837834E+001, 2.1854660E+001, 2.2357612E+001, 2.2391392E+001, 2.1890704E+001, 2.1874339E+001, 1.9801150E+001, 1.9818415E+001, 1.9801161E+001, 1.9818520E+001, 1.9801804E+001, 1.9801829E+001, 1.9818835E+001, 1.9801178E+001, 1.9818726E+001, 1.9801167E+001, 1.9802001E+001, 1.9820605E+001, 1.9801296E+001, 1.9820698E+001, 1.9802023E+001, 1.9801358E+001, 1.9821686E+001, 1.9801370E+001, 1.9821780E+001, 1.9802119E+001, 1.9802138E+001, 1.9822040E+001, 1.9801384E+001, 1.9821996E+001, 1.9801372E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.3500336E+003, 4.0282727E+002, 4.0610953E+002, 4.0769553E+002, 4.0680463E+002, 4.1114736E+002, 1.9800534E+001, 1.9800542E+001, 1.9800596E+001, 1.9800631E+001, 1.9800636E+001, 3.0346077E+002, 3.2493823E+002, 3.0434650E+002, 3.2549559E+002, 3.0663782E+002, 3.0845549E+002, 3.2864584E+002, 3.0739200E+002, 3.2830719E+002, 3.0671486E+002, 3.1036256E+002, 3.3179018E+002, 3.1015441E+002, 3.3244286E+002, 3.1310512E+002, 3.0962144E+002, 3.3238245E+002, 3.1040382E+002, 3.3282694E+002, 3.1198411E+002, 3.1451786E+002, 3.3685948E+002, 3.1420256E+002, 3.3675034E+002, 3.1357238E+002, 2.1724973E+001, 2.1741450E+001, 2.2233091E+001, 2.2264201E+001, 2.1775868E+001, 2.1759276E+001, 2.2436425E+001, 2.1933502E+001, 2.2485717E+001, 2.2006596E+001, 2.2024778E+001, 2.2556885E+001, 2.2593847E+001, 2.2064631E+001, 2.2046943E+001, 1.9801322E+001, 1.9820703E+001, 1.9801335E+001, 1.9820821E+001, 1.9802059E+001, 1.9802088E+001, 1.9821178E+001, 1.9801355E+001, 1.9821056E+001, 1.9801341E+001, 1.9802282E+001, 1.9823156E+001, 1.9801490E+001, 1.9823262E+001, 1.9802308E+001, 1.9801560E+001, 1.9824359E+001, 1.9801574E+001, 1.9824465E+001, 1.9802417E+001, 1.9802439E+001, 1.9824767E+001, 1.9801590E+001, 1.9824719E+001, 1.9801577E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.4001422E+003, 4.0378347E+002, 4.0698554E+002, 4.0840334E+002, 4.0758361E+002, 4.1171658E+002, 1.9800619E+001, 1.9800628E+001, 1.9800691E+001, 1.9800731E+001, 1.9800738E+001, 3.0522580E+002, 3.2726741E+002, 3.0611417E+002, 3.2781665E+002, 3.0842115E+002, 3.1023297E+002, 3.3098446E+002, 3.0915183E+002, 3.3064773E+002, 3.0849112E+002, 3.1208120E+002, 3.3405901E+002, 3.1184371E+002, 3.3472080E+002, 3.1483023E+002, 3.1126988E+002, 3.3461038E+002, 3.1204560E+002, 3.3505345E+002, 3.1363956E+002, 3.1618168E+002, 3.3910065E+002, 3.1583264E+002, 3.3898783E+002, 3.1522265E+002, 2.1883598E+001, 2.1901392E+001, 2.2422287E+001, 2.2455904E+001, 2.1938917E+001, 2.1921000E+001, 2.2638684E+001, 2.2107624E+001, 2.2691904E+001, 2.2184976E+001, 2.2204589E+001, 2.2766596E+001, 2.2806943E+001, 2.2248536E+001, 2.2229454E+001, 1.9801515E+001, 1.9823216E+001, 1.9801530E+001, 1.9823349E+001, 1.9802343E+001, 1.9802376E+001, 1.9823753E+001, 1.9801554E+001, 1.9823618E+001, 1.9801538E+001, 1.9802597E+001, 1.9825958E+001, 1.9801708E+001, 1.9826077E+001, 1.9802627E+001, 1.9801788E+001, 1.9827292E+001, 1.9801804E+001, 1.9827410E+001, 1.9802749E+001, 1.9802775E+001, 1.9827761E+001, 1.9801823E+001, 1.9827709E+001, 1.9801808E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.4500282E+003, 4.0490625E+002, 4.0784000E+002, 4.0900996E+002, 4.0828148E+002, 4.1246692E+002, 1.9800716E+001, 1.9800726E+001, 1.9800799E+001, 1.9800845E+001, 1.9800853E+001, 3.0696526E+002, 3.2956806E+002, 3.0785659E+002, 3.3010971E+002, 3.1016596E+002, 3.1197194E+002, 3.3328522E+002, 3.1087139E+002, 3.3295045E+002, 3.1022788E+002, 3.1375561E+002, 3.3628517E+002, 3.1348301E+002, 3.3694957E+002, 3.1650638E+002, 3.1287037E+002, 3.3679772E+002, 3.1364411E+002, 3.3723773E+002, 3.1525882E+002, 3.1780578E+002, 3.4129258E+002, 3.1741321E+002, 3.4117790E+002, 3.1682486E+002, 2.2051318E+001, 2.2070497E+001, 2.2621475E+001, 2.2657735E+001, 2.2111327E+001, 2.2092015E+001, 2.2851372E+001, 2.2291532E+001, 2.2908743E+001, 2.2373220E+001, 2.2394339E+001, 2.2986973E+001, 2.3030910E+001, 2.2442672E+001, 2.2422126E+001, 1.9801733E+001, 1.9825972E+001, 1.9801750E+001, 1.9826120E+001, 1.9802661E+001, 1.9802699E+001, 1.9826576E+001, 1.9801777E+001, 1.9826426E+001, 1.9801760E+001, 1.9802948E+001, 1.9829027E+001, 1.9801953E+001, 1.9829160E+001, 1.9802982E+001, 1.9802043E+001, 1.9830502E+001, 1.9802061E+001, 1.9830633E+001, 1.9803119E+001, 1.9803149E+001, 1.9831039E+001, 1.9802085E+001, 1.9830982E+001, 1.9802067E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.5001368E+003, 4.0594781E+002, 4.0859218E+002, 4.0977499E+002, 4.0905722E+002, 4.1315425E+002, 1.9800826E+001, 1.9800838E+001, 1.9800922E+001, 1.9800974E+001, 1.9800984E+001, 3.0867896E+002, 3.3183790E+002, 3.0957354E+002, 3.3237114E+002, 3.1187386E+002, 3.1367564E+002, 3.3554743E+002, 3.1254508E+002, 3.3521518E+002, 3.1191331E+002, 3.1538777E+002, 3.3847110E+002, 3.1507745E+002, 3.3913650E+002, 3.1813688E+002, 3.1443183E+002, 3.3894405E+002, 3.1520485E+002, 3.3937951E+002, 3.1685135E+002, 3.1939334E+002, 3.4343665E+002, 3.1895631E+002, 3.4331985E+002, 3.1838068E+002, 2.2228386E+001, 2.2249026E+001, 2.2830901E+001, 2.2869949E+001, 2.2293374E+001, 2.2272591E+001, 2.3074732E+001, 2.2485494E+001, 2.3136474E+001, 2.2571592E+001, 2.2594299E+001, 2.3218222E+001, 2.3265942E+001, 2.2647324E+001, 2.2625240E+001, 1.9801977E+001, 1.9828985E+001, 1.9801996E+001, 1.9829151E+001, 1.9803014E+001, 1.9803057E+001, 1.9829665E+001, 1.9802028E+001, 1.9829498E+001, 1.9802008E+001, 1.9803338E+001, 1.9832381E+001, 1.9802228E+001, 1.9832530E+001, 1.9803377E+001, 1.9802330E+001, 1.9834008E+001, 1.9802350E+001, 1.9834153E+001, 1.9803530E+001, 1.9803566E+001, 1.9834621E+001, 1.9802378E+001, 1.9834558E+001, 1.9802357E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.5500228E+003, 4.0664395E+002, 4.0933890E+002, 4.1040686E+002, 4.0964151E+002, 4.1362222E+002, 1.9800949E+001, 1.9800964E+001, 1.9801060E+001, 1.9801120E+001, 1.9801131E+001, 3.1036193E+002, 3.3408084E+002, 3.1125920E+002, 3.3460722E+002, 3.1355386E+002, 3.1534455E+002, 3.3776830E+002, 3.1417672E+002, 3.3743768E+002, 3.1355414E+002, 3.1698356E+002, 3.4061685E+002, 3.1663442E+002, 3.4128232E+002, 3.1973481E+002, 3.1596175E+002, 3.4104962E+002, 3.1673568E+002, 3.4148236E+002, 3.1841615E+002, 3.2096261E+002, 3.4553455E+002, 3.2047612E+002, 3.4541182E+002, 3.1989871E+002, 2.2415049E+001, 2.2437225E+001, 2.3050796E+001, 2.3092773E+001, 2.2485308E+001, 2.2462979E+001, 2.3308921E+001, 2.2689770E+001, 2.3375242E+001, 2.2780339E+001, 2.2804714E+001, 2.3460491E+001, 2.3512216E+001, 2.2862747E+001, 2.2839050E+001, 1.9802249E+001, 1.9832274E+001, 1.9802272E+001, 1.9832459E+001, 1.9803406E+001, 1.9803455E+001, 1.9833035E+001, 1.9802308E+001, 1.9832851E+001, 1.9802285E+001, 1.9803771E+001, 1.9836037E+001, 1.9802535E+001, 1.9836204E+001, 1.9803815E+001, 1.9802650E+001, 1.9837827E+001, 1.9802673E+001, 1.9837987E+001, 1.9803987E+001, 1.9804028E+001, 1.9838524E+001, 1.9802706E+001, 1.9838456E+001, 1.9802682E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.6001314E+003, 4.0727065E+002, 4.1005581E+002, 4.1091709E+002, 4.1023320E+002, 4.1413418E+002, 1.9801089E+001, 1.9801106E+001, 1.9801216E+001, 1.9801284E+001, 1.9801298E+001, 3.1200167E+002, 3.3629307E+002, 3.1290817E+002, 3.3681345E+002, 3.1521898E+002, 3.1698344E+002, 3.3994597E+002, 3.1577089E+002, 3.3961679E+002, 3.1515332E+002, 3.1855300E+002, 3.4271863E+002, 3.1815850E+002, 3.4338926E+002, 3.2131931E+002, 3.1746029E+002, 3.4311301E+002, 3.1823755E+002, 3.4354358E+002, 3.1995942E+002, 3.2251727E+002, 3.4758566E+002, 3.2197838E+002, 3.4745575E+002, 3.2139879E+002, 2.2611574E+001, 2.2635364E+001, 2.3281355E+001, 2.3326391E+001, 2.2687414E+001, 2.2663459E+001, 2.3554156E+001, 2.2904630E+001, 2.3625322E+001, 2.2999728E+001, 2.3025855E+001, 2.3714059E+001, 2.3770000E+001, 2.3089207E+001, 2.3063829E+001, 1.9802554E+001, 1.9835855E+001, 1.9802579E+001, 1.9836060E+001, 1.9803841E+001, 1.9803897E+001, 1.9836706E+001, 1.9802621E+001, 1.9836503E+001, 1.9802595E+001, 1.9804251E+001, 1.9840015E+001, 1.9802878E+001, 1.9840201E+001, 1.9804301E+001, 1.9803007E+001, 1.9841979E+001, 1.9803033E+001, 1.9842156E+001, 1.9804492E+001, 1.9804540E+001, 1.9842768E+001, 1.9803071E+001, 1.9842696E+001, 1.9803044E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
 4.6500174E+003, 4.0814132E+002, 4.1083109E+002, 4.1146167E+002, 4.1081961E+002, 4.1478888E+002, 1.9801246E+001, 1.9801266E+001, 1.9801392E+001, 1.9801469E+001, 1.9801485E+001, 3.1359848E+002, 3.3845760E+002, 3.1451179E+002, 3.3897622E+002, 3.1686424E+002, 3.1859657E+002, 3.4207986E+002, 3.1732983E+002, 3.4175239E+002, 3.1671568E+002, 3.2010456E+002, 3.4477665E+002, 3.1965275E+002, 3.4545669E+002, 3.2288601E+002, 3.1893024E+002, 3.4513388E+002, 3.1971325E+002, 3.4555987E+002, 3.2148240E+002, 3.2404969E+002, 3.4959316E+002, 3.2345803E+002, 3.4946107E+002, 3.2288177E+002, 2.2818187E+001, 2.2843672E+001, 2.3522732E+001, 2.3570990E+001, 2.2899924E+001, 2.2874262E+001, 2.3810646E+001, 2.3130286E+001, 2.3886873E+001, 2.3229904E+001, 2.3257853E+001, 2.3979056E+001, 2.4039443E+001, 2.3326835E+001, 2.3299705E+001, 1.9802893E+001, 1.9839746E+001, 1.9802922E+001, 1.9839974E+001, 1.9804321E+001, 1.9804385E+001, 1.9840695E+001, 1.9802969E+001, 1.9840471E+001, 1.9802940E+001, 1.9804781E+001, 1.9844333E+001, 1.9803259E+001, 1.9844540E+001, 1.9804837E+001, 1.9803403E+001, 1.9846482E+001, 1.9803434E+001, 1.9846677E+001, 1.9805050E+001, 1.9805105E+001, 1.9847374E+001, 1.9803478E+001, 1.9847296E+001, 1.9803447E+001, 1.0568596E+004, 1.0568596E+004, 1.0568596E+004
