s,[K],[mg],[W/g]
 3.3481000E+003, 8.5808898E+002, 9.8000000E-002, 3.6080523E-002
 3.3491000E+003, 8.5825808E+002, 9.8000000E-002, 3.8177260E-002
 3.3501000E+003, 8.5841199E+002, 9.8000000E-002, 3.7998174E-002
 3.3511000E+003, 8.5857983E+002, 9.8000000E-002, 3.7702676E-002
 3.3521000E+003, 8.5875860E+002, 9.8000000E-002, 7.3387763E-002
 3.3531000E+003, 8.5893067E+002, 9.8000000E-002, 3.9297233E-002
 3.3541000E+003, 8.5908432E+002, 9.8000000E-002, 3.8635956E-002
 3.3551000E+003, 8.5925175E+002, 9.8000000E-002, 3.7544833E-002
 3.3561000E+003, 8.5941983E+002, 9.8000000E-002, 3.7702016E-002
 3.3571000E+003, 8.5958459E+002, 9.8000000E-002, 7.3370433E-002
 3.3581000E+003, 8.5975756E+002, 9.8000000E-002, 4.0990965E-002
 3.3591000E+003, 8.5992344E+002, 9.8000000E-002, 3.6961995E-002
 3.3601000E+003, 8.6009175E+002, 9.8000000E-002, 3.7542394E-002
 3.3611000E+003, 8.6024580E+002, 9.8000000E-002, 3.7638026E-002
 3.3621000E+003, 8.6041388E+002, 9.8000000E-002, 3.7791808E-002
 3.3631000E+003, 8.6059431E+002, 9.8000000E-002, 7.6642594E-002
 3.3641000E+003, 8.6076344E+002, 9.8000000E-002, 3.6952991E-002
 3.3651000E+003, 8.6091762E+002, 9.8000000E-002, 3.7306113E-002
 3.3661000E+003, 8.6108592E+002, 9.8000000E-002, 3.7873950E-002
 3.3671000E+003, 8.6123990E+002, 9.8000000E-002, 3.7825450E-002
 3.3681000E+003, 8.6143429E+002, 9.8000000E-002, 7.6609344E-002
 3.3691000E+003, 8.6158898E+002, 9.8000000E-002, 3.6080523E-002
 3.3701000E+003, 8.6175808E+002, 9.8000000E-002, 3.8177260E-002
 3.3711000E+003, 8.6191199E+002, 9.8000000E-002, 3.7998174E-002
 3.3721000E+003, 8.6207983E+002, 9.8000000E-002, 3.7702676E-002
 3.3731000E+003, 8.6225860E+002, 9.8000000E-002, 7.3387763E-002
 3.3741000E+003, 8.6243067E+002, 9.8000000E-002, 3.9297233E-002
 3.3751000E+003, 8.6258432E+002, 9.8000000E-002, 3.8635956E-002
 3.3761000E+003, 8.6275175E+002, 9.8000000E-002, 3.7544833E-002
 3.3771000E+003, 8.6291983E+002, 9.8000000E-002, 3.7702016E-002
 3.3781000E+003, 8.6308459E+002, 9.8000000E-002, 7.3370433E-002
 3.3791000E+003, 8.6325756E+002, 9.8000000E-002, 4.0990965E-002
 3.3801000E+003, 8.6342344E+002, 9.8000000E-002, 3.6961995E-002
 3.3811000E+003, 8.6359175E+002, 9.8000000E-002, 3.7542394E-002
 3.3821000E+003, 8.6374580E+002, 9.8000000E-002, 3.7638026E-002
 3.3831000E+003, 8.6391388E+002, 9.8000000E-002, 3.7791808E-002
 3.3841000E+003, 8.6409431E+002, 9.8000000E-002, 7.6642594E-002
 3.3851000E+003, 8.6426344E+002, 9.8000000E-002, 3.6952991E-002
 3.3861000E+003, 8.6441762E+002, 9.8000000E-002, 3.7306113E-002
 3.3871000E+003, 8.6458592E+002, 9.8000000E-002, 3.7873950E-002
 3.3881000E+003, 8.6473990E+002, 9.8000000E-002, 3.7825450E-002
 3.3891000E+003, 8.6493429E+002, 9.8000000E-002, 7.6609344E-002
 3.3901000E+003, 8.6508898E+002, 9.8000000E-002, 3.6080523E-002
 3.3911000E+003, 8.6525808E+002, 9.8000000E-002, 3.8177260E-002
 3.3921000E+003, 8.6541199E+002, 9.8000000E-002, 3.7998174E-002
 3.3931000E+003, 8.6557983E+002, 9.8000000E-002, 3.7702676E-002
 3.3941000E+003, 8.6575860E+002, 9.8000000E-002, 7.3387763E-002
 3.3951000E+003, 8.6593067E+002, 9.8000000E-002, 3.9297233E-002
 3.3961000E+003, 8.6608432E+002, 9.8000000E-002, 3.8635956E-002
 3.3971000E+003, 8.6625175E+002, 9.8000000E-002, 3.7544833E-002
 3.3981000E+003, 8.6641983E+002, 9.8000000E-002, 3.7702016E-002
 3.3991000E+003, 8.6658459E+002, 9.8000000E-002, 7.3370433E-002
 3.4001000E+003, 8.6675756E+002, 9.8000000E-002, 4.0990965E-002
 3.4011000E+003, 8.6692344E+002, 9.8000000E-002, 3.6961995E-002
 3.4021000E+003, 8.6709175E+002, 9.8000000E-002, 3.7542394E-002
 3.4031000E+003, 8.6724580E+002, 9.8000000E-002, 3.7638026E-002
 3.4041000E+003, 8.6741388E+002, 9.8000000E-002, 3.7791808E-002
 3.4051000E+003, 8.6759431E+002, 9.8000000E-002, 7.6642594E-002
 3.4061000E+003, 8.6776344E+002, 9.8000000E-002, 3.6952991E-002
 3.4071000E+003, 8.6791762E+002, 9.8000000E-002, 3.7306113E-002
 3.4081000E+003, 8.6808592E+002, 9.8000000E-002, 3.7873950E-002
 3.4091000E+003, 8.6823990E+002, 9.8000000E-002, 3.7825450E-002
 3.4101000E+003, 8.6843429E+002, 9.8000000E-002, 7.6609344E-002
 3.4111000E+003, 8.6858898E+002, 9.8000000E-002, 3.6080523E-002
 3.4121000E+003, 8.6875808E+002, 9.8000000E-002, 3.8177260E-002
 3.4131000E+003, 8.6891199E+002, 9.8000000E-002, 3.7998174E-002
 3.4141000E+003, 8.6907983E+002, 9.8000000E-002, 3.7702676E-002
 3.4151000E+003, 8.6925860E+002, 9.8000000E-002, 7.3387763E-002
 3.4161000E+003, 8.6943067E+002, 9.8000000E-002, 3.9297233E-002
 3.4171000E+003, 8.6958432E+002, 9.8000000E-002, 3.8635956E-002
 3.4181000E+003, 8.6975175E+002, 9.8000000E-002, 3.7544833E-002
 3.4191000E+003, 8.6991983E+002, 9.8000000E-002, 3.7702016E-002
 3.4201000E+003, 8.7008459E+002, 9.8000000E-002, 7.3370433E-002
 3.4211000E+003, 8.7025756E+002, 9.8000000E-002, 4.0990965E-002
 3.4221000E+003, 8.7042344E+002, 9.8000000E-002, 3.6961995E-002
 3.4231000E+003, 8.7059175E+002, 9.8000000E-002, 3.7542394E-002
 3.4241000E+003, 8.7074580E+002, 9.8000000E-002, 3.7638026E-002
 3.4251000E+003, 8.7091388E+002, 9.8000000E-002, 3.7791808E-002
 3.4261000E+003, 8.7109431E+002, 9.8000000E-002, 7.6642594E-002
 3.4271000E+003, 8.7126344E+002, 9.8000000E-002, 3.6952991E-002
 3.4281000E+003, 8.7141762E+002, 9.8000000E-002, 3.7306113E-002
 3.4291000E+003, 8.7158592E+002, 9.8000000E-002, 3.7873950E-002
 3.4301000E+003, 8.7173990E+002, 9.8000000E-002, 3.7825450E-002
 3.4311000E+003, 8.7193429E+002, 9.8000000E-002, 7.6609344E-002
 3.4321000E+003, 8.7208898E+002, 9.8000000E-002, 3.6080523E-002
 3.4331000E+003, 8.7225808E+002, 9.8000000E-002, 3.8177260E-002
 3.4341000E+003, 8.7241199E+002, 9.8000000E-002, 3.7998174E-002
 3.4351000E+003, 8.7257983E+002, 9.8000000E-002, 3.7702676E-002
 3.4361000E+003, 8.7275860E+002, 9.8000000E-002, 7.3387763E-002
 3.4371000E+003, 8.7293067E+002, 9.8000000E-002, 3.9297233E-002
 3.4381000E+003, 8.7308432E+002, 9.8000000E-002, 3.8635956E-002
 3.4391000E+003, 8.7325175E+002, 9.8000000E-002, 3.7544833E-002
 3.4401000E+003, 8.7341983E+002, 9.8000000E-002, 3.7702016E-002
 3.4411000E+003, 8.7358459E+002, 9.8000000E-002, 7.3370433E-002
 3.4421000E+003, 8.7375756E+002, 9.8000000E-002, 4.0990965E-002
 3.4431000E+003, 8.7392344E+002, 9.8000000E-002, 3.6961995E-002
 3.4441000E+003, 8.7409175E+002, 9.8000000E-002, 3.7542394E-002
 3.4451000E+003, 8.7424580E+002, 9.8000000E-002, 3.7638026E-002
 3.4461000E+003, 8.7441388E+002, 9.8000000E-002, 3.7791808E-002
 3.4471000E+003, 8.7459431E+002, 9.8000000E-002, 7.6642594E-002
 3.4481000E+003, 8.7476344E+002, 9.8000000E-002, 3.6952991E-002
 3.4491000E+003, 8.7491762E+002, 9.8000000E-002, 3.7306113E-002
 3.4501000E+003, 8.7508592E+002, 9.8000000E-002, 3.7873950E-002
 3.4511000E+003, 8.7523990E+002, 9.8000000E-002, 3.7825450E-002
 3.4521000E+003, 8.7543429E+002, 9.8000000E-002, 7.6609344E-002
 3.4531000E+003, 8.7558898E+002, 9.8000000E-002, 3.6080523E-002
 3.4541000E+003, 8.7575808E+002, 9.8000000E-002, 3.8177260E-002
 3.4551000E+003, 8.7591199E+002, 9.8000000E-002, 3.7998174E-002
 3.4561000E+003, 8.7607983E+002, 9.8000000E-002, 3.7702676E-002
 3.4571000E+003, 8.7625860E+002, 9.8000000E-002, 7.3387763E-002
 3.4581000E+003, 8.7643067E+002, 9.8000000E-002, 3.9297233E-002
 3.4591000E+003, 8.7658432E+002, 9.8000000E-002, 3.8635956E-002
 3.4601000E+003, 8.7675175E+002, 9.8000000E-002, 3.7544833E-002
 3.4611000E+003, 8.7691983E+002, 9.8000000E-002, 3.7702016E-002
 3.4621000E+003, 8.7708459E+002, 9.8000000E-002, 7.3370433E-002
 3.4631000E+003, 8.7725756E+002, 9.8000000E-002, 4.0990965E-002
 3.4641000E+003, 8.7742344E+002, 9.8000000E-002, 3.6961995E-002
 3.4651000E+003, 8.7759175E+002, 9.8000000E-002, 3.7542394E-002
 3.4661000E+003, 8.7774580E+002, 9.8000000E-002, 3.7638026E-002
 3.4671000E+003, 8.7791388E+002, 9.8000000E-002, 3.7791808E-002
 3.4681000E+003, 8.7809431E+002, 9.8000000E-002, 7.6642594E-002
 3.4691000E+003, 8.7826344E+002, 9.8000000E-002, 3.6952991E-002
 3.4701000E+003, 8.7841762E+002, 9.8000000E-002, 3.7306113E-002
 3.4711000E+003, 8.7858592E+002, 9.8000000E-002, 3.7873950E-002
 3.4721000E+003, 8.7873990E+002, 9.8000000E-002, 3.7825450E-002
 3.4731000E+003, 8.7893429E+002, 9.8000000E-002, 7.6609344E-002
 3.4741000E+003, 8.7908898E+002, 9.8000000E-002, 3.6080523E-002
 3.4751000E+003, 8.7925808E+002, 9.8000000E-002, 3.8177260E-002
 3.4761000E+003, 8.7941199E+002, 9.8000000E-002, 3.7998174E-002
 3.4771000E+003, 8.7957983E+002, 9.8000000E-002, 3.7702676E-002
 3.4781000E+003, 8.7975860E+002, 9.8000000E-002, 7.3387763E-002
 3.4791000E+003, 8.7993067E+002, 9.8000000E-002, 3.9297233E-002
 3.4801000E+003, 8.8008432E+002, 9.8000000E-002, 3.8635956E-002
 3.4811000E+003, 8.8025175E+002, 9.8000000E-002, 3.7544833E-002
 3.4821000E+003, 8.8041983E+002, 9.8000000E-002, 3.7702016E-002
 3.4831000E+003, 8.8058459E+002, 9.8000000E-002, 7.3370433E-002
 3.4841000E+003, 8.8075756E+002, 9.8000000E-002, 4.0990965E-002
 3.4851000E+003, 8.8092344E+002, 9.8000000E-002, 3.6961995E-002
 3.4861000E+003, 8.8109175E+002, 9.8000000E-002, 3.7542394E-002
 3.4871000E+003, 8.8124580E+002, 9.8000000E-002, 3.7638026E-002
 3.4881000E+003, 8.8141388E+002, 9.8000000E-002, 3.7791808E-002
 3.4891000E+003, 8.8159431E+002, 9.8000000E-002, 7.6642594E-002
 3.4901000E+003, 8.8176344E+002, 9.8000000E-002, 3.6952991E-002
 3.4911000E+003, 8.8191762E+002, 9.8000000E-002, 3.7306113E-002
 3.4921000E+003, 8.8208592E+002, 9.8000000E-002, 3.7873950E-002
 3.4931000E+003, 8.8223990E+002, 9.8000000E-002, 3.7825450E-002
 3.4941000E+003, 8.8243429E+002, 9.8000000E-002, 7.6609344E-002
 3.4951000E+003, 8.8258898E+002, 9.8000000E-002, 3.6080523E-002
 3.4961000E+003, 8.8275808E+002, 9.8000000E-002, 3.8177260E-002
 3.4971000E+003, 8.8291199E+002, 9.8000000E-002, 3.7998174E-002
 3.4981000E+003, 8.8307983E+002, 9.8000000E-002, 3.7702676E-002
 3.4991000E+003, 8.8325860E+002, 9.8000000E-002, 7.3387763E-002
 3.5001000E+003, 8.8343067E+002, 9.8000000E-002, 3.9297233E-002
 3.5011000E+003, 8.8358432E+002, 9.8000000E-002, 3.8635956E-002
 3.5021000E+003, 8.8375175E+002, 9.8000000E-002, 3.7544833E-002
 3.5031000E+003, 8.8391983E+002, 9.8000000E-002, 3.7702016E-002
 3.5041000E+003, 8.8408459E+002, 9.8000000E-002, 7.3370433E-002
 3.5051000E+003, 8.8425756E+002, 9.8000000E-002, 4.0990965E-002
 3.5061000E+003, 8.8442344E+002, 9.8000000E-002, 3.6961995E-002
 3.5071000E+003, 8.8459175E+002, 9.8000000E-002, 3.7542394E-002
 3.5081000E+003, 8.8474580E+002, 9.8000000E-002, 3.7638026E-002
 3.5091000E+003, 8.8491388E+002, 9.8000000E-002, 3.7791808E-002
 3.5101000E+003, 8.8509431E+002, 9.8000000E-002, 7.6642594E-002
 3.5111000E+003, 8.8526344E+002, 9.8000000E-002, 3.6952991E-002
 3.5121000E+003, 8.8541762E+002, 9.8000000E-002, 3.7306113E-002
 3.5131000E+003, 8.8558592E+002, 9.8000000E-002, 3.7873950E-002
 3.5141000E+003, 8.8573990E+002, 9.8000000E-002, 3.7825450E-002
 3.5151000E+003, 8.8593429E+002, 9.8000000E-002, 7.6609344E-002
 3.5161000E+003, 8.8608898E+002, 9.8000000E-002, 3.6080523E-002
 3.5171000E+003, 8.8625808E+002, 9.8000000E-002, 3.8177260E-002
 3.5181000E+003, 8.8641199E+002, 9.8000000E-002, 3.7998174E-002
 3.5191000E+003, 8.8657983E+002, 9.8000000E-002, 3.7702676E-002
 3.5201000E+003, 8.8675860E+002, 9.8000000E-002, 7.3387763E-002
 3.5211000E+003, 8.8693067E+002, 9.8000000E-002, 3.9297233E-002
 3.5221000E+003, 8.8708432E+002, 9.8000000E-002, 3.8635956E-002
 3.5231000E+003, 8.8725175E+002, 9.8000000E-002, 3.7544833E-002
 3.5241000E+003, 8.8741983E+002, 9.8000000E-002, 3.7702016E-002
 3.5251000E+003, 8.8758459E+002, 9.8000000E-002, 7.3370433E-002
 3.5261000E+003, 8.8775756E+002, 9.8000000E-002, 4.0990965E-002
 3.5271000E+003, 8.8792344E+002, 9.8000000E-002, 3.6961995E-002
 3.5281000E+003, 8.8809175E+002, 9.8000000E-002, 3.7542394E-002
 3.5291000E+003, 8.8824580E+002, 9.8000000E-002, 3.7638026E-002
 3.5301000E+003, 8.8841388E+002, 9.8000000E-002, 3.7791808E-002
 3.5311000E+003, 8.8859431E+002, 9.8000000E-002, 7.6642594E-002
 3.5321000E+003, 8.8876344E+002, 9.8000000E-002, 3.6952991E-002
 3.5331000E+003, 8.8891762E+002, 9.8000000E-002, 3.7306113E-002
 3.5341000E+003, 8.8908592E+002, 9.8000000E-002, 3.7873950E-002
 3.5351000E+003, 8.8923990E+002, 9.8000000E-002, 3.7825450E-002
 3.5361000E+003, 8.8943429E+002, 9.8000000E-002, 7.6609344E-002
 3.5371000E+003, 8.8958898E+002, 9.8000000E-002, 3.6080523E-002
 3.5381000E+003, 8.8975808E+002, 9.8000000E-002, 3.8177260E-002
 3.5391000E+003, 8.8991199E+002, 9.8000000E-002, 3.7998174E-002
 3.5401000E+003, 8.9007983E+002, 9.8000000E-002, 3.7702676E-002
 3.5411000E+003, 8.9025860E+002, 9.8000000E-002, 7.3387763E-002
 3.5421000E+003, 8.9043067E+002, 9.8000000E-002, 3.9297233E-002
 3.5431000E+003, 8.9058432E+002, 9.8000000E-002, 3.8635956E-002
 3.5441000E+003, 8.9075175E+002, 9.8000000E-002, 3.7544833E-002
 3.5451000E+003, 8.9091983E+002, 9.8000000E-002, 3.7702016E-002
 3.5461000E+003, 8.9108459E+002, 9.8000000E-002, 7.3370433E-002
 3.5471000E+003, 8.9125756E+002, 9.8000000E-002, 4.0990965E-002
 3.5481000E+003, 8.9142344E+002, 9.8000000E-002, 3.6961995E-002
 3.5491000E+003, 8.9159175E+002, 9.8000000E-002, 3.7542394E-002
 3.5501000E+003, 8.9174580E+002, 9.8000000E-002, 3.7638026E-002
 3.5511000E+003, 8.9191388E+002, 9.8000000E-002, 3.7791808E-002
 3.5521000E+003, 8.9209431E+002, 9.8000000E-002, 7.6642594E-002
 3.5531000E+003, 8.9226344E+002, 9.8000000E-002, 3.6952991E-002
 3.5541000E+003, 8.9241762E+002, 9.8000000E-002, 3.7306113E-002
 3.5551000E+003, 8.9258592E+002, 9.8000000E-002, 3.7873950E-002
 3.5561000E+003, 8.9273990E+002, 9.8000000E-002, 3.7825450E-002
 3.5571000E+003, 8.9293429E+002, 9.8000000E-002, 7.6609344E-002
 3.5581000E+003, 8.9308898E+002, 9.8000000E-002, 3.6080523E-002
 3.5591000E+003, 8.9325808E+002, 9.8000000E-002, 3.8177260E-002
 3.5601000E+003, 8.9341199E+002, 9.8000000E-002, 3.7998174E-002
 3.5611000E+003, 8.9357983E+002, 9.8000000E-002, 3.7702676E-002
 3.5621000E+003, 8.9375860E+002, 9.8000000E-002, 7.3387763E-002
 3.5631000E+003, 8.9393067E+002, 9.8000000E-002, 3.9297233E-002
 3.5641000E+003, 8.9408432E+002, 9.8000000E-002, 3.8635956E-002
 3.5651000E+003, 8.9425175E+002, 9.8000000E-002, 3.7544833E-002
 3.5661000E+003, 8.9441983E+002, 9.8000000E-002, 3.7702016E-002
 3.5671000E+003, 8.9458459E+002, 9.8000000E-002, 7.3370433E-002
 3.5681000E+003, 8.9475756E+002, 9.8000000E-002, 4.0990965E-002
 3.5691000E+003, 8.9492344E+002, 9.8000000E-002, 3.6961995E-002
 3.5701000E+003, 8.9509175E+002, 9.8000000E-002, 3.7542394E-002
 3.5711000E+003, 8.9524580E+002, 9.8000000E-002, 3.7638026E-002
 3.5721000E+003, 8.9541388E+002, 9.8000000E-002, 3.7791808E-002
 3.5731000E+003, 8.9559431E+002, 9.8000000E-002, 7.6642594E-002
 3.5741000E+003, 8.9576344E+002, 9.8000000E-002, 3.6952991E-002
 3.5751000E+003, 8.9591762E+002, 9.8000000E-002, 3.7306113E-002
 3.5761000E+003, 8.9608592E+002, 9.8000000E-002, 3.7873950E-002
 3.5771000E+003, 8.9623990E+002, 9.8000000E-002, 3.7825450E-002
 3.5781000E+003, 8.9643429E+002, 9.8000000E-002, 7.6609344E-002
 3.5791000E+003, 8.9658898E+002, 9.8000000E-002, 3.6080523E-002
 3.5801000E+003, 8.9675808E+002, 9.8000000E-002, 3.8177260E-002
 3.5811000E+003, 8.9691199E+002, 9.8000000E-002, 3.7998174E-002
 3.5821000E+003, 8.9707983E+002, 9.8000000E-002, 3.7702676E-002
 3.5831000E+003, 8.9725860E+002, 9.8000000E-002, 7.3387763E-002
 3.5841000E+003, 8.9743067E+002, 9.8000000E-002, 3.9297233E-002
 3.5851000E+003, 8.9758432E+002, 9.8000000E-002, 3.8635956E-002
 3.5861000E+003, 8.9775175E+002, 9.8000000E-002, 3.7544833E-002
 3.5871000E+003, 8.9791983E+002, 9.8000000E-002, 3.7702016E-002
 3.5881000E+003, 8.9808459E+002, 9.8000000E-002, 7.3370433E-002
 3.5891000E+003, 8.9825756E+002, 9.8000000E-002, 4.0990965E-002
 3.5901000E+003, 8.9842344E+002, 9.8000000E-002, 3.6961995E-002
 3.5911000E+003, 8.9859175E+002, 9.8000000E-002, 3.7542394E-002
 3.5921000E+003, 8.9874580E+002, 9.8000000E-002, 3.7638026E-002
 3.5931000E+003, 8.9891388E+002, 9.8000000E-002, 3.7791808E-002
 3.5941000E+003, 8.9909431E+002, 9.8000000E-002, 7.6642594E-002
 3.5951000E+003, 8.9926344E+002, 9.8000000E-002, 3.6952991E-002
 3.5961000E+003, 8.9941762E+002, 9.8000000E-002, 3.7306113E-002
 3.5971000E+003, 8.9958592E+002, 9.8000000E-002, 3.7873950E-002
 3.5981000E+003, 8.9973990E+002, 9.8000000E-002, 3.7825450E-002
 3.5991000E+003, 8.9993429E+002, 9.8000000E-002, 7.6609344E-002
 3.6001000E+003, 9.0008898E+002, 9.8000000E-002, 3.6080523E-002
 3.6011000E+003, 9.0025808E+002, 9.8000000E-002, 3.8177260E-002
 3.6021000E+003, 9.0041199E+002, 9.8000000E-002, 3.7998174E-002
 3.6031000E+003, 9.0057983E+002, 9.8000000E-002, 3.7702676E-002
 3.6041000E+003, 9.0075860E+002, 9.8000000E-002, 7.3387763E-002
 3.6051000E+003, 9.0093067E+002, 9.8000000E-002, 3.9297233E-002
 3.6061000E+003, 9.0108432E+002, 9.8000000E-002, 3.8635956E-002
 3.6071000E+003, 9.0125175E+002, 9.8000000E-002, 3.7544833E-002
 3.6081000E+003, 9.0141983E+002, 9.8000000E-002, 3.7702016E-002
 3.6091000E+003, 9.0158459E+002, 9.8000000E-002, 7.3370433E-002
 3.6101000E+003, 9.0175756E+002, 9.8000000E-002, 4.0990965E-002
 3.6111000E+003, 9.0192344E+002, 9.8000000E-002, 3.6961995E-002
 3.6121000E+003, 9.0209175E+002, 9.8000000E-002, 3.7542394E-002
 3.6131000E+003, 9.0224580E+002, 9.8000000E-002, 3.7638026E-002
 3.6141000E+003, 9.0241388E+002, 9.8000000E-002, 3.7791808E-002
 3.6151000E+003, 9.0259431E+002, 9.8000000E-002, 7.6642594E-002
 3.6161000E+003, 9.0276344E+002, 9.8000000E-002, 3.6952991E-002
 3.6171000E+003, 9.0291762E+002, 9.8000000E-002, 3.7306113E-002
 3.6181000E+003, 9.0308592E+002, 9.8000000E-002, 3.7873950E-002
 3.6191000E+003, 9.0323990E+002, 9.8000000E-002, 3.7825450E-002
 3.6201000E+003, 9.0343429E+002, 9.8000000E-002, 7.6609344E-002
 3.6211000E+003, 9.0358898E+002, 9.8000000E-002, 3.6080523E-002
 3.6221000E+003, 9.0375808E+002, 9.8000000E-002, 3.8177260E-002
 3.6231000E+003, 9.0391199E+002, 9.8000000E-002, 3.7998174E-002
 3.6241000E+003, 9.0407983E+002, 9.8000000E-002, 3.7702676E-002
 3.6251000E+003, 9.0425860E+002, 9.8000000E-002, 7.3387763E-002
 3.6261000E+003, 9.0443067E+002, 9.8000000E-002, 3.9297233E-002
 3.6271000E+003, 9.0458432E+002, 9.8000000E-002, 3.8635956E-002
 3.6281000E+003, 9.0475175E+002, 9.8000000E-002, 3.7544833E-002
 3.6291000E+003, 9.0491983E+002, 9.8000000E-002, 3.7702016E-002
 3.6301000E+003, 9.0508459E+002, 9.8000000E-002, 7.3370433E-002
 3.6311000E+003, 9.0525756E+002, 9.8000000E-002, 4.0990965E-002
 3.6321000E+003, 9.0542344E+002, 9.8000000E-002, 3.6961995E-002
 3.6331000E+003, 9.0559175E+002, 9.8000000E-002, 3.7542394E-002
 3.6341000E+003, 9.0574580E+002, 9.8000000E-002, 3.7638026E-002
 3.6351000E+003, 9.0591388E+002, 9.8000000E-002, 3.7791808E-002
 3.6361000E+003, 9.0609431E+002, 9.8000000E-002, 7.6642594E-002
 3.6371000E+003, 9.0626344E+002, 9.8000000E-002, 3.6952991E-002
 3.6381000E+003, 9.0641762E+002, 9.8000000E-002, 3.7306113E-002
 3.6391000E+003, 9.0658592E+002, 9.8000000E-002, 3.7873950E-002
 3.6401000E+003, 9.0673990E+002, 9.8000000E-002, 3.7825450E-002
 3.6411000E+003, 9.0693429E+002, 9.8000000E-002, 7.6609344E-002
 3.6421000E+003, 9.0708898E+002, 9.8000000E-002, 3.6080523E-002
 3.6431000E+003, 9.0725808E+002, 9.8000000E-002, 3.8177260E-002
 3.6441000E+003, 9.0741199E+002, 9.8000000E-002, 3.7998174E-002
 3.6451000E+003, 9.0757983E+002, 9.8000000E-002, 3.7702676E-002
 3.6461000E+003, 9.0775860E+002, 9.8000000E-002, 7.3387763E-002
 3.6471000E+003, 9.0793067E+002, 9.8000000E-002, 3.9297233E-002
 3.6481000E+003, 9.0808432E+002, 9.8000000E-002, 3.8635956E-002
 3.6491000E+003, 9.0825175E+002, 9.8000000E-002, 3.7544833E-002
 3.6501000E+003, 9.0841983E+002, 9.8000000E-002, 3.7702016E-002
 3.6511000E+003, 9.0858459E+002, 9.8000000E-002, 7.3370433E-002
 3.6521000E+003, 9.0875756E+002, 9.8000000E-002, 4.0990965E-002
 3.6531000E+003, 9.0892344E+002, 9.8000000E-002, 3.6961995E-002
 3.6541000E+003, 9.0909175E+002, 9.8000000E-002, 3.7542394E-002
 3.6551000E+003, 9.0924580E+002, 9.8000000E-002, 3.7638026E-002
 3.6561000E+003, 9.0941388E+002, 9.8000000E-002, 3.7791808E-002
 3.6571000E+003, 9.0959431E+002, 9.8000000E-002, 7.6642594E-002
 3.6581000E+003, 9.0976344E+002, 9.8000000E-002, 3.6952991E-002
 3.6591000E+003, 9.0991762E+002, 9.8000000E-002, 3.7306113E-002
 3.6601000E+003, 9.1008592E+002, 9.8000000E-002, 3.7873950E-002
 3.6611000E+003, 9.1023990E+002, 9.8000000E-002, 3.7825450E-002
 3.6621000E+003, 9.1043429E+002, 9.8000000E-002, 7.6609344E-002
 3.6631000E+003, 9.1058898E+002, 9.8000000E-002, 3.6080523E-002
 3.6641000E+003, 9.1075808E+002, 9.8000000E-002, 3.8177260E-002
 3.6651000E+003, 9.1091199E+002, 9.8000000E-002, 3.7998174E-002
 3.6661000E+003, 9.1107983E+002, 9.8000000E-002, 3.7702676E-002
 3.6671000E+003, 9.1125860E+002, 9.8000000E-002, 7.3387763E-002
 3.6681000E+003, 9.1143067E+002, 9.8000000E-002, 3.9297233E-002
 3.6691000E+003, 9.1158432E+002, 9.8000000E-002, 3.8635956E-002
 3.6701000E+003, 9.1175175E+002, 9.8000000E-002, 3.7544833E-002
 3.6711000E+003, 9.1191983E+002, 9.8000000E-002, 3.7702016E-002
 3.6721000E+003, 9.1208459E+002, 9.8000000E-002, 7.3370433E-002
 3.6731000E+003, 9.1225756E+002, 9.8000000E-002, 4.0990965E-002
 3.6741000E+003, 9.1242344E+002, 9.8000000E-002, 3.6961995E-002
 3.6751000E+003, 9.1259175E+002, 9.8000000E-002, 3.7542394E-002
 3.6761000E+003, 9.1274580E+002, 9.8000000E-002, 3.7638026E-002
 3.6771000E+003, 9.1291388E+002, 9.8000000E-002, 3.7791808E-002
 3.6781000E+003, 9.1309431E+002, 9.8000000E-002, 7.6642594E-002
 3.6791000E+003, 9.1326344E+002, 9.8000000E-002, 3.6952991E-002
 3.6801000E+003, 9.1341762E+002, 9.8000000E-002, 3.7306113E-002
 3.6811000E+003, 9.1358592E+002, 9.8000000E-002, 3.7873950E-002
 3.6821000E+003, 9.1373990E+002, 9.8000000E-002, 3.7825450E-002
 3.6831000E+003, 9.1393429E+002, 9.8000000E-002, 7.6609344E-002
 3.6841000E+003, 9.1408898E+002, 9.8000000E-002, 3.6080523E-002
 3.6851000E+003, 9.1425808E+002, 9.8000000E-002, 3.8177260E-002
 3.6861000E+003, 9.1441199E+002, 9.8000000E-002, 3.7998174E-002
 3.6871000E+003, 9.1457983E+002, 9.8000000E-002, 3.7702676E-002
 3.6881000E+003, 9.1475860E+002, 9.8000000E-002, 7.3387763E-002
 3.6891000E+003, 9.1493067E+002, 9.8000000E-002, 3.9297233E-002
 3.6901000E+003, 9.1508432E+002, 9.8000000E-002, 3.8635956E-002
 3.6911000E+003, 9.1525175E+002, 9.8000000E-002, 3.7544833E-002
 3.6921000E+003, 9.1541983E+002, 9.8000000E-002, 3.7702016E-002
 3.6931000E+003, 9.1558459E+002, 9.8000000E-002, 7.3370433E-002
 3.6941000E+003, 9.1575756E+002, 9.8000000E-002, 4.0990965E-002
 3.6951000E+003, 9.1592344E+002, 9.8000000E-002, 3.6961995E-002
 3.6961000E+003, 9.1609175E+002, 9.8000000E-002, 3.7542394E-002
