m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,m/s*m/s,m,kg/m3,m,m/s,m,m/s,m,m/s,m,kg/m/s,m,m/s,m,m/s,m,,m,,m,
 5.6350000E-002, 7.7306540E+000, 4.6550000E-002, 7.4766154E+000, 4.6550000E-002, 7.2655968E+000, 4.6550000E-002, 6.9616836E+000, 4.6550000E-002, 6.7982029E+000, 5.6350000E-002,-4.2316801E-003, 4.6550000E-002,-1.0233621E-001, 4.6550000E-002,-1.1472098E-001, 4.6550000E-002,-6.5501021E-002, 4.6550000E-002,-3.0476536E-003, 5.6350000E-002, 1.9975672E-001, 4.6550000E-002, 1.7584121E-001, 4.6550000E-002, 1.3579640E-001, 4.6550000E-002, 1.0089640E-001, 4.6550000E-002, 8.6191222E-002, 5.6350000E-002, 3.7175886E-001, 4.6550000E-002, 2.6572773E-001, 4.6550000E-002, 1.8564594E-001, 4.6550000E-002, 1.2275278E-001, 4.6550000E-002, 1.2651064E-001, 5.6350000E-002,-4.0560333E-002, 4.6550000E-002,-1.1877274E-002, 4.6550000E-002,-9.3131857E-003, 4.6550000E-002,-5.9596586E-003, 4.6550000E-002,-7.7296708E-003, 4.6550000E-002, 1.1645493E+000, 4.6550000E-002,-9.6365352E-001, 4.6550000E-002,-7.0262025E-001, 4.6550000E-002,-3.6831632E-001, 4.6550000E-002, 2.2996057E-005, 4.6550000E-002,-9.6365352E-001, 4.6550000E-002, 2.1097988E-001, 4.6550000E-002,-1.0277698E+001, 4.6550000E-002,-1.0360667E+001, 4.6550000E-002, 6.7631523E+000
 5.7330000E-002, 7.6999445E+000, 4.7530000E-002, 7.4686944E+000, 4.7530000E-002, 7.2579854E+000, 4.7530000E-002, 6.9606086E+000, 4.7530000E-002, 6.7939548E+000, 5.7330000E-002,-2.3882989E-003, 4.7530000E-002,-9.5446921E-002, 4.7530000E-002,-1.0519336E-001, 4.7530000E-002,-5.9120711E-002, 4.7530000E-002,-3.1115129E-003, 5.7330000E-002, 2.3572969E-001, 4.7530000E-002, 1.7475875E-001, 4.7530000E-002, 1.3763925E-001, 4.7530000E-002, 1.0109846E-001, 4.7530000E-002, 8.7993741E-002, 5.7330000E-002, 2.0306077E-001, 4.7530000E-002, 2.6654732E-001, 4.7530000E-002, 1.8494533E-001, 4.7530000E-002, 1.1609715E-001, 4.7530000E-002, 1.2309412E-001, 5.7330000E-002,-1.6185840E-002, 4.7530000E-002,-1.3373577E-002, 4.7530000E-002,-1.1975842E-002, 4.7530000E-002,-6.1227706E-003, 4.7530000E-002,-6.7914087E-003, 4.7530000E-002, 1.1645493E+000, 4.7530000E-002,-8.8760277E-001, 4.7530000E-002,-6.2416518E-001, 4.7530000E-002,-2.8579003E-001, 4.7530000E-002, 2.2861848E-005, 4.7530000E-002,-8.8760277E-001, 4.7530000E-002, 2.0826355E-001, 4.7530000E-002,-9.7643749E+000, 4.7530000E-002,-9.8463838E+000, 4.7530000E-002, 6.6760805E+000
 5.8310000E-002, 7.6559270E+000, 4.8510000E-002, 7.4622740E+000, 4.8510000E-002, 7.2525908E+000, 4.8510000E-002, 6.9570464E+000, 4.8510000E-002, 6.7961357E+000, 5.8310000E-002, 0.0000000E+000, 4.8510000E-002,-8.3835797E-002, 4.8510000E-002,-9.1999954E-002, 4.8510000E-002,-5.2368517E-002, 4.8510000E-002,-3.7698019E-003, 5.8310000E-002, 3.4420972E-001, 4.8510000E-002, 1.7162376E-001, 4.8510000E-002, 1.3913533E-001, 4.8510000E-002, 9.6768334E-002, 4.8510000E-002, 8.3345263E-002, 5.8310000E-002, 0.0000000E+000, 4.8510000E-002, 2.6648273E-001, 4.8510000E-002, 1.9384816E-001, 4.8510000E-002, 1.1677272E-001, 4.8510000E-002, 1.1913944E-001, 5.8310000E-002, 0.0000000E+000, 4.8510000E-002,-1.3363345E-002, 4.8510000E-002,-9.7731436E-003, 4.8510000E-002,-4.7084339E-003, 4.8510000E-002,-6.2728503E-003, 4.8510000E-002, 1.1645493E+000, 4.8510000E-002,-8.1782372E-001, 4.8510000E-002,-5.4309466E-001, 4.8510000E-002,-1.9891690E-001, 4.8510000E-002, 2.2716185E-005, 4.8510000E-002,-8.1782372E-001, 4.8510000E-002, 2.0580254E-001, 4.8510000E-002,-9.2489973E+000, 4.8510000E-002,-9.3299672E+000, 4.8510000E-002, 6.5971864E+000
NaN,NaN, 4.9490000E-002, 7.4500195E+000, 4.9490000E-002, 7.2471872E+000, 4.9490000E-002, 6.9534816E+000, 4.9490000E-002, 6.8062979E+000,NaN,NaN, 4.9490000E-002,-7.3971075E-002, 4.9490000E-002,-7.9772131E-002, 4.9490000E-002,-4.6903912E-002, 4.9490000E-002,-1.2083323E-003,NaN,NaN, 4.9490000E-002, 1.6432624E-001, 4.9490000E-002, 1.3393668E-001, 4.9490000E-002, 9.4460814E-002, 4.9490000E-002, 8.5639658E-002,NaN,NaN, 4.9490000E-002, 2.7602679E-001, 4.9490000E-002, 1.9075789E-001, 4.9490000E-002, 1.2133091E-001, 4.9490000E-002, 1.2254526E-001,NaN,NaN, 4.9490000E-002,-1.4568371E-002, 4.9490000E-002,-1.2669583E-002, 4.9490000E-002,-5.2509804E-003, 4.9490000E-002,-7.1897889E-003, 4.9490000E-002, 1.1645493E+000, 4.9490000E-002,-7.3060146E-001, 4.9490000E-002,-4.5112210E-001, 4.9490000E-002,-1.1520995E-001, 4.9490000E-002, 2.2589885E-005, 4.9490000E-002,-7.3060146E-001, 4.9490000E-002, 2.0431170E-001, 4.9490000E-002,-8.7318856E+000, 4.9490000E-002,-8.8119262E+000, 4.9490000E-002, 6.5494001E+000
NaN,NaN, 5.0470000E-002, 7.4448146E+000, 5.0470000E-002, 7.2504255E+000, 5.0470000E-002, 6.9655374E+000, 5.0470000E-002, 6.8230502E+000,NaN,NaN, 5.0470000E-002,-6.8077640E-002, 5.0470000E-002,-7.2893020E-002, 5.0470000E-002,-3.8901619E-002, 5.0470000E-002,-3.8110879E-003,NaN,NaN, 5.0470000E-002, 1.6835278E-001, 5.0470000E-002, 1.3588276E-001, 5.0470000E-002, 9.7513575E-002, 5.0470000E-002, 8.4923427E-002,NaN,NaN, 5.0470000E-002, 2.7731708E-001, 5.0470000E-002, 1.9225608E-001, 5.0470000E-002, 1.2844001E-001, 5.0470000E-002, 1.2957880E-001,NaN,NaN, 5.0470000E-002,-1.3759092E-002, 5.0470000E-002,-1.9324002E-002, 5.0470000E-002,-9.9712162E-003, 5.0470000E-002,-7.6451808E-003, 5.0470000E-002, 1.1645493E+000, 5.0470000E-002,-6.4357325E-001, 5.0470000E-002,-3.6584518E-001, 5.0470000E-002,-2.5520768E-002, 5.0470000E-002, 2.2482703E-005, 5.0470000E-002,-6.4357325E-001, 5.0470000E-002, 2.0125873E-001, 5.0470000E-002,-8.1963657E+000, 5.0470000E-002,-8.2756951E+000, 5.0470000E-002, 6.4515290E+000
NaN,NaN, 5.1450000E-002, 7.4521454E+000, 5.1450000E-002, 7.2701363E+000, 5.1450000E-002, 6.9903528E+000, 5.1450000E-002, 6.8331911E+000,NaN,NaN, 5.1450000E-002,-5.9272683E-002, 5.1450000E-002,-6.4436290E-002, 5.1450000E-002,-3.4479757E-002, 5.1450000E-002,-4.6314783E-003,NaN,NaN, 5.1450000E-002, 1.7097378E-001, 5.1450000E-002, 1.3853676E-001, 5.1450000E-002, 1.0026066E-001, 5.1450000E-002, 8.4219245E-002,NaN,NaN, 5.1450000E-002, 2.7710757E-001, 5.1450000E-002, 2.0424849E-001, 5.1450000E-002, 1.2799388E-001, 5.1450000E-002, 1.2983763E-001,NaN,NaN, 5.1450000E-002,-1.5596918E-002, 5.1450000E-002,-1.5399702E-002, 5.1450000E-002,-1.0762070E-002, 5.1450000E-002,-8.9869085E-003, 5.1450000E-002, 1.1645493E+000, 5.1450000E-002,-5.3489670E-001, 5.1450000E-002,-2.6460529E-001, 5.1450000E-002, 7.7420664E-002, 5.1450000E-002, 2.2410721E-005, 5.1450000E-002,-5.3489670E-001, 5.1450000E-002, 1.9848928E-001, 5.1450000E-002,-7.6750876E+000, 5.1450000E-002,-7.7539815E+000, 5.1450000E-002, 6.3627440E+000
NaN,NaN, 5.2430000E-002, 7.4663832E+000, 5.2430000E-002, 7.2885716E+000, 5.2430000E-002, 6.9995621E+000, 5.2430000E-002, 6.8312277E+000,NaN,NaN, 5.2430000E-002,-4.9151471E-002, 5.2430000E-002,-5.6405013E-002, 5.2430000E-002,-3.0782903E-002, 5.2430000E-002,-5.8390738E-003,NaN,NaN, 5.2430000E-002, 1.7649026E-001, 5.2430000E-002, 1.4331347E-001, 5.2430000E-002, 1.0049602E-001, 5.2430000E-002, 8.3227248E-002,NaN,NaN, 5.2430000E-002, 2.6374154E-001, 5.2430000E-002, 2.0523942E-001, 5.2430000E-002, 1.2624471E-001, 5.2430000E-002, 1.2665087E-001,NaN,NaN, 5.2430000E-002,-1.3707420E-002, 5.2430000E-002,-1.0644648E-002, 5.2430000E-002,-8.9738666E-003, 5.2430000E-002,-9.2827734E-003, 5.2430000E-002, 1.1645493E+000, 5.2430000E-002,-4.4471904E-001, 5.2430000E-002,-1.6135564E-001, 5.2430000E-002, 1.6998040E-001, 5.2430000E-002, 2.2266484E-005, 5.2430000E-002,-4.4471904E-001, 5.2430000E-002, 1.9595245E-001, 5.2430000E-002,-7.1899097E+000, 5.2430000E-002,-7.2677938E+000, 5.2430000E-002, 6.2814194E+000
NaN,NaN, 5.3410000E-002, 7.4819256E+000, 5.3410000E-002, 7.2911702E+000, 5.3410000E-002, 6.9874073E+000, 5.3410000E-002, 6.8213928E+000,NaN,NaN, 5.3410000E-002,-4.2042610E-002, 5.3410000E-002,-5.5101003E-002, 5.3410000E-002,-2.6349435E-002, 5.3410000E-002,-3.0526221E-003,NaN,NaN, 5.3410000E-002, 1.7195799E-001, 5.3410000E-002, 1.3514027E-001, 5.3410000E-002, 9.5699182E-002, 5.3410000E-002, 8.0569657E-002,NaN,NaN, 5.3410000E-002, 2.6320658E-001, 5.3410000E-002, 2.0097100E-001, 5.3410000E-002, 1.2254837E-001, 5.3410000E-002, 1.1787720E-001,NaN,NaN, 5.3410000E-002,-1.9451413E-002, 5.3410000E-002,-1.3654933E-002, 5.3410000E-002,-9.1323109E-003, 5.3410000E-002,-5.7015687E-003, 5.3410000E-002, 1.1645493E+000, 5.3410000E-002,-3.5051445E-001, 5.3410000E-002,-6.4169825E-002, 5.3410000E-002, 2.6350565E-001, 5.3410000E-002, 2.2175262E-005, 5.3410000E-002,-3.5051445E-001, 5.3410000E-002, 1.9377828E-001, 5.3410000E-002,-6.7045030E+000, 5.3410000E-002,-6.7817684E+000, 5.3410000E-002, 6.2117226E+000
NaN,NaN, 5.4390000E-002, 7.4777650E+000, 5.4390000E-002, 7.2758490E+000, 5.4390000E-002, 6.9654539E+000, 5.4390000E-002, 6.7959393E+000,NaN,NaN, 5.4390000E-002,-3.4188841E-002, 5.4390000E-002,-4.8606902E-002, 5.4390000E-002,-2.0381804E-002, 5.4390000E-002,-3.0271124E-003,NaN,NaN, 5.4390000E-002, 1.6118258E-001, 5.4390000E-002, 1.3009682E-001, 5.4390000E-002, 9.3172755E-002, 5.4390000E-002, 7.8363352E-002,NaN,NaN, 5.4390000E-002, 2.4739749E-001, 5.4390000E-002, 1.8738016E-001, 5.4390000E-002, 1.0994082E-001, 5.4390000E-002, 1.0790230E-001,NaN,NaN, 5.4390000E-002,-1.0652610E-002, 5.4390000E-002,-1.1287820E-002, 5.4390000E-002,-7.5852265E-003, 5.4390000E-002,-6.1351670E-003, 5.4390000E-002, 1.1645493E+000, 5.4390000E-002,-2.5960644E-001, 5.4390000E-002, 3.3718100E-002, 5.4390000E-002, 3.5527571E-001, 5.4390000E-002, 2.2099803E-005, 5.4390000E-002,-2.5960644E-001, 5.4390000E-002, 1.9218214E-001, 5.4390000E-002,-6.2612273E+000, 5.4390000E-002,-6.3379996E+000, 5.4390000E-002, 6.1605576E+000
NaN,NaN, 5.5370000E-002, 7.4448924E+000, 5.5370000E-002, 7.2474745E+000, 5.5370000E-002, 6.9410230E+000, 5.5370000E-002, 6.7779383E+000,NaN,NaN, 5.5370000E-002,-2.9709657E-002, 5.5370000E-002,-2.9294254E-002, 5.5370000E-002,-1.5957171E-002, 5.5370000E-002,-3.7893115E-003,NaN,NaN, 5.5370000E-002, 1.6901633E-001, 5.5370000E-002, 1.2900777E-001, 5.5370000E-002, 8.9996534E-002, 5.5370000E-002, 7.5093610E-002,NaN,NaN, 5.5370000E-002, 2.3037224E-001, 5.5370000E-002, 1.7143269E-001, 5.5370000E-002, 1.0908765E-001, 5.5370000E-002, 1.0428240E-001,NaN,NaN, 5.5370000E-002,-1.8822895E-002, 5.5370000E-002,-8.5629992E-003, 5.5370000E-002,-7.6183595E-003, 5.5370000E-002,-5.7949781E-003, 5.5370000E-002, 1.1645493E+000, 5.5370000E-002,-1.6567338E-001, 5.5370000E-002, 1.4041925E-001, 5.5370000E-002, 4.4407526E-001, 5.5370000E-002, 2.2090405E-005, 5.5370000E-002,-1.6567338E-001, 5.5370000E-002, 1.9099355E-001, 5.5370000E-002,-5.8142544E+000, 5.5370000E-002,-5.8910539E+000, 5.5370000E-002, 6.1224490E+000
NaN,NaN, 5.6350000E-002, 7.4051693E+000, 5.6350000E-002, 7.2058056E+000, 5.6350000E-002, 6.9180189E+000, 5.6350000E-002, 6.7706426E+000,NaN,NaN, 5.6350000E-002,-1.9363007E-002, 5.6350000E-002,-1.8811773E-002, 5.6350000E-002,-1.3456405E-002, 5.6350000E-002,-2.1261003E-003,NaN,NaN, 5.6350000E-002, 1.5482988E-001, 5.6350000E-002, 1.2708771E-001, 5.6350000E-002, 9.3686250E-002, 5.6350000E-002, 8.2568699E-002,NaN,NaN, 5.6350000E-002, 2.1965533E-001, 5.6350000E-002, 1.6143566E-001, 5.6350000E-002, 1.0389557E-001, 5.6350000E-002, 1.0000912E-001,NaN,NaN, 5.6350000E-002,-1.6226905E-002, 5.6350000E-002,-9.4801961E-003, 5.6350000E-002,-8.5376985E-003, 5.6350000E-002,-5.5939764E-003, 5.6350000E-002, 1.1645493E+000, 5.6350000E-002,-6.7136865E-002, 5.6350000E-002, 2.4747287E-001, 5.6350000E-002, 5.2871258E-001, 5.6350000E-002, 2.2077658E-005, 5.6350000E-002,-6.7136865E-002, 5.6350000E-002, 1.8978580E-001, 5.6350000E-002,-5.3805102E+000, 5.6350000E-002,-5.4573448E+000, 5.6350000E-002, 6.0837359E+000
NaN,NaN, 5.7330000E-002, 7.3877331E+000, 5.7330000E-002, 7.2028203E+000, 5.7330000E-002, 6.9286306E+000, 5.7330000E-002, 6.7874838E+000,NaN,NaN, 5.7330000E-002,-8.8870792E-003, 5.7330000E-002,-1.3414804E-002, 5.7330000E-002,-7.5998727E-003, 5.7330000E-002,-1.6444012E-003,NaN,NaN, 5.7330000E-002, 1.7455595E-001, 5.7330000E-002, 1.4344798E-001, 5.7330000E-002, 1.0711474E-001, 5.7330000E-002, 9.4547555E-002,NaN,NaN, 5.7330000E-002, 1.8716621E-001, 5.7330000E-002, 1.3124801E-001, 5.7330000E-002, 8.0380470E-002, 5.7330000E-002, 7.4111962E-002,NaN,NaN, 5.7330000E-002,-8.2172072E-003, 5.7330000E-002,-6.7163338E-003, 5.7330000E-002,-3.4062543E-003, 5.7330000E-002,-3.2945449E-003, 5.7330000E-002, 1.1645493E+000, 5.7330000E-002, 2.7928030E-002, 5.7330000E-002, 3.4701277E-001, 5.7330000E-002, 6.0543584E-001, 5.7330000E-002, 2.2072602E-005, 5.7330000E-002, 2.7928030E-002, 5.7330000E-002, 1.8833986E-001, 5.7330000E-002,-4.9771976E+000, 5.7330000E-002,-5.0541786E+000, 5.7330000E-002, 6.0373628E+000
NaN,NaN, 5.8310000E-002, 7.4339281E+000, 5.8310000E-002, 7.2472238E+000, 5.8310000E-002, 6.9652469E+000, 5.8310000E-002, 6.8088439E+000,NaN,NaN, 5.8310000E-002, 0.0000000E+000, 5.8310000E-002, 0.0000000E+000, 5.8310000E-002, 0.0000000E+000, 5.8310000E-002, 0.0000000E+000,NaN,NaN, 5.8310000E-002, 2.7464282E-001, 5.8310000E-002, 2.2715003E-001, 5.8310000E-002, 1.6626673E-001, 5.8310000E-002, 1.4233828E-001,NaN,NaN, 5.8310000E-002, 0.0000000E+000, 5.8310000E-002, 0.0000000E+000, 5.8310000E-002, 0.0000000E+000, 5.8310000E-002, 0.0000000E+000,NaN,NaN, 5.8310000E-002, 0.0000000E+000, 5.8310000E-002, 0.0000000E+000, 5.8310000E-002, 0.0000000E+000, 5.8310000E-002, 0.0000000E+000, 5.8310000E-002, 1.1645493E+000, 5.8310000E-002, 1.1608310E-001, 5.8310000E-002, 4.2370300E-001, 5.8310000E-002, 6.8612514E-001, 5.8310000E-002, 2.2101967E-005, 5.8310000E-002, 1.1608310E-001, 5.8310000E-002, 1.8816300E-001, 5.8310000E-002,-4.6059486E+000, 5.8310000E-002,-4.6833138E+000, 5.8310000E-002, 6.0316917E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.9290000E-002, 1.1645493E+000, 5.9290000E-002, 1.9464074E-001, 5.9290000E-002, 4.8867338E-001, 5.9290000E-002, 7.6755908E-001, 5.9290000E-002, 2.2149444E-005, 5.9290000E-002, 1.9464074E-001, 5.9290000E-002, 1.8844172E-001, 5.9290000E-002,-4.2608576E+000, 5.9290000E-002,-4.3386847E+000, 5.9290000E-002, 6.0406152E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.0270000E-002, 1.1645493E+000, 6.0270000E-002, 2.7310510E-001, 6.0270000E-002, 5.6586447E-001, 6.0270000E-002, 8.3839666E-001, 6.0270000E-002, 2.2202501E-005, 6.0270000E-002, 2.7310510E-001, 6.0270000E-002, 1.8837225E-001, 6.0270000E-002,-3.9085113E+000, 6.0270000E-002,-3.9867930E+000, 6.0270000E-002, 6.0383728E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.1250000E-002, 1.1645493E+000, 6.1250000E-002, 3.5377542E-001, 6.1250000E-002, 6.5139687E-001, 6.1250000E-002, 9.0902791E-001, 6.1250000E-002, 2.2325821E-005, 6.1250000E-002, 3.5377542E-001, 6.1250000E-002, 1.8986281E-001, 6.1250000E-002,-3.5895989E+000, 6.1250000E-002,-3.6688033E+000, 6.1250000E-002, 6.0861496E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.2230000E-002, 1.1645493E+000, 6.2230000E-002, 4.3895568E-001, 6.2230000E-002, 7.4078379E-001, 6.2230000E-002, 9.9140273E-001, 6.2230000E-002, 2.2421428E-005, 6.2230000E-002, 4.3895568E-001, 6.2230000E-002, 1.9078468E-001, 6.2230000E-002,-3.2772207E+000, 6.2230000E-002,-3.3571880E+000, 6.2230000E-002, 6.1156981E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.3210000E-002, 1.1645493E+000, 6.3210000E-002, 5.1839949E-001, 6.3210000E-002, 8.2299633E-001, 6.3210000E-002, 1.0712673E+000, 6.3210000E-002, 2.2493301E-005, 6.3210000E-002, 5.1839949E-001, 6.3210000E-002, 1.9155593E-001, 6.3210000E-002,-3.0161872E+000, 6.3210000E-002,-3.0968511E+000, 6.3210000E-002, 6.1404260E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.4190000E-002, 1.1645493E+000, 6.4190000E-002, 5.9215984E-001, 6.4190000E-002, 8.9699190E-001, 6.4190000E-002, 1.1399304E+000, 6.4190000E-002, 2.2659010E-005, 6.4190000E-002, 5.9215984E-001, 6.4190000E-002, 1.9395874E-001, 6.4190000E-002,-2.7694123E+000, 6.4190000E-002,-2.8513898E+000, 6.4190000E-002, 6.2174518E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.5170000E-002, 1.1645493E+000, 6.5170000E-002, 6.7250580E-001, 6.5170000E-002, 9.6685267E-001, 6.5170000E-002, 1.2028952E+000, 6.5170000E-002, 2.2854170E-005, 6.5170000E-002, 6.7250580E-001, 6.5170000E-002, 1.9601591E-001, 6.5170000E-002,-2.5213346E+000, 6.5170000E-002,-2.6048384E+000, 6.5170000E-002, 6.2834086E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.6150000E-002, 1.1645493E+000, 6.6150000E-002, 7.4596007E-001, 6.6150000E-002, 1.0391059E+000, 6.6150000E-002, 1.2686221E+000, 6.6150000E-002, 2.3029513E-005, 6.6150000E-002, 7.4596007E-001, 6.6150000E-002, 1.9883502E-001, 6.6150000E-002,-2.3030795E+000, 6.6150000E-002,-2.3879958E+000, 6.6150000E-002, 6.3737589E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.7130000E-002, 1.1645493E+000, 6.7130000E-002, 8.1957992E-001, 6.7130000E-002, 1.1158364E+000, 6.7130000E-002, 1.3369117E+000, 6.7130000E-002, 2.3174011E-005, 6.7130000E-002, 8.1957992E-001, 6.7130000E-002, 2.0071231E-001, 6.7130000E-002,-2.1130846E+000, 6.7130000E-002,-2.1992324E+000, 6.7130000E-002, 6.4339027E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.8110000E-002, 1.1645493E+000, 6.8110000E-002, 8.8287717E-001, 6.8110000E-002, 1.1837339E+000, 6.8110000E-002, 1.4057932E+000, 6.8110000E-002, 2.3288132E-005, 6.8110000E-002, 8.8287717E-001, 6.8110000E-002, 2.0253437E-001, 6.8110000E-002,-1.9376601E+000, 6.8110000E-002,-2.0248466E+000, 6.8110000E-002, 6.4922633E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.9090000E-002, 1.1645493E+000, 6.9090000E-002, 9.3734998E-001, 6.9090000E-002, 1.2476658E+000, 6.9090000E-002, 1.4744543E+000, 6.9090000E-002, 2.3365899E-005, 6.9090000E-002, 9.3734998E-001, 6.9090000E-002, 2.0388544E-001, 6.9090000E-002,-1.7656603E+000, 6.9090000E-002,-1.8535572E+000, 6.9090000E-002, 6.5355360E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.0070000E-002, 1.1645493E+000, 7.0070000E-002, 1.0014761E+000, 7.0070000E-002, 1.3101087E+000, 7.0070000E-002, 1.5353553E+000, 7.0070000E-002, 2.3487322E-005, 7.0070000E-002, 1.0014761E+000, 7.0070000E-002, 2.0570717E-001, 7.0070000E-002,-1.6004531E+000, 7.0070000E-002,-1.6893457E+000, 7.0070000E-002, 6.5939269E+000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.1050000E-002, 1.1645493E+000, 7.1050000E-002, 1.0620903E+000, 7.1050000E-002, 1.3719895E+000, 7.1050000E-002, 1.5959050E+000, 7.1050000E-002, 2.3662941E-005, 7.1050000E-002, 1.0620903E+000, 7.1050000E-002, 2.0783423E-001, 7.1050000E-002,-1.4429094E+000, 7.1050000E-002,-1.5332352E+000, 7.1050000E-002, 6.6621171E+000
