s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,m3/s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg,kg,kg,kg,kg,kg,kg,kg,kg
Time,"TG_L4_NE_005","TG_L4_NE_055","TG_L4_NE_105","TG_L4_NE_155","TG_L4_NE_205","TG_L4_NE_255","TG_L4_NE_305","TG_L4_NE_355","TG_L4_NE_390","TG_L4_NW_005","TG_L4_NW_055","TG_L4_NW_105","TG_L4_NW_155","TG_L4_NW_205","TG_L4_NW_255","TG_L4_NW_305","TG_L4_NW_355","TG_L4_NW_390","TG_L4_SE_005","TG_L4_SE_055","TG_L4_SE_105","TG_L4_SE_155","TG_L4_SE_205","TG_L4_SE_255","TG_L4_SE_305","TG_L4_SE_355","TG_L4_SE_390","TG_L4_SW_005","TG_L4_SW_055","TG_L4_SW_105","TG_L4_SW_155","TG_L4_SW_205","TG_L4_SW_255","TG_L4_SW_305","TG_L4_SW_355","TG_L4_SW_390","TG_L4_CC_005","TG_L4_CC_055","TG_L4_CC_105","TG_L4_CC_155","TG_L4_CC_205","TG_L4_CC_255","TG_L4_CC_305","TG_L4_CC_355","TG_L4_CC_390","TG_EXT_L4","TG_ADM_L4","CO_L4_BAS","CO_L4_HAUT","CO_ADM_L4","CO_EXT_L4","CO2_L4_BAS","CO2_L4_HAUT","CO2_ADM_L4","CO2_EXT_L4","O2_L4_BAS","O2_L4_HAUT","O2_ADM_L4","O2_EXT_L4","H2O_L4_HAUT","H2O_EXT_L4","DEXT_L4","DADM_L4","FLR_L4_NE_030","FLR_L4_NE_155","FLR_L4_NE_260","FLR_L4_NE_355","FLT_L4_EC_265","FLT_L4_NC_265","FLT_L4_SC_265","FLT_L4_WC_265","Mass1","Mass2","Mass3","Mass4","Mass5","Mass6","Mass7","Mass8","Mass9"
 9.9000819E+002, 5.5944713E+001, 5.6613349E+001, 6.2050302E+001, 7.5683595E+001, 9.2444349E+001, 9.8335023E+001, 1.1223759E+002, 1.3015906E+002, 1.5946843E+002, 6.0511635E+001, 6.1393775E+001, 6.7622721E+001, 7.5683709E+001, 9.3267670E+001, 1.0190927E+002, 1.0887849E+002, 1.2810823E+002, 1.6468621E+002, 4.3883448E+001, 5.1654085E+001, 5.7286462E+001, 6.9886271E+001, 8.7928360E+001, 1.1860566E+002, 1.2833400E+002, 1.3905976E+002, 1.4216702E+002, 4.5459104E+001, 5.3380617E+001, 5.7182596E+001, 6.9471299E+001, 9.4699913E+001, 1.1166587E+002, 1.1964918E+002, 1.3157871E+002, 1.3900270E+002, 5.3464286E+001, 5.1222696E+001, 5.9910170E+001, 7.1950438E+001, 8.8487975E+001, 1.0706905E+002, 1.1794261E+002, 1.3587670E+002, 1.5059520E+002, 1.7000000E+001, 1.7000000E+001, 2.6141408E-005, 4.4265789E-005, 0.0000000E+000, 4.6597632E-005, 1.0037026E-002, 1.6725433E-002, 3.9011087E-004, 1.7585949E-002, 1.9457386E-001, 1.8419354E-001, 2.0954574E-001, 1.8285804E-001, 3.5869645E-002, 3.7175031E-002, 7.0451554E-001, 7.4773143E-001, 1.5362460E-001, 2.4555428E-001, 2.9765351E-001, 3.9149894E-001, 1.0424837E+000, 8.6790916E-001, 9.8808950E-001, 9.5508665E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.0000004E+003, 5.4549319E+001, 5.6124656E+001, 6.0277688E+001, 7.2082699E+001, 8.8007002E+001, 9.7154601E+001, 1.0748768E+002, 1.2423437E+002, 1.3755601E+002, 5.8494894E+001, 6.0349225E+001, 6.5267422E+001, 7.2942555E+001, 8.6358824E+001, 1.0035491E+002, 1.0591958E+002, 1.2160865E+002, 1.3496446E+002, 4.3512980E+001, 5.1155313E+001, 5.6266270E+001, 6.6676328E+001, 8.3948137E+001, 1.0708844E+002, 1.2040734E+002, 1.3137406E+002, 1.3379480E+002, 4.7407417E+001, 5.2803579E+001, 5.7199518E+001, 6.5766834E+001, 8.7251141E+001, 1.0482393E+002, 1.1507735E+002, 1.2591065E+002, 1.3074713E+002, 5.3392772E+001, 5.1230904E+001, 5.9998248E+001, 6.9304358E+001, 8.5659081E+001, 1.0004122E+002, 1.1298464E+002, 1.2870285E+002, 1.3771835E+002, 1.7000000E+001, 1.7000000E+001, 2.6679613E-005, 4.1146841E-005, 0.0000000E+000, 4.4762464E-005, 1.0235639E-002, 1.5574453E-002, 3.9011087E-004, 1.6908720E-002, 1.9426562E-001, 1.8597985E-001, 2.0954574E-001, 1.8390909E-001, 3.4719323E-002, 3.6224512E-002, 6.4212584E-001, 8.3510512E-001, 1.2265588E-001, 1.8218655E-001, 2.2069388E-001, 1.9209012E-001, 6.8554890E-001, 7.0058821E-001, 6.7994766E-001, 7.2564612E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.0100110E+003, 5.2013212E+001, 5.5259634E+001, 5.9308046E+001, 6.7266858E+001, 7.8549787E+001, 8.9335759E+001, 1.0029866E+002, 1.1320312E+002, 1.2235186E+002, 5.5784280E+001, 5.8705779E+001, 6.2633015E+001, 6.9086635E+001, 7.8000767E+001, 8.7992080E+001, 1.0029033E+002, 1.1280323E+002, 1.2002631E+002, 4.2879250E+001, 5.0403572E+001, 5.5422675E+001, 6.1982982E+001, 7.6378004E+001, 9.2236894E+001, 1.0328916E+002, 1.1729612E+002, 1.2172754E+002, 4.7849531E+001, 5.2753597E+001, 5.6752321E+001, 6.2552590E+001, 7.6887962E+001, 9.1928418E+001, 1.0199118E+002, 1.1412057E+002, 1.1841702E+002, 5.2106090E+001, 5.1413079E+001, 5.8296486E+001, 6.5592525E+001, 7.7787682E+001, 9.0049052E+001, 1.0216062E+002, 1.1595641E+002, 1.2238744E+002, 1.7000000E+001, 1.7000000E+001, 2.4657479E-005, 3.7632782E-005, 0.0000000E+000, 3.9607272E-005, 9.4894147E-003, 1.4277667E-002, 3.9011087E-004, 1.5006309E-002, 1.9542375E-001, 1.8799244E-001, 2.0954574E-001, 1.8686160E-001, 3.3216276E-002, 3.4185733E-002, 6.6662101E-001, 8.0831878E-001, 9.8576007E-002, 1.4366572E-001, 1.7593718E-001, 1.5833515E-001, 5.3646260E-001, 4.6205622E-001, 5.0600451E-001, 5.3428892E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.0200032E+003, 4.7614938E+001, 5.2086059E+001, 5.6547710E+001, 6.3227023E+001, 7.1361382E+001, 8.0138266E+001, 9.0011378E+001, 1.0307123E+002, 1.0952354E+002, 5.0507496E+001, 5.5161964E+001, 5.9219971E+001, 6.3894642E+001, 7.0791130E+001, 7.6584843E+001, 8.8310504E+001, 1.0422272E+002, 1.0927578E+002, 4.3203529E+001, 4.9096613E+001, 5.3754880E+001, 5.8188724E+001, 6.8091294E+001, 8.2502098E+001, 9.1606824E+001, 1.0182095E+002, 1.0852696E+002, 4.7939833E+001, 5.2237747E+001, 5.5819978E+001, 6.0123940E+001, 6.8976507E+001, 8.0944796E+001, 9.1101382E+001, 1.0273790E+002, 1.0613979E+002, 4.9971857E+001, 5.0054491E+001, 5.4717073E+001, 6.2331406E+001, 6.9904177E+001, 7.9984925E+001, 9.2375785E+001, 1.0356424E+002, 1.0960764E+002, 1.7000000E+001, 1.7000000E+001, 2.4944251E-005, 3.3339152E-005, 0.0000000E+000, 3.7588692E-005, 9.5952417E-003, 1.2693196E-002, 3.9011087E-004, 1.4261396E-002, 1.9525950E-001, 1.9045152E-001, 2.0954574E-001, 1.8801770E-001, 3.0677617E-002, 3.3159958E-002, 6.8383144E-001, 7.8959017E-001, 8.6299354E-002, 1.2293084E-001, 1.4759764E-001, 1.2910382E-001, 4.1668645E-001, 3.7455208E-001, 3.6234144E-001, 3.9302294E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.0300089E+003, 4.4909574E+001, 4.8111296E+001, 5.2228267E+001, 5.8328907E+001, 6.5542112E+001, 7.2717932E+001, 8.0517155E+001, 9.3231193E+001, 9.9220717E+001, 4.7598271E+001, 5.2904277E+001, 5.5831823E+001, 5.9505047E+001, 6.5065544E+001, 7.0008453E+001, 7.9547065E+001, 9.4090374E+001, 9.9758597E+001, 4.4288216E+001, 4.8169522E+001, 5.2107736E+001, 5.5228110E+001, 6.0931474E+001, 7.2784772E+001, 8.1573437E+001, 9.0610623E+001, 9.7021835E+001, 4.6483527E+001, 5.0522086E+001, 5.2864300E+001, 5.7499450E+001, 6.2233166E+001, 7.2331791E+001, 8.1489631E+001, 9.2570492E+001, 9.6388584E+001, 4.8057988E+001, 4.9170277E+001, 5.2433163E+001, 5.8048152E+001, 6.3825426E+001, 7.1919755E+001, 8.3524341E+001, 9.2574347E+001, 9.9879185E+001, 1.7000000E+001, 1.7000000E+001, 2.3132696E-005, 3.1399256E-005, 0.0000000E+000, 3.6106751E-005, 8.9267269E-003, 1.1977320E-002, 3.9011087E-004, 1.3714519E-002, 1.9629703E-001, 1.9156255E-001, 2.0954574E-001, 1.8886644E-001, 2.9379298E-002, 3.2077990E-002, 6.9369254E-001, 7.7459605E-001, 7.6239517E-002, 1.0592746E-001, 1.2733022E-001, 1.0929549E-001, 3.3711740E-001, 2.9920501E-001, 3.0361197E-001, 3.3268717E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.0400011E+003, 4.2269937E+001, 4.5207836E+001, 4.9239429E+001, 5.5077986E+001, 6.0303224E+001, 6.5949968E+001, 7.3033241E+001, 8.4717267E+001, 9.0231670E+001, 4.4252640E+001, 4.9808746E+001, 5.2931063E+001, 5.5926330E+001, 5.9601592E+001, 6.3871532E+001, 7.1764293E+001, 8.4336429E+001, 8.9748470E+001, 4.3636513E+001, 4.7466794E+001, 4.9907805E+001, 5.2280904E+001, 5.6019512E+001, 6.5771563E+001, 7.4317513E+001, 8.2135682E+001, 8.7812295E+001, 4.5310729E+001, 4.8049344E+001, 4.9895952E+001, 5.4229637E+001, 5.7281776E+001, 6.5556820E+001, 7.3196518E+001, 8.4062537E+001, 8.8446276E+001, 4.6113045E+001, 4.8054870E+001, 5.0171518E+001, 5.3780488E+001, 5.8973489E+001, 6.5207218E+001, 7.5089957E+001, 8.3641512E+001, 9.1741607E+001, 1.7000000E+001, 1.7000000E+001, 2.2637973E-005, 2.8501285E-005, 0.0000000E+000, 3.3412518E-005, 8.7441602E-003, 1.0907887E-002, 3.9011087E-004, 1.2720270E-002, 1.9658037E-001, 1.9322230E-001, 2.0954574E-001, 1.9040950E-001, 2.8233007E-002, 3.0630967E-002, 6.9472666E-001, 7.5706141E-001, 6.7651870E-002, 9.3524690E-002, 1.1317539E-001, 9.4593823E-002, 2.7563917E-001, 2.4527067E-001, 2.4708980E-001, 2.7257298E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.0500068E+003, 4.0259413E+001, 4.3306411E+001, 4.7446433E+001, 5.2342635E+001, 5.6573832E+001, 6.1095691E+001, 6.6060441E+001, 7.7529252E+001, 8.1387166E+001, 4.1444878E+001, 4.6550620E+001, 4.9588438E+001, 5.2854836E+001, 5.5617384E+001, 5.8922331E+001, 6.4727800E+001, 7.6832425E+001, 8.0496514E+001, 4.2480038E+001, 4.6546965E+001, 4.8154360E+001, 4.9753801E+001, 5.2542803E+001, 5.9784711E+001, 6.7771143E+001, 7.5161059E+001, 8.0532559E+001, 4.3741987E+001, 4.5930509E+001, 4.6912838E+001, 5.0899202E+001, 5.3810424E+001, 5.9755443E+001, 6.6757074E+001, 7.6972892E+001, 8.1464351E+001, 4.4382784E+001, 4.6306628E+001, 4.8339097E+001, 5.0369232E+001, 5.4191404E+001, 5.9987385E+001, 6.8038842E+001, 7.6327872E+001, 8.4097451E+001, 1.7000000E+001, 1.7000000E+001, 2.0417449E-005, 2.5769189E-005, 0.0000000E+000, 3.2699654E-005, 7.9247243E-003, 9.8996671E-003, 3.9011087E-004, 1.2457204E-002, 1.9785213E-001, 1.9478704E-001, 2.0954574E-001, 1.9081778E-001, 2.6344505E-002, 3.0196678E-002, 6.9529560E-001, 7.4207182E-001, 6.1146281E-002, 8.4007508E-002, 1.0152608E-001, 8.1423004E-002, 2.2790414E-001, 2.0181649E-001, 2.0785937E-001, 2.4166347E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.0600126E+003, 3.8433831E+001, 4.1351360E+001, 4.5001384E+001, 4.9191209E+001, 5.2432013E+001, 5.7292400E+001, 6.1119173E+001, 7.1284878E+001, 7.2442431E+001, 3.9210278E+001, 4.4447737E+001, 4.6528951E+001, 4.9981552E+001, 5.2279447E+001, 5.5614366E+001, 6.0363748E+001, 7.0520483E+001, 7.3408743E+001, 4.1495941E+001, 4.5040504E+001, 4.6540062E+001, 4.7611152E+001, 4.9981052E+001, 5.4596443E+001, 6.3099731E+001, 6.9609199E+001, 7.4656767E+001, 4.1972365E+001, 4.3941536E+001, 4.4672452E+001, 4.8099997E+001, 5.0832315E+001, 5.5198396E+001, 6.1984323E+001, 7.0376792E+001, 7.5108185E+001, 4.2168441E+001, 4.4089498E+001, 4.6522393E+001, 4.8287388E+001, 5.0749384E+001, 5.5914799E+001, 6.2635216E+001, 7.1047263E+001, 7.8195498E+001, 1.7000000E+001, 1.7000000E+001, 1.9870198E-005, 2.5689477E-005, 0.0000000E+000, 3.1226600E-005, 7.7227734E-003, 9.8702512E-003, 3.9011087E-004, 1.1913605E-002, 1.9816555E-001, 1.9483269E-001, 2.0954574E-001, 1.9166144E-001, 2.6042835E-002, 2.9280314E-002, 6.9722231E-001, 7.3102457E-001, 5.6183002E-002, 7.5157284E-002, 9.1630165E-002, 7.2549266E-002, 1.9599995E-001, 1.7150992E-001, 1.7783011E-001, 2.2666185E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.0700048E+003, 3.6629803E+001, 3.9881646E+001, 4.3089693E+001, 4.6556935E+001, 4.9049754E+001, 5.3292059E+001, 5.7642777E+001, 6.6225728E+001, 6.8266571E+001, 3.7844591E+001, 4.3181877E+001, 4.4164858E+001, 4.6059953E+001, 4.8395220E+001, 5.1745130E+001, 5.7452833E+001, 6.4813503E+001, 6.7481245E+001, 4.0043407E+001, 4.3312313E+001, 4.4481120E+001, 4.5583138E+001, 4.7362790E+001, 5.0466982E+001, 5.8362123E+001, 6.5296587E+001, 6.9752719E+001, 4.0058961E+001, 4.1875479E+001, 4.2466088E+001, 4.5225504E+001, 4.8308362E+001, 5.1634228E+001, 5.7911933E+001, 6.5637633E+001, 7.0521602E+001, 3.9915133E+001, 4.1805735E+001, 4.3886781E+001, 4.6162864E+001, 4.8165079E+001, 5.2607368E+001, 5.8572804E+001, 6.6435267E+001, 7.2786043E+001, 1.7000000E+001, 1.7000000E+001, 1.8050259E-005, 2.4277273E-005, 0.0000000E+000, 2.7669227E-005, 7.0511646E-003, 9.3491079E-003, 3.9011087E-004, 1.0600834E-002, 1.9920788E-001, 1.9564150E-001, 2.0954574E-001, 1.9369884E-001, 2.4820997E-002, 2.6973139E-002, 6.9851983E-001, 7.2308682E-001, 5.1778873E-002, 6.9511081E-002, 8.4934767E-002, 6.7108648E-002, 1.6480901E-001, 1.4734358E-001, 1.4344462E-001, 1.8402758E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.0800105E+003, 3.5483123E+001, 3.8853929E+001, 4.1522127E+001, 4.3981093E+001, 4.6669167E+001, 4.9992357E+001, 5.4414238E+001, 6.1602840E+001, 6.2410740E+001, 3.6755733E+001, 4.2095550E+001, 4.2892048E+001, 4.4051055E+001, 4.6575800E+001, 4.9528707E+001, 5.4164763E+001, 6.0943837E+001, 6.3114826E+001, 3.8412289E+001, 4.1410510E+001, 4.2544542E+001, 4.3583492E+001, 4.4535904E+001, 4.6988243E+001, 5.4570932E+001, 6.1784144E+001, 6.5613886E+001, 3.8299462E+001, 3.9977444E+001, 4.0632071E+001, 4.2158124E+001, 4.5684266E+001, 4.8707954E+001, 5.4273724E+001, 6.0995029E+001, 6.6689456E+001, 3.8146445E+001, 3.9793963E+001, 4.1328988E+001, 4.3293942E+001, 4.5669281E+001, 4.9513769E+001, 5.4866374E+001, 6.2357133E+001, 6.6301354E+001, 1.7000000E+001, 1.7000000E+001, 1.6904737E-005, 2.3924254E-005, 0.0000000E+000, 2.6293029E-005, 6.6284348E-003, 9.2188340E-003, 3.9011087E-004, 1.0092979E-002, 1.9986395E-001, 1.9584368E-001, 2.0954574E-001, 1.9448702E-001, 2.4917169E-002, 2.6036760E-002, 6.9878793E-001, 7.1554707E-001, 4.8443057E-002, 6.4099656E-002, 7.9495910E-002, 6.1361832E-002, 1.5060999E-001, 1.3300852E-001, 1.1924327E-001, 1.5492508E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.0900027E+003, 3.4319986E+001, 3.7075920E+001, 3.9697859E+001, 4.1629696E+001, 4.4057060E+001, 4.7607753E+001, 5.1249265E+001, 5.7764562E+001, 5.8707841E+001, 3.5433174E+001, 4.0822828E+001, 4.0752219E+001, 4.2214114E+001, 4.4777116E+001, 4.7320327E+001, 5.1031408E+001, 5.7389311E+001, 5.9780678E+001, 3.6986882E+001, 3.9144844E+001, 4.0599216E+001, 4.1947855E+001, 4.2131611E+001, 4.4577156E+001, 5.1795943E+001, 5.8630381E+001, 6.2333032E+001, 3.7172272E+001, 3.8656116E+001, 3.9306640E+001, 4.0438874E+001, 4.3027259E+001, 4.6366126E+001, 5.0957356E+001, 5.7697105E+001, 6.3222428E+001, 3.6874338E+001, 3.8563498E+001, 3.9464090E+001, 4.1144744E+001, 4.3619522E+001, 4.6308596E+001, 5.2184281E+001, 5.8435149E+001, 6.0272629E+001, 1.7000000E+001, 1.7000000E+001, 1.5341047E-005, 2.2275509E-005, 0.0000000E+000, 2.5284173E-005, 6.0513890E-003, 8.6104009E-003, 3.9011087E-004, 9.7206826E-003, 2.0075952E-001, 1.9678796E-001, 2.0954574E-001, 1.9506482E-001, 2.3683264E-002, 2.5407467E-002, 6.9902045E-001, 7.0897851E-001, 4.4746102E-002, 5.8725797E-002, 7.3155852E-002, 5.6909664E-002, 1.3085718E-001, 1.1803559E-001, 1.0739185E-001, 1.2765903E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.1000084E+003, 3.3509712E+001, 3.5827844E+001, 3.8184893E+001, 4.0226266E+001, 4.2317234E+001, 4.5419209E+001, 4.9288002E+001, 5.4956375E+001, 5.5613288E+001, 3.4180460E+001, 3.9074149E+001, 3.9092677E+001, 4.0500506E+001, 4.2953238E+001, 4.5634289E+001, 4.8681766E+001, 5.4690552E+001, 5.6602157E+001, 3.5734055E+001, 3.7966642E+001, 3.9014149E+001, 4.0312885E+001, 4.0952248E+001, 4.2736755E+001, 4.9383093E+001, 5.5372470E+001, 5.9615089E+001, 3.5716305E+001, 3.7125141E+001, 3.7691077E+001, 3.8883125E+001, 4.0677493E+001, 4.4475748E+001, 4.9134560E+001, 5.5579490E+001, 5.9938858E+001, 3.5360973E+001, 3.7027658E+001, 3.7941746E+001, 3.9977203E+001, 4.1957743E+001, 4.4034743E+001, 5.0152814E+001, 5.4582666E+001, 5.5392880E+001, 1.7000000E+001, 1.7000000E+001, 1.5355433E-005, 1.9758723E-005, 0.0000000E+000, 2.2937287E-005, 6.0566978E-003, 7.6816358E-003, 3.9011087E-004, 8.8546155E-003, 2.0075128E-001, 1.9822940E-001, 2.0954574E-001, 1.9640895E-001, 2.1839808E-002, 2.3855879E-002, 6.9922941E-001, 7.0363559E-001, 4.2820068E-002, 5.5158017E-002, 6.8977999E-002, 5.3882197E-002, 1.1379541E-001, 1.0487258E-001, 9.6058411E-002, 1.2353789E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.1100006E+003, 3.2332122E+001, 3.4574903E+001, 3.6718126E+001, 3.8551007E+001, 4.0891936E+001, 4.3520594E+001, 4.6892197E+001, 5.1736690E+001, 5.1538136E+001, 3.3189636E+001, 3.7612200E+001, 3.8285535E+001, 3.9595422E+001, 4.1719590E+001, 4.3830515E+001, 4.6374653E+001, 5.1874693E+001, 5.4464841E+001, 3.4845439E+001, 3.6871723E+001, 3.7843849E+001, 3.8990775E+001, 3.9572086E+001, 4.0916310E+001, 4.6466928E+001, 5.2759150E+001, 5.7175843E+001, 3.4665972E+001, 3.5839150E+001, 3.6491383E+001, 3.7263399E+001, 3.8708157E+001, 4.2868680E+001, 4.6921474E+001, 5.3100836E+001, 5.6671539E+001, 3.4552322E+001, 3.5958742E+001, 3.6915951E+001, 3.8462712E+001, 4.0596475E+001, 4.2160416E+001, 4.7740776E+001, 5.1486504E+001, 5.1339454E+001, 1.7000000E+001, 1.7000000E+001, 1.4235422E-005, 1.7908989E-005, 0.0000000E+000, 1.9862400E-005, 5.6433823E-003, 6.9990320E-003, 3.9011087E-004, 7.7198956E-003, 2.0139274E-001, 1.9928879E-001, 2.0954574E-001, 1.9817002E-001, 2.0614522E-002, 2.1847107E-002, 6.9936125E-001, 6.9982561E-001, 4.0762389E-002, 5.2383537E-002, 6.5616898E-002, 5.0836016E-002, 9.6835279E-002, 9.1499420E-002, 8.5161570E-002, 9.3972707E-002, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.1200063E+003, 3.1908083E+001, 3.3540412E+001, 3.5372949E+001, 3.6899854E+001, 3.9514165E+001, 4.2208540E+001, 4.5363612E+001, 4.9288819E+001, 4.8430646E+001, 3.2593110E+001, 3.6322754E+001, 3.7448937E+001, 3.9071113E+001, 4.0671148E+001, 4.2352792E+001, 4.4473920E+001, 5.0051911E+001, 5.2048744E+001, 3.3421822E+001, 3.5492069E+001, 3.6457622E+001, 3.7402806E+001, 3.8215757E+001, 3.9491147E+001, 4.4314195E+001, 5.0307258E+001, 5.4438357E+001, 3.3889422E+001, 3.4776688E+001, 3.5392684E+001, 3.6134311E+001, 3.7530861E+001, 4.1436493E+001, 4.4408561E+001, 5.0188951E+001, 5.4043963E+001, 3.4050327E+001, 3.5105556E+001, 3.6022234E+001, 3.7415930E+001, 3.9262795E+001, 4.1171084E+001, 4.5523757E+001, 4.9183356E+001, 4.9153777E+001, 1.7000000E+001, 1.7000000E+001, 1.3638323E-005, 1.7522447E-005, 0.0000000E+000, 1.7718667E-005, 5.4230361E-003, 6.8563871E-003, 3.9011087E-004, 6.9287978E-003, 2.0173471E-001, 1.9951017E-001, 2.0954574E-001, 1.9939779E-001, 2.0341713E-002, 2.0418417E-002, 6.9950437E-001, 6.9607656E-001, 3.8922264E-002, 4.9396854E-002, 6.2586554E-002, 4.8841973E-002, 8.7104323E-002, 8.3104974E-002, 7.7819615E-002, 8.9312434E-002, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 1.1300120E+003, 3.1596592E+001, 3.3195815E+001, 3.4821394E+001, 3.6191564E+001, 3.8561970E+001, 4.0702291E+001, 4.3851925E+001, 4.7626826E+001, 4.6891507E+001, 3.1546750E+001, 3.4602368E+001, 3.5782144E+001, 3.7557279E+001, 3.9157072E+001, 4.0497105E+001, 4.2553324E+001, 4.7987149E+001, 4.9110254E+001, 3.2246665E+001, 3.4521407E+001, 3.5427126E+001, 3.6151393E+001, 3.7127693E+001, 3.8348932E+001, 4.2843217E+001, 4.8288179E+001, 5.1965601E+001, 3.3097757E+001, 3.3875937E+001, 3.4461237E+001, 3.5041135E+001, 3.6435930E+001, 4.0179410E+001, 4.2949118E+001, 4.8489795E+001, 5.2074563E+001, 3.3218774E+001, 3.4293914E+001, 3.5201174E+001, 3.6349305E+001, 3.7652218E+001, 3.9655268E+001, 4.4399831E+001, 4.7680071E+001, 4.7479538E+001, 1.7000000E+001, 1.7000000E+001, 1.3214525E-005, 1.6112232E-005, 0.0000000E+000, 1.6237381E-005, 5.2666427E-003, 6.3359780E-003, 3.9011087E-004, 6.3821617E-003, 2.0197743E-001, 2.0031784E-001, 2.0954574E-001, 2.0024616E-001, 1.9363154E-002, 1.9416607E-002, 6.9962411E-001, 6.9307172E-001, 3.6500390E-002, 4.6386163E-002, 5.8963030E-002, 4.6447211E-002, 7.9604411E-002, 7.7804336E-002, 7.1784886E-002, 8.4845191E-002, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
