s,C,C,C,C,C,C,C,C,C,C,C,C
 1.1079678E+001, 5.6225828E+001, 3.5588494E+001, 2.3687086E+001, 1.4910683E+001, 9.1134400E+001, 5.7934173E+001, 3.8541561E+001, 2.4081223E+001, 7.0240851E+001, 4.4713547E+001, 2.9832073E+001, 1.8825193E+001
 1.1184203E+001, 5.6225828E+001, 3.5588494E+001, 2.3687086E+001, 1.4910683E+001, 9.1134400E+001, 5.7934173E+001, 3.8541561E+001, 2.4081223E+001, 7.0240851E+001, 4.4713547E+001, 2.9832073E+001, 1.8825193E+001
 1.1288729E+001, 5.6285847E+001, 3.5593582E+001, 2.3628207E+001, 1.4895465E+001, 9.1343259E+001, 5.8053224E+001, 3.8660977E+001, 2.4174689E+001, 7.0362882E+001, 4.4652653E+001, 2.9825600E+001, 1.8797537E+001
 1.1393254E+001, 5.6285847E+001, 3.5593582E+001, 2.3628207E+001, 1.4895465E+001, 9.1343259E+001, 5.8053224E+001, 3.8660977E+001, 2.4174689E+001, 7.0362882E+001, 4.4652653E+001, 2.9825600E+001, 1.8797537E+001
 1.1497779E+001, 5.6317182E+001, 3.5523030E+001, 2.3575393E+001, 1.4881029E+001, 9.1546629E+001, 5.8131482E+001, 3.8771024E+001, 2.4261734E+001, 7.0480660E+001, 4.4566715E+001, 2.9823892E+001, 1.8763463E+001
 1.1602304E+001, 5.6317182E+001, 3.5523030E+001, 2.3575393E+001, 1.4881029E+001, 9.1546629E+001, 5.8131482E+001, 3.8771024E+001, 2.4261734E+001, 7.0480660E+001, 4.4566715E+001, 2.9823892E+001, 1.8763463E+001
 1.1706830E+001, 5.6342342E+001, 3.5394204E+001, 2.3522763E+001, 1.4867366E+001, 9.1733972E+001, 5.8196428E+001, 3.8870589E+001, 2.4340442E+001, 7.0610883E+001, 4.4454560E+001, 2.9815554E+001, 1.8724317E+001
 1.1811355E+001, 5.6342342E+001, 3.5394204E+001, 2.3522763E+001, 1.4867366E+001, 9.1733972E+001, 5.8196428E+001, 3.8870589E+001, 2.4340442E+001, 7.0610883E+001, 4.4454560E+001, 2.9815554E+001, 1.8724317E+001
 1.1915880E+001, 5.6399406E+001, 3.5258785E+001, 2.3469509E+001, 1.4854747E+001, 9.1899695E+001, 5.8269080E+001, 3.8959620E+001, 2.4408573E+001, 7.0753926E+001, 4.4326130E+001, 2.9792781E+001, 1.8681462E+001
 1.2020405E+001, 5.6399406E+001, 3.5258785E+001, 2.3469509E+001, 1.4854747E+001, 9.1899695E+001, 5.8269080E+001, 3.8959620E+001, 2.4408573E+001, 7.0753926E+001, 4.4326130E+001, 2.9792781E+001, 1.8681462E+001
 1.2124931E+001, 5.6505270E+001, 3.5149332E+001, 2.3419862E+001, 1.4841412E+001, 9.2039193E+001, 5.8355564E+001, 3.9040673E+001, 2.4465151E+001, 7.0884842E+001, 4.4202665E+001, 2.9774650E+001, 1.8635629E+001
 1.2229456E+001, 5.6505270E+001, 3.5149332E+001, 2.3419862E+001, 1.4841412E+001, 9.2039193E+001, 5.8355564E+001, 3.9040673E+001, 2.4465151E+001, 7.0884842E+001, 4.4202665E+001, 2.9774650E+001, 1.8635629E+001
 1.2333981E+001, 5.6634694E+001, 3.5084635E+001, 2.3382036E+001, 1.4822148E+001, 9.2127748E+001, 5.8448098E+001, 3.9119199E+001, 2.4511471E+001, 7.0944576E+001, 4.4103379E+001, 2.9737712E+001, 1.8589497E+001
 1.2438506E+001, 5.6634694E+001, 3.5084635E+001, 2.3382036E+001, 1.4822148E+001, 9.2127748E+001, 5.8448098E+001, 3.9119199E+001, 2.4511471E+001, 7.0944576E+001, 4.4103379E+001, 2.9737712E+001, 1.8589497E+001
 1.2543032E+001, 5.6743981E+001, 3.5060733E+001, 2.3367824E+001, 1.4791826E+001, 9.2203979E+001, 5.8537968E+001, 3.9202771E+001, 2.4550827E+001, 7.0887879E+001, 4.4043124E+001, 2.9696358E+001, 1.8546758E+001
 1.2647557E+001, 5.6743981E+001, 3.5060733E+001, 2.3367824E+001, 1.4791826E+001, 9.2203979E+001, 5.8537968E+001, 3.9202771E+001, 2.4550827E+001, 7.0887879E+001, 4.4043124E+001, 2.9696358E+001, 1.8546758E+001
 1.2752082E+001, 5.6812917E+001, 3.5057659E+001, 2.3387855E+001, 1.4750397E+001, 9.2287099E+001, 5.8621783E+001, 3.9297347E+001, 2.4586867E+001, 7.0729080E+001, 4.3998810E+001, 2.9656549E+001, 1.8511680E+001
 1.2856607E+001, 5.6812917E+001, 3.5057659E+001, 2.3387855E+001, 1.4750397E+001, 9.2287099E+001, 5.8621783E+001, 3.9297347E+001, 2.4586867E+001, 7.0729080E+001, 4.3998810E+001, 2.9656549E+001, 1.8511680E+001
 1.2961133E+001, 5.6860452E+001, 3.5057569E+001, 2.3446464E+001, 1.4703613E+001, 9.2392619E+001, 5.8690859E+001, 3.9402865E+001, 2.4622356E+001, 7.0530960E+001, 4.3957032E+001, 2.9625283E+001, 1.8487753E+001
 1.3065658E+001, 5.6860452E+001, 3.5057569E+001, 2.3446464E+001, 1.4703613E+001, 9.2392619E+001, 5.8690859E+001, 3.9402865E+001, 2.4622356E+001, 7.0530960E+001, 4.3957032E+001, 2.9625283E+001, 1.8487753E+001
 1.3170183E+001, 5.6921491E+001, 3.5058862E+001, 2.3537834E+001, 1.4660112E+001, 9.2517069E+001, 5.8759406E+001, 3.9511967E+001, 2.4659152E+001, 7.0375278E+001, 4.3920146E+001, 2.9618101E+001, 1.8475747E+001
 1.3274709E+001, 5.6921491E+001, 3.5058862E+001, 2.3537834E+001, 1.4660112E+001, 9.2517069E+001, 5.8759406E+001, 3.9511967E+001, 2.4659152E+001, 7.0375278E+001, 4.3920146E+001, 2.9618101E+001, 1.8475747E+001
 1.3379234E+001, 5.7003533E+001, 3.5074600E+001, 2.3645561E+001, 1.4627778E+001, 9.2645927E+001, 5.8822631E+001, 3.9620388E+001, 2.4699807E+001, 7.0335331E+001, 4.3898123E+001, 2.9623903E+001, 1.8474057E+001
 1.3483759E+001, 5.7003533E+001, 3.5074600E+001, 2.3645561E+001, 1.4627778E+001, 9.2645927E+001, 5.8822631E+001, 3.9620388E+001, 2.4699807E+001, 7.0335331E+001, 4.3898123E+001, 2.9623903E+001, 1.8474057E+001
 1.3588284E+001, 5.7065349E+001, 3.5114030E+001, 2.3745768E+001, 1.4611519E+001, 9.2758909E+001, 5.8878287E+001, 3.9719869E+001, 2.4747854E+001, 7.0390755E+001, 4.3892060E+001, 2.9666086E+001, 1.8479290E+001
 1.3692810E+001, 5.7065349E+001, 3.5114030E+001, 2.3745768E+001, 1.4611519E+001, 9.2758909E+001, 5.8878287E+001, 3.9719869E+001, 2.4747854E+001, 7.0390755E+001, 4.3892060E+001, 2.9666086E+001, 1.8479290E+001
 1.3797335E+001, 5.7052025E+001, 3.5168206E+001, 2.3810409E+001, 1.4612354E+001, 9.2847691E+001, 5.8928875E+001, 3.9816971E+001, 2.4804994E+001, 7.0490028E+001, 4.3893642E+001, 2.9721835E+001, 1.8488409E+001
 1.3901860E+001, 5.7052025E+001, 3.5168206E+001, 2.3810409E+001, 1.4612354E+001, 9.2847691E+001, 5.8928875E+001, 3.9816971E+001, 2.4804994E+001, 7.0490028E+001, 4.3893642E+001, 2.9721835E+001, 1.8488409E+001
 1.4006385E+001, 5.6947089E+001, 3.5214869E+001, 2.3834918E+001, 1.4628595E+001, 9.2927538E+001, 5.8981666E+001, 3.9906654E+001, 2.4870862E+001, 7.0630749E+001, 4.3892840E+001, 2.9772010E+001, 1.8500186E+001
 1.4110911E+001, 5.6947089E+001, 3.5214869E+001, 2.3834918E+001, 1.4628595E+001, 9.2927538E+001, 5.8981666E+001, 3.9906654E+001, 2.4870862E+001, 7.0630749E+001, 4.3892840E+001, 2.9772010E+001, 1.8500186E+001
 1.4215436E+001, 5.6790646E+001, 3.5236605E+001, 2.3824677E+001, 1.4655292E+001, 9.3038205E+001, 5.9042959E+001, 3.9985582E+001, 2.4939842E+001, 7.0815338E+001, 4.3887610E+001, 2.9806592E+001, 1.8514624E+001
 1.4308994E+001, 5.6790646E+001, 3.5236605E+001, 2.3824677E+001, 1.4655292E+001, 9.3038205E+001, 5.9042959E+001, 3.9985582E+001, 2.4939842E+001, 7.0815338E+001, 4.3887610E+001, 2.9806592E+001, 1.8514624E+001
 1.4402552E+001, 5.6659814E+001, 3.5234671E+001, 2.3795112E+001, 1.4681738E+001, 9.3173961E+001, 5.9106404E+001, 4.0044392E+001, 2.4997390E+001, 7.1010783E+001, 4.3884718E+001, 2.9818322E+001, 1.8531054E+001
 1.4496110E+001, 5.6659814E+001, 3.5234671E+001, 2.3795112E+001, 1.4681738E+001, 9.3173961E+001, 5.9106404E+001, 4.0044392E+001, 2.4997390E+001, 7.1010783E+001, 4.3884718E+001, 2.9818322E+001, 1.8531054E+001
 1.4589668E+001, 5.6575453E+001, 3.5231902E+001, 2.3757968E+001, 1.4701531E+001, 9.3327417E+001, 5.9175062E+001, 4.0091410E+001, 2.5045462E+001, 7.1201375E+001, 4.3888389E+001, 2.9807966E+001, 1.8551947E+001
 1.4683226E+001, 5.6575453E+001, 3.5231902E+001, 2.3757968E+001, 1.4701531E+001, 9.3327417E+001, 5.9175062E+001, 4.0091410E+001, 2.5045462E+001, 7.1201375E+001, 4.3888389E+001, 2.9807966E+001, 1.8551947E+001
 1.4776784E+001, 5.6545079E+001, 3.5254942E+001, 2.3719208E+001, 1.4705243E+001, 9.3478503E+001, 5.9243957E+001, 4.0127293E+001, 2.5082467E+001, 7.1365329E+001, 4.3896192E+001, 2.9774025E+001, 1.8577984E+001
 1.4870342E+001, 5.6545079E+001, 3.5254942E+001, 2.3719208E+001, 1.4705243E+001, 9.3478503E+001, 5.9243957E+001, 4.0127293E+001, 2.5082467E+001, 7.1365329E+001, 4.3896192E+001, 2.9774025E+001, 1.8577984E+001
 1.4963900E+001, 5.6558243E+001, 3.5325306E+001, 2.3679857E+001, 1.4684029E+001, 9.3611296E+001, 5.9305115E+001, 4.0154242E+001, 2.5106377E+001, 7.1485059E+001, 4.3908730E+001, 2.9738907E+001, 1.8608013E+001
 1.5057458E+001, 5.6558243E+001, 3.5325306E+001, 2.3679857E+001, 1.4684029E+001, 9.3611296E+001, 5.9305115E+001, 4.0154242E+001, 2.5106377E+001, 7.1485059E+001, 4.3908730E+001, 2.9738907E+001, 1.8608013E+001
 1.5151016E+001, 5.6606810E+001, 3.5436770E+001, 2.3638273E+001, 1.4634808E+001, 9.3710851E+001, 5.9344448E+001, 4.0173676E+001, 2.5126558E+001, 7.1559111E+001, 4.3917896E+001, 2.9685679E+001, 1.8639253E+001
 1.5244574E+001, 5.6606810E+001, 3.5436770E+001, 2.3638273E+001, 1.4634808E+001, 9.3710851E+001, 5.9344448E+001, 4.0173676E+001, 2.5126558E+001, 7.1559111E+001, 4.3917896E+001, 2.9685679E+001, 1.8639253E+001
 1.5338132E+001, 5.6700057E+001, 3.5571136E+001, 2.3592730E+001, 1.4561422E+001, 9.3799265E+001, 5.9350687E+001, 4.0186074E+001, 2.5144610E+001, 7.1594003E+001, 4.3910540E+001, 2.9632774E+001, 1.8666169E+001
 1.5431690E+001, 5.6700057E+001, 3.5571136E+001, 2.3592730E+001, 1.4561422E+001, 9.3799265E+001, 5.9350687E+001, 4.0186074E+001, 2.5144610E+001, 7.1594003E+001, 4.3910540E+001, 2.9632774E+001, 1.8666169E+001
 1.5525248E+001, 5.6854395E+001, 3.5679251E+001, 2.3549885E+001, 1.4474348E+001, 9.3858132E+001, 5.9331144E+001, 4.0191872E+001, 2.5162198E+001, 7.1594719E+001, 4.3875247E+001, 2.9589314E+001, 1.8682096E+001
 1.5618806E+001, 5.6854395E+001, 3.5679251E+001, 2.3549885E+001, 1.4474348E+001, 9.3858132E+001, 5.9331144E+001, 4.0191872E+001, 2.5162198E+001, 7.1594719E+001, 4.3875247E+001, 2.9589314E+001, 1.8682096E+001
 1.5712364E+001, 5.7056126E+001, 3.5712919E+001, 2.3506125E+001, 1.4388845E+001, 9.3878416E+001, 5.9281085E+001, 4.0187913E+001, 2.5178484E+001, 7.1566241E+001, 4.3804798E+001, 2.9556100E+001, 1.8680998E+001
 1.5805922E+001, 5.7056126E+001, 3.5712919E+001, 2.3506125E+001, 1.4388845E+001, 9.3878416E+001, 5.9281085E+001, 4.0187913E+001, 2.5178484E+001, 7.1566241E+001, 4.3804798E+001, 2.9556100E+001, 1.8680998E+001
 1.5899480E+001, 5.7223906E+001, 3.5661942E+001, 2.3462867E+001, 1.4321243E+001, 9.3871270E+001, 5.9227331E+001, 4.0174487E+001, 2.5193830E+001, 7.1517885E+001, 4.3698562E+001, 2.9536026E+001, 1.8658921E+001
 1.5993038E+001, 5.7223906E+001, 3.5661942E+001, 2.3462867E+001, 1.4321243E+001, 9.3871270E+001, 5.9227331E+001, 4.0174487E+001, 2.5193830E+001, 7.1517885E+001, 4.3698562E+001, 2.9536026E+001, 1.8658921E+001
 1.6086596E+001, 5.7294340E+001, 3.5549647E+001, 2.3422772E+001, 1.4284423E+001, 9.3860914E+001, 5.9188250E+001, 4.0154267E+001, 2.5208830E+001, 7.1453598E+001, 4.3563024E+001, 2.9524060E+001, 1.8616750E+001
 1.6180154E+001, 5.7294340E+001, 3.5549647E+001, 2.3422772E+001, 1.4284423E+001, 9.3860914E+001, 5.9188250E+001, 4.0154267E+001, 2.5208830E+001, 7.1453598E+001, 4.3563024E+001, 2.9524060E+001, 1.8616750E+001
 1.6273712E+001, 5.7237433E+001, 3.5400236E+001, 2.3388380E+001, 1.4283533E+001, 9.3859064E+001, 5.9170587E+001, 4.0132465E+001, 2.5226480E+001, 7.1368317E+001, 4.3411629E+001, 2.9530366E+001, 1.8562078E+001
 1.6367270E+001, 5.7237433E+001, 3.5400236E+001, 2.3388380E+001, 1.4283533E+001, 9.3859064E+001, 5.9170587E+001, 4.0132465E+001, 2.5226480E+001, 7.1368317E+001, 4.3411629E+001, 2.9530366E+001, 1.8562078E+001
 1.6460828E+001, 5.7084844E+001, 3.5233700E+001, 2.3365138E+001, 1.4317150E+001, 9.3878778E+001, 5.9173964E+001, 4.0116858E+001, 2.5252114E+001, 7.1237871E+001, 4.3267387E+001, 2.9544685E+001, 1.8509013E+001
 1.6554386E+001, 5.7084844E+001, 3.5233700E+001, 2.3365138E+001, 1.4317150E+001, 9.3878778E+001, 5.9173964E+001, 4.0116858E+001, 2.5252114E+001, 7.1237871E+001, 4.3267387E+001, 2.9544685E+001, 1.8509013E+001
 1.6647944E+001, 5.6885841E+001, 3.5079163E+001, 2.3360152E+001, 1.4381956E+001, 9.3918156E+001, 5.9203208E+001, 4.0114364E+001, 2.5289356E+001, 7.1063220E+001, 4.3154777E+001, 2.9597264E+001, 1.8471450E+001
 1.6741502E+001, 5.6885841E+001, 3.5079163E+001, 2.3360152E+001, 1.4381956E+001, 9.3918156E+001, 5.9203208E+001, 4.0114364E+001, 2.5289356E+001, 7.1063220E+001, 4.3154777E+001, 2.9597264E+001, 1.8471450E+001
 1.6835060E+001, 5.6681764E+001, 3.4982969E+001, 2.3376645E+001, 1.4473910E+001, 9.3955204E+001, 5.9269582E+001, 4.0128341E+001, 2.5342596E+001, 7.0882773E+001, 4.3089720E+001, 2.9670042E+001, 1.8459529E+001
 1.6928618E+001, 5.6681764E+001, 3.4982969E+001, 2.3376645E+001, 1.4473910E+001, 9.3955204E+001, 5.9269582E+001, 4.0128341E+001, 2.5342596E+001, 7.0882773E+001, 4.3089720E+001, 2.9670042E+001, 1.8459529E+001
 1.7022176E+001, 5.6469331E+001, 3.4956435E+001, 2.3411925E+001, 1.4588247E+001, 9.3965358E+001, 5.9359325E+001, 4.0156879E+001, 2.5413880E+001, 7.0740715E+001, 4.3076556E+001, 2.9745655E+001, 1.8476747E+001
 1.7115734E+001, 5.6469331E+001, 3.4956435E+001, 2.3411925E+001, 1.4588247E+001, 9.3965358E+001, 5.9359325E+001, 4.0156879E+001, 2.5413880E+001, 7.0740715E+001, 4.3076556E+001, 2.9745655E+001, 1.8476747E+001
 1.7209292E+001, 5.6260384E+001, 3.4977909E+001, 2.3457237E+001, 1.4717977E+001, 9.3929108E+001, 5.9439661E+001, 4.0197095E+001, 2.5502432E+001, 7.0659087E+001, 4.3115074E+001, 2.9792805E+001, 1.8520407E+001
 1.7302850E+001, 5.6260384E+001, 3.4977909E+001, 2.3457237E+001, 1.4717977E+001, 9.3929108E+001, 5.9439661E+001, 4.0197095E+001, 2.5502432E+001, 7.0659087E+001, 4.3115074E+001, 2.9792805E+001, 1.8520407E+001
 1.7396408E+001, 5.6069014E+001, 3.5003387E+001, 2.3502825E+001, 1.4854158E+001, 9.3824166E+001, 5.9467113E+001, 4.0240201E+001, 2.5606800E+001, 7.0647149E+001, 4.3206764E+001, 2.9793930E+001, 1.8583720E+001
 1.7489966E+001, 5.6069014E+001, 3.5003387E+001, 2.3502825E+001, 1.4854158E+001, 9.3824166E+001, 5.9467113E+001, 4.0240201E+001, 2.5606800E+001, 7.0647149E+001, 4.3206764E+001, 2.9793930E+001, 1.8583720E+001
 1.7583524E+001, 5.5906192E+001, 3.4998912E+001, 2.3543271E+001, 1.4986405E+001, 9.3694743E+001, 5.9434545E+001, 4.0282559E+001, 2.5719951E+001, 7.0679740E+001, 4.3332590E+001, 2.9747691E+001, 1.8658324E+001
 1.7677082E+001, 5.5906192E+001, 3.4998912E+001, 2.3543271E+001, 1.4986405E+001, 9.3694743E+001, 5.9434545E+001, 4.0282559E+001, 2.5719951E+001, 7.0679740E+001, 4.3332590E+001, 2.9747691E+001, 1.8658324E+001
 1.7770640E+001, 5.5794449E+001, 3.4964948E+001, 2.3577959E+001, 1.5101892E+001, 9.3576081E+001, 5.9339970E+001, 4.0320694E+001, 2.5831517E+001, 7.0718075E+001, 4.3436008E+001, 2.9680885E+001, 1.8736094E+001
 1.7864198E+001, 5.5794449E+001, 3.4964948E+001, 2.3577959E+001, 1.5101892E+001, 9.3576081E+001, 5.9339970E+001, 4.0320694E+001, 2.5831517E+001, 7.0718075E+001, 4.3436008E+001, 2.9680885E+001, 1.8736094E+001
 1.7957756E+001, 5.5722301E+001, 3.4923268E+001, 2.3608949E+001, 1.5196355E+001, 9.3504622E+001, 5.9249753E+001, 4.0348217E+001, 2.5931616E+001, 7.0735025E+001, 4.3466898E+001, 2.9581156E+001, 1.8811687E+001
 1.8051314E+001, 5.5722301E+001, 3.4923268E+001, 2.3608949E+001, 1.5196355E+001, 9.3504622E+001, 5.9249753E+001, 4.0348217E+001, 2.5931616E+001, 7.0735025E+001, 4.3466898E+001, 2.9581156E+001, 1.8811687E+001
 1.8144872E+001, 5.5682659E+001, 3.4879227E+001, 2.3636431E+001, 1.5264402E+001, 9.3464988E+001, 5.9188275E+001, 4.0356493E+001, 2.6014473E+001, 7.0726244E+001, 4.3425726E+001, 2.9479623E+001, 1.8883286E+001
 1.8238430E+001, 5.5682659E+001, 3.4879227E+001, 2.3636431E+001, 1.5264402E+001, 9.3464988E+001, 5.9188275E+001, 4.0356493E+001, 2.6014473E+001, 7.0726244E+001, 4.3425726E+001, 2.9479623E+001, 1.8883286E+001
 1.8331987E+001, 5.5666215E+001, 3.4826253E+001, 2.3649380E+001, 1.5300673E+001, 9.3458262E+001, 5.9152818E+001, 4.0342651E+001, 2.6078133E+001, 7.0686837E+001, 4.3367087E+001, 2.9388597E+001, 1.8950128E+001
 1.8425545E+001, 5.5666215E+001, 3.4826253E+001, 2.3649380E+001, 1.5300673E+001, 9.3458262E+001, 5.9152818E+001, 4.0342651E+001, 2.6078133E+001, 7.0686837E+001, 4.3367087E+001, 2.9388597E+001, 1.8950128E+001
 1.8519103E+001, 5.5658117E+001, 3.4751740E+001, 2.3638942E+001, 1.5302709E+001, 9.3468149E+001, 5.9134993E+001, 4.0298713E+001, 2.6124032E+001, 7.0614368E+001, 4.3367601E+001, 2.9327074E+001, 1.9013049E+001
 1.8612661E+001, 5.5658117E+001, 3.4751740E+001, 2.3638942E+001, 1.5302709E+001, 9.3468149E+001, 5.9134993E+001, 4.0298713E+001, 2.6124032E+001, 7.0614368E+001, 4.3367601E+001, 2.9327074E+001, 1.9013049E+001
 1.8706219E+001, 5.5649532E+001, 3.4638326E+001, 2.3586911E+001, 1.5271767E+001, 9.3494133E+001, 5.9129231E+001, 4.0242048E+001, 2.6153482E+001, 7.0505830E+001, 4.3473583E+001, 2.9306767E+001, 1.9072501E+001
 1.8799777E+001, 5.5649532E+001, 3.4638326E+001, 2.3586911E+001, 1.5271767E+001, 9.3494133E+001, 5.9129231E+001, 4.0242048E+001, 2.6153482E+001, 7.0505830E+001, 4.3473583E+001, 2.9306767E+001, 1.9072501E+001
 1.8893335E+001, 5.5646627E+001, 3.4477793E+001, 2.3484147E+001, 1.5214010E+001, 9.3522997E+001, 5.9129872E+001, 4.0192567E+001, 2.6168365E+001, 7.0362455E+001, 4.3665501E+001, 2.9332118E+001, 1.9128594E+001
 1.8986893E+001, 5.5646627E+001, 3.4477793E+001, 2.3484147E+001, 1.5214010E+001, 9.3522997E+001, 5.9129872E+001, 4.0192567E+001, 2.6168365E+001, 7.0362455E+001, 4.3665501E+001, 2.9332118E+001, 1.9128594E+001
 1.9080451E+001, 5.5670501E+001, 3.4285864E+001, 2.3343743E+001, 1.5139487E+001, 9.3555512E+001, 5.9124526E+001, 4.0163828E+001, 2.6171279E+001, 7.0212335E+001, 4.3863827E+001, 2.9376970E+001, 1.9182604E+001
 1.9174009E+001, 5.5670501E+001, 3.4285864E+001, 2.3343743E+001, 1.5139487E+001, 9.3555512E+001, 5.9124526E+001, 4.0163828E+001, 2.6171279E+001, 7.0212335E+001, 4.3863827E+001, 2.9376970E+001, 1.9182604E+001
 1.9267567E+001, 5.5734154E+001, 3.4091880E+001, 2.3199165E+001, 1.5058512E+001, 9.3622983E+001, 5.9104523E+001, 4.0152255E+001, 2.6167102E+001, 7.0067700E+001, 4.4000606E+001, 2.9456565E+001, 1.9236766E+001
 1.9361125E+001, 5.5734154E+001, 3.4091880E+001, 2.3199165E+001, 1.5058512E+001, 9.3622983E+001, 5.9104523E+001, 4.0152255E+001, 2.6167102E+001, 7.0067700E+001, 4.4000606E+001, 2.9456565E+001, 1.9236766E+001
 1.9454683E+001, 5.5837803E+001, 3.3931519E+001, 2.3067548E+001, 1.4980526E+001, 9.3708873E+001, 5.9041350E+001, 4.0140724E+001, 2.6154426E+001, 6.9977340E+001, 4.4073086E+001, 2.9560545E+001, 1.9294060E+001
 1.9548241E+001, 5.5837803E+001, 3.3931519E+001, 2.3067548E+001, 1.4980526E+001, 9.3708873E+001, 5.9041350E+001, 4.0140724E+001, 2.6154426E+001, 6.9977340E+001, 4.4073086E+001, 2.9560545E+001, 1.9294060E+001
 1.9641799E+001, 5.5945605E+001, 3.3828439E+001, 2.2950401E+001, 1.4913779E+001, 9.3800127E+001, 5.8898556E+001, 4.0106571E+001, 2.6134315E+001, 6.9993293E+001, 4.4117728E+001, 2.9674204E+001, 1.9353878E+001
 1.9735357E+001, 5.5945605E+001, 3.3828439E+001, 2.2950401E+001, 1.4913779E+001, 9.3800127E+001, 5.8898556E+001, 4.0106571E+001, 2.6134315E+001, 6.9993293E+001, 4.4117728E+001, 2.9674204E+001, 1.9353878E+001
 1.9828915E+001, 5.6031288E+001, 3.3777458E+001, 2.2841325E+001, 1.4865241E+001, 9.3886375E+001, 5.8686825E+001, 4.0044112E+001, 2.6104075E+001, 7.0150797E+001, 4.4149827E+001, 2.9769789E+001, 1.9422470E+001
 1.9922473E+001, 5.6031288E+001, 3.3777458E+001, 2.2841325E+001, 1.4865241E+001, 9.3886375E+001, 5.8686825E+001, 4.0044112E+001, 2.6104075E+001, 7.0150797E+001, 4.4149827E+001, 2.9769789E+001, 1.9422470E+001
 2.0016031E+001, 5.6066092E+001, 3.3749065E+001, 2.2746477E+001, 1.4837978E+001, 9.3956224E+001, 5.8471112E+001, 3.9965258E+001, 2.6066836E+001, 7.0456356E+001, 4.4162522E+001, 2.9830460E+001, 1.9498221E+001
 2.0109589E+001, 5.6066092E+001, 3.3749065E+001, 2.2746477E+001, 1.4837978E+001, 9.3956224E+001, 5.8471112E+001, 3.9965258E+001, 2.6066836E+001, 7.0456356E+001, 4.4162522E+001, 2.9830460E+001, 1.9498221E+001
 2.0203147E+001, 5.6043202E+001, 3.3725098E+001, 2.2692367E+001, 1.4827442E+001, 9.3996594E+001, 5.8295263E+001, 3.9884646E+001, 2.6024502E+001, 7.0874486E+001, 4.4123310E+001, 2.9850837E+001, 1.9576899E+001
 2.0296705E+001, 5.6043202E+001, 3.3725098E+001, 2.2692367E+001, 1.4827442E+001, 9.3996594E+001, 5.8295263E+001, 3.9884646E+001, 2.6024502E+001, 7.0874486E+001, 4.4123310E+001, 2.9850837E+001, 1.9576899E+001
 2.0390263E+001, 5.5976744E+001, 3.3718688E+001, 2.2714191E+001, 1.4823206E+001, 9.3995426E+001, 5.8190490E+001, 3.9820240E+001, 2.5983773E+001, 7.1322510E+001, 4.4029824E+001, 2.9857298E+001, 1.9652270E+001
 2.0483821E+001, 5.5976744E+001, 3.3718688E+001, 2.2714191E+001, 1.4823206E+001, 9.3995426E+001, 5.8190490E+001, 3.9820240E+001, 2.5983773E+001, 7.1322510E+001, 4.4029824E+001, 2.9857298E+001, 1.9652270E+001
 2.0577379E+001, 5.5888684E+001, 3.3760624E+001, 2.2834256E+001, 1.4814852E+001, 9.3970331E+001, 5.8148809E+001, 3.9784249E+001, 2.5949673E+001, 7.1841978E+001, 4.3919997E+001, 2.9889187E+001, 1.9718156E+001
 2.0670937E+001, 5.5888684E+001, 3.3760624E+001, 2.2834256E+001, 1.4814852E+001, 9.3970331E+001, 5.8148809E+001, 3.9784249E+001, 2.5949673E+001, 7.1841978E+001, 4.3919997E+001, 2.9889187E+001, 1.9718156E+001
 2.0764495E+001, 5.5797374E+001, 3.3862587E+001, 2.3047321E+001, 1.4798445E+001, 9.3941868E+001, 5.8144859E+001, 3.9786717E+001, 2.5925665E+001, 7.2393687E+001, 4.3816503E+001, 2.9988291E+001, 1.9769816E+001
 2.0858053E+001, 5.5797374E+001, 3.3862587E+001, 2.3047321E+001, 1.4798445E+001, 9.3941868E+001, 5.8144859E+001, 3.9786717E+001, 2.5925665E+001, 7.2393687E+001, 4.3816503E+001, 2.9988291E+001, 1.9769816E+001
 2.0951611E+001, 5.5733275E+001, 3.3989245E+001, 2.3315388E+001, 1.4777108E+001, 9.3945374E+001, 5.8149479E+001, 3.9833503E+001, 2.5912243E+001, 7.2979541E+001, 4.3741692E+001, 3.0179319E+001, 1.9805146E+001
 2.1045169E+001, 5.5733275E+001, 3.3989245E+001, 2.3315388E+001, 1.4777108E+001, 9.3945374E+001, 5.8149479E+001, 3.9833503E+001, 2.5912243E+001, 7.2979541E+001, 4.3741692E+001, 3.0179319E+001, 1.9805146E+001
 2.1138727E+001, 5.5735129E+001, 3.4073630E+001, 2.3575641E+001, 1.4758500E+001, 9.3996039E+001, 5.8136920E+001, 3.9974015E+001, 2.5907163E+001, 7.3567041E+001, 4.3697171E+001, 3.0458991E+001, 1.9822348E+001
 2.1232285E+001, 5.5735129E+001, 3.4073630E+001, 2.3575641E+001, 1.4758500E+001, 9.3996039E+001, 5.8136920E+001, 3.9974015E+001, 2.5907163E+001, 7.3567041E+001, 4.3697171E+001, 3.0458991E+001, 1.9822348E+001
 2.1325843E+001, 5.5817169E+001, 3.4081913E+001, 2.3766119E+001, 1.4749717E+001, 9.4072268E+001, 5.8095314E+001, 4.0194844E+001, 2.5911034E+001, 7.4083655E+001, 4.3688665E+001, 3.0793219E+001, 1.9820189E+001
