s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
Time,"T_bottom","T_top","WT1","WT2","WT3","WT4","WT5","WT6","WT7","WT8","WT9","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT20","rhfHeatedSide","rhfCooledSide","chfHeatedSide","chfCooledSide","thfHeatedSide","thfCooledSide","rhfRadPanelSide","chfRadPanelSide","thfRadPanelSide","WTRADPANELSBOTTOM","WTRADPANELTOP"
 1.5602431E+002, 5.4955478E+002, 5.4767097E+002, 3.3929373E+002, 2.4177641E+002, 2.4136194E+002, 1.7885954E+002, 5.4955478E+002, 1.0864507E+002, 1.7648820E+002, 3.1623259E+002, 4.9166347E+002, 5.3994863E+002, 5.3973398E+002, 5.2246549E+002, 4.3580890E+002, 2.3568372E+002, 1.0869125E+002, 1.0849073E+002, 2.3556256E+002, 4.3579799E+002, 5.2266465E+002, 5.3993275E+002, 4.1634991E+001,-2.2815638E+001,-7.7221018E-001,-5.2083443E+000, 4.0862781E+001,-2.8023982E+001,-1.0265401E+002,-9.3435678E+000,-1.1199758E+002, 1.0500000E+001, 9.6070488E+002
 1.5702424E+002, 5.5079052E+002, 5.4889263E+002, 3.4059055E+002, 2.4299242E+002, 2.4254383E+002, 1.7987935E+002, 5.5079052E+002, 1.0934651E+002, 1.7748875E+002, 3.1756184E+002, 4.9292352E+002, 5.4115850E+002, 5.4094253E+002, 5.2370569E+002, 4.3714448E+002, 2.3688229E+002, 1.0939171E+002, 1.0920359E+002, 2.3678739E+002, 4.3713406E+002, 5.2389583E+002, 5.4115851E+002, 4.1547016E+001,-2.2954174E+001,-7.5745135E-001,-5.5959062E+000, 4.0789565E+001,-2.8550080E+001,-1.0263907E+002,-9.3586916E+000,-1.1199776E+002, 1.0500000E+001, 9.6086763E+002
 1.5802024E+002, 5.5191746E+002, 5.5000028E+002, 3.4185654E+002, 2.4417324E+002, 2.4371961E+002, 1.8087691E+002, 5.5191746E+002, 1.1003802E+002, 1.7847663E+002, 3.1885521E+002, 4.9412434E+002, 5.4229431E+002, 5.4207170E+002, 5.2487918E+002, 4.3841963E+002, 2.3805770E+002, 1.1007925E+002, 1.0989575E+002, 2.3798628E+002, 4.3844589E+002, 5.2514961E+002, 5.4236639E+002, 4.1472064E+001,-2.3082250E+001,-7.5985744E-001,-6.0429223E+000, 4.0712207E+001,-2.9125172E+001,-1.0239613E+002,-9.6016028E+000,-1.1199774E+002, 1.0500000E+001, 9.6043814E+002
 1.5901310E+002, 5.5302303E+002, 5.5111164E+002, 3.4314012E+002, 2.4534328E+002, 2.4488194E+002, 1.8187477E+002, 5.5302303E+002, 1.1073380E+002, 1.7947848E+002, 3.2016312E+002, 4.9533376E+002, 5.4341672E+002, 5.4323750E+002, 5.2603854E+002, 4.3969456E+002, 2.3924023E+002, 1.1077193E+002, 1.1058267E+002, 2.3918186E+002, 4.3975119E+002, 5.2639719E+002, 5.4356424E+002, 4.1326684E+001,-2.3208894E+001,-7.7032069E-001,-5.7867685E+000, 4.0556364E+001,-2.8995662E+001,-1.0248152E+002,-9.5160963E+000,-1.1199762E+002, 1.0500000E+001, 9.6084136E+002
 1.6001111E+002, 5.5412740E+002, 5.5221765E+002, 3.4441161E+002, 2.4646764E+002, 2.4602097E+002, 1.8285523E+002, 5.5412740E+002, 1.1141857E+002, 1.8045532E+002, 3.2144214E+002, 4.9649912E+002, 5.4452712E+002, 5.4432449E+002, 5.2714224E+002, 4.4094886E+002, 2.4039311E+002, 1.1146140E+002, 1.1126695E+002, 2.4038386E+002, 4.4105133E+002, 5.2758668E+002, 5.4472284E+002, 4.1289437E+001,-2.3335797E+001,-7.5353049E-001,-5.5009216E+000, 4.0535907E+001,-2.8836719E+001,-1.0244139E+002,-9.5566252E+000,-1.1199801E+002, 1.0500000E+001, 9.6093965E+002
 1.6100912E+002, 5.5523615E+002, 5.5332463E+002, 3.4568819E+002, 2.4758604E+002, 2.4715675E+002, 1.8383514E+002, 5.5523615E+002, 1.1210653E+002, 1.8142676E+002, 3.2270477E+002, 4.9764419E+002, 5.4563209E+002, 5.4543269E+002, 5.2825939E+002, 4.4217888E+002, 2.4154473E+002, 1.1214836E+002, 1.1195393E+002, 2.4159446E+002, 4.4230209E+002, 5.2868222E+002, 5.4579625E+002, 4.1202814E+001,-2.3462744E+001,-7.6658049E-001,-5.4608137E+000, 4.0436234E+001,-2.8923557E+001,-1.0252241E+002,-9.4755122E+000,-1.1199792E+002, 1.0500000E+001, 9.6133469E+002
 1.6201463E+002, 5.5630588E+002, 5.5437476E+002, 3.4698062E+002, 2.4872115E+002, 2.4828377E+002, 1.8481338E+002, 5.5630588E+002, 1.1279963E+002, 1.8241105E+002, 3.2397653E+002, 4.9879976E+002, 5.4669131E+002, 5.4652121E+002, 5.2935108E+002, 4.4340715E+002, 2.4270301E+002, 1.1283851E+002, 1.1264677E+002, 2.4281150E+002, 4.4356063E+002, 5.2977528E+002, 5.4687496E+002, 4.1167170E+001,-2.3584958E+001,-7.6187892E-001,-5.9629141E+000, 4.0405291E+001,-2.9547873E+001,-1.0261519E+002,-9.3825700E+000,-1.1199776E+002, 1.0500000E+001, 9.6176874E+002
 1.6301976E+002, 5.5734231E+002, 5.5541110E+002, 3.4826429E+002, 2.4986382E+002, 2.4941975E+002, 1.8579813E+002, 5.5734231E+002, 1.1350040E+002, 1.8340673E+002, 3.2527720E+002, 4.9998858E+002, 5.4774231E+002, 5.4760614E+002, 5.3044027E+002, 4.4463386E+002, 2.4387461E+002, 1.1353403E+002, 1.1335239E+002, 2.4399649E+002, 4.4478178E+002, 5.3089802E+002, 5.4796131E+002, 4.0991794E+001,-2.3705365E+001,-7.8631519E-001,-5.9337958E+000, 4.0205479E+001,-2.9639161E+001,-1.0234091E+002,-9.6572251E+000,-1.1199813E+002, 1.0500000E+001, 9.6122964E+002
 1.6402649E+002, 5.5833796E+002, 5.5640034E+002, 3.4948524E+002, 2.5097666E+002, 2.5052926E+002, 1.8675716E+002, 5.5833796E+002, 1.1418665E+002, 1.8436841E+002, 3.2654373E+002, 5.0111470E+002, 5.4875288E+002, 5.4868996E+002, 5.3155642E+002, 4.4581937E+002, 2.4500599E+002, 1.1421929E+002, 1.1403269E+002, 2.4513348E+002, 4.4598364E+002, 5.3192716E+002, 5.4895401E+002, 4.0958788E+001,-2.3819691E+001,-7.7996590E-001,-5.9871984E+000, 4.0178822E+001,-2.9806889E+001,-1.0253874E+002,-9.4590104E+000,-1.1199776E+002, 1.0500000E+001, 9.6191540E+002
 1.6500317E+002, 5.5933668E+002, 5.5740247E+002, 3.5066050E+002, 2.5207607E+002, 2.5162667E+002, 1.8770534E+002, 5.5933668E+002, 1.1486373E+002, 1.8531798E+002, 3.2776925E+002, 5.0220416E+002, 5.4975245E+002, 5.4971786E+002, 5.3260251E+002, 4.4697423E+002, 2.4612127E+002, 1.1490060E+002, 1.1471339E+002, 2.4624671E+002, 4.4713708E+002, 5.3293812E+002, 5.4991113E+002, 4.0867188E+001,-2.3936411E+001,-7.8537804E-001,-5.7331354E+000, 4.0081810E+001,-2.9669547E+001,-1.0268203E+002,-9.3158900E+000,-1.1199792E+002, 1.0500000E+001, 9.6247114E+002
 1.6601533E+002, 5.6029678E+002, 5.5835419E+002, 3.5176969E+002, 2.5314904E+002, 2.5269804E+002, 1.8864108E+002, 5.6029678E+002, 1.1552644E+002, 1.8625598E+002, 3.2893379E+002, 5.0324476E+002, 5.5069848E+002, 5.5072964E+002, 5.3361703E+002, 4.4807251E+002, 2.4721060E+002, 1.1556938E+002, 1.1537822E+002, 2.4734172E+002, 4.4824630E+002, 5.3393462E+002, 5.5090056E+002, 4.0834325E+001,-2.4048956E+001,-7.7060918E-001,-5.8453943E+000, 4.0063715E+001,-2.9894350E+001,-1.0256715E+002,-9.4311495E+000,-1.1199830E+002, 1.0500000E+001, 9.6235480E+002
 1.6702249E+002, 5.6122586E+002, 5.5926764E+002, 3.5287909E+002, 2.5422849E+002, 2.5377029E+002, 1.8958762E+002, 5.6122586E+002, 1.1619995E+002, 1.8719420E+002, 3.3011329E+002, 5.0425656E+002, 5.5160361E+002, 5.5173977E+002, 5.3467635E+002, 4.4918282E+002, 2.4831169E+002, 1.1625178E+002, 1.1605262E+002, 2.4843758E+002, 4.4936931E+002, 5.3495136E+002, 5.5188204E+002, 4.0753661E+001,-2.4157259E+001,-7.8452776E-001,-6.2649911E+000, 3.9969133E+001,-3.0422250E+001,-1.0258033E+002,-9.4176930E+000,-1.1199803E+002, 1.0500000E+001, 9.6255747E+002
 1.6800835E+002, 5.6211741E+002, 5.6016634E+002, 3.5396964E+002, 2.5529051E+002, 2.5480739E+002, 1.9051648E+002, 5.6211741E+002, 1.1686594E+002, 1.8812061E+002, 3.3127156E+002, 5.0523386E+002, 5.5251205E+002, 5.5272061E+002, 5.3567975E+002, 4.5027653E+002, 2.4938585E+002, 1.1692379E+002, 1.1670930E+002, 2.4951295E+002, 4.5044517E+002, 5.3591626E+002, 5.5284477E+002, 4.0596066E+001,-2.4262786E+001,-7.9008125E-001,-6.0025508E+000, 3.9805985E+001,-3.0265337E+001,-1.0221041E+002,-9.7880405E+000,-1.1199845E+002, 1.0500000E+001, 9.6174995E+002
 1.6901742E+002, 5.6302631E+002, 5.6108172E+002, 3.5507555E+002, 2.5633336E+002, 2.5584155E+002, 1.9144906E+002, 5.6302631E+002, 1.1753365E+002, 1.8904251E+002, 3.3242885E+002, 5.0627125E+002, 5.5344546E+002, 5.5364816E+002, 5.3663815E+002, 4.5134671E+002, 2.5046277E+002, 1.1759270E+002, 1.1737731E+002, 2.5060744E+002, 4.5154734E+002, 5.3685741E+002, 5.5380067E+002, 4.0608957E+001,-2.4369765E+001,-7.6925267E-001,-5.5072253E+000, 3.9839704E+001,-2.9876990E+001,-1.0268570E+002,-9.3121511E+000,-1.1199786E+002, 1.0500000E+001, 9.6315730E+002
 1.7002720E+002, 5.6394998E+002, 5.6199432E+002, 3.5616330E+002, 2.5737821E+002, 2.5687705E+002, 1.9238208E+002, 5.6394998E+002, 1.1820117E+002, 1.8995633E+002, 3.3354855E+002, 5.0723810E+002, 5.5435467E+002, 5.5449384E+002, 5.3756160E+002, 4.5238901E+002, 2.5152711E+002, 1.1826487E+002, 1.1804085E+002, 2.5169502E+002, 4.5264398E+002, 5.3783148E+002, 5.5476591E+002, 4.0513364E+001,-2.4479469E+001,-7.7635559E-001,-5.8586961E+000, 3.9737008E+001,-3.0338165E+001,-1.0267460E+002,-9.3235688E+000,-1.1199817E+002, 1.0500000E+001, 9.6329778E+002
 1.7101555E+002, 5.6483065E+002, 5.6287903E+002, 3.5720938E+002, 2.5839945E+002, 2.5791076E+002, 1.9330315E+002, 5.6483065E+002, 1.1885635E+002, 1.9084860E+002, 3.3463433E+002, 5.0817490E+002, 5.5524927E+002, 5.5534759E+002, 5.3844692E+002, 4.5341688E+002, 2.5257250E+002, 1.1892638E+002, 1.1869735E+002, 2.5277651E+002, 4.5375072E+002, 5.3879312E+002, 5.5570117E+002, 4.0472115E+001,-2.4584316E+001,-7.8042068E-001,-5.5449501E+000, 3.9691694E+001,-3.0129266E+001,-1.0269379E+002,-9.3044897E+000,-1.1199828E+002, 1.0500000E+001, 9.6351019E+002
 1.7203106E+002, 5.6572559E+002, 5.6377672E+002, 3.5825888E+002, 2.5940493E+002, 2.5893303E+002, 1.9421555E+002, 5.6572559E+002, 1.1951235E+002, 1.9174923E+002, 3.3573469E+002, 5.0909067E+002, 5.5613567E+002, 5.5619584E+002, 5.3928775E+002, 4.5440244E+002, 2.5360071E+002, 1.1958455E+002, 1.1935188E+002, 2.5382435E+002, 4.5478895E+002, 5.3973258E+002, 5.5659944E+002, 4.0464144E+001,-2.4689816E+001,-7.8319821E-001,-5.2380764E+000, 3.9680946E+001,-2.9927893E+001,-1.0298412E+002,-9.0140244E+000,-1.1199814E+002, 1.0500000E+001, 9.6443049E+002
 1.7300995E+002, 5.6661338E+002, 5.6465321E+002, 3.5930810E+002, 2.6041666E+002, 2.5994475E+002, 1.9510831E+002, 5.6661338E+002, 1.2016827E+002, 1.9264889E+002, 3.3685004E+002, 5.1007595E+002, 5.5704780E+002, 5.5700845E+002, 5.4011541E+002, 4.5538185E+002, 2.5461660E+002, 1.2024679E+002, 1.2001139E+002, 2.5486354E+002, 4.5578279E+002, 5.4064454E+002, 5.5749900E+002, 4.0318752E+001,-2.4795342E+001,-7.9502185E-001,-5.6227061E+000, 3.9523730E+001,-3.0418048E+001,-1.0278950E+002,-9.2088839E+000,-1.1199839E+002, 1.0500000E+001, 9.6406921E+002
 1.7400947E+002, 5.6746113E+002, 5.6550552E+002, 3.6035838E+002, 2.6141580E+002, 2.6095360E+002, 1.9599087E+002, 5.6746113E+002, 1.2081793E+002, 1.9355111E+002, 3.3792460E+002, 5.1099231E+002, 5.5791535E+002, 5.5782884E+002, 5.4093145E+002, 4.5633261E+002, 2.5561443E+002, 1.2088355E+002, 1.2067709E+002, 2.5590605E+002, 4.5676496E+002, 5.4146837E+002, 5.5832514E+002, 4.0182236E+001,-2.4897494E+001,-8.0706314E-001,-5.4210425E+000, 3.9375173E+001,-3.0318537E+001,-1.0222943E+002,-9.7688831E+000,-1.1199831E+002, 1.0500000E+001, 9.6275978E+002
 1.7501897E+002, 5.6829407E+002, 5.6632788E+002, 3.6137043E+002, 2.6240050E+002, 2.6194306E+002, 1.9688367E+002, 5.6829407E+002, 1.2147593E+002, 1.9445182E+002, 3.3898964E+002, 5.1190934E+002, 5.5880344E+002, 5.5862296E+002, 5.4176517E+002, 4.5731229E+002, 2.5664737E+002, 1.2153029E+002, 1.2134342E+002, 2.5693634E+002, 4.5773623E+002, 5.4230604E+002, 5.5915927E+002, 4.0121475E+001,-2.4998424E+001,-8.0810089E-001,-5.7025697E+000, 3.9313374E+001,-3.0700993E+001,-1.0227451E+002,-9.7237549E+000,-1.1199827E+002, 1.0500000E+001, 9.6303702E+002
 1.7602755E+002, 5.6908016E+002, 5.6711697E+002, 3.6237318E+002, 2.6336360E+002, 2.6290458E+002, 1.9776705E+002, 5.6908016E+002, 1.2213471E+002, 1.9534721E+002, 3.4006455E+002, 5.1283454E+002, 5.5967898E+002, 5.5942229E+002, 5.4261597E+002, 4.5829953E+002, 2.5767937E+002, 1.2217646E+002, 1.2200308E+002, 2.5796184E+002, 4.5868608E+002, 5.4311837E+002, 5.5997102E+002, 4.0013027E+001,-2.5093158E+001,-8.1433947E-001,-5.4808685E+000, 3.9198688E+001,-3.0574027E+001,-1.0208615E+002,-9.9123659E+000,-1.1199851E+002, 1.0500000E+001, 9.6269034E+002
 1.7702154E+002, 5.6987726E+002, 5.6790849E+002, 3.6333822E+002, 2.6432905E+002, 2.6384875E+002, 1.9863489E+002, 5.6987726E+002, 1.2279377E+002, 1.9623685E+002, 3.4110878E+002, 5.1373015E+002, 5.6051307E+002, 5.6021957E+002, 5.4343885E+002, 4.5925043E+002, 2.5867583E+002, 1.2281521E+002, 1.2266344E+002, 2.5896933E+002, 4.5960874E+002, 5.4384902E+002, 5.6067920E+002, 4.0047301E+001,-2.5189883E+001,-8.0435373E-001,-5.5158313E+000, 3.9242948E+001,-3.0705714E+001,-1.0266226E+002,-9.3360735E+000,-1.1199833E+002, 1.0500000E+001, 9.6434707E+002
 1.7802496E+002, 5.7065516E+002, 5.6868349E+002, 3.6431119E+002, 2.6528347E+002, 2.6478982E+002, 1.9949914E+002, 5.7065516E+002, 1.2344245E+002, 1.9710812E+002, 3.4213762E+002, 5.1460321E+002, 5.6133070E+002, 5.6101037E+002, 5.4423067E+002, 4.6015115E+002, 2.5965108E+002, 1.2345636E+002, 1.2331375E+002, 2.5996355E+002, 4.6053573E+002, 5.4459540E+002, 5.6140205E+002, 3.9963722E+001,-2.5283414E+001,-8.0693344E-001,-5.5424614E+000, 3.9156788E+001,-3.0825875E+001,-1.0276757E+002,-9.2306643E+000,-1.1199824E+002, 1.0500000E+001, 9.6475359E+002
 1.7900217E+002, 5.7137507E+002, 5.6938196E+002, 3.6525988E+002, 2.6620317E+002, 2.6571769E+002, 2.0034129E+002, 5.7137507E+002, 1.2407757E+002, 1.9795487E+002, 3.4314540E+002, 5.1546399E+002, 5.6209508E+002, 5.6168845E+002, 5.4497784E+002, 4.6106665E+002, 2.6062346E+002, 1.2408595E+002, 1.2394402E+002, 2.6091975E+002, 4.6139864E+002, 5.4532963E+002, 5.6210693E+002, 3.9817060E+001,-2.5371650E+001,-8.2605082E-001,-6.2737768E+000, 3.8991009E+001,-3.1645427E+001,-1.0225187E+002,-9.7468714E+000,-1.1199874E+002, 1.0500000E+001, 9.6354769E+002
 1.8000593E+002, 5.7205944E+002, 5.7008086E+002, 3.6619025E+002, 2.6712434E+002, 2.6665208E+002, 2.0119124E+002, 5.7205944E+002, 1.2471295E+002, 1.9881446E+002, 3.4414556E+002, 5.1632452E+002, 5.6282613E+002, 5.6240237E+002, 5.4577028E+002, 4.6196680E+002, 2.6159795E+002, 1.2472297E+002, 1.2457647E+002, 2.6188248E+002, 4.6227208E+002, 5.4604169E+002, 5.6281072E+002, 3.9799002E+001,-2.5455742E+001,-8.1144246E-001,-5.5954997E+000, 3.8987560E+001,-3.1051242E+001,-1.0221551E+002,-9.7828055E+000,-1.1199832E+002, 1.0500000E+001, 9.6359001E+002
 1.8100976E+002, 5.7278976E+002, 5.7080731E+002, 3.6711643E+002, 2.6803603E+002, 2.6757461E+002, 2.0203092E+002, 5.7278976E+002, 1.2534508E+002, 1.9966020E+002, 3.4512262E+002, 5.1718367E+002, 5.6357084E+002, 5.6313263E+002, 5.4652309E+002, 4.6284786E+002, 2.6254564E+002, 1.2535304E+002, 1.2520330E+002, 2.6283696E+002, 4.6313222E+002, 5.4676626E+002, 5.6350583E+002, 3.9767332E+001,-2.5543847E+001,-7.9828339E-001,-5.6687043E+000, 3.8969049E+001,-3.1212551E+001,-1.0244306E+002,-9.5552199E+000,-1.1199828E+002, 1.0500000E+001, 9.6431630E+002
 1.8200562E+002, 5.7349944E+002, 5.7152388E+002, 3.6804427E+002, 2.6893932E+002, 2.6849174E+002, 2.0286673E+002, 5.7349944E+002, 1.2597861E+002, 2.0049943E+002, 3.4608886E+002, 5.1797515E+002, 5.6429949E+002, 5.6386253E+002, 5.4729555E+002, 4.6373948E+002, 2.6349923E+002, 1.2598559E+002, 1.2582796E+002, 2.6377882E+002, 4.6400232E+002, 5.4749955E+002, 5.6420908E+002, 3.9697946E+001,-2.5630962E+001,-7.9723602E-001,-5.2824724E+000, 3.8900710E+001,-3.0913435E+001,-1.0256654E+002,-9.4320583E+000,-1.1199860E+002, 1.0500000E+001, 9.6477359E+002
 1.8301037E+002, 5.7424150E+002, 5.7226273E+002, 3.6895269E+002, 2.6984042E+002, 2.6941342E+002, 2.0369755E+002, 5.7424150E+002, 1.2660737E+002, 2.0134296E+002, 3.4707242E+002, 5.1880273E+002, 5.6505247E+002, 5.6456622E+002, 5.4804772E+002, 4.6462556E+002, 2.6446366E+002, 1.2662594E+002, 1.2645990E+002, 2.6473222E+002, 4.6485645E+002, 5.4821672E+002, 5.6489735E+002, 3.9637894E+001,-2.5722708E+001,-8.1575169E-001,-5.3363071E+000, 3.8822143E+001,-3.1059015E+001,-1.0269152E+002,-9.3070899E+000,-1.1199861E+002, 1.0500000E+001, 9.6523547E+002
 1.8401533E+002, 5.7494143E+002, 5.7294882E+002, 3.6985037E+002, 2.7073415E+002, 2.7030977E+002, 2.0451385E+002, 5.7494143E+002, 1.2722487E+002, 2.0217506E+002, 3.4806827E+002, 5.1957103E+002, 5.6572184E+002, 5.6523441E+002, 5.4877885E+002, 4.6549288E+002, 2.6543617E+002, 1.2726307E+002, 1.2708388E+002, 2.6566756E+002, 4.6569448E+002, 5.4891914E+002, 5.6558620E+002, 3.9659239E+001,-2.5808046E+001,-8.0974914E-001,-5.6447741E+000, 3.8849490E+001,-3.1452820E+001,-1.0267925E+002,-9.3192654E+000,-1.1199851E+002, 1.0500000E+001, 9.6534472E+002
 1.8502624E+002, 5.7562070E+002, 5.7362694E+002, 3.7074527E+002, 2.7162325E+002, 2.7120345E+002, 2.0533622E+002, 5.7562070E+002, 1.2785183E+002, 2.0301042E+002, 3.4901636E+002, 5.2030816E+002, 5.6641610E+002, 5.6588019E+002, 5.4947156E+002, 4.6635697E+002, 2.6640510E+002, 1.2790133E+002, 1.2771040E+002, 2.6661996E+002, 4.6652185E+002, 5.4958642E+002, 5.6625523E+002, 3.9609659E+001,-2.5892193E+001,-8.1280158E-001,-5.5690369E+000, 3.8796858E+001,-3.1461230E+001,-1.0284785E+002,-9.1507097E+000,-1.1199856E+002, 1.0500000E+001, 9.6591150E+002
 1.8601633E+002, 5.7629962E+002, 5.7431356E+002, 3.7162016E+002, 2.7249184E+002, 2.7207674E+002, 2.0615835E+002, 5.7629962E+002, 1.2847262E+002, 2.0382651E+002, 3.4993878E+002, 5.2101218E+002, 5.6708635E+002, 5.6654966E+002, 5.5017797E+002, 4.6717920E+002, 2.6733371E+002, 1.2852473E+002, 1.2833067E+002, 2.6757837E+002, 4.6735761E+002, 5.5028353E+002, 5.6693880E+002, 3.9500900E+001,-2.5976366E+001,-8.1087596E-001,-5.2783416E+000, 3.8690024E+001,-3.1254707E+001,-1.0255712E+002,-9.4414819E+000,-1.1199861E+002, 1.0500000E+001, 9.6528014E+002
 1.8701186E+002, 5.7693940E+002, 5.7494440E+002, 3.7247730E+002, 2.7332965E+002, 2.7292744E+002, 2.0698664E+002, 5.7693940E+002, 1.2908604E+002, 2.0463458E+002, 3.5086328E+002, 5.2174138E+002, 5.6774470E+002, 5.6717469E+002, 5.5084421E+002, 4.6793914E+002, 2.6822035E+002, 1.2913689E+002, 1.2894612E+002, 2.6850441E+002, 4.6811679E+002, 5.5093597E+002, 5.6755122E+002, 3.9345849E+001,-2.6056672E+001,-8.3556828E-001,-5.5710148E+000, 3.8510281E+001,-3.1627687E+001,-1.0235320E+002,-9.6458424E+000,-1.1199904E+002, 1.0500000E+001, 9.6486615E+002
 1.8800867E+002, 5.7755031E+002, 5.7554027E+002, 3.7332828E+002, 2.7418112E+002, 2.7377818E+002, 2.0778728E+002, 5.7755031E+002, 1.2970851E+002, 2.0544800E+002, 3.5176930E+002, 5.2240941E+002, 5.6833234E+002, 5.6779346E+002, 5.5151192E+002, 4.6871714E+002, 2.6912292E+002, 1.2975299E+002, 1.2957306E+002, 2.6943078E+002, 4.6889869E+002, 5.5151443E+002, 5.6810649E+002, 3.9375251E+001,-2.6131366E+001,-8.2102888E-001,-6.0138273E+000, 3.8554222E+001,-3.2145193E+001,-1.0271428E+002,-9.2841451E+000,-1.1199843E+002, 1.0500000E+001, 9.6591644E+002
 1.8900494E+002, 5.7810578E+002, 5.7608552E+002, 3.7415234E+002, 2.7501802E+002, 2.7461446E+002, 2.0856691E+002, 5.7810578E+002, 1.3032080E+002, 2.0623894E+002, 3.5263196E+002, 5.2307529E+002, 5.6886666E+002, 5.6843106E+002, 5.5215485E+002, 4.6949940E+002, 2.7000209E+002, 1.3036083E+002, 1.3020245E+002, 2.7032626E+002, 4.6967281E+002, 5.5209351E+002, 5.6865145E+002, 3.9332161E+001,-2.6200147E+001,-8.1335685E-001,-6.1490660E+000, 3.8518804E+001,-3.2349213E+001,-1.0245300E+002,-9.5456015E+000,-1.1199860E+002, 1.0500000E+001, 9.6536621E+002
 1.9002898E+002, 5.7869268E+002, 5.7668600E+002, 3.7499508E+002, 2.7586462E+002, 2.7545554E+002, 2.0935099E+002, 5.7869268E+002, 1.3093511E+002, 2.0704523E+002, 3.5350878E+002, 5.2372030E+002, 5.6945726E+002, 5.6903136E+002, 5.5279226E+002, 4.7027695E+002, 2.7089277E+002, 1.3097921E+002, 1.3083404E+002, 2.7119994E+002, 4.7042171E+002, 5.5273694E+002, 5.6926020E+002, 3.9299803E+001,-2.6274050E+001,-8.2810475E-001,-5.6810373E+000, 3.8471698E+001,-3.1955087E+001,-1.0250756E+002,-9.4911298E+000,-1.1199869E+002, 1.0500000E+001, 9.6562285E+002
 1.9101931E+002, 5.7927320E+002, 5.7726094E+002, 3.7581789E+002, 2.7669557E+002, 2.7627699E+002, 2.1012566E+002, 5.7927320E+002, 1.3154624E+002, 2.0784481E+002, 3.5439794E+002, 5.2436889E+002, 5.7000714E+002, 5.6963185E+002, 5.5340949E+002, 4.7101471E+002, 2.7175656E+002, 1.3159488E+002, 1.3145343E+002, 2.7205217E+002, 4.7113199E+002, 5.5337519E+002, 5.6986662E+002, 3.9224432E+001,-2.6346447E+001,-8.1792585E-001,-5.7831859E+000, 3.8406506E+001,-3.2129633E+001,-1.0232489E+002,-9.6739117E+000,-1.1199880E+002, 1.0500000E+001, 9.6526950E+002
 1.9201599E+002, 5.7981885E+002, 5.7780823E+002, 3.7660024E+002, 2.7750255E+002, 2.7707895E+002, 2.1088505E+002, 5.7981885E+002, 1.3214745E+002, 2.0862557E+002, 3.5524231E+002, 5.2495393E+002, 5.7054896E+002, 5.7020326E+002, 5.5400140E+002, 4.7172232E+002, 2.7259367E+002, 1.3219173E+002, 1.3206752E+002, 2.7288503E+002, 4.7182125E+002, 5.5388780E+002, 5.7037188E+002, 3.9162638E+001,-2.6416030E+001,-8.3901774E-001,-5.6682441E+000, 3.8323620E+001,-3.2084274E+001,-1.0234900E+002,-9.6495925E+000,-1.1199859E+002, 1.0500000E+001, 9.6543839E+002
 1.9302807E+002, 5.8038298E+002, 5.7837116E+002, 3.7738300E+002, 2.7830849E+002, 2.7789178E+002, 2.1164025E+002, 5.8038298E+002, 1.3274625E+002, 2.0940322E+002, 3.5608813E+002, 5.2555257E+002, 5.7111328E+002, 5.7074380E+002, 5.5454808E+002, 4.7241942E+002, 2.7343710E+002, 1.3279653E+002, 1.3267713E+002, 2.7372467E+002, 4.7251085E+002, 5.5444412E+002, 5.7088272E+002, 3.9085569E+001,-2.6485409E+001,-8.2954738E-001,-5.6860230E+000, 3.8256022E+001,-3.2171432E+001,-1.0215570E+002,-9.8432548E+000,-1.1199896E+002, 1.0500000E+001, 9.6504631E+002
 1.9402718E+002, 5.8091222E+002, 5.7889321E+002, 3.7815295E+002, 2.7910947E+002, 2.7869374E+002, 2.1239113E+002, 5.8091222E+002, 1.3334751E+002, 2.1017766E+002, 3.5689453E+002, 5.2611511E+002, 5.7161724E+002, 5.7126262E+002, 5.5507227E+002, 4.7311048E+002, 2.7428573E+002, 1.3339992E+002, 1.3328055E+002, 2.7456120E+002, 4.7319424E+002, 5.5501866E+002, 5.7140695E+002, 3.9112527E+001,-2.6552327E+001,-8.3036567E-001,-5.7492389E+000, 3.8282161E+001,-3.2301566E+001,-1.0278598E+002,-9.2127241E+000,-1.1199870E+002, 1.0500000E+001, 9.6678372E+002
 1.9500133E+002, 5.8143349E+002, 5.7940583E+002, 3.7891157E+002, 2.7990223E+002, 2.7948404E+002, 2.1312601E+002, 5.8143349E+002, 1.3394070E+002, 2.1094634E+002, 3.5768379E+002, 5.2666759E+002, 5.7210995E+002, 5.7182717E+002, 5.5561649E+002, 4.7380811E+002, 2.7511972E+002, 1.3398224E+002, 1.3386733E+002, 2.7537913E+002, 4.7385466E+002, 5.5554907E+002, 5.7190313E+002, 3.9060639E+001,-2.6617954E+001,-8.2383162E-001,-6.0190921E+000, 3.8236808E+001,-3.2637046E+001,-1.0248298E+002,-9.5157981E+000,-1.1199878E+002, 1.0500000E+001, 9.6610672E+002
