s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m,%/m,%/m,%/m
 6.3000222E+002,-4.2644881E+001,-5.7581441E+001,-6.0596169E+001,-6.8177377E+001,-7.2847230E+001,-9.3336492E+001, 4.4671577E+000, 1.9175789E-034, 1.2087296E+000, 2.4594018E-034, 4.7740197E+000, 3.8462822E-029, 3.8214255E+000, 1.9999326E+001, 2.1747700E+000, 1.6846568E-018, 3.1711874E+000, 6.8234261E-021, 1.5965371E+000, 3.6040586E-019, 1.6135416E+000, 1.9999415E+001, 1.4520732E+000, 9.3124345E-003, 1.0949832E+000, 3.3240911E-002, 4.8054185E-003, 1.1979531E+000, 1.2727289E-001, 5.3156077E-001, 2.0008074E+001, 1.1874124E+000, 2.1148193E-004, 9.6757071E-001, 1.6955521E-004, 9.5305641E-001, 1.6040526E-004, 9.4797480E-001, 1.8495881E-001, 1.9967190E+001, 1.1564270E+000, 2.0280296E-002, 9.6596897E-001, 3.0108554E-002, 2.3429314E-002, 6.3326163E-001, 3.4607774E-002,-6.9808165E-001, 2.9918991E-001, 1.9967282E+001, 1.0747342E+000, 1.3791002E+000, 9.9643381E-001, 1.3126532E+000, 1.1241059E+000, 1.3039323E+000, 3.2039262E-001,-1.5326777E-002, 2.0005403E+001, 3.1794996E+000, 4.5166574E-002, 3.0063749E+000, 4.9119365E-002, 5.4103677E-002, 2.7878187E+000, 4.3508459E-002,-2.9471984E+000, 1.9961770E+001, 2.2999179E+000, 1.0920696E-001, 2.3845498E+000, 1.3793363E-001, 2.2464639E+000, 1.4954875E-001,-2.4144279E+000, 1.9961818E+001, 2.0486809E+000, 1.0243177E+000, 2.1632981E+000, 1.0649943E+000, 2.3698292E+000, 9.1944115E-001,-1.3778298E+000, 1.9987621E+001, 2.6237585E-005, 1.2792405E-004, 2.9540607E-004, 2.1678106E-003, 4.7169655E-003, 2.4067275E-002, 9.0303946E-003, 1.8599900E-002, 4.9202274E-002
 6.4000081E+002,-4.2885478E+001,-5.7527449E+001,-6.0569317E+001,-6.8114132E+001,-7.2824528E+001,-9.3331734E+001, 4.5224622E+000, 8.3936182E-036, 1.2134694E+000, 1.5056131E-035, 4.8304229E+000, 4.4785323E-030, 3.8606909E+000, 1.9999312E+001, 2.2284352E+000, 5.8872386E-019, 3.2530085E+000, 8.1241828E-021, 1.6532916E+000, 1.8126689E-019, 1.6854615E+000, 1.9999520E+001, 1.4743010E+000, 2.4807232E-003, 1.1415922E+000, 7.8821143E-003, 1.6286048E-003, 1.1309567E+000, 3.6248711E-002, 4.4167440E-001, 2.0002544E+001, 1.2335602E+000, 1.6668366E-004, 9.8921375E-001, 1.5662561E-004, 9.2447249E-001, 1.1433262E-004, 9.4755608E-001, 1.6470669E-001, 1.9967294E+001, 1.1562697E+000, 1.8170010E-002, 9.3717865E-001, 2.2181378E-002, 1.4913694E-002, 6.2035066E-001, 3.5046936E-002,-7.1088566E-001, 2.8379835E-001, 1.9967490E+001, 1.1076370E+000, 1.3418255E+000, 9.7121208E-001, 1.4888230E+000, 1.1446338E+000, 1.3392705E+000, 3.1584174E-001, 2.2940719E-002, 2.0008046E+001, 3.1100594E+000, 4.1839467E-002, 3.0198874E+000, 4.3157224E-002, 5.4795473E-002, 2.7335516E+000, 4.0042295E-002,-2.7837494E+000, 1.9961505E+001, 2.3470346E+000, 9.5857470E-002, 2.4099119E+000, 8.2411972E-002, 2.2124395E+000, 1.5095323E-001,-2.4005510E+000, 1.9960348E+001, 1.9839941E+000, 9.3080627E-001, 2.1479755E+000, 9.2945789E-001, 2.3108279E+000, 7.6973729E-001,-1.3192358E+000, 1.9985353E+001, 8.8921824E-006, 8.1428767E-005, 2.9918328E-004, 1.4741647E-003, 6.8299389E-003, 2.5324854E-002, 8.9032058E-003, 1.8436533E-002, 4.8900934E-002
 6.5000275E+002,-4.2878212E+001,-5.7327836E+001,-6.0553689E+001,-6.8210999E+001,-7.2843460E+001,-9.3320313E+001, 4.5006310E+000, 1.0670063E-038, 1.2431296E+000, 8.8153803E-039, 4.8124064E+000, 2.4891007E-032, 3.8613871E+000, 1.9999292E+001, 2.1731116E+000, 1.3048025E-019, 3.1194646E+000, 6.7072765E-022, 1.6705361E+000, 1.3024457E-019, 1.5720256E+000, 1.9999568E+001, 1.3807042E+000, 5.7038478E-004, 1.1346742E+000, 5.8906936E-003, 2.5021362E-003, 1.1720682E+000, 3.2822799E-002, 4.4134483E-001, 2.0000487E+001, 1.2443466E+000, 2.3838285E-004, 1.0243172E+000, 2.1307383E-004, 9.9195443E-001, 1.7733252E-004, 9.8669763E-001, 2.2904820E-001, 1.9967314E+001, 1.1367441E+000, 7.0754168E-003, 9.3506026E-001, 9.6331959E-003, 7.1543683E-003, 5.6378621E-001, 1.5952910E-002,-6.5216801E-001, 2.9790122E-001, 1.9967329E+001, 1.1008399E+000, 1.4064290E+000, 9.6929883E-001, 1.5169749E+000, 1.1398613E+000, 1.2901094E+000, 2.8324723E-001,-4.8517675E-002, 2.0012403E+001, 3.1429596E+000, 4.4107256E-002, 2.9972905E+000, 4.9536053E-002, 5.5179741E-002, 2.7837681E+000, 4.3055153E-002,-2.9091259E+000, 1.9961465E+001, 2.3398621E+000, 1.3442338E-001, 2.4480599E+000, 1.0247955E-001, 2.2643647E+000, 1.7956951E-001,-2.4379795E+000, 1.9962130E+001, 2.0125612E+000, 8.1189655E-001, 2.1796693E+000, 8.2222670E-001, 2.3848222E+000, 7.1209110E-001,-1.3719947E+000, 1.9982642E+001, 1.3661664E-005, 3.9062851E-005, 3.0128139E-004, 6.7641308E-004, 1.6093522E-003, 4.3189058E-002, 8.7872315E-003, 1.8212982E-002, 4.8611894E-002
 6.6000141E+002,-4.2722205E+001,-5.7352134E+001,-6.0560776E+001,-6.8237059E+001,-7.2855321E+001,-9.3282785E+001, 4.5285376E+000, 1.6594758E-038, 1.2174233E+000, 1.5379783E-038, 4.8358025E+000, 5.3015392E-032, 3.8720865E+000, 1.9999338E+001, 2.1507785E+000, 1.5237104E-019, 3.3141093E+000, 8.9450418E-022, 1.5712702E+000, 8.9138485E-020, 1.5502435E+000, 1.9999442E+001, 1.4740022E+000, 7.8747447E-003, 1.0643801E+000, 1.9511466E-002, 1.2788339E-002, 1.1375430E+000, 9.6965095E-002, 4.5452587E-001, 2.0000945E+001, 1.2472823E+000, 2.8326743E-004, 1.0236536E+000, 1.7552220E-004, 1.0303154E+000, 1.9069975E-004, 1.0668214E+000, 2.4367205E-001, 1.9967155E+001, 1.1532913E+000, 9.1782417E-003, 9.7008145E-001, 1.9760548E-002, 1.8618955E-002, 5.8032057E-001, 2.3048650E-002,-6.9644187E-001, 3.2291522E-001, 1.9967285E+001, 1.1357404E+000, 1.3166396E+000, 9.5080404E-001, 1.4612959E+000, 1.1201371E+000, 1.2395598E+000, 3.2410992E-001,-7.2050913E-003, 2.0012828E+001, 3.1691752E+000, 4.1326758E-002, 3.0930496E+000, 4.7359374E-002, 5.3998246E-002, 2.8891843E+000, 4.0050098E-002,-2.9446701E+000, 1.9961059E+001, 2.2839287E+000, 1.0209993E-001, 2.3783465E+000, 9.3873380E-002, 2.2264635E+000, 1.5299151E-001,-2.3574442E+000, 1.9961484E+001, 2.1213105E+000, 8.7777642E-001, 2.1577725E+000, 8.8930003E-001, 2.4059960E+000, 7.7521818E-001,-1.3130450E+000, 1.9984584E+001, 6.9824330E-005, 1.0165949E-004, 2.9483043E-004, 5.7243478E-005, 2.5213208E-003, 2.7947591E-002, 8.7598812E-003, 1.8091075E-002, 4.8322107E-002
 6.7000024E+002,-4.2986304E+001,-5.7685668E+001,-6.0722577E+001,-6.8329462E+001,-7.3010747E+001,-9.3457694E+001, 4.5002307E+000, 1.6226073E-033, 1.2426958E+000, 2.8577733E-034, 4.8230901E+000, 1.2348778E-027, 3.8601452E+000, 1.9999463E+001, 2.1277263E+000, 8.6121368E-016, 3.1834847E+000, 3.9973302E-018, 1.6217576E+000, 5.7542862E-017, 1.5939001E+000, 1.9999462E+001, 1.4685007E+000, 4.7802040E-004, 1.0653227E+000, 1.1460406E-002, 2.6961098E-003, 1.2777808E+000, 5.4192319E-002, 5.1119945E-001, 1.9999849E+001, 1.2048654E+000, 2.1444532E-004, 1.0090714E+000, 1.6056221E-004, 8.9766553E-001, 1.4479859E-004, 9.5574232E-001, 1.4839298E-001, 1.9967090E+001, 1.1437782E+000, 1.3662008E-002, 9.7420804E-001, 2.0346538E-002, 2.0139266E-002, 6.0117486E-001, 2.7956013E-002,-6.4064653E-001, 3.4183257E-001, 1.9967728E+001, 1.1099716E+000, 1.3103777E+000, 9.6392875E-001, 1.3960130E+000, 1.1375544E+000, 1.2356496E+000, 2.4066122E-001, 2.1514236E-002, 2.0009260E+001, 3.1099745E+000, 3.8138882E-002, 3.0525426E+000, 4.1113084E-002, 4.4032663E-002, 2.7824194E+000, 3.6289794E-002,-2.8118480E+000, 1.9961721E+001, 2.3370083E+000, 8.9965977E-002, 2.4435731E+000, 8.1912243E-002, 2.2099563E+000, 1.3077983E-001,-2.4053544E+000, 1.9960940E+001, 2.1798927E+000, 8.9367541E-001, 2.2155224E+000, 9.3389809E-001, 2.4296116E+000, 7.9175208E-001,-1.3809359E+000, 1.9986951E+001, 1.4720759E-005, 1.0996039E-004, 2.4041834E-004, 5.3948754E-004, 1.0652689E-002, 2.1419543E-002, 8.6511161E-003, 1.7985144E-002, 4.7959726E-002
 6.8000133E+002,-4.2867754E+001,-5.7449201E+001,-6.0496920E+001,-6.8087951E+001,-7.2802874E+001,-9.3284798E+001, 4.5708053E+000, 1.3836752E-032, 1.2330817E+000, 1.1783188E-032, 4.8789843E+000, 9.5372796E-027, 3.8923450E+000, 1.9999374E+001, 2.1407227E+000, 8.0298168E-016, 3.1379137E+000, 7.0722588E-018, 1.6392005E+000, 1.2009395E-016, 1.5661576E+000, 1.9999473E+001, 1.4219384E+000, 2.5128910E-003, 1.1126346E+000, 3.4671767E-002, 1.2715089E-002, 1.1409523E+000, 7.8449529E-002, 4.2059012E-001, 2.0001478E+001, 1.1815132E+000, 1.6382422E-004, 9.9617802E-001, 1.0981341E-004, 9.6506370E-001, 9.6556083E-005, 9.2743514E-001, 1.9774781E-001, 1.9966931E+001, 1.1480664E+000, 1.4356191E-002, 9.9741807E-001, 2.5785851E-002, 2.1553541E-002, 5.9306018E-001, 3.4238315E-002,-7.0039478E-001, 2.6836428E-001, 1.9967933E+001, 1.0962245E+000, 1.2406045E+000, 9.1375602E-001, 1.3993223E+000, 1.0997302E+000, 1.3013232E+000, 2.4168730E-001,-6.0004493E-003, 2.0013340E+001, 3.1869137E+000, 3.7897559E-002, 3.0859203E+000, 4.4688996E-002, 5.3943714E-002, 2.8999643E+000, 3.8766256E-002,-2.9407259E+000, 1.9961211E+001, 2.2945761E+000, 7.5801309E-002, 2.4122202E+000, 6.0251298E-002, 2.2610088E+000, 1.0250076E-001,-2.3838359E+000, 1.9960596E+001, 2.0783890E+000, 8.1664454E-001, 2.1798086E+000, 8.4248407E-001, 2.3761439E+000, 6.8397799E-001,-1.3094463E+000, 1.9986339E+001, 6.9424386E-005, 1.1768234E-004, 2.9453268E-004, 5.4726833E-005, 2.1954782E-002, 6.5072898E-002, 8.6259644E-003, 1.7893637E-002, 4.7687245E-002
 6.9000079E+002,-4.3128778E+001,-5.7556145E+001,-6.0653537E+001,-6.8264596E+001,-7.2936632E+001,-9.3373624E+001, 4.5801094E+000, 1.5971251E-035, 1.2352911E+000, 1.2113017E-035, 4.8957143E+000, 1.5909892E-029, 3.9092422E+000, 1.9999460E+001, 2.1794519E+000, 1.1689832E-018, 3.2595174E+000, 1.2183005E-020, 1.6415990E+000, 2.7188157E-019, 1.5629248E+000, 1.9999519E+001, 1.3748588E+000, 2.3522474E-002, 1.1150773E+000, 1.5113113E-001, 4.1920313E-002, 1.1254618E+000, 3.2776365E-001, 3.9340556E-001, 2.0005565E+001, 1.2461457E+000, 2.5952565E-004, 1.0054784E+000, 1.7463779E-004, 1.0339897E+000, 1.7219128E-004, 1.0347442E+000, 1.9488164E-001, 1.9967434E+001, 1.1350064E+000, 1.5214318E-002, 9.4442397E-001, 2.1439645E-002, 1.5866563E-002, 6.0077543E-001, 3.2731468E-002,-6.8170621E-001, 3.3275291E-001, 1.9968180E+001, 1.1334954E+000, 1.1180248E+000, 9.6500609E-001, 1.2157347E+000, 1.1270928E+000, 1.0314181E+000, 2.8871674E-001,-3.9010739E-002, 2.0011766E+001, 3.1370470E+000, 4.1515267E-002, 2.9996432E+000, 4.3738352E-002, 4.9987058E-002, 2.7499642E+000, 3.8613700E-002,-2.8780987E+000, 1.9961244E+001, 2.3389739E+000, 8.9076476E-002, 2.4275298E+000, 9.0561164E-002, 2.2632062E+000, 1.2993938E-001,-2.4262057E+000, 1.9960593E+001, 2.0453939E+000, 7.2226329E-001, 2.1756583E+000, 7.1407242E-001, 2.4101510E+000, 6.5959186E-001,-1.3168729E+000, 1.9983153E+001, 2.2888491E-004, 8.6631435E-005, 2.7292934E-004, 1.7660574E-003, 2.2388804E-003, 3.1104918E-002, 8.8322582E-003, 1.7759951E-002, 4.7391818E-002
 7.0000266E+002,-4.2688192E+001,-5.7452056E+001,-6.0598955E+001,-6.8211185E+001,-7.2907188E+001,-9.3394147E+001, 4.5131886E+000, 2.9813250E-035, 1.2150705E+000, 2.2211842E-035, 4.8201788E+000, 2.1199538E-030, 3.8675229E+000, 1.9999439E+001, 2.1712693E+000, 2.8588476E-019, 3.1724126E+000, 2.2301947E-021, 1.5311141E+000, 8.2512396E-020, 1.5784070E+000, 1.9999534E+001, 1.4558754E+000, 4.7782412E-004, 1.1128432E+000, 6.4403370E-003, 2.0360467E-003, 1.2243276E+000, 5.5374760E-002, 4.6306147E-001, 2.0002878E+001, 1.1801431E+000, 2.4389299E-004, 9.7660877E-001, 2.1356088E-004, 9.4834816E-001, 1.5893312E-004, 8.9049041E-001, 1.9616268E-001, 1.9967491E+001, 1.1619320E+000, 1.9165532E-002, 9.7255722E-001, 2.2804269E-002, 1.9317559E-002, 5.7184416E-001, 2.5828795E-002,-7.0639706E-001, 3.0129970E-001, 1.9967765E+001, 1.0921886E+000, 1.1589082E+000, 1.0175749E+000, 1.1638421E+000, 1.1655226E+000, 1.0290562E+000, 2.8026934E-001, 2.1322411E-004, 2.0005661E+001, 3.1221127E+000, 3.4099067E-002, 2.9393089E+000, 3.8394828E-002, 4.2808836E-002, 2.7793121E+000, 3.3604305E-002,-2.9065660E+000, 1.9961397E+001, 2.2838551E+000, 8.4073758E-002, 2.3837619E+000, 6.6213481E-002, 2.2148665E+000, 1.1655396E-001,-2.3574030E+000, 1.9960900E+001, 2.1660198E+000, 7.9773528E-001, 2.1980237E+000, 8.4519460E-001, 2.3921371E+000, 7.3772509E-001,-1.3570040E+000, 1.9986304E+001, 1.1116815E-005, 1.0547387E-004, 2.3373624E-004, 6.4298674E-005, 9.6073423E-003, 1.5891141E-002, 8.7219504E-003, 1.7656849E-002, 4.7048667E-002
 7.1000253E+002,-4.2760797E+001,-5.7542582E+001,-6.0642323E+001,-6.8252140E+001,-7.2910588E+001,-9.3387164E+001, 4.5233764E+000, 2.5429242E-035, 1.2068077E+000, 2.0320038E-035, 4.8280479E+000, 1.2468825E-029, 3.8682502E+000, 1.9999339E+001, 2.2142755E+000, 7.0012880E-019, 3.2255661E+000, 4.8030067E-021, 1.5963139E+000, 9.4669633E-020, 1.6543215E+000, 1.9999547E+001, 1.3329232E+000, 6.9440571E-003, 1.1012069E+000, 2.7966810E-002, 1.5257352E-002, 1.1014891E+000, 6.8382765E-002, 4.4311520E-001, 2.0000542E+001, 1.2585476E+000, 1.6238783E-004, 9.5591671E-001, 1.1393154E-004, 9.7767232E-001, 1.2103861E-004, 1.0158227E+000, 2.3523201E-001, 1.9967088E+001, 1.1544008E+000, 1.0631397E-002, 9.5918564E-001, 1.4929457E-002, 1.0400764E-002, 6.1213482E-001, 2.2694922E-002,-6.9115124E-001, 2.8777730E-001, 1.9967688E+001, 1.1051028E+000, 1.0885768E+000, 1.0096446E+000, 9.5556221E-001, 1.1521451E+000, 1.0148634E+000, 2.5837759E-001, 1.3429907E-002, 2.0006980E+001, 3.1334072E+000, 3.0650160E-002, 3.1204727E+000, 3.2251509E-002, 3.8368249E-002, 2.7881070E+000, 3.0028741E-002,-2.8781149E+000, 1.9961216E+001, 2.3480914E+000, 8.8172592E-002, 2.4306431E+000, 7.7582540E-002, 2.2172288E+000, 1.2153678E-001,-2.4087754E+000, 1.9961350E+001, 2.0376894E+000, 7.7816968E-001, 2.1389547E+000, 8.1118335E-001, 2.3259658E+000, 7.2352150E-001,-1.3292877E+000, 1.9988496E+001, 8.3305141E-005, 5.6788172E-005, 2.0949064E-004, 1.0287081E-003, 4.6887959E-003, 1.8988818E-002, 8.7164108E-003, 1.7488173E-002, 4.6681025E-002
 7.2000289E+002,-4.3057124E+001,-5.7617261E+001,-6.0716928E+001,-6.8326006E+001,-7.2991706E+001,-9.3398339E+001, 4.5699586E+000, 9.9853255E-039, 1.2455008E+000, 4.6670159E-038, 4.8831849E+000, 1.7602290E-033, 3.9100447E+000, 1.9999165E+001, 2.0690912E+000, 1.3510941E-019, 3.2397894E+000, 7.0657194E-022, 1.6255697E+000, 4.3204860E-020, 1.6150690E+000, 1.9999333E+001, 1.4582587E+000, 5.1789770E-004, 1.1417626E+000, 3.0576232E-003, 8.2160251E-004, 1.2001675E+000, 1.6124854E-002, 4.6361970E-001, 2.0000344E+001, 1.2110199E+000, 1.4884102E-004, 9.8240174E-001, 9.3912117E-005, 9.2631323E-001, 1.0094165E-004, 9.3439214E-001, 1.8250814E-001, 1.9967070E+001, 1.1450814E+000, 9.3175885E-003, 9.4269237E-001, 1.2669567E-002, 9.8547837E-003, 5.7753282E-001, 2.0905743E-002,-6.7529868E-001, 2.6483197E-001, 1.9967339E+001, 1.1149768E+000, 1.0958100E+000, 9.9671991E-001, 1.1201791E+000, 1.1579635E+000, 9.9075455E-001, 2.6603404E-001, 4.7164439E-003, 2.0007380E+001, 3.1002663E+000, 2.7200788E-002, 3.0169648E+000, 2.7997773E-002, 3.1932140E-002, 2.8233964E+000, 2.6241258E-002,-2.8631108E+000, 1.9960908E+001, 2.3112753E+000, 6.8398957E-002, 2.3989834E+000, 6.1790329E-002, 2.2350774E+000, 9.4596091E-002,-2.3771459E+000, 1.9960680E+001, 2.0370357E+000, 7.1592995E-001, 2.1910589E+000, 7.9844287E-001, 2.4042908E+000, 7.0989866E-001,-1.3734659E+000, 1.9988874E+001, 4.4859497E-006, 5.3807119E-005, 1.7434949E-004, 6.6693593E-005, 7.9190301E-003, 1.6965923E-002, 8.6015813E-003, 1.7319987E-002, 4.6274788E-002
 7.3000043E+002,-4.2917036E+001,-5.7529084E+001,-6.0658735E+001,-6.8273263E+001,-7.2934367E+001,-9.3393360E+001, 4.5042658E+000, 2.4252898E-035, 1.2408697E+000, 1.5582071E-035, 4.8022669E+000, 6.4429156E-030, 3.8445075E+000, 1.9999250E+001, 2.2038236E+000, 7.4932815E-019, 3.2539762E+000, 1.5389515E-021, 1.5802895E+000, 8.5185873E-020, 1.6236546E+000, 1.9999481E+001, 1.5149984E+000, 5.9150781E-005, 1.0941639E+000, 2.0576321E-003, 1.0650126E-003, 1.2047355E+000, 1.0853906E-002, 5.0230411E-001, 1.9999536E+001, 1.1745319E+000, 1.6176525E-004, 9.6844019E-001, 1.2926786E-004, 9.3689236E-001, 9.3186125E-005, 8.9589286E-001, 2.2400622E-001, 1.9967095E+001, 1.1274775E+000, 7.1911900E-003, 9.7208029E-001, 1.2260359E-002, 1.2752916E-002, 5.8328362E-001, 1.4115665E-002,-6.8107804E-001, 2.8664900E-001, 1.9967271E+001, 1.0871987E+000, 1.0341164E+000, 9.7947084E-001, 1.0833034E+000, 1.1443181E+000, 9.2994241E-001, 2.7167604E-001, 4.5397022E-003, 2.0011709E+001, 3.1651070E+000, 2.6332043E-002, 3.0032936E+000, 2.8977622E-002, 3.3277697E-002, 2.8187088E+000, 2.5264115E-002,-2.9413789E+000, 1.9960877E+001, 2.2825325E+000, 6.4871353E-002, 2.4070635E+000, 6.3243820E-002, 2.2151918E+000, 9.7067946E-002,-2.3545132E+000, 1.9961026E+001, 2.0625451E+000, 7.1277031E-001, 2.1542114E+000, 7.5282398E-001, 2.3547956E+000, 6.4708130E-001,-1.3363641E+000, 1.9986899E+001, 5.8149689E-006, 6.9630921E-005, 1.8169623E-004, 1.1998400E-004, 6.7864619E-003, 2.1715180E-002, 8.4917453E-003, 1.7178142E-002, 4.5889835E-002
 7.4000297E+002,-4.2811571E+001,-5.7419004E+001,-6.0516334E+001,-6.8107731E+001,-7.2812908E+001,-9.3273831E+001, 4.5604612E+000, 2.1562153E-033, 1.2055399E+000, 1.8528207E-033, 4.8960275E+000, 7.9336830E-028, 3.9031781E+000, 1.9999579E+001, 2.1446248E+000, 1.0557794E-016, 3.1949118E+000, 6.6055717E-019, 1.5788699E+000, 1.4592637E-017, 1.6260401E+000, 1.9999450E+001, 1.4808951E+000, 2.0042445E-002, 1.1366643E+000, 2.7725254E-003, 1.4956137E-004, 1.1983714E+000, 2.0722465E-002, 4.9756538E-001, 2.0001277E+001, 1.2349233E+000, 9.8167212E-005, 9.7816517E-001, 8.1787309E-005, 9.8238852E-001, 7.5180764E-005, 9.2439932E-001, 1.2983144E-001, 1.9967042E+001, 1.1691802E+000, 1.5062114E-002, 9.9888169E-001, 1.7841967E-002, 1.4451714E-002, 6.0571790E-001, 2.4595556E-002,-7.0486598E-001, 3.1349558E-001, 1.9967684E+001, 1.0675461E+000, 1.0424716E+000, 9.6582573E-001, 1.0940546E+000, 1.1222085E+000, 1.0284466E+000, 3.2643889E-001,-2.1225676E-002, 2.0011144E+001, 3.0986461E+000, 2.6482431E-002, 2.9967186E+000, 2.7904408E-002, 3.3589075E-002, 2.7553631E+000, 2.4785299E-002,-2.8538968E+000, 1.9961117E+001, 2.3547745E+000, 7.0491003E-002, 2.4153477E+000, 6.1027908E-002, 2.2680860E+000, 1.0686226E-001,-2.4264128E+000, 1.9960924E+001, 2.0418616E+000, 7.1096372E-001, 2.1900050E+000, 7.5851395E-001, 2.3561666E+000, 6.4758728E-001,-1.3635632E+000, 1.9988190E+001, 8.1660508E-007, 7.8906356E-005, 1.8339635E-004, 4.3977900E-004, 3.2896879E-003, 1.9245141E-002, 8.3780658E-003, 1.7052616E-002, 4.5517450E-002
 7.5000180E+002,-4.3064101E+001,-5.7611391E+001,-6.0684280E+001,-6.8273179E+001,-7.2926122E+001,-9.3350578E+001, 4.5573665E+000, 1.3845705E-035, 1.2188472E+000, 1.2309033E-035, 4.8667839E+000, 1.2329401E-029, 3.8999692E+000, 1.9999275E+001, 2.2838768E+000, 2.4663505E-018, 3.2443352E+000, 1.4481410E-020, 1.5085987E+000, 3.2162840E-019, 1.6722448E+000, 1.9999432E+001, 1.5244664E+000, 2.3748709E-003, 1.1130318E+000, 5.7817899E-003, 8.5299302E-004, 1.1534420E+000, 3.5150594E-002, 5.0909596E-001, 2.0000791E+001, 1.2384677E+000, 1.6515759E-004, 9.6895024E-001, 1.1261952E-004, 8.4479901E-001, 9.2630113E-005, 1.0139817E+000, 2.0107719E-001, 1.9966863E+001, 1.1504167E+000, 1.1474551E-002, 9.5534742E-001, 1.0122344E-002, 7.5704759E-003, 5.3829910E-001, 1.6283506E-002,-6.6362874E-001, 3.1659570E-001, 1.9967636E+001, 1.1255730E+000, 1.0058073E+000, 1.0112941E+000, 1.0537431E+000, 1.1808819E+000, 9.5280074E-001, 2.4392334E-001, 2.5683790E-002, 2.0011104E+001, 3.0637354E+000, 2.7190541E-002, 2.9444789E+000, 2.7891643E-002, 2.9993087E-002, 2.7617184E+000, 2.5906833E-002,-2.8395211E+000, 1.9961213E+001, 2.3219278E+000, 5.1878495E-002, 2.4178241E+000, 4.7851706E-002, 2.2218432E+000, 6.8324674E-002,-2.4089189E+000, 1.9960561E+001, 1.9925844E+000, 6.1627670E-001, 2.1315747E+000, 6.3800006E-001, 2.3499910E+000, 5.4586469E-001,-1.3107596E+000, 1.9985433E+001, 4.6573419E-006, 4.1334799E-005, 1.6376225E-004, 9.6876367E-004, 2.8383682E-004, 4.7350245E-002, 8.2725792E-003, 1.6880396E-002, 4.5128800E-002
 7.6000149E+002,-4.2879299E+001,-5.7452629E+001,-6.0570812E+001,-6.8180653E+001,-7.2851833E+001,-9.3353018E+001, 4.5562294E+000, 3.9801150E-035, 1.2268121E+000, 3.7966474E-035, 4.8662986E+000, 8.1609053E-029, 3.8940727E+000, 1.9999372E+001, 2.1758630E+000, 2.9521504E-017, 3.1710539E+000, 1.3018985E-019, 1.5072209E+000, 2.5302469E-018, 1.6485152E+000, 1.9999353E+001, 1.4927746E+000, 3.8067951E-004, 1.0860972E+000, 1.1488749E-002, 1.4142106E-003, 1.1530094E+000, 1.7336244E-002, 5.1071674E-001, 2.0000451E+001, 1.2376944E+000, 1.4408783E-004, 1.0267598E+000, 1.0816010E-004, 9.3657811E-001, 1.1484185E-004, 9.5704711E-001, 1.7983722E-001, 1.9967136E+001, 1.1421117E+000, 9.5360687E-003, 9.6643703E-001, 1.3440357E-002, 1.2405958E-002, 5.8926516E-001, 1.7678301E-002,-6.7068719E-001, 3.4746178E-001, 1.9967382E+001, 1.1153006E+000, 1.0154725E+000, 9.6265551E-001, 1.0708557E+000, 1.1304714E+000, 9.2655310E-001, 2.4347214E-001,-6.1058554E-003, 2.0012970E+001, 3.1504370E+000, 2.8299720E-002, 3.0385391E+000, 3.1623438E-002, 3.6744017E-002, 2.8516999E+000, 2.7038660E-002,-2.9510917E+000, 1.9960868E+001, 2.3220923E+000, 7.4250835E-002, 2.3986587E+000, 5.5968060E-002, 2.2656417E+000, 1.0137655E-001,-2.4171573E+000, 1.9960636E+001, 2.0183678E+000, 5.1727637E-001, 2.1863829E+000, 5.4170596E-001, 2.3892291E+000, 5.1296206E-001,-1.3683256E+000, 1.9984039E+001, 7.7215900E-006, 6.7736533E-005, 2.0062233E-004, 6.5724620E-006, 1.9641874E-002, 1.2258977E-002, 8.1739037E-003, 1.6747324E-002, 4.4799118E-002
