s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m
 6.3000316E+002,-4.2951113E+001,-5.7584940E+001,-6.0653394E+001,-6.8276605E+001,-7.2968836E+001,-9.3410623E+001, 4.5768875E+000, 1.5017083E-037, 1.2356735E+000, 2.6183159E-037, 4.8855168E+000, 8.7899987E-033, 3.9125900E+000, 2.0013510E+001, 2.2492326E+000, 1.0936402E-019, 3.2122009E+000, 8.3253870E-022, 1.5818699E+000, 2.4245387E-019, 1.6021642E+000, 2.0210653E+001, 1.1009651E+000, 9.4661980E+001, 1.2262439E+000, 1.7815657E+002, 2.0936031E+002, 1.4449855E+000, 1.0297011E+002, 4.4676014E-001, 4.8857719E+001, 1.1821506E+000, 2.1096472E-002, 1.0145254E+000, 2.0578454E-002, 9.3257694E-001, 1.7123942E-002, 9.6567863E-001, 1.6994915E-001, 1.9999046E+001, 1.0994401E+000, 8.2407518E-001, 9.4980737E-001, 1.5547849E+000, 2.1014993E+000, 5.5391836E-001, 1.3299547E+000,-6.3096847E-001, 3.0534267E-001, 2.0200155E+001, 1.1322216E+000, 1.8746199E+001, 1.0593750E+000, 2.2376411E+001, 1.2688073E+000, 2.9887012E+001, 2.6437636E-001,-2.0811259E-002, 2.4253295E+001, 3.1924042E+000, 3.2428069E+000, 3.0160923E+000, 3.3509685E+000, 3.8196082E+000, 2.8544378E+000, 2.9704438E+000,-2.9356357E+000, 2.0414112E+001, 2.3361457E+000, 7.5414344E+000, 2.4419339E+000, 8.7576452E+000, 2.2264864E+000, 1.0559602E+001,-2.3753823E+000, 2.0998587E+001, 2.2633162E+000, 2.6251384E+001, 2.2498175E+000, 2.7639537E+001, 2.3658524E+000, 2.8266607E+001,-1.4561534E+000, 2.5326401E+001, 1.9240213E+000, 1.9312778E-002, 3.5102199E-002, 8.7302217E+001, 1.4361325E+000, 3.5554628E+000
 6.4000143E+002,-4.2628311E+001,-5.7288270E+001,-6.0384443E+001,-6.7997206E+001,-7.2714046E+001,-9.3202370E+001, 4.4733049E+000, 4.6293436E-036, 1.2103310E+000, 4.8044764E-036, 4.7950739E+000, 3.3229448E-030, 3.8178956E+000, 2.0013503E+001, 2.1474645E+000, 7.6887019E-019, 3.2096888E+000, 4.9107288E-021, 1.5237280E+000, 4.8731410E-017, 1.5241661E+000, 2.0218243E+001, 1.1794141E+000, 9.3507862E+001, 1.0724373E+000, 1.5716355E+002, 2.1501184E+002, 1.3308075E+000, 9.1447284E+001, 4.2341452E-001, 4.9613350E+001, 1.1947853E+000, 2.1567647E-002, 9.7349559E-001, 2.2244508E-002, 9.2331639E-001, 1.6935386E-002, 9.6727847E-001, 1.6609704E-001, 1.9997861E+001, 1.0765164E+000, 9.7364223E-001, 9.2583760E-001, 1.7475559E+000, 2.0545065E+000, 5.5292396E-001, 1.9690100E+000,-5.9609461E-001, 3.0098743E-001, 2.0202447E+001, 1.1756930E+000, 2.1432847E+001, 1.1384079E+000, 2.4068748E+001, 1.3013844E+000, 3.2960877E+001, 3.2162279E-001,-6.1575603E-002, 2.4773831E+001, 3.0472787E+000, 2.6205344E+000, 2.9423691E+000, 2.5241800E+000, 3.0462511E+000, 2.7391588E+000, 2.3724085E+000,-2.7699413E+000, 2.0355047E+001, 2.3391206E+000, 6.8236247E+000, 2.4202893E+000, 6.4234346E+000, 2.2170871E+000, 8.1988192E+000,-2.4061685E+000, 2.0961762E+001, 2.1791636E+000, 2.8435664E+001, 2.2941518E+000, 2.9580752E+001, 2.2739996E+000, 3.0187354E+001,-1.5641179E+000, 2.5621475E+001, 1.9759588E+000, 1.8880915E-002, 2.7995047E-002, 8.2765545E+001, 2.2141274E+000, 1.6323836E+000
 6.5000203E+002,-4.2965821E+001,-5.7402100E+001,-6.0464233E+001,-6.8060003E+001,-7.2789404E+001,-9.3232480E+001, 4.5459677E+000, 2.7329433E-035, 1.2442586E+000, 4.1267624E-035, 4.8592404E+000, 3.6341083E-030, 3.8826244E+000, 2.0014113E+001, 2.2077337E+000, 1.3426899E-019, 3.3270674E+000, 1.0137655E-021, 1.4737872E+000, 2.9996080E-018, 1.6368023E+000, 2.0208645E+001, 1.1678766E+000, 8.6820026E+001, 1.2457190E+000, 1.8111623E+002, 2.1804200E+002, 1.3457276E+000, 1.0353476E+002, 4.2964886E-001, 4.8625825E+001, 1.2028000E+000, 2.4333497E-002, 9.7198171E-001, 2.1360598E-002, 8.7877576E-001, 1.6769083E-002, 9.1949671E-001, 1.8573800E-001, 2.0000094E+001, 1.1150952E+000, 1.0420168E+000, 9.2828336E-001, 2.2057551E+000, 2.4734581E+000, 5.7231349E-001, 2.1861477E+000,-6.4537244E-001, 3.2270016E-001, 2.0199103E+001, 1.1796845E+000, 1.9994874E+001, 1.0064110E+000, 2.3984506E+001, 1.2262986E+000, 2.9978987E+001, 1.2614367E-001, 6.4470095E-002, 2.4867817E+001, 3.1104734E+000, 2.8524328E+000, 3.0013135E+000, 2.6702429E+000, 2.7839843E+000, 2.8145838E+000, 2.5067229E+000,-2.8496214E+000, 2.0358965E+001, 2.3429609E+000, 9.3319444E+000, 2.3993635E+000, 1.1424197E+001, 2.2548520E+000, 1.2544723E+001,-2.4087960E+000, 2.1157932E+001, 2.1077718E+000, 2.4195771E+001, 2.2140563E+000, 2.5354645E+001, 2.3012029E+000, 2.6039206E+001,-1.4887085E+000, 2.5186922E+001, 2.0038059E+000, 2.2731080E-002, 2.5584816E-002, 9.5687918E+001, 4.2620013E+000, 5.2842951E+000
 6.6000074E+002,-4.2651176E+001,-5.7472237E+001,-6.0501536E+001,-6.8075270E+001,-7.2840051E+001,-9.3333477E+001, 4.4423089E+000, 2.1773332E-033, 1.2087275E+000, 2.1220844E-033, 4.7631445E+000, 5.0098279E-028, 3.8173598E+000, 2.0013791E+001, 2.1568013E+000, 1.8760250E-016, 3.2695962E+000, 1.2850489E-018, 1.5649240E+000, 3.4651972E-017, 1.5468195E+000, 2.0217168E+001, 1.1075167E+000, 9.3644261E+001, 1.1907634E+000, 1.6467808E+002, 2.0382244E+002, 1.3356145E+000, 8.4656499E+001, 4.0845448E-001, 4.5725976E+001, 1.2406608E+000, 2.0391363E-002, 1.0448892E+000, 1.8026327E-002, 9.7941131E-001, 1.4139753E-002, 1.0469879E+000, 2.0792147E-001, 1.9999604E+001, 1.1225973E+000, 1.7785905E+000, 9.6381983E-001, 3.5847183E+000, 3.4690805E+000, 5.6522769E-001, 3.4131913E+000,-6.7567064E-001, 3.0461378E-001, 2.0259568E+001, 1.1800392E+000, 2.1326601E+001, 1.0701324E+000, 2.4121734E+001, 1.2493448E+000, 3.0738178E+001, 2.7640316E-001,-2.5564883E-004, 2.4803300E+001, 3.1101905E+000, 3.0535130E+000, 2.9678354E+000, 3.2048631E+000, 3.5763998E+000, 2.7445883E+000, 2.7971772E+000,-2.8888359E+000, 2.0389587E+001, 2.2858585E+000, 9.0992051E+000, 2.4280257E+000, 1.0017809E+001, 2.2114011E+000, 1.2866777E+001,-2.3608156E+000, 2.1401546E+001, 2.1812821E+000, 2.3225923E+001, 2.2133487E+000, 2.4501595E+001, 2.2782435E+000, 2.6061949E+001,-1.4713364E+000, 2.5139820E+001, 1.8731282E+000, 3.1880850E-002, 3.2867114E-002, 8.2544548E+001, 7.7389184E+000, 2.6584638E+000
 6.7000139E+002,-4.2339265E+001,-5.7157895E+001,-6.0246047E+001,-6.7844668E+001,-7.2586664E+001,-9.3090598E+001, 4.5439189E+000, 1.1598379E-034, 1.2238669E+000, 9.3568340E-035, 4.8611566E+000, 4.9602147E-029, 3.8831923E+000, 2.0013848E+001, 2.1168901E+000, 1.1912724E-017, 3.1550430E+000, 6.4515897E-020, 1.5984481E+000, 2.9937257E-017, 1.5429977E+000, 2.0213090E+001, 1.1140154E+000, 9.7663353E+001, 1.1777937E+000, 1.7762567E+002, 2.2374546E+002, 1.3572687E+000, 1.0450238E+002, 4.1369020E-001, 4.6878199E+001, 1.2178512E+000, 3.0866944E-002, 1.0072225E+000, 2.8409752E-002, 9.5202879E-001, 2.2831962E-002, 9.0252902E-001, 1.7933310E-001, 2.0002204E+001, 1.0970143E+000, 1.3447840E+000, 9.3260287E-001, 2.5517166E+000, 2.7621662E+000, 5.0068963E-001, 1.9460640E+000,-5.7884776E-001, 3.6535492E-001, 2.0218868E+001, 1.1983074E+000, 1.9424529E+001, 1.0142602E+000, 2.2825356E+001, 1.2597658E+000, 3.1920434E+001, 2.5791489E-001, 3.6408827E-002, 2.4687537E+001, 3.0651745E+000, 3.2069395E+000, 2.9414393E+000, 3.2394134E+000, 3.7412863E+000, 2.6873065E+000, 3.1094980E+000,-2.7481669E+000, 2.0405260E+001, 2.3105884E+000, 8.2464411E+000, 2.4125215E+000, 9.5848356E+000, 2.2147255E+000, 1.1987073E+001,-2.3660951E+000, 2.1383751E+001, 2.2012425E+000, 2.3546981E+001, 2.2754677E+000, 2.4622321E+001, 2.2197735E+000, 2.4645310E+001,-1.4428223E+000, 2.4775182E+001, 2.0562208E+000, 2.5384307E-002, 3.4382421E-002, 7.6826014E+001, 2.9058808E+000, 3.3522409E+000
 6.8000254E+002,-4.2633141E+001,-5.7324041E+001,-6.0413863E+001,-6.7979984E+001,-7.2717604E+001,-9.3203950E+001, 4.5213884E+000, 1.2491060E-034, 1.1859253E+000, 1.1519402E-034, 4.8199112E+000, 2.4436293E-029, 3.8729275E+000, 2.0013562E+001, 2.2334519E+000, 1.0074440E-018, 3.1095403E+000, 2.2086128E-020, 1.5224564E+000, 3.4209436E-017, 1.6324208E+000, 2.0212450E+001, 1.1209332E+000, 9.5662559E+001, 1.3009499E+000, 1.8506068E+002, 2.0047951E+002, 1.4865668E+000, 1.1413155E+002, 4.0891560E-001, 4.6168007E+001, 1.2140708E+000, 4.0170471E-002, 9.1921276E-001, 2.4860337E-002, 8.9987174E-001, 2.3040459E-002, 9.4397470E-001, 1.8921149E-001, 2.0003406E+001, 1.0942967E+000, 1.0572311E+000, 9.5735046E-001, 2.7098778E+000, 3.0470298E+000, 5.4019373E-001, 1.8544276E+000,-5.8396500E-001, 3.8986896E-001, 2.0202187E+001, 1.1626780E+000, 2.1854729E+001, 1.0570602E+000, 2.4975896E+001, 1.2861414E+000, 3.3268740E+001, 1.9102115E-001, 1.3192181E-002, 2.4717376E+001, 3.1228695E+000, 3.0262765E+000, 2.9852527E+000, 3.1530380E+000, 3.7451028E+000, 2.7824206E+000, 2.9062062E+000,-2.8326690E+000, 2.0393319E+001, 2.2489475E+000, 1.2059408E+001, 2.4293947E+000, 1.0285191E+001, 2.2323953E+000, 1.6147111E+001,-2.3391113E+000, 2.1564368E+001, 2.2163605E+000, 2.5031477E+001, 2.3158232E+000, 2.6180282E+001, 2.3260732E+000, 2.7466959E+001,-1.4988490E+000, 2.4981090E+001, 1.8424067E+000, 2.8002204E-002, 3.4417495E-002, 9.0135459E+001, 9.8354957E-002, 2.8056283E+000
 6.9000146E+002,-4.2694541E+001,-5.7427382E+001,-6.0521718E+001,-6.8128157E+001,-7.2817942E+001,-9.3303143E+001, 4.4980280E+000, 4.0807748E-036, 1.2316609E+000, 1.1039957E-035, 4.7902823E+000, 2.2475604E-031, 3.8455966E+000, 2.0013578E+001, 2.1023264E+000, 9.5439467E-020, 3.1768742E+000, 1.3860486E-021, 1.5293613E+000, 8.9815401E-020, 1.6342751E+000, 2.0213026E+001, 1.1693488E+000, 8.8244012E+001, 1.2646288E+000, 1.8821503E+002, 2.3218123E+002, 1.3760362E+000, 1.0969463E+002, 3.7785971E-001, 4.8018994E+001, 1.1942145E+000, 3.9782188E-002, 9.6965958E-001, 2.7587358E-002, 9.2911797E-001, 2.6373029E-002, 1.0195667E+000, 1.7212386E-001, 2.0005325E+001, 1.1108647E+000, 9.9241565E-001, 9.5232299E-001, 2.0966295E+000, 2.1313181E+000, 5.1290882E-001, 1.8774870E+000,-6.2995035E-001, 3.0066402E-001, 2.0189725E+001, 1.1885211E+000, 2.2046885E+001, 1.0435230E+000, 2.5519669E+001, 1.2978086E+000, 3.6232738E+001, 1.9025241E-001,-5.1169317E-002, 2.4938085E+001, 3.1446110E+000, 3.1891973E+000, 2.9841081E+000, 3.3798458E+000, 3.6819149E+000, 2.8079546E+000, 2.8753071E+000,-2.8806699E+000, 2.0428946E+001, 2.3670039E+000, 8.5710674E+000, 2.4234354E+000, 9.2718774E+000, 2.2153410E+000, 1.0934957E+001,-2.4132668E+000, 2.1334811E+001, 2.2902170E+000, 2.7394678E+001, 2.3360108E+000, 2.8741760E+001, 2.3817784E+000, 2.9108724E+001,-1.6222395E+000, 2.5311329E+001, 2.1337455E+000, 1.9586814E-002, 3.3836798E-002, 7.3794805E+001, 2.7490541E+000, 3.0409549E+000
 7.0000279E+002,-4.2824268E+001,-5.7411006E+001,-6.0483032E+001,-6.8129081E+001,-7.2845957E+001,-9.3335419E+001, 4.4600042E+000, 1.5398229E-033, 1.1913383E+000, 8.8969402E-034, 4.7568586E+000, 1.6015868E-028, 3.8100717E+000, 2.0013671E+001, 2.2960228E+000, 2.9809433E-018, 3.1887192E+000, 1.2784085E-020, 1.5418779E+000, 3.1716053E-017, 1.7222860E+000, 2.0205072E+001, 1.1251248E+000, 1.1150476E+002, 1.1134928E+000, 1.5231881E+002, 2.1693957E+002, 1.3435667E+000, 8.0970215E+001, 4.7541802E-001, 4.5746423E+001, 1.1776795E+000, 4.2151047E-002, 9.9039959E-001, 3.8279637E-002, 9.1438122E-001, 3.2291715E-002, 9.3665433E-001, 2.0877206E-001, 2.0005783E+001, 1.1094294E+000, 1.4699020E+000, 9.6508849E-001, 2.6000043E+000, 2.4579411E+000, 5.4833273E-001, 1.9782415E+000,-6.0162339E-001, 3.4217986E-001, 2.0217040E+001, 1.1529348E+000, 1.9695359E+001, 1.0056849E+000, 2.2747672E+001, 1.2865978E+000, 3.2371866E+001, 1.6478370E-001, 1.0280605E-002, 2.4663890E+001, 3.0753524E+000, 2.6680248E+000, 2.9786214E+000, 2.8490617E+000, 3.3511476E+000, 2.7401447E+000, 2.5069201E+000,-2.8162404E+000, 2.0361175E+001, 2.3235996E+000, 8.1638176E+000, 2.4152922E+000, 7.9916616E+000, 2.2205814E+000, 9.8986078E+000,-2.4076721E+000, 2.1013578E+001, 2.1821124E+000, 2.4424359E+001, 2.2608813E+000, 2.5157853E+001, 2.2238684E+000, 2.5350334E+001,-1.4494083E+000, 2.5205023E+001, 1.9936746E+000, 2.2588478E-002, 3.0797046E-002, 9.2193332E+001, 3.3500569E-001, 2.6971735E+000
 7.1000188E+002,-4.3030748E+001,-5.7531887E+001,-6.0666361E+001,-6.8285652E+001,-7.3024178E+001,-9.3478559E+001, 4.5103791E+000, 9.9293361E-035, 1.2081497E+000, 9.6318384E-035, 4.8224546E+000, 1.5107740E-029, 3.8702145E+000, 2.0014181E+001, 2.0706795E+000, 9.7522453E-018, 3.2133543E+000, 8.1046119E-020, 1.5729162E+000, 2.0036486E-018, 1.5706284E+000, 2.0211519E+001, 1.1311942E+000, 6.7142775E+001, 1.1339976E+000, 1.6123168E+002, 2.3389967E+002, 1.3767207E+000, 9.5583795E+001, 4.6105961E-001, 4.5836634E+001, 1.2099523E+000, 3.3574551E-002, 9.9068134E-001, 4.1270039E-002, 9.6546040E-001, 3.0899639E-002, 9.9731318E-001, 1.7929884E-001, 2.0005139E+001, 1.1045176E+000, 1.2894120E+000, 9.3285878E-001, 2.4600439E+000, 2.5157162E+000, 5.9333293E-001, 3.4229174E+000,-6.4747731E-001, 3.2270207E-001, 2.0213846E+001, 1.1562143E+000, 1.8846944E+001, 1.0106512E+000, 2.1370956E+001, 1.2563370E+000, 3.0170890E+001, 1.6309679E-001, 5.0267606E-002, 2.4440228E+001, 3.0757951E+000, 3.6545052E+000, 3.0195705E+000, 3.5871826E+000, 3.9436248E+000, 2.7535073E+000, 3.3232902E+000,-2.8090097E+000, 2.0450240E+001, 2.3058849E+000, 9.8419316E+000, 2.4513237E+000, 1.0908315E+001, 2.2298714E+000, 1.3406800E+001,-2.3697007E+000, 2.1280962E+001, 2.1762744E+000, 2.4003801E+001, 2.2833475E+000, 2.5421583E+001, 2.2807301E+000, 2.4726441E+001,-1.4947083E+000, 2.4729881E+001, 2.1495380E+000, 2.3119432E-002, 3.6241912E-002, 8.8356159E+001, 1.1651130E+000, 1.9369286E+000
 7.2000016E+002,-4.2626924E+001,-5.7160271E+001,-6.0303292E+001,-6.7917617E+001,-7.2662067E+001,-9.3047091E+001, 4.5635519E+000, 7.4462228E-035, 1.2445626E+000, 5.5354072E-035, 4.8852940E+000, 9.4051355E-030, 3.9011674E+000, 2.0013705E+001, 2.2321329E+000, 9.2998920E-019, 3.3126216E+000, 1.1013301E-020, 1.5111761E+000, 2.1306181E-019, 1.5910271E+000, 2.0218636E+001, 1.1143762E+000, 9.8000692E+001, 1.2190534E+000, 1.8849830E+002, 2.0853051E+002, 1.3930267E+000, 1.0510011E+002, 4.2225729E-001, 4.8129439E+001, 1.1924587E+000, 3.3699113E-002, 9.7965165E-001, 3.2425489E-002, 9.0570300E-001, 2.8169385E-002, 9.3780248E-001, 1.9714202E-001, 2.0005725E+001, 1.1111697E+000, 1.7322293E+000, 9.4237407E-001, 2.8037100E+000, 3.0394660E+000, 5.5350334E-001, 2.6338005E+000,-6.5389131E-001, 2.6701303E-001, 2.0237685E+001, 1.1336922E+000, 2.0008261E+001, 1.0510423E+000, 2.3081679E+001, 1.2373463E+000, 2.9245698E+001, 2.0056090E-001, 5.7402496E-002, 2.4309029E+001, 3.0810051E+000, 2.5977277E+000, 2.9928881E+000, 2.5707003E+000, 2.8772829E+000, 2.7821935E+000, 2.2999670E+000,-2.8345212E+000, 2.0362289E+001, 2.3351275E+000, 8.7953610E+000, 2.3705640E+000, 9.3879946E+000, 2.2324963E+000, 1.0952723E+001,-2.3785393E+000, 2.1106523E+001, 2.1466634E+000, 2.7389728E+001, 2.3009735E+000, 2.7968863E+001, 2.3102730E+000, 2.8217183E+001,-1.4780298E+000, 2.5188833E+001, 1.9163954E+000, 2.7932693E-002, 2.6442230E-002, 9.2396519E+001, 3.6753134E+000, 2.1619672E+000
 7.3000026E+002,-4.2908214E+001,-5.7556808E+001,-6.0627324E+001,-6.8213642E+001,-7.2967685E+001,-9.3420569E+001, 4.4742170E+000, 6.9519391E-036, 1.2250106E+000, 5.4650642E-036, 4.7882230E+000, 1.1257715E-030, 3.8264382E+000, 2.0013873E+001, 2.1876581E+000, 5.4602458E-019, 3.1950653E+000, 1.3761174E-020, 1.6090635E+000, 1.9505611E-017, 1.5501781E+000, 2.0221840E+001, 1.1296643E+000, 9.7562596E+001, 1.2446834E+000, 1.7528233E+002, 2.2141747E+002, 1.3459326E+000, 1.0082936E+002, 3.9965632E-001, 4.8530901E+001, 1.2152439E+000, 2.9647634E-002, 9.7267695E-001, 2.9557633E-002, 8.8137401E-001, 2.5172815E-002, 8.8872422E-001, 1.7658411E-001, 2.0003816E+001, 1.1046740E+000, 7.2287704E-001, 9.5507176E-001, 1.8262244E+000, 1.8536284E+000, 5.0298536E-001, 1.8777965E+000,-6.2438635E-001, 3.4177277E-001, 2.0196735E+001, 1.1749997E+000, 2.0237694E+001, 1.1048262E+000, 2.3294317E+001, 1.2959098E+000, 3.0059182E+001, 2.2666094E-001, 2.1522823E-002, 2.4712923E+001, 3.0947225E+000, 3.5759767E+000, 3.0281690E+000, 3.9209686E+000, 4.4143824E+000, 2.8070337E+000, 3.3031682E+000,-2.8811170E+000, 2.0438144E+001, 2.3151702E+000, 9.2260512E+000, 2.4020662E+000, 1.1769612E+001, 2.2165651E+000, 1.2834548E+001,-2.3813222E+000, 2.1174666E+001, 2.2354581E+000, 2.1978744E+001, 2.2573897E+000, 2.4452053E+001, 2.3675761E+000, 2.6510226E+001,-1.4743882E+000, 2.5172479E+001, 2.0348265E+000, 1.7034845E-002, 4.0568175E-002, 6.2358942E+001, 1.9019277E+000, 5.2492023E+000
 7.4000020E+002,-4.2630972E+001,-5.7298803E+001,-6.0379289E+001,-6.7986900E+001,-7.2730584E+001,-9.3190238E+001, 4.5964660E+000, 2.6379176E-035, 1.2376847E+000, 2.6256628E-035, 4.9101685E+000, 6.6079649E-030, 3.9270747E+000, 2.0013948E+001, 2.0506989E+000, 3.2386213E-019, 3.2337420E+000, 2.4908086E-021, 1.5961510E+000, 2.0121154E-019, 1.5715089E+000, 2.0215180E+001, 1.0353980E+000, 8.3372719E+001, 1.2663821E+000, 1.8097162E+002, 2.4342039E+002, 1.3799109E+000, 9.8179761E+001, 4.0175071E-001, 4.5707824E+001, 1.1651943E+000, 2.5235678E-002, 9.5969094E-001, 2.0789349E-002, 9.6722601E-001, 2.0525594E-002, 8.8053236E-001, 1.5300691E-001, 2.0005898E+001, 1.1100008E+000, 9.8786890E-001, 9.4100730E-001, 1.8674040E+000, 2.2217230E+000, 5.6212906E-001, 2.0075819E+000,-6.2882947E-001, 3.1554644E-001, 2.0199733E+001, 1.1419702E+000, 2.0555754E+001, 9.9951478E-001, 2.4848319E+001, 1.2801590E+000, 3.2089799E+001, 2.0590237E-001, 1.7191087E-002, 2.4680644E+001, 3.0888331E+000, 3.2588642E+000, 3.0053097E+000, 3.4677635E+000, 3.9209231E+000, 2.7652208E+000, 3.0146647E+000,-2.8636397E+000, 2.0441110E+001, 2.2743399E+000, 8.4089614E+000, 2.3865092E+000, 9.0541522E+000, 2.1868338E+000, 1.0766684E+001,-2.3254968E+000, 2.1217042E+001, 2.2466586E+000, 2.2507423E+001, 2.3181527E+000, 2.4173472E+001, 2.2448421E+000, 2.4525226E+001,-1.5272051E+000, 2.4703743E+001, 2.2370334E+000, 2.0417634E-002, 3.6033283E-002, 9.6019723E+001, 4.0680451E+000, 2.6875234E+000
 7.5000315E+002,-4.2794170E+001,-5.7394058E+001,-6.0493892E+001,-6.8107811E+001,-7.2828535E+001,-9.3273850E+001, 4.5679386E+000, 9.0527429E-036, 1.2607303E+000, 9.5068379E-036, 4.8901475E+000, 2.7048650E-029, 3.9004796E+000, 2.0014123E+001, 2.1069235E+000, 3.2171904E-018, 3.1754228E+000, 1.7084637E-020, 1.5580711E+000, 1.9950572E-018, 1.5295210E+000, 2.0222077E+001, 1.0352018E+000, 8.9058019E+001, 1.2685491E+000, 1.7893226E+002, 2.2498103E+002, 1.4919302E+000, 1.1008257E+002, 4.7083450E-001, 4.6312856E+001, 1.2443229E+000, 3.0783879E-002, 9.8716794E-001, 2.2936663E-002, 9.3388315E-001, 1.9176836E-002, 9.8011285E-001, 1.4407847E-001, 2.0006294E+001, 1.1210829E+000, 1.9233235E+000, 9.2589207E-001, 3.1858771E+000, 3.5461231E+000, 5.8013958E-001, 3.6123687E+000,-6.1854968E-001, 3.0380104E-001, 2.0229774E+001, 1.1745078E+000, 2.1257217E+001, 1.0569396E+000, 2.5416322E+001, 1.3080360E+000, 3.3420063E+001, 1.3525927E-001, 1.5509234E-002, 2.4725510E+001, 3.1423281E+000, 3.0486539E+000, 3.0244304E+000, 3.0623659E+000, 3.1098067E+000, 2.7502015E+000, 2.8876730E+000,-2.8822042E+000, 2.0412947E+001, 2.2943574E+000, 7.7859575E+000, 2.4298975E+000, 7.7804646E+000, 2.1885465E+000, 1.0534615E+001,-2.3602289E+000, 2.1107307E+001, 2.2676038E+000, 2.6496879E+001, 2.2790290E+000, 2.8474493E+001, 2.3876400E+000, 2.9820903E+001,-1.4945426E+000, 2.5155256E+001, 2.0675757E+000, 3.2588872E-002, 2.8579124E-002, 8.4788933E+001, 7.3599077E-001, 3.8650678E+000
 7.6000088E+002,-4.2597547E+001,-5.7320548E+001,-6.0435486E+001,-6.8040912E+001,-7.2711009E+001,-9.3276657E+001, 4.4553356E+000, 1.7969949E-036, 1.2112487E+000, 1.5073737E-036, 4.7527915E+000, 3.1289626E-030, 3.8119649E+000, 2.0013959E+001, 2.2725884E+000, 1.7156185E-019, 3.2218876E+000, 1.1859461E-020, 1.5642879E+000, 2.7085118E-017, 1.5441232E+000, 2.0223224E+001, 1.1741378E+000, 8.5536773E+001, 1.2881064E+000, 1.9147120E+002, 2.3526691E+002, 1.4097894E+000, 1.1366090E+002, 4.1493776E-001, 4.7273063E+001, 1.1618799E+000, 2.4966631E-002, 1.0038337E+000, 2.5420339E-002, 9.8700817E-001, 2.2149932E-002, 9.4173931E-001, 1.3338389E-001, 2.0005961E+001, 1.1110094E+000, 1.4806040E+000, 9.6002309E-001, 2.3698689E+000, 2.5935977E+000, 5.4818092E-001, 2.5501382E+000,-5.8016197E-001, 3.7236024E-001, 2.0282337E+001, 1.1583484E+000, 1.9531329E+001, 1.1010234E+000, 2.4152961E+001, 1.2497377E+000, 2.9532184E+001, 2.7878534E-001,-4.9968035E-003, 2.4749361E+001, 3.0947166E+000, 3.0437101E+000, 2.9893428E+000, 3.1673517E+000, 3.2143516E+000, 2.6950833E+000, 2.7491905E+000,-2.8536464E+000, 2.0414680E+001, 2.2883745E+000, 7.7279435E+000, 2.4042235E+000, 7.6208382E+000, 2.1828671E+000, 9.7341929E+000,-2.3643051E+000, 2.1121785E+001, 2.1839924E+000, 2.5788072E+001, 2.3052308E+000, 2.6897991E+001, 2.2247693E+000, 2.7358801E+001,-1.5289668E+000, 2.5294355E+001, 2.1621029E+000, 2.3835163E-002, 2.9539891E-002, 7.2100910E+001, 1.6052161E+000, 4.2293232E+000
