s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m
 3.5000362E+002,-3.5362203E+000,-4.9158480E+000,-5.2301796E+000,-7.3407276E+000,-7.7565298E+000,-9.7086164E+000, 1.3211661E+000, 2.5379455E-038, 3.5684685E-001, 1.9704914E-038, 1.4018908E+000, 2.1766300E-033, 1.1316106E+000, 1.9999336E+001, 6.3390592E-001, 5.2714631E-019, 8.6970061E-001, 4.1052570E-021, 4.7300794E-001, 2.7459421E-019, 3.9678259E-001, 1.9999463E+001, 4.0460826E-001, 1.4373534E+000, 2.9349325E-001, 2.6243517E+001, 1.4088314E+001, 3.7344749E-001, 1.8696064E+001, 1.3672290E-001, 2.0257880E+001, 3.0934708E-001, 1.0479974E-003, 2.5202024E-001, 3.6964036E-004, 2.3346182E-001, 3.2140431E-004, 2.5269253E-001, 8.2432122E-002, 1.9967651E+001, 3.3584735E-001, 8.5546015E-002, 2.7617375E-001, 3.6433434E-002, 2.9996703E-002, 1.5194777E-001, 5.9434796E-002,-1.7120239E-001, 7.1031671E-002, 1.9968002E+001, 3.2940700E-001, 5.3234789E+000, 3.0361945E-001, 6.5848162E+000, 3.2602923E-001, 8.6252128E+000, 9.1620428E-002, 1.2012097E-004, 2.0036372E+001, 9.4425677E-001, 9.5768956E-001, 8.7021442E-001, 1.1952227E+000, 1.3698868E+000, 8.8297150E-001, 1.0401451E+000,-8.9708512E-001, 1.9969978E+001, 7.3873822E-001, 2.7392542E+000, 7.7476590E-001, 1.8766721E+000, 7.3178655E-001, 5.1870779E+000,-7.5809713E-001, 1.9986701E+001, 6.4291645E-001, 8.0734379E+000, 6.8201246E-001, 8.9026131E+000, 6.3332098E-001, 7.7769009E+000,-4.6759771E-001, 2.0043469E+001, 6.5792427E-002, 1.4008461E-004, 6.3973715E-003, 7.2213110E-003, 8.6846564E-003, 7.5491516E-001
 3.6000154E+002,-3.5773298E+000,-4.9442126E+000,-5.2567773E+000,-7.3621182E+000,-7.7899295E+000,-9.7307734E+000, 1.3327808E+000, 1.3735108E-034, 3.4478454E-001, 3.1238490E-035, 1.4291531E+000, 3.8096065E-029, 1.1412629E+000, 1.9999121E+001, 6.7361206E-001, 8.7162901E-018, 8.1147753E-001, 8.2777768E-021, 4.7152732E-001, 6.1176218E-019, 4.8999056E-001, 1.9999612E+001, 4.2781255E-001, 1.9480952E+000, 3.0328697E-001, 1.5729951E+001, 2.2271185E+000, 3.7091134E-001, 2.1771019E+001, 1.6424967E-001, 2.0293010E+001, 2.7023047E-001, 2.7582638E-004, 2.5537316E-001, 1.6557351E-004, 2.4219887E-001, 1.2023941E-004, 2.0180000E-001, 3.3762748E-002, 1.9968130E+001, 3.2674132E-001, 2.4036085E-002, 2.6169463E-001, 2.5178413E-002, 1.9057033E-002, 1.2662192E-001, 2.6556019E-002,-1.8386629E-001, 7.9602772E-002, 1.9967761E+001, 3.1195017E-001, 6.9438156E+000, 2.9959879E-001, 7.1967445E+000, 3.3508826E-001, 8.7278168E+000, 1.0798826E-001, 2.2435860E-002, 2.0049695E+001, 9.2165008E-001, 8.5362938E-001, 8.5166061E-001, 8.9191925E-001, 1.2301773E+000, 8.5196472E-001, 7.3702475E-001,-8.5895771E-001, 1.9970286E+001, 7.2407546E-001, 1.5368926E+000, 7.5502548E-001, 1.4769210E+000, 6.9980578E-001, 2.6298930E+000,-7.4483575E-001, 1.9985582E+001, 6.4734499E-001, 7.9697679E+000, 6.7645714E-001, 7.9562419E+000, 6.4265351E-001, 6.8439261E+000,-4.5769119E-001, 2.0046411E+001, 1.0400643E-002, 8.8996343E-005, 5.7449282E-003, 8.7179865E-003, 1.4022518E-002, 5.3471831E-001
 3.7000346E+002,-3.5537435E+000,-4.9280578E+000,-5.2396014E+000,-7.3447316E+000,-7.7664676E+000,-9.7183249E+000, 1.3183740E+000, 1.2929671E-034, 3.5148348E-001, 1.8150560E-034, 1.4150089E+000, 1.9054955E-029, 1.1219258E+000, 1.9999244E+001, 6.1826976E-001, 6.4894366E-018, 7.4541757E-001, 1.8351918E-019, 3.8341391E-001, 4.2194501E-018, 5.8585961E-001, 1.9999577E+001, 4.1751540E-001, 4.7713490E-002, 2.9971755E-001, 2.4000202E+001, 7.2947502E+000, 4.1957789E-001, 3.7479902E+001, 1.4120468E-001, 2.0341177E+001, 3.0436421E-001, 1.0785975E-003, 2.2360991E-001, 3.0353940E-004, 2.0858519E-001, 1.8498096E-004, 2.0752941E-001, 5.6382918E-002, 1.9968056E+001, 3.1580257E-001, 2.9282633E-002, 2.6340851E-001, 3.4810430E-002, 2.8595090E-002, 1.3440927E-001, 3.6256257E-002,-1.5993306E-001, 6.6663492E-002, 1.9967470E+001, 3.3472199E-001, 7.3042824E+000, 2.9888936E-001, 9.5900722E+000, 3.2255854E-001, 1.1174127E+001, 5.9058040E-002, 1.3838578E-002, 2.0060811E+001, 8.7919819E-001, 4.7389934E-001, 8.6393402E-001, 5.7955676E-001, 7.7166360E-001, 7.9757956E-001, 5.1386318E-001,-8.3136720E-001, 1.9966828E+001, 7.0119709E-001, 1.0707372E+000, 7.7009654E-001, 1.0902693E+000, 6.9692623E-001, 1.1981361E+000,-7.7284009E-001, 1.9973262E+001, 5.7186824E-001, 8.1708558E+000, 6.5500864E-001, 9.0202983E+000, 6.5736150E-001, 7.1137066E+000,-4.3576009E-001, 2.0038929E+001, 3.4066484E-002, 1.3353907E-004, 3.6036690E-003, 7.6451243E-002, 2.0912624E-002, 6.0934220E-001
 3.8000137E+002,-3.5423468E+000,-4.9183031E+000,-5.2281282E+000,-7.3345010E+000,-7.7512508E+000,-9.6914799E+000, 1.3157814E+000, 6.7117809E-037, 3.4692703E-001, 6.5834883E-037, 1.4066300E+000, 4.3885382E-031, 1.1250641E+000, 1.9999312E+001, 5.9028297E-001, 8.6328483E-019, 8.0314883E-001, 9.5097705E-021, 4.2612565E-001, 9.4617354E-019, 5.2964232E-001, 1.9999573E+001, 3.9977128E-001, 4.0107383E+000, 3.0543580E-001, 2.5635218E+001, 1.6138843E+001, 3.9801480E-001, 3.1373848E+001, 1.4628431E-001, 2.0346146E+001, 3.2115295E-001, 7.0579938E-004, 2.7549778E-001, 3.1502899E-004, 2.7879577E-001, 5.2241650E-004, 2.5509873E-001, 5.7345484E-002, 1.9968312E+001, 3.2788567E-001, 5.4937587E-002, 2.6009497E-001, 5.7513350E-002, 3.2339968E-002, 1.3627548E-001, 7.7013131E-002,-1.9174491E-001, 7.3543249E-002, 1.9967620E+001, 3.4687385E-001, 7.5900158E+000, 3.1319403E-001, 8.4928068E+000, 3.5911454E-001, 1.1402413E+001, 9.3273176E-002, 7.6034564E-003, 2.0076711E+001, 9.2637214E-001, 4.8767969E-001, 9.0420234E-001, 5.2796877E-001, 6.4518979E-001, 8.1486039E-001, 4.2769247E-001,-8.2380158E-001, 1.9966858E+001, 6.9096286E-001, 1.2307197E+000, 7.7118511E-001, 1.1100210E+000, 7.2432893E-001, 2.0492423E+000,-7.4390937E-001, 1.9972646E+001, 6.2032711E-001, 8.8781488E+000, 6.4820608E-001, 9.0681073E+000, 6.4806286E-001, 8.0913302E+000,-4.2705231E-001, 2.0058506E+001, 7.5368396E-002, 1.5102765E-004, 3.0130363E-003, 3.2910495E-001, 1.8064510E-002, 2.8880985E-001
 3.9000330E+002,-3.5981051E+000,-4.9503075E+000,-5.2648657E+000,-7.3761422E+000,-7.7957357E+000,-9.7394638E+000, 1.3549375E+000, 2.4390954E-036, 3.5066398E-001, 3.6439129E-036, 1.4469285E+000, 2.3320701E-031, 1.1497753E+000, 1.9999315E+001, 6.4330843E-001, 5.2456737E-019, 8.9501108E-001, 3.4704494E-021, 4.5175922E-001, 1.4248877E-018, 4.9317113E-001, 1.9999557E+001, 4.6363121E-001, 2.1110623E-002, 3.1586755E-001, 4.4769594E+000, 3.9160372E-001, 4.3073134E-001, 5.5281110E+000, 1.6014152E-001, 2.0131366E+001, 3.1004516E-001, 3.6851763E-004, 2.5800378E-001, 7.2302966E-005, 2.6813218E-001, 1.2367860E-004, 2.5624757E-001, 4.9172965E-002, 1.9967885E+001, 3.4135414E-001, 6.3153897E-002, 2.6315396E-001, 8.0600541E-002, 5.9373690E-002, 1.2840176E-001, 6.6645226E-002,-1.7767381E-001, 1.1231884E-001, 1.9967974E+001, 3.3767884E-001, 4.5588001E+000, 2.9017318E-001, 5.4588943E+000, 3.2101118E-001, 7.4573810E+000, 1.2261530E-001, 1.0386883E-002, 2.0049534E+001, 9.3010312E-001, 4.5702714E-001, 8.6011414E-001, 4.8321276E-001, 5.6475216E-001, 8.4114470E-001, 4.4124062E-001,-8.6929787E-001, 1.9967729E+001, 6.7883575E-001, 1.1128014E+000, 7.6881189E-001, 7.2174703E-001, 7.0567497E-001, 1.6514433E+000,-7.5013424E-001, 1.9974261E+001, 5.7039450E-001, 8.5056460E+000, 6.3937295E-001, 8.5597262E+000, 6.4418428E-001, 7.6305846E+000,-4.0207733E-001, 2.0055024E+001, 1.8287893E-003, 2.7727513E-004, 2.6373926E-003, 4.2167782E+000, 5.8221666E-003, 2.9880660E-001
 4.0000121E+002,-3.5515634E+000,-4.9287542E+000,-5.2391151E+000,-7.3436542E+000,-7.7669007E+000,-9.7082129E+000, 1.3206818E+000, 1.6768959E-037, 3.5334525E-001, 5.3168743E-038, 1.4120438E+000, 1.1616406E-030, 1.1320519E+000, 1.9999430E+001, 6.6188022E-001, 6.8711455E-019, 8.4900206E-001, 4.2291359E-021, 4.7575372E-001, 1.6686056E-018, 4.3294248E-001, 1.9999599E+001, 3.8366595E-001, 2.2514357E+000, 2.7728396E-001, 1.6324768E+001, 1.0084656E+001, 4.3589825E-001, 2.2230943E+001, 1.8221137E-001, 2.0240144E+001, 3.0839313E-001, 8.9162211E-004, 2.5390212E-001, 1.2038827E-004, 2.1262831E-001, 1.8623596E-004, 2.6369337E-001, 6.7282000E-002, 1.9967862E+001, 3.3665581E-001, 1.8137422E-002, 2.5514505E-001, 1.9923908E-002, 2.0016544E-002, 1.7719972E-001, 3.4411585E-002,-2.0419832E-001, 1.0055898E-001, 1.9967821E+001, 3.4849949E-001, 3.6930079E+000, 2.6378527E-001, 6.4341541E+000, 3.1548559E-001, 8.4832729E+000, 7.9914740E-002, 1.3816807E-002, 2.0037364E+001, 9.1215851E-001, 5.2066278E-001, 8.7606803E-001, 5.8508194E-001, 6.8813345E-001, 8.5081391E-001, 6.2143825E-001,-8.8018304E-001, 1.9967392E+001, 7.2124924E-001, 1.1999210E+000, 7.5418853E-001, 1.3609350E+000, 7.0755847E-001, 1.8130463E+000,-7.5466237E-001, 1.9973905E+001, 6.0290133E-001, 8.4187921E+000, 6.6964651E-001, 8.8944750E+000, 7.1477297E-001, 8.6633369E+000,-4.3742032E-001, 2.0056991E+001, 4.7095342E-002, 9.3477262E-005, 3.2135832E-003, 1.2982511E+001, 1.6420986E-003, 4.4551116E-001
 4.1000314E+002,-3.5576804E+000,-4.9456907E+000,-5.2565221E+000,-7.3658894E+000,-7.7846507E+000,-9.7233084E+000, 1.2976044E+000, 8.9774043E-035, 3.5425802E-001, 6.4175132E-035, 1.3951960E+000, 3.9672477E-029, 1.1070742E+000, 1.9999407E+001, 5.9264668E-001, 3.6608675E-018, 9.0081645E-001, 3.5464422E-020, 4.3495250E-001, 3.2649079E-018, 4.3376710E-001, 1.9999331E+001, 3.5790458E-001, 1.5688187E+001, 3.0090409E-001, 1.8291448E+001, 7.5664359E+000, 3.3915909E-001, 1.8407835E+001, 1.2612666E-001, 2.0274134E+001, 3.2493290E-001, 5.0034824E-004, 2.7340772E-001, 2.0197490E-004, 2.6154907E-001, 2.3749740E-004, 2.7693750E-001, 5.6046746E-002, 1.9967856E+001, 3.3592329E-001, 2.7576892E-002, 2.7887028E-001, 3.6948560E-002, 4.8947062E-002, 1.4368212E-001, 8.9518579E-002,-1.9225905E-001, 8.5682342E-002, 1.9967248E+001, 3.2640057E-001, 6.5621884E+000, 2.7353355E-001, 7.0550872E+000, 3.1511651E-001, 8.8287319E+000, 8.0479823E-002, 1.0991269E-002, 2.0056686E+001, 9.3685009E-001, 5.3518631E-001, 8.8748779E-001, 5.7012781E-001, 8.2334991E-001, 8.2941607E-001, 4.9123315E-001,-8.6549100E-001, 1.9968308E+001, 7.2590924E-001, 9.3557603E-001, 7.9984254E-001, 8.8308403E-001, 7.1563033E-001, 1.6492678E+000,-7.4287769E-001, 1.9970899E+001, 6.4944548E-001, 7.7108867E+000, 6.9576134E-001, 8.1673593E+000, 6.7122962E-001, 7.6987214E+000,-4.3071177E-001, 2.0060108E+001, 3.5335255E-002, 2.2858278E-004, 3.8450441E-003, 5.1447842E-001, 6.7871817E-003, 4.3254646E-001
 4.2000105E+002,-3.5823594E+000,-4.9392111E+000,-5.2488786E+000,-7.3583142E+000,-7.7792212E+000,-9.7181619E+000, 1.3148420E+000, 3.9749805E-036, 3.4578270E-001, 1.3587259E-035, 1.3996372E+000, 5.2682660E-032, 1.1226256E+000, 1.9999147E+001, 6.3078608E-001, 2.9013446E-019, 8.1373202E-001, 2.6517832E-021, 4.1044510E-001, 1.5543582E-019, 4.6709976E-001, 1.9999642E+001, 3.5584007E-001, 1.1859875E+000, 2.9035351E-001, 1.1095934E+001, 2.5403253E-001, 3.6133284E-001, 1.5334346E+001, 1.5332782E-001, 2.0381465E+001, 3.2092135E-001, 7.7400872E-004, 2.6912162E-001, 1.4980282E-004, 2.4797449E-001, 2.1518337E-004, 2.8564212E-001, 9.7203424E-002, 1.9968371E+001, 3.2266828E-001, 2.9019971E-002, 2.5310818E-001, 3.8772554E-002, 4.0024109E-002, 1.4450723E-001, 7.4793656E-002,-1.8086054E-001, 8.0291535E-002, 1.9967693E+001, 3.3400240E-001, 4.7339303E+000, 2.7152943E-001, 6.7492491E+000, 3.3178676E-001, 8.0419248E+000, 6.6160368E-002, 1.5508697E-002, 2.0054509E+001, 9.5976649E-001, 4.2734937E-001, 9.0009351E-001, 5.5655277E-001, 7.0130874E-001, 8.4442050E-001, 4.5185532E-001,-8.8631585E-001, 1.9966999E+001, 6.9991364E-001, 1.4873724E+000, 7.5695586E-001, 1.0002392E+000, 7.1659644E-001, 2.6849938E+000,-7.3623433E-001, 1.9979310E+001, 6.4783629E-001, 7.1416871E+000, 6.7150778E-001, 7.5264657E+000, 6.6248275E-001, 7.3123924E+000,-4.2249020E-001, 2.0052105E+001, 1.1863319E-003, 1.8691259E-004, 3.2751118E-003, 6.3707325E-001, 1.0467093E-002, 2.3899238E-001
 4.3000298E+002,-3.5721014E+000,-4.9242364E+000,-5.2356862E+000,-7.3382514E+000,-7.7615986E+000,-9.7171954E+000, 1.3123505E+000, 1.1787775E-036, 3.5456456E-001, 5.7082220E-037, 1.4071600E+000, 9.5360836E-030, 1.1212825E+000, 1.9999320E+001, 5.7314285E-001, 6.2555664E-018, 8.4055306E-001, 4.6578268E-020, 4.0971959E-001, 7.4383880E-018, 4.8535063E-001, 1.9999343E+001, 3.9742325E-001, 3.7113646E+000, 2.9761914E-001, 2.4087907E+001, 9.2929674E+000, 4.1118374E-001, 2.1425738E+001, 1.6096633E-001, 2.0318254E+001, 2.7720914E-001, 5.9571990E-004, 2.3101183E-001, 2.1540347E-004, 2.0751099E-001, 1.8692240E-004, 1.9361346E-001, 7.9222185E-002, 1.9967868E+001, 3.1870483E-001, 1.0943469E-001, 2.5631085E-001, 1.0505211E-001, 8.9053798E-002, 1.3957813E-001, 6.8841469E-002,-1.6633044E-001, 1.0130080E-001, 1.9968172E+001, 2.9177219E-001, 5.5177799E+000, 3.0342232E-001, 6.0117165E+000, 3.0014902E-001, 7.8491270E+000, 8.5263846E-002,-9.0716961E-003, 2.0051717E+001, 9.0578009E-001, 3.7910059E-001, 8.8632816E-001, 4.9400389E-001, 6.5890544E-001, 8.1794679E-001, 3.7270912E-001,-8.2161127E-001, 1.9966147E+001, 7.0295920E-001, 1.4713501E+000, 7.3929453E-001, 1.1518735E+000, 6.6193331E-001, 2.1291144E+000,-7.1689557E-001, 1.9978801E+001, 6.0761545E-001, 7.2802144E+000, 6.9095461E-001, 7.7564422E+000, 6.4681380E-001, 6.4242604E+000,-4.4957236E-001, 2.0048637E+001, 4.3398158E-002, 4.1588123E-004, 3.0770884E-003, 4.0946740E-002, 6.4625480E-003, 2.6118551E-001
 4.4000089E+002,-3.5610791E+000,-4.9591145E+000,-5.2716087E+000,-7.3807287E+000,-7.7997034E+000,-9.7507106E+000, 1.3328511E+000, 7.9317487E-035, 3.6688956E-001, 6.5933337E-035, 1.4193431E+000, 2.0040027E-028, 1.1323162E+000, 1.9999217E+001, 6.8674739E-001, 6.5121888E-017, 8.3790841E-001, 7.4555282E-019, 4.3684017E-001, 1.9630122E-017, 4.6042714E-001, 1.9999307E+001, 4.0630220E-001, 1.7248713E-001, 3.2621487E-001, 2.0993108E+000, 4.0184703E+000, 3.6779534E-001, 6.4636200E+000, 1.3001303E-001, 2.0162022E+001, 3.0441502E-001, 1.0599222E-003, 2.4856292E-001, 2.2142998E-004, 2.4158505E-001, 4.3778419E-004, 2.6974002E-001, 6.8873371E-002, 1.9968241E+001, 3.3935171E-001, 6.9136031E-002, 2.6811783E-001, 7.6295289E-002, 5.9079233E-002, 1.5562309E-001, 1.9334801E-001,-1.7192977E-001, 9.3547751E-002, 1.9968086E+001, 3.4008536E-001, 4.7262133E+000, 2.9145081E-001, 6.3068597E+000, 3.1854465E-001, 7.9998481E+000, 1.0092492E-001,-4.7778963E-004, 2.0053100E+001, 8.8150492E-001, 5.4629030E-001, 8.5807646E-001, 6.1290480E-001, 6.9816833E-001, 7.7422074E-001, 5.5020109E-001,-8.1808054E-001, 1.9967336E+001, 7.4272996E-001, 1.3391316E+000, 7.8161856E-001, 1.5428948E+000, 7.2333261E-001, 1.9718668E+000,-7.7933490E-001, 1.9977895E+001, 6.0071329E-001, 7.3051817E+000, 6.6895645E-001, 7.5841404E+000, 6.2100139E-001, 6.4712793E+000,-4.3737659E-001, 2.0050579E+001, 1.8766256E-002, 2.7590002E-004, 3.2604461E-003, 2.9541093E-003, 4.6118467E-003, 4.7474475E-001
 4.5000282E+002,-3.5534091E+000,-4.9262550E+000,-5.2389971E+000,-7.3488439E+000,-7.7684581E+000,-9.7118651E+000, 1.3023591E+000, 1.9344423E-035, 3.2608447E-001, 2.0345336E-035, 1.3939651E+000, 3.0468267E-030, 1.1258538E+000, 1.9999260E+001, 7.0659515E-001, 1.7553302E-018, 9.0665956E-001, 1.5642893E-020, 4.3980718E-001, 1.1948019E-018, 4.5850762E-001, 1.9999507E+001, 3.9539531E-001, 9.4131483E-002, 3.2148540E-001, 1.3131732E+001, 2.1685452E+000, 3.3061190E-001, 8.7148336E+000, 9.8462887E-002, 2.0260745E+001, 3.1923988E-001, 1.8329014E-003, 2.7341296E-001, 8.9273685E-004, 2.6477630E-001, 6.2823131E-004, 2.4142865E-001, 6.2533590E-002, 1.9968529E+001, 3.3117502E-001, 2.6655050E-002, 2.7151590E-001, 2.1147002E-002, 1.4343040E-002, 1.2652496E-001, 2.6650966E-002,-1.7821346E-001, 5.1792837E-002, 1.9967874E+001, 3.2712666E-001, 4.6999842E+000, 2.8500203E-001, 6.3326400E+000, 3.1828019E-001, 8.2936251E+000, 6.7398178E-002, 4.4747026E-003, 2.0054931E+001, 9.1878103E-001, 5.5616527E-001, 9.0217501E-001, 6.3387434E-001, 8.3702587E-001, 8.2090768E-001, 6.2594889E-001,-8.4062458E-001, 1.9969847E+001, 7.2618726E-001, 1.6162197E+000, 7.4669980E-001, 8.5490492E-001, 7.0943121E-001, 2.6218890E+000,-7.4163435E-001, 1.9980795E+001, 5.9843391E-001, 6.2761533E+000, 6.2255098E-001, 6.5341827E+000, 6.4376195E-001, 6.3293578E+000,-4.4408978E-001, 2.0045627E+001, 1.0127106E-002, 6.6981996E-005, 3.9089108E-003, 1.5580029E+001, 4.4509906E-003, 3.5583562E-001
 4.6000073E+002,-3.5551711E+000,-4.9438604E+000,-5.2528521E+000,-7.3591716E+000,-7.7859562E+000,-9.7249744E+000, 1.3159052E+000, 1.5350008E-038, 3.3870654E-001, 1.8060290E-038, 1.4099411E+000, 4.8261533E-034, 1.1264941E+000, 1.9999380E+001, 6.5876232E-001, 4.6419292E-019, 8.0032804E-001, 6.2104655E-021, 4.3049766E-001, 8.6910598E-019, 5.5207073E-001, 1.9999568E+001, 4.5974251E-001, 4.2492209E+000, 2.9847097E-001, 5.4396060E+000, 6.3394815E+000, 3.3818374E-001, 8.3300491E+000, 1.5210452E-001, 2.0206322E+001, 2.9765962E-001, 7.8955820E-004, 2.4290598E-001, 4.8647398E-004, 2.0326537E-001, 3.6107656E-004, 2.1180177E-001, 6.1667023E-002, 1.9967820E+001, 3.3855148E-001, 1.3692623E-002, 2.6066521E-001, 2.4056756E-002, 2.1587750E-002, 1.3879420E-001, 3.1114222E-002,-1.7752091E-001, 1.0540525E-001, 1.9967406E+001, 3.4828084E-001, 2.1513896E+000, 2.9439377E-001, 2.6111024E+000, 3.5868036E-001, 4.5581293E+000, 1.1803334E-001, 3.1628494E-004, 2.0036172E+001, 9.1586588E-001, 5.6057357E-001, 8.6711278E-001, 6.9715866E-001, 7.7795452E-001, 8.1963677E-001, 5.6741150E-001,-8.5135551E-001, 1.9969256E+001, 7.2063202E-001, 1.2879195E+000, 7.7000207E-001, 1.2205599E+000, 7.2038272E-001, 2.6489154E+000,-7.6218333E-001, 1.9983798E+001, 5.8341615E-001, 6.2406425E+000, 6.5748656E-001, 6.4953519E+000, 6.2989239E-001, 5.8923369E+000,-4.1192035E-001, 2.0044191E+001, 2.9605379E-002, 1.0081479E-004, 3.6330476E-003, 1.1983898E-004, 1.6209321E-002, 4.1410230E-001
 4.7000266E+002,-3.5442228E+000,-4.9359019E+000,-5.2474293E+000,-7.3626453E+000,-7.7817398E+000,-9.7207769E+000, 1.3199537E+000, 1.4392140E-038, 3.4235085E-001, 1.3606896E-038, 1.4182288E+000, 4.5819454E-032, 1.1335430E+000, 1.9999432E+001, 6.3813333E-001, 7.1286499E-019, 8.0129213E-001, 6.5235217E-021, 4.0792402E-001, 1.1318907E-018, 5.4678418E-001, 1.9999675E+001, 4.7401404E-001, 8.1607649E+000, 2.9997922E-001, 3.8309782E+000, 1.6373424E+000, 4.3879950E-001, 6.4559418E+000, 1.8141087E-001, 2.0229880E+001, 2.9306684E-001, 5.1283607E-004, 2.5651492E-001, 1.5086594E-004, 2.5550819E-001, 1.3019464E-004, 2.6043166E-001, 6.9020293E-002, 1.9968184E+001, 3.3803050E-001, 1.5585538E-002, 2.6444792E-001, 1.3765313E-002, 1.5795479E-002, 1.2327186E-001, 2.1328356E-002,-2.0125040E-001, 6.0537384E-002, 1.9967293E+001, 3.2364062E-001, 3.8970989E+000, 2.8576631E-001, 4.5200250E+000, 3.3665471E-001, 7.0866125E+000, 6.9994773E-002,-4.9956961E-003, 2.0028326E+001, 9.2821358E-001, 5.0564417E-001, 8.9099072E-001, 6.8522133E-001, 7.3619559E-001, 8.4212824E-001, 5.7304923E-001,-8.6581469E-001, 1.9968916E+001, 7.0084952E-001, 5.6257261E-001, 7.5470110E-001, 7.6688044E-001, 7.0562245E-001, 1.1245082E+000,-7.4459540E-001, 1.9971129E+001, 6.3333492E-001, 6.2050360E+000, 6.6667520E-001, 6.6994708E+000, 6.8594180E-001, 6.3872897E+000,-4.7008427E-001, 2.0047858E+001, 7.6463891E-003, 7.3764889E-005, 3.4380334E-003, 5.6008660E+000, 3.4178731E-003, 3.3639011E-001
 4.8000057E+002,-3.5659718E+000,-4.9434798E+000,-5.2559375E+000,-7.3706239E+000,-7.7927643E+000,-9.7346171E+000, 1.3532417E+000, 1.1707093E-039, 3.3955083E-001, 1.7554532E-039, 1.4476345E+000, 5.2285830E-033, 1.1513807E+000, 1.9999214E+001, 6.7401612E-001, 9.3421331E-019, 7.9801914E-001, 1.8867993E-020, 4.5177611E-001, 5.2552609E-018, 6.2585479E-001, 1.9999511E+001, 4.3957655E-001, 4.1198012E+000, 3.1213556E-001, 1.3565366E+001, 4.5281489E+000, 4.0139381E-001, 1.6751259E+001, 1.5393735E-001, 2.0142804E+001, 3.1347556E-001, 3.2169915E-004, 2.6974205E-001, 2.3240959E-004, 2.4062188E-001, 1.9368741E-004, 2.5428133E-001, 7.8030135E-002, 1.9967762E+001, 3.3161729E-001, 4.2919386E-002, 2.7062387E-001, 5.3377214E-002, 5.6526441E-002, 1.3431969E-001, 7.1061792E-002,-1.8797447E-001, 5.1753879E-002, 1.9967383E+001, 3.4740373E-001, 5.2398748E+000, 3.2137499E-001, 5.8042590E+000, 3.3317550E-001, 7.3301927E+000, 9.2964836E-002, 6.9830973E-003, 2.0046610E+001, 9.1761422E-001, 4.5933897E-001, 8.8659297E-001, 5.6248520E-001, 7.0346176E-001, 8.4550714E-001, 4.4872596E-001,-8.4966180E-001, 1.9968646E+001, 7.2822906E-001, 1.0056862E+000, 7.4892868E-001, 8.4033893E-001, 6.9652175E-001, 1.7239272E+000,-7.2944790E-001, 1.9976406E+001, 6.3597124E-001, 7.0500141E+000, 6.8714784E-001, 7.6226099E+000, 6.2736058E-001, 6.7125837E+000,-4.4041243E-001, 2.0055850E+001, 2.1146456E-002, 2.6397848E-004, 3.2851664E-003, 1.2623404E-002, 3.3190020E-002, 3.8184998E-001
